areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00045717,85,4.4,10.7
E00047678,79.4,4.7,15.9
E00047683,93.2,4.2,2.5
E00047706,89.9,5,5
E00047712,80.8,2.7,16.5
E00047714,87.1,4.7,8.2
E00047715,89.8,2.5,7.7
E00047716,79.4,2.7,17.9
E00047718,88.5,6.6,4.9
E00047719,89.2,2.1,8.7
E00047720,87.1,3,9.9
E00047721,85.7,6.1,8.2
E00047722,86,3.7,10.2
E00047723,93.6,2.2,4.2
E00047724,89.2,3.5,7.3
E00047725,90.6,3.8,5.6
E00047726,88.5,3.2,8.3
E00047727,93.9,1,5.1
E00047728,89.6,3.8,6.6
E00047729,89.7,2.7,7.6
E00047730,91.3,2.6,6
E00047731,92.4,2.4,5.2
E00047732,87.8,5.4,6.8
E00047733,88.2,4,7.7
E00047734,90.5,2,7.4
E00047735,90.9,6.1,3
E00047736,88.6,3.9,7.5
E00047737,90.6,4.8,4.5
E00047738,85.7,7.5,6.8
E00047739,95.2,2.3,2.5
E00047740,90,3.4,6.6
E00047741,70.4,15.6,14
E00047742,87.4,5.8,6.8
E00047743,87.7,3.6,8.6
E00047744,86.8,6.6,6.6
E00047745,92.1,5,2.9
E00047746,95.3,2.2,2.5
E00047747,87.1,7.8,5.2
E00047748,91.7,3.1,5.1
E00047749,79.2,13.3,7.5
E00047750,90.1,4.4,5.6
E00047751,92.2,4.5,3.4
E00047752,89.3,6.1,4.6
E00047753,84.5,4.1,11.4
E00047754,86.6,5.4,7.9
E00047755,83.2,9.7,7.1
E00047756,95.5,1.9,2.6
E00047757,88.1,4.2,7.7
E00047758,83.9,9.3,6.8
E00047759,86.1,6.6,7.2
E00047760,84.7,5,10.3
E00047761,70.6,3.5,25.9
E00047762,91.6,5.4,3
E00047777,88.5,2.4,9.1
E00047778,94,1.9,4.1
E00047779,87.2,5.2,7.6
E00047780,90.7,2.3,6.9
E00047782,85.2,1.8,13.1
E00047783,85.6,7.5,6.9
E00047784,89.6,1.6,8.8
E00047785,79.3,9.2,11.5
E00047786,90.2,2.5,7.3
E00047787,81.4,8.6,10
E00047788,90.4,3.3,6.3
E00047789,88.8,6.6,4.6
E00047790,88.1,6.6,5.3
E00047791,78.4,4.1,17.6
E00047792,79.9,3.7,16.4
E00047793,74.6,13.5,11.9
E00047794,82.9,2.1,15
E00047795,94.3,1.8,3.9
E00047796,87.5,3.6,8.8
E00047797,76.2,8.8,15
E00047798,86,7.2,6.8
E00047799,80,12.6,7.4
E00047800,74.5,6.5,19
E00047801,85.7,6.6,7.7
E00047802,82.8,7,10.2
E00047803,90.1,5,5
E00047804,86.1,3.9,10.1
E00047805,68.6,6.4,25
E00047806,84.7,5.5,9.7
E00047807,90.7,2.5,6.8
E00047808,89.1,2.9,8
E00047809,92.3,4.3,3.4
E00047810,84.9,6.4,8.7
E00047811,80.2,7.6,12.2
E00047812,87.6,5.4,6.9
E00047813,71.8,10.6,17.6
E00047814,84.7,2.2,13.1
E00047815,86.8,1.8,11.4
E00047816,89.3,2.2,8.4
E00047817,89.3,4.6,6.1
E00047818,90.2,1.8,8
E00047819,90.5,4.3,5.3
E00047820,89.4,3.9,6.8
E00047821,88.4,4.9,6.7
E00047823,85.8,9.5,4.7
