areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00045717,85.4,12.4,1.2,1,0
E00047678,90,6.6,0.9,1.9,0.6
E00047683,89.3,9.4,0.4,0,0.9
E00047706,86.9,9.7,0,2.2,1.1
E00047712,93.3,3.9,2.7,0,0
E00047714,89.4,8.8,0.6,0,1.2
E00047715,90.9,7,0.7,0.7,0.7
E00047716,91.8,7,1.2,0,0
E00047718,88.5,6.8,1.4,1.4,1.9
E00047719,91.3,7.5,1.2,0,0
E00047720,92.4,4.3,1.6,1.6,0
E00047721,86.6,9.5,1.2,2.7,0
E00047722,91.6,6.5,1.4,0,0.5
E00047723,93.2,5.5,1,0,0.3
E00047724,90.9,4.5,1,3.1,0.3
E00047725,90.8,6.9,1.3,0.3,0.8
E00047726,96.1,2.3,1,0,0.6
E00047727,94.3,5.3,0,0,0.3
E00047728,89.6,7.6,1,0.8,1
E00047729,89.4,9.3,1.3,0,0
E00047730,92.8,6,0.4,0,0.8
E00047731,83.8,14.8,0.3,0.3,0.7
E00047732,93.2,3.9,1.4,0,1.4
E00047733,90.9,7,1,1,0
E00047734,90.9,8.1,0,0.7,0.3
E00047735,84.3,12.7,0.3,1.9,0.8
E00047736,93.4,4.9,0,0.7,1
E00047737,90,8.8,1.2,0,0
E00047738,88.4,5.8,3,1.5,1.3
E00047739,86.2,13.6,0,0,0.3
E00047740,92.8,7.2,0,0,0
E00047741,74.2,11.8,3.8,7.5,2.7
E00047742,87.6,7.2,0.5,2.1,2.6
E00047743,89.4,10,0.7,0,0
E00047744,87.8,6.6,2.3,1.3,2
E00047745,86.5,10.7,2,0.4,0.4
E00047746,89.6,10.4,0,0,0
E00047747,85.9,7.5,2.9,0.3,3.5
E00047748,90.9,8,0.9,0,0.3
E00047749,82.8,9.3,4.8,1.8,1.3
E00047750,87.7,6.5,2.6,2.9,0.3
E00047751,85.8,12.8,0.8,0.3,0.3
E00047752,88.1,8.3,2.1,0,1.5
E00047753,88.5,6.5,0.6,1.8,2.6
E00047754,82.9,11.6,1,2.5,2
E00047755,85.8,8.6,2.2,0.7,2.6
E00047756,89.6,10.2,0.2,0,0
E00047757,93,5.6,1.1,0.4,0
E00047758,88.2,3.4,2.5,1.5,4.4
E00047759,87,7.3,3.9,0.6,1.2
E00047760,90.7,5.3,2,0.3,1.7
E00047761,87.5,8.6,1.6,2.3,0
E00047762,87,8.9,1.6,0.8,1.6
E00047777,93.3,6.2,0.5,0,0
E00047778,90.5,7.6,0,0.6,1.3
E00047779,91.3,6.3,0.3,1.2,0.9
E00047780,92.7,6.6,0,0.8,0
E00047782,92.8,5.7,0.6,0.6,0.4
E00047783,84.8,10.2,2.6,0.5,1.8
