areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00045717,27.2,29.6,16,27.2
E00047678,31.2,31.2,20.3,17.4
E00047683,22.5,52,10.8,14.7
E00047706,18.5,33.3,21.5,26.7
E00047712,48.5,27.6,11.9,11.9
E00047714,61.3,28.8,6.3,3.6
E00047715,31,34.9,16.7,17.5
E00047716,40,24.3,12.2,23.5
E00047718,29.3,24,16.2,30.5
E00047719,25.7,45,16.5,12.8
E00047720,34.3,29.1,14.2,22.4
E00047721,24.2,35.6,13.6,26.5
E00047722,50,34.4,8.2,7.4
E00047723,20,35.7,19.1,25.2
E00047724,38.2,22.8,10.6,28.5
E00047725,32,42.5,8.8,16.6
E00047726,40.3,37,5.8,16.9
E00047727,12.4,46,15,26.5
E00047728,12.4,32.8,19.7,35
E00047729,26.1,29.6,13,31.3
E00047730,29.1,32.7,15.5,22.7
E00047731,40.6,36.2,8,15.2
E00047732,23.7,38.6,11.4,26.3
E00047733,20.4,34.5,15.9,29.2
E00047734,27,48.9,8.8,15.3
E00047735,13.1,46,17.5,23.4
E00047736,26.1,24.3,17.4,32.2
E00047737,13.6,42.4,11.9,32.2
E00047738,33.7,32,14.3,20
E00047739,15.9,31.7,18.3,34.1
E00047740,22.5,36.7,16.7,24.2
E00047741,51.4,31.4,8.6,8.6
E00047742,50.5,29.9,8.2,11.3
E00047743,16.5,50.4,12.4,20.7
E00047744,23.7,39,13.6,23.7
E00047745,36.1,33.3,13,17.6
E00047746,16.7,39.9,18.8,24.6
E00047747,23,37.4,15.1,24.5
E00047748,14.8,35.9,19.5,29.7
E00047749,37,35.2,15.7,12
E00047750,14.2,48.5,14.2,23.1
E00047751,14.5,37.4,18.3,29.8
E00047752,11.1,40.2,14.5,34.2
E00047753,28.1,37.8,11.1,23
E00047754,36,35.4,12,16.6
E00047755,25.5,39.6,13.2,21.7
E00047756,23.9,40.9,15.3,19.9
E00047757,28.3,40.2,12.6,18.9
E00047758,62.2,24.4,5.5,7.9
E00047759,34.4,35.8,13.9,15.9
E00047760,32.6,37,13.3,17
E00047761,45.5,28.8,15.9,9.8
E00047762,23.3,36.3,19.2,21.2
E00047777,15.3,27.5,26.7,30.5
E00047778,23.4,35.9,17.2,23.4
E00047779,17.9,37.9,19.2,25
E00047780,39.1,40.6,9,11.3
E00047782,15.8,39.8,21.9,22.4
E00047783,21,31.9,24.3,22.9
E00047784,26.3,36.8,17.3,19.5
E00047785,27.9,29.5,18,24.6
E00047786,23.7,41.2,18.3,16.8
E00047787,67.3,28.9,3.1,0.6
E00047788,34.7,28.2,24.2,12.9
E00047789,29.2,28.3,17,25.5
E00047790,21.7,41.4,14.6,22.3
E00047791,48.3,25.9,8.4,17.5
E00047792,27.6,33.6,15.5,23.3
E00047793,58,26,8,8
E00047794,16.2,29.1,23.1,31.6
E00047795,21.2,39,22,17.8
E00047796,27.6,33.6,12.7,26.1
E00047797,53.1,25.9,9.1,11.9
E00047798,34.3,30.5,19,16.2
E00047799,73.8,19.2,5.4,1.5
E00047800,27.3,40.9,15.5,16.4
E00047801,41.7,23.6,18.9,15.7
E00047802,42,32.8,14.3,10.9
E00047803,24.8,38.5,19.3,17.4
E00047804,23.7,31.9,18.5,25.9
E00047805,63.5,20.4,9.5,6.6
E00047806,17,32.1,20.5,30.4
E00047807,27.3,35.5,19.8,17.4
E00047808,19.3,40,18.5,22.2
E00047809,16,37.6,19.2,27.2
E00047810,37.2,32.9,10.4,19.5
E00047811,35.9,34.2,12.8,17.1
E00047812,16.9,41.5,20.8,20.8
E00047813,58.5,30.2,7.5,3.8
E00047814,77.6,19.6,2.8,0
E00047815,27.7,26.2,23.1,23.1
