areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00045717,62.3,3.7,34
E00047678,55,3.7,41.3
E00047683,50,3.4,46.6
E00047706,68.5,1.8,29.7
E00047712,52.8,2.5,44.7
E00047714,51,2.6,46.5
E00047715,65.1,3.9,31
E00047716,54.3,3.5,42.2
E00047718,66.4,3.1,30.6
E00047719,48.8,1.4,49.8
E00047720,59.4,2,38.6
E00047721,61.8,1.2,37.1
E00047722,41.4,3.1,55.5
E00047723,64.3,0.8,34.9
E00047724,64.7,4.1,31.2
E00047725,40.6,2.3,57.1
E00047726,41.3,1.8,56.8
E00047727,51.8,2,46.2
E00047728,64.3,1.4,34.4
E00047729,56.1,2.2,41.7
E00047730,50.9,0.4,48.7
E00047731,45,0.8,54.2
E00047732,45.4,3.1,51.5
E00047733,54.5,1.3,44.2
E00047734,43,0,57
E00047735,55,0.3,44.6
E00047736,55.2,2.6,42.2
E00047737,52.1,0.8,47.1
E00047738,72.2,3.2,24.6
E00047739,57.7,1.6,40.7
E00047740,54.5,0.4,45.1
E00047741,51.6,7.5,41
E00047742,60.8,4.4,34.8
E00047743,42.4,1.6,56
E00047744,52.9,1.5,45.6
E00047745,59.3,4.9,35.8
E00047746,56.5,1.6,41.9
E00047747,59.7,0.3,39.9
E00047748,59.1,1.8,39.1
E00047749,61,5.6,33.3
E00047750,48.7,1.1,50.2
E00047751,49.3,1,49.7
E00047752,58.8,2.4,38.8
E00047753,45,1.4,53.5
E00047754,60.5,2.6,36.9
E00047755,52.8,4.2,42.9
E00047756,49.7,2,48.3
E00047757,54.1,3.9,42.1
E00047758,48.9,1.7,49.4
E00047759,68.5,2.9,28.6
E00047760,75.5,2.8,21.7
E00047761,35.9,5.6,58.6
E00047762,61.3,3.5,35.2
E00047777,63.5,2.9,33.6
E00047778,72,2.4,25.6
E00047779,69.6,2.2,28.3
E00047780,45.2,1.3,53.6
E00047782,57,3.3,39.7
E00047783,70,2.9,27.1
E00047784,59.9,2.2,38
E00047785,56,2.8,41.2
E00047786,60.7,2.6,36.8
E00047787,62.3,6.1,31.6
E00047788,68,2.7,29.3
E00047789,68,5.6,26.4
