areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00045717,16.1,48.4,31.1,4.3
E00047678,32.6,36.9,22.7,7.8
E00047683,7.8,32,36.9,23.3
E00047706,3,35.3,46.6,15
E00047712,32.8,47.8,16.4,3
E00047714,22.5,56.8,18.9,1.8
E00047715,11.1,46.8,34.9,7.1
E00047716,33,30.4,28.6,8
E00047718,12,40.1,35.3,12.6
E00047719,7.1,37.2,40.7,15
E00047720,20.3,31.6,36.8,11.3
E00047721,9.9,41.2,30.5,18.3
E00047722,33.6,42.6,22.1,1.6
E00047723,6.6,25.6,52.1,15.7
E00047724,13.2,46.3,32.2,8.3
E00047725,12.2,39.4,32.8,15.6
E00047726,21.8,41,32.1,5.1
E00047727,1.8,27.4,51.3,19.5
E00047728,3.6,32.8,47.4,16.1
E00047729,11.3,40,38.3,10.4
E00047730,7.3,37.6,39.4,15.6
E00047731,22.3,32.4,27.3,18
E00047732,9.9,31.5,45,13.5
E00047733,7,34.2,38.6,20.2
E00047734,10.9,35.8,39.4,13.9
E00047735,2.2,21.2,48.9,27.7
E00047736,13,42.6,35.7,8.7
E00047737,7.6,19.3,45.4,27.7
E00047738,9.7,52.6,33.1,4.6
E00047739,4,18.4,35.2,42.4
E00047740,9.4,43.6,39.3,7.7
E00047741,30.5,52.4,16.2,1
E00047742,30.9,43.3,15.5,10.3
E00047743,6.6,25.6,56.2,11.6
E00047744,1.7,33.3,43.3,21.7
E00047745,8.3,36.7,37.6,17.4
E00047746,6.4,26.4,43.6,23.6
E00047747,7.2,42.4,40.3,10.1
E00047748,3.9,26.8,51.2,18.1
E00047749,19.4,49.1,21.3,10.2
E00047750,7.5,28.4,50,14.2
E00047751,4.6,17.7,43.8,33.8
E00047752,5.1,29.1,52.1,13.7
E00047753,10.4,41.8,35.8,11.9
E00047754,17.7,47.4,26.9,8
E00047755,9.4,38.7,39.6,12.3
E00047756,13,31.1,43.5,12.4
E00047757,12.6,48,34.6,4.7
E00047758,43.3,37.8,16.5,2.4
E00047759,22.5,41.1,32.5,4
E00047760,29.6,43.7,23.7,3
E00047761,61.5,28.5,6.9,3.1
E00047762,8.8,34.7,40.8,15.6
E00047777,11.6,40.3,34.9,13.2
E00047778,5.4,37.2,41.1,16.3
E00047779,6.8,35.6,40.5,17.1
E00047780,17.3,40.6,31.6,10.5
E00047782,12.8,40,33.8,13.3
E00047783,7.6,40.3,40.3,11.8
E00047784,12,38.3,30.8,18.8
E00047785,17.7,38.7,36.3,7.3
E00047786,8.3,37.1,39.4,15.2
E00047787,37.5,55,6.9,0.6
E00047788,12.1,50,27.4,10.5
E00047789,21,37.1,31.4,10.5
E00047790,8.3,37.6,38.2,15.9
E00047791,18.1,58.3,17.4,6.3
E00047792,14.9,37.2,36.4,11.6
E00047793,43.3,47.3,8.7,0.7
E00047794,10.3,38.5,36.8,14.5
E00047795,8.4,36.1,41.2,14.3
E00047796,5.2,45.5,41.8,7.5
E00047797,44,34,17,5
E00047798,15.2,41,32.4,11.4
E00047799,33.1,56.9,8.5,1.5
E00047800,37.8,46.8,11.7,3.6
E00047801,16.8,48.9,25.2,9.2
E00047802,18.5,50,26.6,4.8
E00047803,5,29.6,44.7,20.8
E00047804,13.4,30.6,41.8,14.2
E00047805,47.5,38.1,13.7,0.7
E00047806,12.6,36.9,36.9,13.5
E00047807,5.7,42.6,39.3,12.3
E00047808,11.7,45.3,35.8,7.3
E00047809,7,39.1,39.8,14.1
E00047810,17.6,49.7,23,9.7
E00047811,9.1,52.1,27.3,11.6
E00047812,5.3,32.1,45,17.6
E00047813,44.3,43.4,9.4,2.8
E00047814,61.1,36.1,2.8,0
E00047815,10,35.4,43.1,11.5
E00047816,7.1,28.4,48.2,16.3
E00047817,3.8,39.8,41.4,15
E00047818,12.1,37.1,37.9,12.9
