areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00045717,6.4,17.6,68.1,8
E00047678,10.6,17.4,59.8,12.1
E00047683,13.5,11.5,63.5,11.5
E00047706,15,16.6,57.8,10.7
E00047712,12.4,21.9,54.3,11.4
E00047714,8.9,17.7,59.5,13.9
E00047715,11.7,13.8,64.8,9.7
E00047716,6.3,16.2,68.5,9
E00047718,5.7,15.6,64.2,14.6
E00047719,14.6,20.4,55.3,9.7
E00047720,8.9,22.6,54.8,13.7
E00047721,9.9,22.2,60.5,7.4
E00047722,5.2,19.5,68.8,6.5
E00047723,8.7,14.3,61.5,15.5
E00047724,10.6,17.6,59.2,12.7
E00047725,17.7,17,54.6,10.6
E00047726,8,20.5,53.6,17.9
E00047727,14,17.1,55.8,13.2
E00047728,8.9,18.3,55.5,17.3
E00047729,6.9,28.2,52.7,12.2
E00047730,11.7,20.8,51.7,15.8
E00047731,12.9,11.2,60.3,15.5
E00047732,10.9,14.9,55.4,18.8
E00047733,8.8,13.6,55.2,22.4
E00047734,13,20.9,51.3,14.8
E00047735,19.5,8.3,52.7,19.5
E00047736,9.4,19.7,59.8,11
E00047737,19.7,14.6,54.7,10.9
E00047738,8.6,12.2,68.5,10.8
E00047739,16.5,18.2,45.5,19.9
E00047740,13.4,22,55.1,9.4
E00047741,7.1,13.1,67.9,11.9
E00047742,15.6,15.6,57.3,11.5
E00047743,13.5,20.2,54.8,11.5
E00047744,11.6,21.7,51.4,15.2
E00047745,14.3,18.5,48.7,18.5
E00047746,19.1,17.3,46.2,17.3
E00047747,12.9,15.2,62.6,9.4
E00047748,7.3,23.8,54.9,14
E00047749,11.8,16,59.7,12.6
E00047750,8.3,16.5,63.9,11.3
E00047751,16.8,12.9,52.3,18.1
E00047752,8.6,23.2,51.7,16.6
E00047753,6.3,16.7,61.9,15.1
E00047754,10.8,17.4,58.7,13.1
E00047755,14.3,13.4,57.1,15.2
E00047756,12.3,21.1,50.9,15.8
E00047757,14.3,12.7,61.1,11.9
E00047758,2.2,18,66.3,13.5
E00047759,8.4,17.3,61.8,12.6
E00047760,7,18.7,56.7,17.6
E00047761,17.8,21.9,54.8,5.5
E00047762,8.3,14.5,61.1,16.1
E00047777,8.5,17,59.7,14.8
E00047778,9.8,13.7,69.9,6.6
E00047779,6.6,18.2,63.3,11.9
E00047780,8.3,20.4,63.9,7.4
E00047782,5.8,18.8,62.5,12.9
E00047783,8.2,17.7,64.5,9.6
E00047784,5.5,17.7,69.5,7.3
E00047785,6.5,15.9,73.2,4.3
E00047786,12.7,26.1,47.9,13.3
E00047787,6,12,72.2,9.8
E00047788,6.6,13.2,66.9,13.2
E00047789,9.6,16.3,59.3,14.8
E00047790,10.8,17.7,59.1,12.4
E00047791,9.3,21.7,54.7,14.3
E00047792,6.8,21.8,61.2,10.2
E00047793,5.5,11,67,16.5
E00047794,7.9,17.8,67.1,7.2
E00047795,8.8,23.5,57.4,10.3
E00047796,7.2,22.8,61.1,9
E00047797,6.6,19.8,64.2,9.4
E00047798,8.4,15,72,4.7
E00047799,13.1,10.7,64.8,11.5
E00047800,9.9,30.9,53.1,6.2
E00047801,11.7,21.9,60.6,5.8
E00047802,5.7,14.3,66.4,13.6
E00047803,13.6,12.1,59.3,15
E00047804,10.7,10.7,69.2,9.4
E00047805,13.9,17.7,60.8,7.6
E00047806,13.2,14.5,65.1,7.2
E00047807,6.9,14.5,66.4,12.2
E00047808,8.5,18.6,64.4,8.5
E00047809,5.7,17.8,66.9,9.6
E00047810,14.2,12.3,61.8,11.8
E00047811,7.6,18.1,64.6,9.7
E00047812,10.2,16.3,63.3,10.2
E00047813,7.8,17.6,64.7,9.8
E00047814,10.5,26.3,60.5,2.6
