geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
W00005996,29.3,37.4,17,16.3
W00005997,34.3,30.7,20,15
W00005998,48.4,30.8,11.5,9.3
W00005999,25.6,39.2,17.6,17.6
W00006000,44,29,12,15
W00006001,26.7,44.4,15,13.9
W00006002,61.4,21.6,10.2,6.8
W00006003,23.8,30.5,26.7,19
W00006004,16.5,39.1,21.1,23.3
W00006005,23.7,45.4,18.6,12.4
W00006006,44.1,38.2,10.5,7.2
W00006007,33.9,38,13.2,14.9
W00006008,29.2,24.8,26.3,19.7
W00006009,29.7,41.3,18.1,10.9
W00006010,37.5,24.1,23.2,15.2
W00006011,41,29.1,15.7,14.2
W00006012,29.9,33.6,15.7,20.9
W00006013,27.3,32.2,24.8,15.7
W00006014,25.2,26.7,22.9,25.2
W00006015,27.7,36.2,22,14.2
W00006016,36.9,33.8,13.8,15.4
W00006017,38.2,30.9,14.6,16.3
W00006018,29.4,39.7,18.4,12.5
W00006019,35.1,33.6,14.5,16.8
W00006020,28.9,41.5,19.7,9.9
W00006021,68,18.4,4.8,8.8
W00006022,38.2,28.9,16.2,16.8
W00006023,40.5,25.2,16,18.3
W00006024,26.3,42.4,17.8,13.6
W00006025,25.5,33.1,26.2,15.2
W00006026,32,33.6,23.8,10.7
W00006028,41.7,33.8,12.2,12.2
W00006040,28.3,29.3,19,23.4
W00006041,24.5,23.7,13.7,38.1
W00006042,32.7,27.2,27.9,12.2
W00006043,24.6,36.6,23.2,15.5
W00006044,31.5,29.4,18.2,21
W00006045,20.3,34.6,28.6,16.5
W00006050,32.8,30.2,20.7,16.4
W00006051,27,37.2,18.2,17.6
W00006052,50,27,11.5,11.5
W00006053,34.6,31.6,20.3,13.5
W00006054,49.5,30.2,13.7,6.6
W00006055,43.7,30.5,14.4,11.5
W00006056,43.1,25,18.8,13.2
W00006057,34.3,33.6,12.1,20
W00006058,39.5,29.3,13.6,17.7
W00006059,44.9,29.9,14.2,11
W00006060,36.2,38.3,7.1,18.4
W00006061,31.5,33.1,13.7,21.8
W00006062,17.6,36,24,22.4
W00006063,23.1,53,9.4,14.5
W00006064,29.5,38,16.3,16.3
W00006065,43,30.2,9.4,17.4
W00006066,30.7,35,15.7,18.6
W00006067,45.3,36,13.7,5
W00006068,55,30,10.8,4.2
W00006069,20.7,33.6,25.9,19.8
W00006070,28.8,43.8,13.1,14.4
W00006071,37.2,31,20.4,11.5
W00006072,32.2,30.8,18.9,18.2
W00006073,36.1,37.6,12.8,13.5
W00006074,23.7,50,12.7,13.6
W00006075,50.7,23.3,14,12
W00006076,33.6,28.7,20.5,17.2
W00006077,39.8,31.6,16.5,12
W00006078,34.4,35.1,14.6,15.9
W00006079,22.7,45.5,15.9,15.9
W00006080,17.8,38.4,21.2,22.6
W00006081,32.1,35.9,15.4,16.7
W00006082,17.9,33.8,21.4,26.9
W00006083,25.8,45.8,15,13.3
W00006084,43.4,33.7,14.5,8.4
W00006085,37.1,38.7,13.7,10.5
W00006086,50.4,30.8,11.3,7.5
W00006087,29.4,27.8,17.5,25.4
W00006088,44,35.5,7.8,12.8
W00006089,29.6,34,19.9,16.5
W00006090,41.4,34.5,17.2,6.9
W00006091,52.2,30.4,14.1,3.3
W00006092,33.3,27,18.3,21.4
W00006093,30.4,33.9,19.1,16.5
W00006094,31.7,26.7,16.8,24.8
W00006095,9.9,35.9,27.5,26.8
W00006096,28.8,42.4,16.1,12.7
W00006097,16.9,45.4,19.7,18
W00006098,38.7,35.8,16.1,9.5
W00006150,29.1,31.6,26.5,12.8
W00006151,35,25,25,15
W00006152,25.2,39.5,11.8,23.5
W00006153,30.2,40.5,15.1,14.3
W00006154,31.9,32.8,17.6,17.6
W00006155,36.2,31.2,14.9,17.7
W00006156,33.3,38.2,13.8,14.6
W00006157,32.7,29.8,21.2,16.3
W00006158,33,26,29,12
W00006159,27.6,31.3,17.9,23.1
W00006160,33.1,34.5,17.6,14.8
W00006161,50.7,30.6,13.2,5.6
W00006162,24.5,23.8,19,32.7
W00006163,22.8,28.5,20.3,28.5
W00006164,34.1,40.7,12.6,12.6
W00006166,24.1,43.1,19,13.8
W00006167,19.4,48.1,17.8,14.7
W00006168,21.5,50.8,16.9,10.8
W00006169,20,53.1,13.1,13.8
W00006170,20.2,53.2,12.9,13.7
W00006172,37.1,32.8,12.1,18.1
W00006173,22.7,30.8,22.7,23.8
W00006194,28.1,35.5,17.4,19
W00006195,27.7,35.3,11.8,25.2
W00006196,30.5,31.3,19.5,18.8
W00006197,36.4,26.4,16.4,20.7
W00006198,26.4,34.7,17.4,21.5
W00006199,33.3,33.3,13.7,19.7
W00006200,42.2,37,16.3,4.4
W00006201,33.6,36.2,10.3,19.8
W00006202,48.6,31.5,9,10.8
W00006203,33.6,31.8,13.6,20.9
W00006204,26,32.1,21.4,20.6
W00006205,59.6,19.1,11.7,9.6
W00006206,26.2,34,22.7,17
W00006207,35.2,34.4,18.8,11.7
W00006208,33,39.1,13.9,13.9
W00006228,19.1,48.9,22,9.9
W00006319,22.6,36.5,21.2,19.7
W00006320,26.1,36.2,21.7,15.9
W00006321,36,33.1,14,16.9
W00006322,33.1,33.1,18.8,15
W00006323,36,31.6,17.6,14.7
W00006324,26.6,35.3,21.6,16.5
W00006325,30.6,34,20.4,15
W00006326,31.7,32.7,17.3,18.3
W00006327,33.9,19.7,22.8,23.6
W00006328,29.5,33,17,20.5
W00006329,32.5,34.9,13.5,19
W00006330,34.3,23.1,13,29.6
W00006331,42.6,29.6,12.2,15.7
W00006332,33,31.1,18.4,17.5
W00006333,26,32.5,19.5,22
W00006334,44.8,29.3,13.8,12.1
W00006335,32.8,42.4,11.2,13.6
W00006336,58.8,23.7,11.4,6.1
W00006337,27.9,34.1,20.2,17.8
W00006338,21.7,37.5,22.4,18.4
W00006339,28.6,32,23.8,15.6
W00006340,47.6,31.7,11.7,9
W00006341,27.7,45.4,15.7,11.2
W00006342,35.5,34.8,17.4,12.3
W00006343,40.4,29.1,12.1,18.4
W00006344,26.4,40.9,19.1,13.6
W00006345,33.9,35.6,18.3,12.2
W00006346,38.9,34.1,15.9,11.1
W00006347,46.5,18.1,14.2,21.3
W00006348,22.5,39.2,16.7,21.6
W00006349,21,37.1,20.2,21.8
W00006350,45.7,33.1,11.8,9.4
W00006351,18.9,31.1,17.2,32.8
W00006352,41.8,32,9.8,16.4
W00006353,36.4,33.3,11.4,18.9
W00006354,29.9,32.7,20.6,16.8
W00006355,32.9,34.2,12.5,20.4
W00006356,22.4,53.9,11.5,12.1
W00006357,39.3,31.1,13.9,15.6
W00006358,39.8,31.4,11.9,16.9
W00006359,39.5,33.3,15.8,11.4
W00006360,20,36.8,24,19.2
W00006361,61.6,27.5,9.4,1.4
W00006362,31.5,37.1,16.1,15.3
W00006363,28.8,38.7,14.4,18
W00006364,29.1,25.2,20.5,25.2
W00006365,25,30.8,21.7,22.5
W00006366,27.5,37.5,14.2,20.8
W00006367,36.4,34.7,11,17.8
W00006368,31.1,37.7,17,14.2
W00006369,27.9,26.9,32.7,12.5
W00006370,27.4,37.9,24.2,10.5
W00006371,28.6,26.2,28.6,16.7
W00006372,31,36.5,14.3,18.3
W00006373,34.1,34.1,16.7,15.2
W00006374,36.5,36.5,13.9,13.1
W00006375,18.4,37.6,19.2,24.8
W00006376,35.6,25.7,25.7,12.9
W00006377,31.6,34.2,15.8,18.4
W00006378,31.2,29.7,21,18.1
W00006379,21.8,35.3,24.4,18.5
W00006380,44.5,21.1,16.4,18
W00006381,20.8,41.6,20,17.6
W00006382,20.2,32.5,16.7,30.7
W00006383,21.8,45.6,13.6,19
W00006384,36.9,26.2,18.4,18.4
W00006385,30.2,32.5,22.2,15.1
W00006386,25,35.3,18.4,21.3
W00006387,46.8,21,11.3,21
W00006388,75,15.3,6.9,2.8
W00006389,26.8,38.6,19.7,15
W00006390,27.3,33.1,22.3,17.3
W00006391,28.8,28.8,25.8,16.7
W00006392,31.3,30.5,26.7,11.5
W00006393,53,27.6,9,10.4
W00006394,31.5,31.5,19.2,17.7
