geography_code,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
W00005996,56.8,26.7,4.8,11.6
W00005997,39.6,30.2,10.1,20.1
W00005998,21.4,20.3,38.5,19.8
W00005999,43.2,33.6,7.2,16
W00006000,33,28,4,35
W00006001,34.3,25.7,28,12
W00006002,19.3,4.5,61.4,14.8
W00006003,36.4,42.1,1.9,19.6
W00006004,40.4,36,0,23.5
W00006005,46.9,34.7,5.1,13.3
W00006006,30.1,20.9,33.3,15.7
W00006007,32.2,29.8,6.6,31.4
W00006008,32.1,32.1,8.8,27
W00006009,36.7,24.5,7.9,30.9
W00006010,24.5,22.7,25.5,27.3
W00006011,37.1,22,3.8,37.1
W00006012,47.1,37.5,3.7,11.8
W00006013,47.6,28.2,3.2,21
W00006014,27.5,25.2,25.2,22.1
W00006015,43.9,27.3,4.3,24.5
W00006016,32.6,23.3,14,30.2
W00006017,36.6,25.2,8.9,29.3
W00006018,46.7,23,8.9,21.5
W00006019,42,30.5,4.6,22.9
W00006020,45.7,40,2.1,12.1
W00006021,12,8,65.6,14.4
W00006022,41.6,23.1,10.4,24.9
W00006023,32.8,26.1,14.2,26.9
W00006024,54.3,31,1.7,12.9
W00006025,39.6,30.6,12.5,17.4
W00006026,39.7,24,16.5,19.8
W00006028,25.5,19.9,23.4,31.2
W00006040,24.5,35.9,23.4,16.3
W00006041,21.2,12.4,55.5,10.9
W00006042,34.7,21.1,17,27.2
W00006043,37.1,28.6,19.3,15
W00006044,29.9,21.5,29.2,19.4
W00006045,37.1,20.5,24.2,18.2
W00006050,32.2,39.1,5.2,23.5
W00006051,40.9,36.2,1.3,21.5
W00006052,34.9,38.9,3.4,22.9
W00006053,30.6,19.4,5.2,44.8
W00006054,26.7,19.4,18.9,35
W00006055,30.1,17.3,13.3,39.3
W00006056,29,19.3,10.3,41.4
W00006057,24.3,30,2.9,42.9
W00006058,24.2,14.8,18.1,43
W00006059,20.5,14.2,52.8,12.6
W00006060,38.6,25.7,4.3,31.4
W00006061,34.4,24,0.8,40.8
W00006062,50,40.5,0,9.5
W00006063,60.3,30.2,2.6,6.9
W00006064,49.6,40.3,1.6,8.5
W00006065,33.6,30.8,17.1,18.5
W00006066,49.3,27.5,0,23.2
W00006067,30.7,19.3,18.6,31.4
W00006068,19.8,9.5,59.5,11.2
W00006069,44.8,33.6,2.6,19
W00006070,40.6,27.5,22.5,9.4
W00006071,38.9,17.7,26.5,16.8
W00006072,44.1,32.9,0,23.1
W00006073,72,24.2,0,3.8
W00006074,61.5,31.1,0,7.4
W00006075,38.3,26.2,14.8,20.8
W00006076,24.2,34.7,23.4,17.7
W00006077,34.4,25.2,9.9,30.5
W00006078,36.6,30.7,14.4,18.3
W00006079,68.2,28.7,0,3.1
W00006080,46.9,45.5,0.7,6.9
W00006081,51,24.2,11.5,13.4
W00006082,37.2,53.1,0.7,9
W00006083,48.3,37.5,1.7,12.5
W00006084,38.6,24.1,2.4,34.9
W00006085,44.6,27.3,0,28.1
W00006086,22.7,15.2,39.4,22.7
W00006087,23.4,20.3,43.8,12.5
W00006088,26.6,25.2,5.8,42.4
W00006089,27.8,44.5,20.1,7.7
W00006090,19.1,24.3,39.1,17.4
W00006091,27.8,11.1,37.8,23.3
W00006092,56.3,31,4,8.7
W00006093,58.9,25,1.8,14.3
W00006094,43.6,31.7,4,20.8
W00006095,40.8,56.3,2.8,0
W00006096,68.9,27.7,0,3.4
W00006097,55.8,42.5,0.6,1.1
W00006098,39.4,21.2,12.4,27
W00006150,29.1,20.5,5.1,45.3
W00006151,45,21.7,5,28.3
W00006152,46.3,30.6,5,18.2
W00006153,36.2,23.6,0.8,39.4
W00006154,43.7,23.5,3.4,29.4
W00006155,37,26.1,3.6,33.3
W00006156,51.6,21,2.4,25
W00006157,31.4,18.6,7.8,42.2
W00006158,46.2,26,2.9,25
W00006159,39.7,25,3.7,31.6
W00006160,45.1,42.3,3.5,9.2
W00006161,17.5,7,69.2,6.3
W00006162,9.7,29,56.6,4.8
W00006163,31.7,22,27.6,18.7
