geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
W00005996,4.8,29.3,66
W00005997,5,34.3,60.7
W00005998,2.8,48.6,48.6
W00005999,4.7,25.2,70.1
W00006000,4,44,52
W00006001,2.3,26,71.8
W00006002,2.2,60.7,37.1
W00006003,2.9,23.8,73.3
W00006004,3.7,17.6,78.7
W00006005,6,23,71
W00006006,0.7,43.8,55.6
W00006007,5,33.9,61.2
W00006008,7.2,29,63.8
W00006009,5,29.5,65.5
W00006010,2.6,36.8,60.5
W00006011,6.1,41.7,52.3
W00006012,3.6,30.7,65.7
W00006013,4.2,27.5,68.3
W00006014,5.5,26,68.5
W00006015,6.5,28.1,65.5
W00006016,4,38.4,57.6
W00006017,4.8,38.4,56.8
W00006018,2.8,28.4,68.8
W00006019,1.5,34.4,64.1
W00006020,3.5,29.1,67.4
W00006021,3.9,66.9,29.1
W00006022,2.3,39.1,58.6
W00006023,5.3,39.8,54.9
W00006024,5.9,26.3,67.8
W00006025,2.8,25.9,71.3
W00006026,2.5,32.5,65
W00006028,7.1,40.7,52.1
W00006040,4.3,28.1,67.6
W00006041,3.6,25.2,71.2
W00006042,2.7,32.7,64.6
W00006043,1.4,25.2,73.4
W00006044,5.6,31.3,63.2
W00006045,3.8,20.3,75.9
W00006050,0.9,33.3,65.8
W00006051,2,26.5,71.5
W00006052,4,50.3,45.7
W00006053,3.7,35.1,61.2
W00006054,2.2,48.6,49.2
W00006055,2.3,44.2,53.5
W00006056,3.4,42.8,53.8
W00006057,2.2,34.8,63
W00006058,7.3,40,52.7
W00006059,3.9,44.5,51.6
W00006060,3.5,35.7,60.8
W00006061,0.8,31.2,68
W00006062,2.4,17.7,79.8
W00006063,2.6,22.2,75.2
W00006064,0.8,28.8,70.5
W00006065,0.7,43.5,55.8
W00006066,4.4,32.8,62.8
W00006067,2.9,45.7,51.4
W00006068,2.6,54.7,42.7
W00006069,0.9,20.7,78.4
W00006070,1.3,28.5,70.3
W00006071,3.6,37.8,58.6
W00006072,1.4,32.9,65.7
W00006073,5.9,36.3,57.8
W00006074,2.5,23.7,73.7
W00006075,2.7,50.7,46.7
W00006076,1.6,32.8,65.6
W00006077,2.3,41.4,56.3
W00006078,4,34.4,61.6
W00006079,3.1,23.4,73.4
W00006080,2.8,18.3,78.9
W00006081,3.2,31.8,65
W00006082,5.7,18.4,75.9
W00006083,2.5,25.6,71.9
W00006084,3,43.1,53.9
W00006085,1.7,38.3,60
W00006086,3.8,51.1,45
W00006087,5.5,29.1,65.4
W00006088,5,44.6,50.4
W00006089,2,28.9,69.1
W00006090,4.5,42.9,52.7
W00006091,0,51.6,48.4
W00006092,2.4,34.4,63.2
W00006093,3.5,30.7,65.8
W00006094,3,32,65
W00006095,6.1,9.5,84.4
W00006096,0.8,28.6,70.6
