geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
W00005996,21.8,36.7,29.9,11.6
W00005997,23.7,48.2,22.3,5.8
W00005998,35.5,48.6,11.5,4.4
W00005999,21,50,26.6,2.4
W00006000,34,45,17,4
W00006001,26.7,35.8,26.1,11.4
W00006002,60.7,29.2,6.7,3.4
W00006003,9.4,52.8,30.2,7.5
W00006004,13.2,47.8,29.4,9.6
W00006005,17.5,43.3,32,7.2
W00006006,34.6,35.3,22.2,7.8
W00006007,24,43.8,23.1,9.1
W00006008,22.2,40.7,23,14.1
W00006009,29.7,39.9,23.9,6.5
W00006010,29.4,43.1,22.9,4.6
W00006011,31.8,48.5,14.4,5.3
W00006012,20.6,39.7,30.1,9.6
W00006013,20.2,41.2,28.6,10.1
W00006014,23.1,43.8,25.4,7.7
W00006015,23,43.2,22.3,11.5
W00006016,34.1,36.4,21.7,7.8
W00006017,33.9,39.5,21,5.6
W00006018,26.3,43.8,19,10.9
W00006019,22.9,50.4,22.1,4.6
W00006020,14.9,50.4,23.4,11.3
W00006021,60.8,32,6.4,0.8
W00006022,32.6,39.5,20.9,7
W00006023,27.3,41.7,23.5,7.6
W00006024,11.9,51.7,25.4,11
W00006025,19.3,44.1,25.5,11
W00006026,19,55.4,19,6.6
W00006028,51.1,33.3,12.8,2.8
W00006040,20.7,38.6,33.2,7.6
W00006041,36.7,41,20.1,2.2
W00006042,33.3,46.3,14.3,6.1
W00006043,34.5,45.8,15.5,4.2
W00006044,24.5,52.4,19.6,3.5
W00006045,28.5,46.9,16.9,7.7
W00006050,27,44.3,19.1,9.6
W00006051,19.9,41.1,29.5,9.6
W00006052,22.3,53.7,16,8
W00006053,29.3,55.6,14.3,0.8
W00006054,36.7,45.6,13.9,3.9
W00006055,39.4,48.8,11.2,0.6
W00006056,46.6,35.1,15.5,2.7
W00006057,29.5,52.5,11.5,6.5
W00006058,37.8,43.2,14.9,4.1
W00006059,42.5,41.7,13.4,2.4
W00006060,34.3,45,17.9,2.9
W00006061,32,46.4,17.6,4
W00006062,6.5,52.4,30.6,10.5
W00006063,13.6,40.7,28,17.8
W00006064,8.5,38.5,35.4,17.7
W00006065,21.6,37.8,28.4,12.2
W00006066,13.8,42,27.5,16.7
W00006067,35.7,45,16.4,2.9
W00006068,57.1,27.7,12.6,2.5
W00006069,15.7,43.5,32.2,8.7
W00006070,15.7,42.1,27,15.1
W00006071,36.8,37.7,15.8,9.6
W00006072,18.1,44.4,26.4,11.1
W00006073,12,46.6,27.8,13.5
W00006074,11,45.8,28.8,14.4
W00006075,24.5,47,19.2,9.3
W00006076,24.2,39.5,30.6,5.6
W00006077,32.6,39.4,21.2,6.8
W00006078,20.5,46.4,25.8,7.3
W00006079,11.6,36.4,35.7,16.3
W00006080,2.1,34.3,44.1,19.6
W00006081,25.5,41.4,25.5,7.6
W00006082,4.9,25.7,47.2,22.2
W00006083,13.3,40.8,34.2,11.7
W00006084,23.5,53,19.3,4.2
W00006085,26.4,43,25.6,5
W00006086,34.6,51.1,11.3,3
W00006087,30.7,41.7,20.5,7.1
W00006088,33.6,45.7,17.9,2.9
W00006089,20.8,31.4,38.6,9.2
W00006090,34.8,46.1,12.2,7
W00006091,46.2,41.8,7.7,4.4
W00006092,13.2,41.1,31.8,14
W00006093,13.8,52.6,26.7,6.9
W00006094,18.3,48.1,24,9.6
W00006095,0.7,29.6,47.2,22.5
W00006096,12.6,39.5,31.1,16.8
W00006097,7.8,36.1,42.8,13.3
W00006098,24.8,53.3,18.2,3.6
W00006150,23.1,50.4,23.9,2.6
W00006151,30.8,40,20.8,8.3
W00006152,14,45.5,28.9,11.6
W00006153,25.4,45.2,25.4,4
W00006154,30,45,20,5
W00006155,28.8,41.7,24.5,5
W00006156,24.2,45.2,25.8,4.8
W00006157,33.7,45.2,17.3,3.8
