geography_code,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
W00000800,13.5,58.2,28.4
W00000801,8,79.5,12.5
W00000803,7.9,78.7,13.4
W00000804,10.5,69.9,19.5
W00000805,2.7,72.6,24.8
W00000807,5.3,71.9,22.8
W00000810,18.6,58.8,22.7
W00000862,11.3,65,23.8
W00000865,5.6,78.7,15.7
W00001017,10.4,71.6,17.9
W00001018,9.8,70.7,19.5
W00001019,12.2,58.1,29.7
W00001020,12.1,50.5,37.4
W00001021,8.2,76.4,15.5
W00001022,9.1,81.8,9.1
W00001024,6.7,65.2,28.1
W00001025,19.3,52.6,28.1
W00001034,10.1,52.2,37.7
W00001035,9.7,71,19.4
W00001036,10.7,60.7,28.6
W00001037,9.2,65.8,25
W00001038,5.2,55.2,39.5
W00001039,8.5,54.6,36.9
W00001040,12.8,53.5,33.7
W00001041,10.1,68.4,21.5
W00001042,15.2,65.2,19.7
W00001043,11.1,65.4,23.5
W00001044,9.5,76.2,14.3
W00001045,13,61,26
W00001046,8.3,72.2,19.4
W00001047,8.6,84.5,6.9
W00001048,8.4,76.8,14.7
W00001049,4.4,61.8,33.8
W00001050,7.3,72.8,19.9
W00001051,6.3,72.1,21.6
W00001052,9.4,79.5,11.1
W00001053,4.9,89.3,5.8
W00001054,7,80.2,12.8
W00001055,11.2,61.2,27.6
W00001056,6.4,67.9,25.7
W00001057,8.2,55.7,36.1
W00001058,13.4,51.2,35.4
W00001059,10.5,52.6,36.8
W00001060,21.9,50,28.1
W00001061,5.4,60.8,33.8
W00001062,5.7,68.8,25.5
W00001063,9,79.1,11.9
W00001064,12.9,61.3,25.8
W00001065,4.2,72.3,23.5
W00001066,10.4,76,13.6
W00001067,15,71,14
W00001068,13.1,66.2,20.8
W00001069,4.7,70.9,24.4
W00001070,10.5,74.4,15.1
W00001071,12.1,66.4,21.5
W00001072,4.7,78.1,17.2
W00001085,13.4,69.7,16.9
W00001086,8.3,77.4,14.3
W00001087,14.5,73.2,12.3
W00001089,12.4,64.8,22.9
W00001090,10.1,78.2,11.8
W00001091,9.4,75.8,14.8
W00001096,5.4,84.6,10
W00001097,8.3,74,17.7
W00001098,5.5,47,47.5
W00001099,10.8,70.8,18.3
W00001100,18.3,58.8,22.9
W00001101,14.2,68.9,17
W00001124,12.6,76.8,10.5
W00001125,8.2,75.4,16.4
W00001126,9.5,74.7,15.8
W00001127,7.9,85.5,6.6
W00001128,6.7,84.8,8.6
W00001129,10.5,71.4,18.1
W00001130,6.9,79.2,13.9
W00001131,10,88.5,1.5
W00001132,9.7,72.6,17.7
W00001133,7,80.3,12.7
W00001137,6.9,73.3,19.8
W00001139,8.5,79.8,11.6
W00001140,12.2,78.9,8.9
W00001144,13.1,75.8,11.1
W00001155,5.8,81.9,12.3
W00001156,5.5,60.9,33.6
W00001157,10.4,73.6,16
W00001158,10.9,64.1,25
W00001159,7.2,56,36.8
W00001160,10.4,78.3,11.3
W00001161,3.8,79.8,16.3
W00001163,4.4,77.8,17.7
W00001168,4.8,82.1,13.1
W00001172,5.9,72.8,21.3
W00001182,5.4,61.3,33.3
W00001183,10.9,67.3,21.8
W00001184,11.4,59.5,29.1
W00001185,9.2,67.2,23.7
W00001186,9.5,70.3,20.3
W00001187,9.4,71.8,18.8
W00001188,5.9,80.7,13.4
W00001189,9.2,82.6,8.3
W00001190,4.7,75,20.3
W00001191,6,79.5,14.5
W00001192,3.7,70.6,25.7
W00001193,2.9,80.3,16.8
W00001194,12,63.9,24.1
W00001195,10.4,72.9,16.7
W00001196,8.4,79.4,12.2
W00001197,11.2,78.6,10.2
W00001198,9.1,79,11.9
W00001199,16,71.6,12.3
W00001200,15.1,52.7,32.3
W00001201,19.3,63.6,17
W00001202,8.2,74.2,17.6
W00001203,20.5,60.7,18.8
W00001204,8.7,76.7,14.5
W00001205,4,77.6,18.4
W00001206,5.4,83.9,10.7
W00001207,8.4,68.7,22.9
W00001208,3.7,83.5,12.8
W00001209,3.7,83.6,12.7
W00001210,6.6,79.5,13.9
W00001211,3.7,69.5,26.8
W00001212,5.5,55.6,38.9
W00001213,4.7,63.4,31.9
W00001214,5.9,73.5,20.6
W00001215,5.8,65,29.2
W00001216,7.5,72.6,19.8
W00001217,14.1,71.9,14.1
W00001218,3,82.2,14.8
W00001219,7,74.2,18.8
W00001220,6.9,75,18.1
W00001221,4.6,79.4,16
W00001222,2.1,79.2,18.8
W00001223,5.1,69.5,25.4
W00001224,7.3,62,30.7
W00001225,13.2,71.4,15.4
W00001226,5.8,81,13.1
W00001227,14.8,69.7,15.6
W00001228,6.1,76.3,17.6
W00001229,2.9,80.7,16.4
W00001230,6.8,79.7,13.6
W00001231,9,71.2,19.8
W00001232,6.5,80.6,12.9
W00001233,4.5,84.8,10.7
W00001234,4.4,79.8,15.8
W00001235,6.8,70.9,22.3
W00001236,9.6,71.2,19.2
W00001237,12.8,48.6,38.5
W00001238,13.6,67.4,18.9
W00001239,13,67.9,19.1
W00001240,14.5,69.9,15.7
W00001241,8.9,70.3,20.8
W00001242,10.7,54.1,35.2
W00001243,14.9,64.4,20.8
W00001244,7.8,73,19.1
W00001245,8.9,68.3,22.8
W00001246,9.3,67.8,22.9
W00001247,7.1,79.6,13.3
W00001248,10.3,68,21.6
W00001249,10.8,79.6,9.7
W00001250,15.8,64.2,20
W00001251,2.8,71.8,25.4
W00001252,8.4,72,19.6
W00001253,8.4,72.1,19.6
W00001255,9.9,69.2,20.9
W00001256,1.7,77.1,21.2
W00001257,7.1,70.8,22.1
W00001258,13,63,24
W00001259,13.4,62.2,24.4
W00001260,9.9,59.2,31
W00001261,6.9,61.8,31.4
