geography_code,country_of_birth_3a-001,country_of_birth_3a-002
W00000800,95,5
W00000801,96.1,3.9
W00000803,95.8,4.2
W00000804,97.1,2.9
W00000805,97.4,2.6
W00000807,95.6,4.4
W00000810,96.5,3.5
W00000862,97.8,2.2
W00000865,97.8,2.2
W00001017,91.5,8.5
W00001018,86.6,13.4
W00001019,94.1,5.9
W00001020,97.4,2.6
W00001021,95,5
W00001022,96.3,3.7
W00001024,91.3,8.7
W00001025,71.6,28.4
W00001034,96.3,3.7
W00001035,98.5,1.5
W00001036,89.1,10.9
W00001037,98.2,1.8
W00001038,93.9,6.1
W00001039,87.3,12.7
W00001040,91,9
W00001041,98,2
W00001042,97.2,2.8
W00001043,96.6,3.4
W00001044,97,3
W00001045,94.6,5.4
W00001046,95.4,4.6
W00001047,99.1,0.9
W00001048,96.5,3.5
W00001049,91.9,8.1
W00001050,97.8,2.2
W00001051,96.8,3.2
W00001052,97.4,2.6
W00001053,95.3,4.7
W00001054,97.6,2.4
W00001055,98.3,1.7
W00001056,97.3,2.7
W00001057,98.1,1.9
W00001058,98,2
W00001059,94.2,5.8
W00001060,94.8,5.2
W00001061,97.1,2.9
W00001062,97,3
W00001063,96.3,3.7
W00001064,97.8,2.2
W00001065,98.6,1.4
W00001066,95.5,4.5
W00001067,95.2,4.8
W00001068,95.6,4.4
W00001069,97.7,2.3
W00001070,98.6,1.4
W00001071,98,2
W00001072,98.1,1.9
W00001085,95.1,4.9
W00001086,95.5,4.5
W00001087,96.7,3.3
W00001089,98.5,1.5
W00001090,97.2,2.8
W00001091,97.4,2.6
W00001096,96.3,3.7
W00001097,98.3,1.7
W00001098,96.2,3.8
W00001099,98.5,1.5
W00001100,96.1,3.9
W00001101,96.7,3.3
W00001124,98.4,1.6
W00001125,98,2
W00001126,96.4,3.6
W00001127,97.8,2.2
W00001128,98.3,1.7
W00001129,97.2,2.8
W00001130,95.3,4.7
W00001131,97.1,2.9
W00001132,96.4,3.6
W00001133,96,4
W00001137,96.1,3.9
W00001139,94.2,5.8
W00001140,93.1,6.9
W00001144,92.7,7.3
W00001155,91.1,8.9
W00001156,97.7,2.3
W00001157,96.3,3.7
W00001158,98.2,1.8
W00001159,99.1,0.9
W00001160,96.3,3.7
W00001161,96.2,3.8
W00001163,98.5,1.5
W00001168,96.4,3.6
W00001172,97.4,2.6
W00001182,98,2
W00001183,95.8,4.2
W00001184,93.5,6.5
W00001185,96.6,3.4
W00001186,95,5
W00001187,97.3,2.7
W00001188,98.9,1.1
W00001189,94.8,5.2
W00001190,97.5,2.5
W00001191,98.3,1.7
W00001192,95.9,4.1
W00001193,97.6,2.4
W00001194,97.9,2.1
W00001195,98.7,1.3
W00001196,96.3,3.7
W00001197,96.4,3.6
W00001198,96.7,3.3
W00001199,93,7
W00001200,96.3,3.7
W00001201,97.7,2.3
W00001202,97.1,2.9
W00001203,95.4,4.6
W00001204,91.8,8.2
W00001205,93.8,6.2
W00001206,98.7,1.3
W00001207,98.2,1.8
W00001208,97.7,2.3
W00001209,96.6,3.4
W00001210,94.8,5.2
W00001211,98.4,1.6
W00001212,91.7,8.3
W00001213,95.1,4.9
W00001214,96.5,3.5
W00001215,88.4,11.6
W00001216,96.7,3.3
W00001217,92.4,7.6
W00001218,92.9,7.1
W00001219,95.3,4.7
W00001220,95.2,4.8
W00001221,96.1,3.9
W00001222,99.6,0.4
W00001223,94.9,5.1
