geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
W00000800,67.9,3.6,28.5
W00000801,53.1,2.2,44.7
W00000803,49.4,0,50.6
W00000804,57.8,2.5,39.7
W00000805,51.3,0.4,48.3
W00000807,45.5,6.6,47.9
W00000810,54.9,3.3,41.9
W00000862,64.8,0,35.2
W00000865,59.2,1.1,39.7
W00001017,59.5,0,40.5
W00001018,62.7,2.2,35.1
W00001019,55.9,0.6,43.5
W00001020,55.8,4.4,39.8
W00001021,44.7,3.5,51.8
W00001022,37.1,2.9,60
W00001024,59,5.1,35.9
W00001025,78.7,0.8,20.5
W00001034,65.7,4.5,29.8
W00001035,57.3,0.5,42.3
W00001036,62.2,1.4,36.4
W00001037,59.3,2.6,38.1
W00001038,42.6,1.7,55.7
W00001039,49.5,2.2,48.4
W00001040,57.4,2.5,40.2
W00001041,68.8,0.8,30.5
W00001042,58.6,3.1,38.2
W00001043,66,2.1,31.9
W00001044,62.1,2.5,35.4
W00001045,66.1,1.3,32.6
W00001046,66.8,1.5,31.7
W00001047,57.6,1.1,41.3
W00001048,67,0,33
W00001049,45.8,1.6,52.6
W00001050,51.1,2.3,46.6
W00001051,59.3,0.4,40.4
W00001052,50.8,1.7,47.5
W00001053,51.9,0.9,47.2
W00001054,58.7,0,41.3
W00001055,44.1,6.9,49
W00001056,31.9,2.5,65.6
W00001057,50.8,3.2,46
W00001058,54.1,3,43
W00001059,42.6,5.2,52.2
W00001060,64,4.6,31.4
W00001061,43.5,6.1,50.4
W00001062,30.9,2,67.2
W00001063,64.7,0.5,34.8
W00001064,54.8,3.3,41.9
W00001065,47.8,0,52.2
W00001066,50.2,1.9,47.9
W00001067,55.5,3,41.5
W00001068,54.8,2.1,43.1
W00001069,36.7,6.3,57
W00001070,63.2,2.6,34.2
W00001071,62.8,2.8,34.5
W00001072,52.6,2.2,45.2
W00001085,54.9,2.2,42.9
W00001086,59.8,1.5,38.7
W00001087,51.6,2.1,46.3
W00001089,53.3,0.4,46.2
W00001090,51.5,1.7,46.9
W00001091,54.9,0.4,44.7
W00001096,51.5,0,48.5
W00001097,68,1,31
W00001098,41.3,1.9,56.7
W00001099,55.9,3.7,40.4
W00001100,63.2,2.6,34.2
W00001101,66.6,3.7,29.7
W00001124,62.6,0.8,36.6
W00001125,40.4,3,56.7
W00001126,56,1.4,42.6
W00001127,61.8,3.5,34.7
W00001128,59.8,0,40.2
W00001129,61.5,2.9,35.5
W00001130,48.2,1.4,50.4
W00001131,52,2.6,45.4
W00001132,47.7,1.7,50.6
W00001133,54.7,1.9,43.4
W00001137,32.3,3.1,64.6
W00001139,51.5,1.1,47.4
W00001140,42.2,0.9,56.9
W00001144,59.5,2.6,37.9
W00001155,40.2,1.3,58.5
W00001156,53,1.7,45.3
W00001157,52.1,2.7,45.2
W00001158,56.7,2.3,40.9
W00001159,45.7,4.8,49.6
W00001160,53.2,3.2,43.5
W00001161,55.8,3.2,41
W00001163,21.9,1,77.1
W00001168,31.8,2.8,65.4
W00001172,37.7,1.4,60.9
W00001182,49.5,1.8,48.6
W00001183,45.6,2,52.5
W00001184,55.1,3.9,41
W00001185,51.8,1.4,46.8
W00001186,55.9,5.1,39
W00001187,56.2,1.6,42.2
W00001188,30.2,2.3,67.4
W00001189,31.3,3.1,65.6
W00001190,41.9,3.2,54.8
W00001191,52.7,2.5,44.9
W00001192,46,2,52
W00001193,29.6,2,68.4
W00001194,61.6,4.6,33.8
W00001195,65.3,3.3,31.4
W00001196,40.5,1.8,57.7
W00001197,47,3.2,49.7
W00001198,48.7,2.9,48.4
W00001199,60.5,2,37.6
W00001200,41.8,5.7,52.5
W00001201,56,3.5,40.5
W00001202,46.6,2.3,51
W00001203,70.2,3.6,26.2
