geography_code,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
W00000800,100,0,0
W00000801,100,0,0
W00000803,99.2,0.8,0
W00000804,91.9,0,8.1
W00000805,99.2,0.8,0
W00000807,79.5,20.5,0
W00000810,100,0,0
W00000862,99,1,0
W00000865,98.5,1.5,0
W00001017,92.8,7.2,0
W00001018,100,0,0
W00001019,95.3,3.5,1.2
W00001020,100,0,0
W00001021,98.1,1.9,0
W00001022,100,0,0
W00001024,94.6,5.4,0
W00001025,99,1,0
W00001034,79.5,20.5,0
W00001035,99.2,0.8,0
W00001036,100,0,0
W00001037,94.4,5.6,0
W00001038,90.4,8.9,0.7
W00001039,85.9,14.1,0
W00001040,60.7,39.3,0
W00001041,99.2,0.8,0
W00001042,98.2,1.8,0
W00001043,92.6,6.7,0.7
W00001044,100,0,0
W00001045,99.1,0.9,0
W00001046,99.4,0.6,0
W00001047,98.6,1.4,0
W00001048,100,0,0
W00001049,68.8,31.2,0
W00001050,93.8,6.2,0
W00001051,97.8,2.2,0
W00001052,98.5,1.5,0
W00001053,100,0,0
W00001054,100,0,0
W00001055,96.1,3.9,0
W00001056,59.4,40.6,0
W00001057,100,0,0
W00001058,100,0,0
W00001059,88.4,11.6,0
W00001060,92.4,6.3,1.3
W00001061,86.5,13.5,0
W00001062,88.5,11.5,0
W00001063,99.1,0.9,0
W00001064,97.3,2.7,0
W00001065,95.9,4.1,0
W00001066,92.6,7.4,0
W00001067,91.9,8.1,0
W00001068,88.1,10.5,1.4
W00001069,85.2,14.8,0
W00001070,100,0,0
W00001071,100,0,0
W00001072,99.3,0.7,0
W00001085,96.2,0.6,3.1
W00001086,97.5,1.2,1.2
W00001087,99.3,0.7,0
W00001089,94.8,5.2,0
W00001090,95.2,4.8,0
W00001091,94.6,2.3,3.1
W00001096,95.7,4.3,0
W00001097,99.2,0,0.8
W00001098,95.2,4.8,0
W00001099,96.4,3.6,0
W00001100,99.4,0.6,0
W00001101,100,0,0
W00001124,100,0,0
W00001125,90.6,9.4,0
W00001126,100,0,0
W00001127,100,0,0
W00001128,97,0.8,2.3
W00001129,96.6,3.4,0
W00001130,99.2,0.8,0
W00001131,100,0,0
W00001132,100,0,0
W00001133,99.4,0.6,0
W00001137,83.5,5.2,11.3
W00001139,89.9,10.1,0
W00001140,95.2,4.8,0
W00001144,95.5,4.5,0
W00001155,98.4,0.8,0.8
W00001156,100,0,0
W00001157,100,0,0
W00001158,90.6,9.4,0
W00001159,94.1,5.9,0
W00001160,99.2,0.8,0
W00001161,97.8,2.2,0
W00001163,99.2,0.8,0
W00001168,99.2,0.8,0
W00001172,90.3,9.7,0
W00001182,100,0,0
W00001183,100,0,0
W00001184,45.6,54.4,0
W00001185,96.8,3.2,0
W00001186,73.3,26.7,0
W00001187,100,0,0
W00001188,100,0,0
W00001189,99,1,0
W00001190,97.6,2.4,0
W00001191,100,0,0
W00001192,100,0,0
W00001193,100,0,0
W00001194,100,0,0
W00001195,79.7,20.3,0
W00001196,99.2,0.8,0
W00001197,69.6,30.4,0
W00001198,100,0,0
W00001199,68.3,31.7,0
W00001200,82,18,0
W00001201,100,0,0
W00001202,91.1,6.3,2.5
W00001203,100,0,0
W00001204,100,0,0
W00001205,99.1,0.9,0
W00001206,98.2,0,1.8
W00001207,92.3,7.7,0
W00001208,99.1,0.9,0
W00001209,100,0,0
W00001210,99.2,0.8,0
W00001211,38.8,61.2,0
W00001212,42.6,57.4,0
W00001213,77.9,22.1,0
W00001214,97.6,2.4,0
W00001215,28.3,71.7,0
W00001216,97.8,1.5,0.7
W00001217,77.1,22.9,0
W00001218,100,0,0
W00001219,79.8,20.2,0
W00001220,51.3,48.7,0
W00001221,50.4,49.6,0
W00001222,100,0,0
W00001223,86.3,13.7,0
W00001224,100,0,0
W00001225,100,0,0
W00001226,99.2,0,0.8
W00001227,97.7,2.3,0
W00001228,100,0,0
W00001229,100,0,0
W00001230,86.2,13.8,0
W00001231,100,0,0
W00001232,100,0,0
W00001233,99.2,0.8,0
W00001234,100,0,0
W00001235,97.6,2.4,0
W00001236,100,0,0
W00001237,44.3,55.7,0
W00001238,99.4,0.6,0
W00001239,80,20,0
W00001240,100,0,0
W00001241,80.6,19.4,0
W00001242,98.4,1.6,0
W00001243,99.1,0,0.9
W00001244,100,0,0
W00001245,88.4,11.6,0
W00001246,97.7,2.3,0
W00001247,93.4,6.6,0
W00001248,98.3,1.7,0
W00001249,95.9,4.1,0
W00001250,97.8,2.2,0
W00001251,61,39,0
W00001252,99.1,0,0.9
W00001253,95.9,4.1,0
W00001255,96.1,3.9,0
W00001256,100,0,0
W00001257,99.2,0.8,0
W00001258,100,0,0
W00001259,94.3,5.7,0
W00001260,100,0,0
W00001261,77.4,21.8,0.8
W00001262,81.6,18.4,0
W00001263,74.4,22.2,3.4
W00001264,69.1,30.9,0
W00001265,97.8,1.5,0.7
W00001266,85,15,0
W00001267,91.2,8.1,0.7
W00001268,99.2,0.8,0
W00001269,98.7,1.3,0
W00001270,57.5,42.5,0
W00001271,100,0,0
W00001272,92.8,7.2,0
W00001273,86.9,13.1,0
W00001274,93.4,6.6,0
W00001275,75.3,24.7,0
W00001276,88.4,7,4.7
W00001277,100,0,0
W00001278,41.4,57.1,1.4
W00001279,51,49,0
W00001280,14,86,0
W00001281,21.9,76.3,1.8
W00001282,23.5,75.7,0.9
W00001283,23.2,76.8,0
W00001284,12.4,87.6,0
W00001285,47.8,51.5,0.7
W00001286,87.1,12.9,0
W00001287,83.9,16.1,0
W00001288,88.1,11.9,0
W00001289,68.8,31.2,0
W00001290,56.5,43.5,0
W00001291,30.1,69.9,0
W00001292,22.5,76.5,1
W00001293,47.4,51.3,1.3
W00001313,49.1,50.9,0
W00001314,90.9,9.1,0
W00001315,99.3,0.7,0
W00001316,80,20,0
W00001317,93.3,2.7,4
W00001318,96.2,3.8,0
W00001319,98.6,0.7,0.7
W00001320,100,0,0
W00001321,98.1,1.9,0
W00001322,60.3,39.7,0
W00001323,99.2,0,0.8
W00001324,93.1,6.9,0
W00001325,91.8,7,1.2
W00001326,99.2,0.8,0
W00001327,93.1,6.9,0
W00001328,100,0,0
W00001329,99.3,0.7,0
W00001330,97.6,2.4,0
W00001331,97,1.8,1.2
W00001332,98,2,0
W00001333,92.5,1.4,6.2
W00001334,97.3,2,0.7
W00001335,96.6,2.3,1.1
W00001356,100,0,0
W00001357,75.8,24.2,0
W00001358,100,0,0
W00001360,98.2,1.8,0
W00001362,79.5,18.9,1.6
W00001363,98.4,1.6,0
W00001364,99.2,0.8,0
W00001365,100,0,0
W00001366,92.2,7.8,0
W00001367,90.2,9.8,0
W00001368,99.2,0.8,0
W00001388,98.7,0.6,0.6
W00001389,97.9,2.1,0
W00001390,99.2,0.8,0
W00001391,99.5,0.5,0
W00001392,100,0,0
W00001393,98.7,1.3,0
W00001394,99,1,0
W00001451,100,0,0
W00001452,98.3,0,1.7
W00001453,94.3,3.3,2.4
W00001454,96.4,1.8,1.8
W00001455,98.9,1.1,0
W00001456,96.2,3.8,0
W00001457,97.7,1.5,0.8
W00001458,98.4,1.6,0
W00001459,100,0,0
W00001460,100,0,0
W00001461,99.2,0.8,0
W00001462,99.4,0.6,0
W00001463,99.4,0.6,0
W00001464,99.1,0.9,0
W00001465,100,0,0
W00001466,99,1,0
W00001535,97.9,2.1,0
W00001538,79.5,9.9,10.6
W00001539,98.2,1.8,0
W00001540,96.6,3.4,0
W00001583,91.9,8.1,0
W00001584,99.4,0,0.6
W00001585,34.2,65.8,0
W00001586,100,0,0
W00001587,95.4,4.6,0
W00001588,94.2,5.8,0
W00001589,98.6,1.4,0
W00001590,100,0,0
W00001591,99.2,0.8,0
W00001598,100,0,0
W00001599,99.1,0.9,0
W00001600,100,0,0
W00001601,100,0,0
W00001602,100,0,0
W00001603,100,0,0
W00001604,100,0,0
W00001605,99.6,0.4,0
W00001608,100,0,0
W00001611,100,0,0
W00001612,99.3,0.7,0
W00001613,96.6,2.7,0.7
W00001614,98.4,1.6,0
W00001615,99.1,0.9,0
W00001616,100,0,0
W00001629,99.3,0.7,0
W00001630,90.7,9.3,0
W00001631,78.4,21.6,0
W00001632,29.7,70.3,0
W00001633,73.7,26.3,0
W00001634,92.1,7.9,0
W00001635,29.8,70.2,0
W00001636,94.3,5.7,0
W00001637,100,0,0
W00001638,90.1,9.9,0
W00001639,72.8,27.2,0
W00001640,95.2,4,0.8
W00001641,99.3,0.7,0
W00001642,95.3,4.7,0
W00001643,98.9,1.1,0
W00001644,100,0,0
W00001645,100,0,0
W00001646,99.2,0.8,0
W00001647,98.6,1.4,0
W00001648,84.7,15.3,0
W00001716,95.2,4.8,0
W00001717,99.5,0.5,0
W00001718,91.9,5.1,3
W00001719,100,0,0
W00001720,99,1,0
W00001721,98,2,0
W00001722,100,0,0
W00001813,96.2,3.8,0
W00001815,96.7,3.3,0
W00001816,97.2,2.1,0.7
W00001817,100,0,0
W00001818,97.9,2.1,0
W00001824,99.4,0.6,0
W00001825,98.8,1.2,0
W00001826,85.7,14.3,0
W00001827,95.8,0.8,3.3
W00001828,100,0,0
W00001829,100,0,0
W00001830,99.1,0.9,0
W00001831,100,0,0
W00010010,97.3,2.7,0
W00010011,99,1,0
W00010014,100,0,0
W00010018,100,0,0
W00010021,100,0,0
W00010023,96.4,3.6,0
W00010457,96.3,3.7,0
W00010477,99.3,0.7,0
W00010480,72.3,27.7,0
