geography_code,disability_3a-001,disability_3a-002
W00000800,20.5,79.5
W00000801,25.5,74.5
W00000803,25,75
W00000804,20,80
W00000805,21.2,78.8
W00000807,28.6,71.4
W00000810,29.6,70.4
W00000862,17.9,82.1
W00000865,24.6,75.4
W00001017,26.4,73.6
W00001018,11.2,88.8
W00001019,20.7,79.3
W00001020,23.3,76.7
W00001021,23.3,76.7
W00001022,30.5,69.5
W00001024,26.1,73.9
W00001025,5.1,94.9
W00001034,19,81
W00001035,19.7,80.3
W00001036,19.4,80.6
W00001037,28.6,71.4
W00001038,31,69
W00001039,28.1,71.9
W00001040,30.8,69.2
W00001041,12.7,87.3
W00001042,14.3,85.7
W00001043,17.5,82.5
W00001044,14.3,85.7
W00001045,16.1,83.9
W00001046,16.1,83.9
W00001047,14.1,85.9
W00001048,14.5,85.5
W00001049,31.2,68.8
W00001050,19.9,80.1
W00001051,15.5,84.5
W00001052,19.4,80.6
W00001053,16.9,83.1
W00001054,20.3,79.7
W00001055,28.6,71.4
W00001056,39.6,60.4
W00001057,21.1,78.9
W00001058,30.7,69.3
W00001059,28.2,71.8
W00001060,17.5,82.5
W00001061,31.4,68.6
W00001062,46.2,53.8
W00001063,19.6,80.4
W00001064,24.6,75.4
W00001065,24,76
W00001066,27.5,72.5
W00001067,15.3,84.7
W00001068,21.9,78.1
W00001069,40,60
W00001070,16.7,83.3
W00001071,18.1,81.9
W00001072,18.4,81.6
W00001085,18.6,81.4
W00001086,11.9,88.1
W00001087,15.4,84.6
W00001089,20.1,79.9
W00001090,19.4,80.6
W00001091,15.8,84.2
W00001096,23.7,76.3
W00001097,8.5,91.5
W00001098,32.6,67.4
W00001099,25.4,74.6
W00001100,9.9,90.1
W00001101,13.7,86.3
W00001124,15.5,84.5
W00001125,32.1,67.9
W00001126,18.1,81.9
W00001127,14.8,85.2
W00001128,17.7,82.3
W00001129,17.8,82.2
W00001130,23.8,76.2
W00001131,14.9,85.1
W00001132,29.9,70.1
W00001133,15,85
W00001137,33.1,66.9
W00001139,16.6,83.4
W00001140,24.8,75.2
W00001144,20.7,79.3
W00001155,27.1,72.9
W00001156,22.4,77.6
W00001157,26.5,73.5
W00001158,19.2,80.8
W00001159,26.9,73.1
W00001160,15.3,84.7
W00001161,21.5,78.5
W00001163,42.9,57.1
W00001168,29.9,70.1
W00001172,37.2,62.8
W00001182,23.3,76.7
W00001183,26.1,73.9
W00001184,23.1,76.9
W00001185,19.7,80.3
W00001186,22.9,77.1
W00001187,18.2,81.8
W00001188,28,72
W00001189,31.4,68.6
W00001190,30.7,69.3
W00001191,23.1,76.9
W00001192,31.4,68.6
W00001193,32.7,67.3
W00001194,17.3,82.7
W00001195,13.9,86.1
W00001196,25.6,74.4
W00001197,25.1,74.9
W00001198,21.5,78.5
W00001199,21.1,78.9
W00001200,35.2,64.8
W00001201,20.3,79.7
W00001202,22.3,77.7
W00001203,15.9,84.1
W00001204,16.7,83.3
W00001205,27.8,72.2
W00001206,28.1,71.9
W00001207,21.6,78.4
W00001208,28.3,71.7
W00001209,36.9,63.1
W00001210,31.6,68.4
W00001211,33.3,66.7
W00001212,41.5,58.5
