geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
W00000800,81.1,2.6,16.3
W00000801,86.8,1.6,11.7
W00000803,83.8,1.8,14.4
W00000804,88,0.8,11.2
W00000805,84,0.7,15.2
W00000807,83,2,15
W00000810,85.2,0.8,14
W00000862,76.5,0.7,22.8
W00000865,78.1,0.6,21.3
W00001017,70.8,4.7,24.5
W00001018,79.4,6.5,14.1
W00001019,82.1,3.7,14.2
W00001020,67.8,1.9,30.3
W00001021,83.9,2.7,13.5
W00001022,72.3,0,27.7
W00001024,74.1,5.3,20.7
W00001025,67.1,23.7,9.1
W00001034,74.1,0.8,25.1
W00001035,75.9,1.9,22.2
W00001036,79.5,4.7,15.9
W00001037,70.8,1.8,27.4
W00001038,62,2.8,35.2
W00001039,69.3,10.4,20.3
W00001040,66.7,8.5,24.8
W00001041,85.5,1.3,13.2
W00001042,86.5,0.8,12.8
W00001043,70.1,2.7,27.2
W00001044,76.9,0.8,22.3
W00001045,80.4,2.5,17.1
W00001046,84.3,0.7,15
W00001047,81.3,0,18.8
W00001048,83.8,1.7,14.5
W00001049,75.7,2.3,22
W00001050,83.2,0.8,16
W00001051,85.4,1.2,13.4
W00001052,80.4,2.5,17.1
W00001053,81.2,2,16.9
W00001054,82.1,1.6,16.3
W00001055,50.3,0.7,49
W00001056,66.8,1.6,31.6
W00001057,63,0.3,36.7
W00001058,59.3,2.3,38.4
W00001059,61.3,2.1,36.6
W00001060,80.4,1.4,18.2
W00001061,56.8,2.9,40.3
W00001062,59.7,1.3,39
W00001063,80.8,2.4,16.7
W00001064,76.5,0.3,23.1
W00001065,75.4,0.7,23.9
W00001066,70.1,2.4,27.5
W00001067,86.3,3.4,10.3
W00001068,81.5,2.6,15.9
W00001069,67.8,0.4,31.8
W00001070,81.1,0.7,18.2
W00001071,90.1,0.8,9.1
W00001072,90,0.3,9.7
W00001085,84,2.4,13.6
W00001086,86.5,3.2,10.3
W00001087,94.5,1.2,4.3
W00001089,81.8,1.1,17.2
W00001090,84.8,1,14.2
W00001091,89.1,1.3,9.6
W00001096,79.7,2.3,18
W00001097,88.2,0.3,11.5
W00001098,68.9,1.7,29.5
W00001099,71.7,0.9,27.4
W00001100,88.4,1.4,10.1
W00001101,81.3,2.1,16.5
W00001124,78.7,0.6,20.6
W00001125,66.3,0.4,33.3
W00001126,85.5,0.4,14.1
W00001127,81.7,0,18.3
W00001128,76.1,0.7,23.2
W00001129,85.3,2.1,12.6
W00001130,89.3,0.3,10.4
W00001131,82.2,1.3,16.6
W00001132,76.6,0.7,22.6
W00001133,86.1,1.9,12.1
W00001137,71.7,2,26.4
W00001139,86,1,13
W00001140,81.4,2.4,16.2
W00001144,89.6,5,5.4
W00001155,84.4,2.6,13
W00001156,74.4,1.6,23.9
W00001157,78.7,1.9,19.4
W00001158,76.4,1.1,22.5
W00001159,63.2,1.3,35.5
W00001160,87.2,1.5,11.4
W00001161,83.8,0.7,15.5
W00001163,74.5,0,25.5
W00001168,78,1.3,20.6
W00001172,70,0.4,29.6
W00001182,82.6,0.4,17
W00001183,78.2,1.3,20.5
W00001184,76.9,3.7,19.4
W00001185,80.3,2,17.7
W00001186,74.7,2.8,22.6
W00001187,71.5,2.3,26.2
W00001188,80.8,0.5,18.7
W00001189,72.1,4.7,23.3
W00001190,81.1,0.8,18
W00001191,81.8,1,17.1
W00001192,72.5,2.3,25.2
W00001193,78.1,1.4,20.5
W00001194,77.1,2.1,20.9
W00001195,86.2,0.6,13.2
W00001196,82.5,2.5,15
W00001197,78.5,1.8,19.7
W00001198,80.1,2.4,17.5
W00001199,81.3,1.8,17
W00001200,62,1.9,36.1
W00001201,92.8,0.9,6.3
W00001202,81.6,0.9,17.5
W00001203,86.3,2,11.6
W00001204,85.5,3.6,10.9
W00001205,84.3,1.9,13.8
W00001206,86.1,1.8,12.1
W00001207,76.6,1.1,22.3
W00001208,81.9,0.5,17.6
W00001209,76.6,0.5,22.9
W00001210,83.6,0.4,15.9
W00001211,79,0.8,20.2
W00001212,55.9,4.3,39.8
W00001213,64.8,2.9,32.4
W00001214,83.8,0.6,15.6
W00001215,59.8,7,33.3
W00001216,81.3,1.3,17.4
W00001217,74.3,4.8,20.9
W00001218,80.9,0.9,18.2
W00001219,81.8,0.5,17.7
W00001220,80.9,1,18.1
W00001221,79.6,2,18.4
W00001222,63.9,0,36.1
W00001223,82.8,3.8,13.4
W00001224,64.7,3.1,32.2
W00001225,75.6,0.4,24
W00001226,84.3,2.8,12.9
W00001227,77,4,19
