geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00155265,7.5,24.5,38.7,29.2
E00155266,2.9,25.7,52.6,18.7
E00155267,6.8,18.2,52.3,22.7
E00155270,13,53.6,25.4,8
E00155271,5.5,23.6,44.5,26.4
E00155272,4.6,21.3,48.1,25.9
E00155273,0.8,17.3,41.4,40.6
E00155274,11.4,43.8,30.5,14.3
E00155275,5.1,30.4,44.9,19.6
E00155276,9.8,18.9,40.9,30.3
E00155277,4.5,36.6,38.1,20.9
E00155278,19.4,27.2,39.8,13.6
E00155279,3.6,16.8,42.3,37.2
E00155280,0,21.2,43.9,34.8
E00155281,12.4,47.8,31.9,8
E00155282,0.8,30.3,45.4,23.5
E00155283,1.5,25.8,45.5,27.3
E00155284,1.9,18.1,55.2,24.8
E00155285,4.9,26.2,41.8,27
E00155286,7.4,29.5,44.3,18.9
E00155287,5.8,20.1,39.6,34.5
E00155288,2.9,23.3,44.7,29.1
E00155289,3.8,29,46.6,20.6
E00155290,4.4,41.2,39.5,14.9
E00155291,3.4,27.6,44.8,24.1
E00155292,3.6,18.8,52.9,24.6
E00155293,6.2,31,44.2,18.6
E00155294,1.4,26.7,44.5,27.4
E00155295,3.1,18.9,43.3,34.6
E00155296,5.9,25.5,47.1,21.6
E00155297,6,20.5,39.8,33.7
E00155298,7.9,42.4,32.4,17.3
E00155299,2.4,34.1,45.2,18.3
E00155300,10.1,46.5,25.6,17.8
E00155301,6.4,34,46.1,13.5
E00155302,0,30.9,54.5,14.6
E00155365,6.3,34.4,40.6,18.8
E00155383,5.1,19.1,46.3,29.4
E00155442,6.3,28.8,45,19.8
E00155443,0,31.1,46.6,22.3
E00155444,6.8,23.7,41.5,28
E00155445,6.7,24.4,52.9,16
E00155447,5,23.4,41.8,29.8
E00155449,5,26.7,40,28.3
E00155516,6.9,31.5,37.7,23.8
E00155517,6.7,42.9,34.3,16.2
E00155518,5.8,33.9,34.7,25.6
E00155519,3.4,29,40,27.6
E00155520,5,29.8,46,19.3
E00155522,3.7,37.3,41.8,17.2
E00155523,7,34.2,40.4,18.4
E00155524,8.6,35,39.3,17.1
E00155525,0,22,30,48
E00155526,10.3,48.3,31,10.3
E00155527,6.6,34.4,36.9,22.1
E00155528,7.4,42.1,24,26.4
E00155529,3.5,19.1,41.7,35.7
E00155530,3.6,25.2,41.4,29.7
E00155531,3.3,23.3,40.8,32.5
E00155532,3.4,32.2,38.1,26.3
E00155533,5.3,31.6,46.3,16.8
E00155534,2.9,22.8,43.4,30.9
E00155640,19,49,21.1,10.9
E00155641,8.9,55.2,28.1,7.8
E00155643,7.6,21.2,47,24.2
E00155644,5.2,34.8,42.2,17.8
E00155645,6.8,49,30.6,13.6
E00155646,0.8,26.7,42,30.5
E00155647,25.5,42.7,24.5,7.3
E00155648,4.3,35,36.4,24.3
E00155649,24,48.8,19.8,7.4
E00155650,2.4,40.3,36.3,21
E00155651,6.7,35.8,41,16.4
E00155652,7.6,30.5,46.6,15.3
E00155653,12,45.1,34.6,8.3
E00155654,9.5,47.4,32.8,10.2
E00155655,16.5,44.6,28.1,10.8
E00155656,14.4,43.2,30.2,12.2
E00155657,9.2,30,43.1,17.7
E00155659,11.9,29.6,37.8,20.7
E00155660,4.9,26.4,43.8,25
E00155661,7.6,37.4,42.7,12.2
E00155662,3.6,35.5,34.9,25.9
E00155663,10.1,59,20.1,10.8
E00155664,8.5,36.9,35.5,19.1
E00155665,33.8,43.6,17.3,5.3
E00155666,27.7,27,33.3,11.9
E00155667,16.7,35.7,35.7,11.9
E00155668,3.6,27.7,44.5,24.1
E00155669,6.2,40.3,34.9,18.6
E00155670,21.8,44.4,25,8.9
E00155671,14.4,33.6,40.8,11.2
E00155672,3.8,26.7,44.3,25.2
E00155673,8.6,43,33.6,14.8
E00155674,6.1,34.1,43.2,16.7
E00155675,3.5,18.4,38.6,39.5
E00155676,6.5,19.5,51.2,22.8
E00155759,0,24.5,52.3,23.2
E00155767,2.2,21.6,52.2,23.9
E00155772,4.1,21.1,48.3,26.5
E00155839,3.8,20.2,43.3,32.7
E00155840,4,21,41.1,33.9
E00155841,9.5,29.5,34.7,26.3
E00155842,5.1,29.3,41.4,24.2
E00155843,8.2,30.3,36.1,25.4
E00155844,5,28.9,36.4,29.8
E00155857,11.1,45.2,29.6,14.1
E00155858,7.9,41.3,41.3,9.5
E00155859,13.1,33.3,40.5,13.1
E00155860,21.1,43.5,30.6,4.8
E00155861,6.1,40.5,35.1,18.3
E00155862,6.1,30.4,40,23.5
E00155863,6.8,28.6,36.8,27.8
E00157372,6,25.5,32.9,35.6
E00157734,7.3,33.6,32.7,26.4
