geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00155265,4.8,24.8,70.5
E00155266,5.8,17.9,76.3
E00155267,15.9,13.6,70.5
E00155270,3.6,30.7,65.7
E00155271,2.8,16.5,80.7
E00155272,0.9,19.3,79.8
E00155273,2.3,9.2,88.5
E00155274,8,28.6,63.4
E00155275,5.9,28.1,65.9
E00155276,0.8,14.8,84.4
E00155277,5.1,26.5,68.4
E00155278,1,35,64.1
E00155279,4.3,13.7,82
E00155280,3.8,11.3,85
E00155281,6.1,23.5,70.4
E00155282,3.4,25.4,71.2
E00155283,6.1,18.2,75.8
E00155284,9.4,13.2,77.4
E00155285,5.6,20,74.4
E00155286,0.8,27.6,71.5
E00155287,6.4,20.6,73
E00155288,2.9,12.4,84.8
E00155289,3.1,18.1,78.7
E00155290,1.7,25.9,72.4
E00155291,3.4,15.5,81
E00155292,5,14.3,80.7
E00155293,3.8,28.2,67.9
E00155294,4.2,13.9,81.9
E00155295,7.1,18.9,74
E00155296,3.7,22.2,74.1
E00155297,14.3,10.7,75
E00155298,8.7,31.2,60.1
E00155299,3.9,16.5,79.5
E00155300,7,38,55
E00155301,5,24.3,70.7
E00155302,4.9,18.7,76.4
E00155365,9.5,31.7,58.7
E00155383,5.2,19.3,75.6
E00155442,3.6,22.5,73.9
E00155443,3.8,19,77.1
E00155444,2.6,15.5,81.9
E00155445,5.1,21.2,73.7
E00155447,7.9,20.1,71.9
E00155449,6.8,21.4,71.8
E00155516,4.6,21.5,73.8
E00155517,1.9,32.4,65.7
E00155518,5.8,24.8,69.4
E00155519,6.9,22.1,71
E00155520,6.2,25.5,68.3
E00155522,5.9,25.7,68.4
E00155523,3.5,24.3,72.2
E00155524,5.8,28.1,66.2
E00155525,17,15.1,67.9
E00155526,4.9,36.1,59
E00155527,5.7,23.8,70.5
E00155528,7.3,27.4,65.3
E00155529,4.3,19.7,76.1
E00155530,7.8,16.4,75.9
E00155531,1.7,16.8,81.5
E00155532,4.3,21.7,73.9
E00155533,4.3,24.5,71.3
E00155534,7.5,18.7,73.9
E00155640,0.7,47.3,52.1
E00155641,2.6,41.1,56.3
E00155643,4.6,15.3,80.2
E00155644,2.2,22.2,75.6
E00155645,3.4,35.1,61.5
E00155646,4.7,14.7,80.6
E00155647,1.8,55.4,42.9
E00155648,0.7,19.4,79.9
E00155649,2.5,47.1,50.4
E00155650,3.1,22,74.8
E00155651,3.7,31.1,65.2
E00155652,3,24.2,72.7
E00155653,5.3,32.1,62.6
E00155654,3.8,29,67.2
E00155655,3.6,40.9,55.5
E00155656,1.4,19.9,78.7
E00155657,6.2,26.2,67.7
E00155659,4.5,27.6,67.9
E00155660,5.6,20.3,74.1
E00155661,4.5,25.8,69.7
E00155662,1.2,24.8,73.9
E00155663,0,44.2,55.8
E00155664,2.1,27.3,70.6
E00155665,2.2,56.9,40.9
E00155666,0,40,60
E00155667,2.4,38.9,58.7
E00155668,4.5,21.6,73.9
E00155669,6.1,31.1,62.9
E00155670,6.4,38.4,55.2
E00155671,1.6,27.2,71.2
E00155672,3.8,18.5,77.7
E00155673,3.9,34.4,61.7
E00155674,3.8,24.2,72
E00155675,7,14,78.9
E00155676,6.4,19.2,74.4
E00155759,0.6,18.6,80.8
E00155767,2.9,16.9,80.1
E00155772,0,10.2,89.8
E00155839,2.9,11.7,85.4
E00155840,6.4,19.2,74.4
E00155841,6.3,19.8,74
E00155842,3.1,29.6,67.3
E00155843,4.9,28.7,66.4
E00155844,4.1,21.3,74.6
E00155857,5.2,33.6,61.2
E00155858,3.9,24,72.1
E00155859,6.1,27,66.9
E00155860,1.4,37.8,60.8
E00155861,2.3,26.9,70.8
E00155862,2.7,25.7,71.7
E00155863,9.8,23.3,66.9
E00157372,8.2,21.8,70.1
E00157734,5.4,25.2,69.4
