geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00155265,88.2,11.8
E00155266,86.4,13.6
E00155267,88.7,11.3
E00155270,83.5,16.5
E00155271,90.2,9.8
E00155272,89,11
E00155273,89.6,10.4
E00155274,73.8,26.2
E00155275,82.5,17.5
E00155276,80.5,19.5
E00155277,83,17
E00155278,82.4,17.6
E00155279,89.1,10.9
E00155280,85.3,14.7
E00155281,88.5,11.5
E00155282,87.1,12.9
E00155283,86.5,13.5
E00155284,83.4,16.6
E00155285,88.3,11.7
E00155286,92.8,7.2
E00155287,87.9,12.1
E00155288,90.6,9.4
E00155289,87.8,12.2
E00155290,92.6,7.4
E00155291,89.5,10.5
E00155292,88,12
E00155293,89.2,10.8
E00155294,86.7,13.3
E00155295,76.6,23.4
E00155296,89.6,10.4
E00155297,92.9,7.1
E00155298,89.8,10.2
E00155299,91.1,8.9
E00155300,87.1,12.9
E00155301,92.7,7.3
E00155302,92.2,7.8
E00155365,83.7,16.3
E00155383,82.9,17.1
E00155442,89.2,10.8
E00155443,94.3,5.7
E00155444,90.8,9.2
E00155445,90.4,9.6
E00155447,89.8,10.2
E00155449,90,10
E00155516,89.2,10.8
E00155517,79.3,20.7
E00155518,91.7,8.3
E00155519,92.1,7.9
E00155520,84.1,15.9
E00155522,87.7,12.3
E00155523,91.1,8.9
E00155524,90.2,9.8
E00155525,90.2,9.8
E00155526,87.3,12.7
E00155527,86.6,13.4
E00155528,92.7,7.3
E00155529,88.8,11.2
E00155530,92.7,7.3
E00155531,91,9
E00155532,85.6,14.4
E00155533,87.2,12.8
E00155534,90.5,9.5
E00155640,83.9,16.1
E00155641,83.9,16.1
E00155643,93.3,6.7
E00155644,91.5,8.5
E00155645,84.7,15.3
E00155646,91.5,8.5
E00155647,88.6,11.4
E00155648,86.2,13.8
E00155649,88.1,11.9
E00155650,90.4,9.6
E00155651,91,9
E00155652,89.2,10.8
E00155653,91.7,8.3
E00155654,94.8,5.2
E00155655,84.5,15.5
E00155656,92.6,7.4
E00155657,88.3,11.7
E00155659,91.9,8.1
E00155660,91.4,8.6
E00155661,88.4,11.6
E00155662,90.4,9.6
E00155663,85,15
E00155664,87.2,12.8
E00155665,84.9,15.1
E00155666,92.7,7.3
E00155667,92.3,7.7
E00155668,89.3,10.7
E00155669,87.9,12.1
E00155670,88.1,11.9
E00155671,94.8,5.2
E00155672,89.8,10.2
E00155673,88.9,11.1
E00155674,91.3,8.7
E00155675,91.4,8.6
E00155676,87.9,12.1
E00155759,85.4,14.6
E00155767,88.2,11.8
E00155772,85.6,14.4
E00155839,90,10
E00155840,89,11
E00155841,89.9,10.1
E00155842,92.6,7.4
E00155843,85.1,14.9
E00155844,88.9,11.1
E00155857,89.9,10.1
E00155858,90.8,9.2
E00155859,89.1,10.9
E00155860,88.8,11.2
E00155861,92.2,7.8
E00155862,85.5,14.5
E00155863,82.4,17.6
E00157372,85.3,14.7
E00157734,88.8,11.2
