geography_code,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00155265,92.6,4.1,1.2,2
E00155266,89.7,7.1,0.7,2.5
E00155267,91.2,6.2,0.9,1.8
E00155270,95.8,2.4,1,0.7
E00155271,93,4.5,0,2.4
E00155272,95.2,3.7,0.7,0.4
E00155273,93,6.8,0,0.3
E00155274,92.1,4.8,0.4,2.6
E00155275,88.1,8.9,0.7,2.4
E00155276,91.7,7.1,0,1.2
E00155277,90.4,5.6,2,2
E00155278,95,3.9,0,1.1
E00155279,92.4,5.9,0.3,1.4
E00155280,92.7,7,0.3,0
E00155281,90.9,3.3,1.5,4.4
E00155282,92.7,6.3,0.7,0.3
E00155283,84.8,6.2,3.4,5.6
E00155284,88.5,7.3,1.4,2.8
E00155285,88.8,6.8,0.6,3.7
E00155286,94.7,3.2,0.4,1.8
E00155287,91.9,5.2,0.9,2
E00155288,91.2,6.7,0.7,1.4
E00155289,93.5,3.8,1.5,1.2
E00155290,91,3.9,2,3.1
E00155291,91.2,5.5,1.3,2
E00155292,92.5,5.6,1.4,0.6
E00155293,92.7,2.7,2,2.7
E00155294,90.9,6.3,1.3,1.6
E00155295,92.1,5.4,2,0.6
E00155296,86.9,6.9,0.8,5.4
E00155297,93.7,4.6,0,1.7
E00155298,92.9,4.5,1,1.6
E00155299,93.5,4.6,1,1
E00155300,91.4,5.2,1.9,1.5
E00155301,93.1,4,1.4,1.4
E00155302,89.4,7.6,1,2
E00155365,93.8,3.9,0.7,1.6
E00155383,93.2,3.3,1.2,2.4
E00155442,92.7,5.8,0.4,1.1
E00155443,91.1,4.9,2,2
E00155444,89.2,8.3,0.7,1.8
E00155445,90.6,6.5,1.1,1.8
E00155447,92,4.7,0.8,2.5
E00155449,90.1,4.3,1.7,4
E00155516,87.8,7.4,2.4,2.4
E00155517,90.7,7.5,0.4,1.3
E00155518,91.3,4.3,2.9,1.4
E00155519,88.3,8.2,1.5,2.1
E00155520,92.6,4.4,1.4,1.6
E00155522,90,4.4,2.2,3.4
E00155523,92.7,4,0.8,2.4
E00155524,87.5,8.6,1.3,2.6
E00155525,86.5,7.4,0.7,5.4
E00155526,88.7,5.8,2.9,2.6
E00155527,92.8,4.9,0.3,2
E00155528,90.9,5.2,1.4,2.4
E00155529,91.6,6.2,1.1,1.1
E00155530,90.9,7.2,0.4,1.5
E00155531,91.3,6,0.3,2.3
E00155532,89.3,8.8,0,1.9
E00155533,88.4,8.3,0.9,2.3
E00155534,90.5,7.8,1.1,0.5
E00155640,93,4.1,1.8,1.1
E00155641,90.1,7.5,1.1,1.3
E00155643,90.1,6.6,0.9,2.4
E00155644,91.6,5.4,0.6,2.4
E00155645,93,5.3,0.7,1
E00155646,91.5,6.4,0.9,1.2
E00155647,91.3,6.7,0.5,1.4
E00155648,92.2,4.9,0.6,2.3
E00155649,91.2,5.6,1.4,1.9
E00155650,91.8,6.1,1.1,1.1
E00155651,90.6,5.4,1.3,2.7
E00155652,90.3,5.7,1.3,2.7
E00155653,89.8,8.7,0,1.5
E00155654,87.5,8.3,2.2,1.9
E00155655,93.3,2.7,2,2
E00155656,89.9,4.1,3.3,2.7
E00155657,91,6.8,1,1.3
E00155659,90.9,5.2,0.3,3.6
E00155660,92.8,5,1.1,1.1
E00155661,89.6,7.3,0.9,2.2
E00155662,92.5,3.9,1.8,1.8
E00155663,91.2,5.6,0.4,2.8
E00155664,94.1,3.1,0.9,1.9
E00155665,89.7,7,0.9,2.3
E00155666,92.6,4.9,1.7,0.7
E00155667,88,8.5,1.2,2.3
E00155668,92,5.5,0,2.4
E00155669,90.3,5.6,0.7,3.4
E00155670,86.6,6.1,2,5.3
E00155671,88.7,4.9,3.2,3.2
E00155672,91.3,6.4,0.6,1.6
E00155673,91,4.7,0.7,3.6
E00155674,87.6,9.4,1.7,1.3
E00155675,93.9,2.7,0.3,3
E00155676,92.3,6.1,0,1.6
E00155759,94.4,3.9,0.6,1.1
E00155767,89.1,9.1,0.3,1.6
E00155772,90.9,6,0,3
E00155839,92.1,3.2,1.4,3.2
E00155840,94.1,3.4,0,2.5
E00155841,89.7,8.2,0.9,1.3
E00155842,92,5.6,0.5,1.9
E00155843,88.6,5.5,1.8,4
E00155844,91.5,7,0.4,1.1
E00155857,93.7,3.6,0.6,2.1
E00155858,91.3,4.8,1.6,2.3
E00155859,88.3,6.9,1.1,3.6
E00155860,89.8,4.2,1,5.1
E00155861,90.4,5.5,1.7,2.4
E00155862,90.6,5.6,0.7,3
E00155863,91.2,6,0.9,1.9
E00157372,91.6,6.1,0.3,2
E00157734,89.1,6.8,1.9,2.3
