geography_code,sex-001,sex-002
E00048425,47.6,52.4
E00048429,47.1,52.9
E00048431,51.1,48.9
E00048434,49.2,50.8
E00048435,53.2,46.8
E00048447,53.4,46.6
E00048471,51.9,48.1
E00048472,50.9,49.1
E00048473,51.4,48.6
E00048474,51.1,48.9
E00048478,48.6,51.4
E00048479,58,42
E00048480,49.8,50.2
E00048481,55.5,44.5
E00048482,49.7,50.3
E00048485,50.8,49.2
E00048486,56.8,43.2
E00048487,51.8,48.2
E00048488,49.3,50.7
E00048489,51.4,48.6
E00048491,53.5,46.5
E00048492,45.9,54.1
E00048494,50.2,49.8
E00048495,54.6,45.4
E00048496,51.7,48.3
E00048497,50.8,49.2
E00048498,47.8,52.2
E00048499,50.7,49.3
E00048500,51,49
E00048501,51.3,48.7
E00048502,48.3,51.7
E00048503,52.4,47.6
E00048504,47.2,52.8
E00048505,51.3,48.7
E00048506,52.9,47.1
E00048507,49.7,50.3
E00048508,52.1,47.9
E00048509,51.6,48.4
E00048510,54.3,45.7
E00048511,51.5,48.5
E00048514,56.5,43.5
E00048517,54.9,45.1
E00048519,53.2,46.8
E00048529,50.2,49.8
E00048574,50.3,49.7
E00048575,51.3,48.7
E00048576,52.9,47.1
E00048583,50.8,49.2
E00048584,50.7,49.3
E00048585,54.5,45.5
E00048586,51.8,48.2
E00048587,47.9,52.1
E00048588,54.2,45.8
E00048589,49,51
E00048590,50.6,49.4
E00048591,46.9,53.1
E00048592,46.1,53.9
E00048593,49.9,50.1
E00048594,50.6,49.4
E00048595,53.5,46.5
E00048596,51.1,48.9
E00048597,51.9,48.1
E00048598,49.4,50.6
E00048599,53.1,46.9
E00048600,56.1,43.9
E00048601,49.1,50.9
E00048602,49,51
E00048603,49.7,50.3
E00048604,54.8,45.2
E00048606,51,49
E00048607,45.7,54.3
E00048608,50.8,49.2
E00048609,50,50
E00048610,46.9,53.1
E00048611,51.7,48.3
E00048612,48.4,51.6
E00048613,51.5,48.5
E00048614,51.9,48.1
E00048615,48.6,51.4
E00048616,56.2,43.8
E00048617,53,47
E00048618,51.7,48.3
E00048619,53.8,46.2
E00048620,49.8,50.2
E00048621,52.5,47.5
E00048622,52.5,47.5
E00048623,46,54
E00048624,52.5,47.5
E00048625,54.8,45.2
E00048626,54.3,45.7
E00048627,48.2,51.8
E00048628,49.6,50.4
E00048629,48.4,51.6
E00048630,53.5,46.5
E00048631,49.6,50.4
E00048632,55.8,44.2
E00048633,52.4,47.6
E00048634,42,58
E00048635,50.2,49.8
E00048637,50.2,49.8
E00048638,43.6,56.4
E00048639,48.5,51.5
E00048640,47.9,52.1
E00048641,53.9,46.1
E00048642,51.4,48.6
E00048897,34.7,65.3
E00048898,52,48
E00158355,52.8,47.2
E00158356,52.2,47.8
E00158357,54,46
E00158358,44.6,55.4
E00158359,50,50
E00158360,52.3,47.7
E00158361,50.3,49.7
E00158362,52.1,47.9
E00158363,53.7,46.3
E00158364,52.2,47.8
E00158376,52.9,47.1
E00158377,52.2,47.8
E00158378,48.1,51.9
E00158379,51.1,48.9
E00158380,52.4,47.6
E00158381,53.5,46.5
E00158382,45.9,54.1
E00158383,48.6,51.4
E00158384,50.7,49.3
E00158387,51.7,48.3
E00158389,54.9,45.1
E00158390,49.8,50.2
E00158391,51.6,48.4
E00158392,48,52
E00158393,51.4,48.6
E00158394,50.2,49.8
E00158395,56.5,43.5
E00158396,53.3,46.7
E00158397,55.8,44.2
E00158398,53.1,46.9
E00158399,52,48
E00158424,57,43
E00158425,52.3,47.7
E00158426,52.2,47.8
E00158431,54.7,45.3
E00158435,52.8,47.2
E00158436,51.8,48.2
E00158438,46,54
E00158439,45.7,54.3
E00158440,48.7,51.3
E00158441,50,50
E00158476,52.9,47.1
E00158480,52.4,47.6
E00158486,51.2,48.8
E00158513,51.4,48.6
E00158514,52.8,47.2
E00158515,52.3,47.7
E00158516,49.6,50.4
E00158517,46.8,53.2
E00158518,50.6,49.4
E00158521,49,51
E00158522,52.7,47.3
E00158523,50.8,49.2
E00158524,52,48
E00158525,51.3,48.7
E00158526,48.4,51.6
E00158527,50.5,49.5
E00158528,53.9,46.1
E00158529,48.1,51.9
E00158530,53.9,46.1
E00158531,53.7,46.3
E00158532,49.2,50.8
E00158533,48.4,51.6
E00158534,52.6,47.4
E00158560,50.2,49.8
E00158561,50.1,49.9
E00158574,55.8,44.2
E00158575,51,49
E00158576,47.5,52.5
E00158577,49.2,50.8
E00158578,51.1,48.9
E00158579,49.6,50.4
E00158817,49.2,50.8
E00158826,50.6,49.4
E00158827,48,52
E00158828,51.4,48.6
E00165741,50.7,49.3
E00165742,49.7,50.3
E00168292,46.9,53.1
E00168293,49.8,50.2
E00168302,50.9,49.1
E00185042,57.8,42.2
E00185044,46.2,53.8
E00185051,52.2,47.8
E00185055,53.9,46.1
E00185056,55,45
E00185072,48.4,51.6
E00185085,50.2,49.8
E00185088,50.9,49.1
E00185100,51.2,48.8
E00185105,51.2,48.8
E00185110,50.8,49.2
E00185111,54.1,45.9
E00185129,54.6,45.4
