geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00048425,84.2,8.3,7.5
E00048429,84.3,9.9,5.8
E00048431,85,9.6,5.4
E00048434,85,10.1,5
E00048435,82.8,11.8,5.4
E00048447,85,10.8,4.2
E00048471,88.8,8.9,2.3
E00048472,77.4,15.4,7.2
E00048473,74.6,15.1,10.3
E00048474,80.3,13.7,6.1
E00048478,80.8,15.9,3.3
E00048479,77.3,14.5,8.2
E00048480,84.2,11.4,4.4
E00048481,84.8,9.2,6
E00048482,79.5,15.9,4.6
E00048485,79.1,14.7,6.3
E00048486,80.3,13.7,6
E00048487,84.6,11.5,3.9
E00048488,83.4,12.2,4.4
E00048489,78.9,15.6,5.5
E00048491,83.5,11.3,5.2
E00048492,68.8,21.4,9.8
E00048494,79.1,13.7,7.2
E00048495,89.2,7.5,3.3
E00048496,85,9.9,5.1
E00048497,72,18.5,9.4
E00048498,79.6,13.4,7.1
E00048499,71.9,16.7,11.3
E00048500,72.2,16.3,11.4
E00048501,74.4,15.4,10.3
E00048502,74.9,19.7,5.4
E00048503,78.8,14.2,7
E00048504,88.3,9.6,2
E00048505,82.5,12.8,4.7
E00048506,67.5,20.4,12.2
E00048507,84.6,11.4,3.9
E00048508,81.3,12.9,5.8
E00048509,77.8,12.6,9.6
E00048510,73.8,16.7,9.5
E00048511,82.4,13,4.6
E00048514,80.7,10.9,8.5
E00048517,80,13.3,6.7
E00048519,80.2,14.9,5
E00048529,85.3,11.9,2.8
E00048574,83,12.7,4.4
E00048575,85.1,11.9,3
E00048576,74.3,13.3,12.4
E00048583,80.3,12.5,7.2
E00048584,81.2,10.4,8.4
E00048585,75.3,13.4,11.3
E00048586,77.7,15.5,6.7
E00048587,77.2,17.3,5.5
E00048588,73.8,17.8,8.4
E00048589,73.2,14.2,12.6
E00048590,84.2,13.3,2.5
E00048591,73.3,17.1,9.6
E00048592,78.3,13.4,8.4
E00048593,85.2,10.6,4.2
E00048594,79.3,13.3,7.4
E00048595,74.3,17,8.7
E00048596,74,16,10
E00048597,85.8,11,3.2
E00048598,78.8,13,8.2
E00048599,80.5,11.3,8.2
E00048600,78.2,16.7,5.1
E00048601,67.3,22.7,10
E00048602,80.5,14.8,4.6
E00048603,80.2,15.5,4.3
E00048604,73.8,17.2,9.1
E00048606,83.3,10.5,6.2
E00048607,85.6,9,5.3
E00048608,80.5,13.8,5.7
E00048609,77.8,13.1,9
E00048610,72.6,16.8,10.6
E00048611,76.7,19.2,4.2
E00048612,74.3,15,10.6
E00048613,81.5,8.6,9.9
E00048614,85.8,9.2,5.1
E00048615,78.9,15.3,5.8
E00048616,80.6,13.8,5.7
E00048617,74.9,20.2,4.9
E00048618,73.4,17.3,9.2
E00048619,66.1,23,10.9
E00048620,71.8,20.6,7.7
E00048621,78.6,15.7,5.7
E00048622,77,15.4,7.6
E00048623,83.1,12.5,4.5
E00048624,82.7,11.8,5.5
E00048625,76.3,15,8.7
E00048626,76.4,19.1,4.5
E00048627,83.6,10.1,6.3
E00048628,84.1,11.4,4.5
E00048629,81.1,11,7.8
E00048630,74.2,14.7,11.1
E00048631,87.5,8.9,3.6
E00048632,80.2,13.4,6.3
E00048633,72.9,16.6,10.5
E00048634,59.5,23.3,17.1
E00048635,85.5,10.8,3.6
E00048637,81.7,13,5.3
E00048638,73.9,14.9,11.2
E00048639,68.5,20.4,11.1
E00048640,76.2,15.8,8
E00048641,75.1,12.7,12.2
E00048642,82.7,11.2,6.1
E00048897,66.1,21,12.8
E00048898,84.1,10.1,5.8
E00158355,76,17,7
E00158356,76.7,15.9,7.3
E00158357,76.2,17.6,6.2
E00158358,45.8,35.1,19.1
E00158359,79.5,15.2,5.3
E00158360,73.8,18.6,7.6
E00158361,82.9,11.8,5.3
E00158362,80.1,13.6,6.2
E00158363,73.1,17.1,9.8
E00158364,71.1,22.8,6
E00158376,56.8,28.2,14.9
E00158377,75.6,17,7.5
E00158378,75.5,18.8,5.7
E00158379,79.6,13.8,6.5
E00158380,77.9,17.3,4.8
E00158381,73.8,16,10.2
E00158382,73.8,21.9,4.3
E00158383,81.7,14.3,4
E00158384,81.3,14,4.8
E00158387,83.7,13.2,3.1
E00158389,77.2,16.6,6.3
E00158390,77.4,19.1,3.5
E00158391,84.8,12.4,2.8
E00158392,76.3,16.6,7.1
E00158393,76.4,18.9,4.6
E00158394,78.9,13.9,7.1
E00158395,70.8,19.8,9.4
E00158396,70.4,21.9,7.7
E00158397,72.5,21.5,6
E00158398,77.9,17.8,4.3
E00158399,70.9,21.3,7.8
E00158424,74.4,15.9,9.7
E00158425,79,12.8,8.2
E00158426,77.4,17.1,5.4
E00158431,68.4,16.4,15.2
E00158435,83.1,14,2.9
E00158436,81.5,13.6,4.9
E00158438,74.6,16.1,9.3
E00158439,61.5,24.4,14
E00158440,76.2,16.7,7.1
E00158441,74,18.9,7.1
E00158476,82.6,13.7,3.7
E00158480,75.2,16,8.8
E00158486,70.3,21.2,8.5
E00158513,82.3,11.6,6.1
E00158514,87.2,8.9,3.9
E00158515,80.7,15.2,4
E00158516,88.2,8.8,3
E00158517,81.4,13.9,4.8
E00158518,85.5,11.5,3
E00158521,79.3,15.9,4.9
E00158522,87.1,10.3,2.6
E00158523,75.9,15.4,8.7
E00158524,80.3,15.7,3.9
E00158525,83.3,11.2,5.5
E00158526,83.9,12.9,3.2
E00158527,73,21,6
E00158528,78.8,12.9,8.3
E00158529,65.7,20.9,13.5
E00158530,74.9,15.9,9.2
E00158531,53.1,24.9,22
E00158532,77.6,14.7,7.7
E00158533,83,11.8,5.2
E00158534,77.3,14.9,7.8
E00158560,71.4,18.9,9.6
E00158561,78.6,15.5,6
E00158574,56.1,27.4,16.5
E00158575,85.2,9.7,5
E00158576,85.8,10.1,4.1
E00158577,71.9,20.1,7.9
E00158578,72.6,17.7,9.7
E00158579,84,12.7,3.4
E00158817,79.2,14.8,6
E00158826,83.4,10.6,6
E00158827,75.7,15.2,9.1
E00158828,85.7,10.8,3.5
E00165741,75.9,17.3,6.8
E00165742,70.8,18.1,11.1
E00168292,88.4,11.3,0.3
E00168293,82.8,13.2,3.9
E00168302,72.6,19.5,7.9
E00185042,90.3,7.5,2.2
E00185044,85.4,9.7,4.9
E00185051,96.1,3.5,0.4
E00185055,92.5,4.7,2.8
E00185056,92.7,5.5,1.8
E00185072,68.6,15.5,15.9
E00185085,88.3,7.5,4.2
E00185088,92.9,5.8,1.3
E00185100,90.2,6.5,3.3
E00185105,78.5,14,7.4
E00185110,95.2,4.8,0
E00185111,75.7,15.1,9.3
E00185129,82.6,11.7,5.6
