geography_code,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00048425,48.5,21.5,16,14.1
E00048429,55,16.5,11,17.4
E00048431,59.7,13.4,11.9,14.9
E00048434,39.8,25.2,17.7,17.3
E00048435,61.4,17.6,9.8,11.1
E00048447,52.7,13.7,13.7,19.8
E00048471,49.5,12.1,23.7,14.7
E00048472,49.3,19.6,19.6,11.5
E00048473,58.3,17.4,11.3,13
E00048474,46.5,15,26.3,12.2
E00048478,27.5,30,23.3,19.2
E00048479,62.3,16.7,10.5,10.5
E00048480,46.6,16.2,12.2,25
E00048481,50,21.1,12.5,16.4
E00048482,41.2,20.9,16.3,21.6
E00048485,58,24,2,16
E00048486,64,25.6,7,3.5
E00048487,48.3,20.3,19,12.5
E00048488,41.2,17,22.4,19.4
E00048489,44.4,23.4,20.2,12.1
E00048491,53,18.7,13.9,14.5
E00048492,45.1,27.5,15.7,11.8
E00048494,54.4,16.5,17.1,12
E00048495,40.7,25.3,16.7,17.3
E00048496,47.6,16.9,26.5,9
E00048497,54.7,20.8,9.4,15.1
E00048498,38,20.7,24.8,16.5
E00048499,43.8,24.7,19.1,12.3
E00048500,56.9,16.5,11.9,14.7
E00048501,46.3,20.7,25.6,7.3
E00048502,44.4,21.1,20.6,13.9
E00048503,35.3,24.3,30.1,10.3
E00048504,44.4,17.1,28.3,10.2
E00048505,56.5,18.1,15.6,9.8
E00048506,52.9,24.7,11.8,10.6
E00048507,50,15.5,19.7,14.8
E00048508,53.5,23.3,12.8,10.5
E00048509,55.9,26.3,8.5,9.4
E00048510,43.3,18.3,24,14.4
E00048511,51.9,14.3,20.6,13.2
E00048514,62.5,17,6.8,13.6
E00048517,52.4,22.2,11.1,14.3
E00048519,48.8,20.7,25.6,4.9
E00048529,42.2,17.8,21.5,18.5
E00048574,35,18.7,30.4,16
E00048575,43.8,23,21.3,11.8
E00048576,46.2,21.5,17.2,15.1
E00048583,51.7,18.3,14.2,15.8
E00048584,57.8,17.8,12.2,12.2
E00048585,65.1,13.8,7.3,13.8
E00048586,57.5,13,12.3,17.1
E00048587,57.6,17.4,10.4,14.6
E00048588,66.1,9.9,13.2,10.7
E00048589,55.8,15.8,14.2,14.2
E00048590,48.6,16.5,22.2,12.8
E00048591,52.1,17.4,11.6,19
E00048592,47.8,17,21.4,13.8
E00048593,46.1,16.7,22.8,14.4
E00048594,58.9,19.9,9.9,11.3
E00048595,56.2,18.5,13,12.3
E00048596,56.5,13.9,11.3,18.3
E00048597,48.6,19.7,19,12.7
E00048598,63.3,18,10.9,7.8
E00048599,64.2,21.1,5.5,9.2
E00048600,53.2,23.4,14.9,8.5
E00048601,60.2,18.3,11.8,9.7
E00048602,48.2,22.3,15.7,13.7
E00048603,56.9,16.7,11.5,14.9
E00048604,53.6,17.4,16.7,12.3
E00048606,36.4,26.6,24.5,12.6
E00048607,47.4,14.6,24.5,13.5
E00048608,44.7,21.1,21.7,12.5
E00048609,48.5,17.7,23.7,10.1
E00048610,42.9,21.8,20,15.3
E00048611,53,14.8,21.7,10.4
E00048612,53.2,17,13.8,16
E00048613,55.3,17.1,13,14.6
E00048614,44.2,12.5,27.4,15.9
E00048615,45.6,19.2,20.8,14.4
E00048616,60.7,9.4,16.2,13.7
E00048617,52.6,17.5,20.2,9.6
E00048618,58,10,15,17
E00048619,48.5,19.1,27.9,4.4
E00048620,52.2,13.3,22.2,12.2
E00048621,52.1,18.3,17.6,12
E00048622,47.4,16.9,18.8,16.9
E00048623,60.2,12.4,14.3,13
E00048624,54.8,15.8,13,16.4
E00048625,53.4,11.9,16.9,17.8
E00048626,46.6,13.6,21.2,18.6
E00048627,54.3,21.2,9.9,14.6
E00048628,49.6,9.2,26.2,14.9
E00048629,46,23.8,21.4,8.7
E00048630,57,17.8,11.2,14
E00048631,55.2,13.3,14.7,16.8
E00048632,62.6,15.4,6.5,15.4
E00048633,50,17.8,18.6,13.6
E00048634,58.5,25.6,3.7,12.2
E00048635,51.6,20.6,14.2,13.5
E00048637,46.2,18.2,20.5,15.2
E00048638,37.5,18.8,34.4,9.4
E00048639,63.3,18.4,8.2,10.2
E00048640,52.6,22.2,11.1,14.1
E00048641,64.4,16.3,7.7,11.5
E00048642,52.4,22,14.6,11
E00048897,46.7,21.7,13,18.5
E00048898,53.8,18.3,18.3,9.5
E00158355,54.6,17.6,16.7,11.1
E00158356,70.5,16.8,7.4,5.3
E00158357,44.9,19.6,20.3,15.2
E00158358,54.3,14.3,20,11.4
E00158359,57.6,11.9,21.2,9.3
E00158360,36.4,29.1,22.7,11.8
E00158361,40,13.6,27.1,19.3
E00158362,52.7,14.7,16,16.7
E00158363,44.9,18.1,27.5,9.4
E00158364,51.6,16.1,25.8,6.5
E00158376,45.1,20.6,15.7,18.6
E00158377,46.4,14.4,28.2,11
E00158378,33.3,17.2,40.4,9.1
E00158379,34.2,23.9,22.2,19.7
E00158380,30.6,27.1,27.8,14.6
E00158381,37.4,27.5,13.2,22
E00158382,52.2,23,13.3,11.5
E00158383,31.5,16.8,34.3,17.5
E00158384,40.8,16.7,23.3,19.2
E00158387,33.5,19.4,34.2,12.9
E00158389,30.4,23.5,34.8,11.3
E00158390,36.1,22.6,23.3,18
E00158391,31.3,19.8,28.2,20.6
E00158392,41,27.6,17.2,14.2
E00158393,33.9,24,27.3,14.9
E00158394,35.2,24.2,27.3,13.3
E00158395,42,20.3,23.2,14.5
E00158396,40.6,21.8,22.8,14.9
E00158397,38.4,21.2,25.3,15.2
E00158398,32.6,25.3,26.3,15.8
E00158399,36.7,21.1,28.9,13.3
E00158424,48.2,20.8,19.6,11.3
E00158425,54.2,14.8,14.3,16.7
E00158426,49.2,14.8,21.3,14.8
E00158431,45.3,21.6,20.1,12.9
E00158435,51.7,18.8,21.6,8
E00158436,38.8,19.4,21.9,20
E00158438,54,23,15,8
E00158439,50.8,16.9,21.5,10.8
E00158440,46.5,22.5,17.6,13.4
E00158441,52.1,10.4,25.7,11.8
E00158476,43.5,20.2,25,11.3
E00158480,41.2,15.8,26.3,16.7
E00158486,44.2,14.7,26.3,14.7
E00158513,50.3,23.4,15,11.4
E00158514,50.3,17.4,15.4,16.9
E00158515,40,20.6,27.4,12
E00158516,40.1,19,28.2,12.7
E00158517,49,15.3,21.4,14.3
E00158518,36.5,13,38.1,12.4
E00158521,54.2,20,12.3,13.5
E00158522,41.6,15.3,25.3,17.9
E00158523,42.9,21.4,22.4,13.3
E00158524,50.4,15.7,17.4,16.5
E00158525,48.4,20,16.4,15.1
E00158526,53.6,15,18.3,13.1
E00158527,48.2,18.4,22.8,10.5
E00158528,47.9,11,25.8,15.3
E00158529,51.6,16.9,12.9,18.5
E00158530,40.3,17.7,25.8,16.1
E00158531,40.9,19.7,28.8,10.6
E00158532,49.8,17.6,19,13.7
E00158533,44.4,22.5,21.4,11.8
E00158534,44.6,20.3,18.2,16.9
E00158560,28.1,27.2,28.9,15.8
E00158561,44.7,18,24,13.3
E00158574,46.1,19.6,26.5,7.8
E00158575,37.6,21.8,24.8,15.8
E00158576,44.8,15.5,25.9,13.8
E00158577,46.3,21.3,17.6,14.7
E00158578,43.9,23.5,19.4,13.3
E00158579,44.1,21.3,15.7,18.9
E00158817,27.8,21.9,33.1,17.2
E00158826,37.7,10.8,36.9,14.6
E00158827,28.5,25,28.5,18.1
E00158828,24.8,29.9,32.8,12.4
E00165741,62.5,14.7,11.6,11.2
E00165742,67.2,10.9,8.6,13.2
E00168292,38.9,19.5,27.9,13.7
E00168293,36.6,16.4,26.9,20.1
E00168302,53.2,13.9,16.5,16.5
E00185042,43.7,21.4,20.4,14.6
E00185044,46.6,29.7,13.6,10.2
E00185051,35.3,21.6,31.9,11.2
E00185055,45.5,26.6,17.9,10.1
E00185056,26.1,30.4,31.9,11.6
E00185072,33.9,21.1,32.1,12.8
E00185085,45.3,23.9,12.8,17.9
E00185088,40.6,23.7,25,10.7
E00185100,36.4,31.8,23.5,8.3
E00185105,52.7,16.4,18.2,12.7
E00185110,43.6,31.8,15.5,9.1
E00185111,55.8,14.3,10.4,19.5
E00185129,52.9,19.5,6.9,20.7
