geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00048425,49.9,38.9,11.3
E00048429,61.7,26,12.2
E00048431,42,42.3,15.8
E00048434,55.4,36.3,8.3
E00048435,55.5,30.5,14
E00048447,49.6,36.1,14.3
E00048471,84.4,7.5,8.1
E00048472,66.7,17.9,15.5
E00048473,60.5,16.1,23.4
E00048474,78.8,8,13.2
E00048478,84.5,1.2,14.3
E00048479,56,16.8,27.2
E00048480,56.4,29.5,14.1
E00048481,59.6,19.8,20.6
E00048482,78.8,2.3,18.9
E00048485,42.4,30.9,26.7
E00048486,36.1,41.8,22.1
E00048487,69.3,12.1,18.6
E00048488,81.7,5.4,12.9
E00048489,72.2,12.2,15.7
E00048491,70.7,11,18.3
E00048492,45.5,29.3,25.3
E00048494,79.6,7.1,13.3
E00048495,43.7,38.2,18.1
E00048496,79.4,8.2,12.4
E00048497,46.8,21,32.2
E00048498,82.9,4.1,13
E00048499,60.4,22.1,17.4
E00048500,57.7,17.5,24.9
E00048501,60.4,20.3,19.3
E00048502,73,8.3,18.7
E00048503,85.1,6.7,8.2
E00048504,84.2,9.1,6.7
E00048505,64.4,23.6,12
E00048506,65.1,12.2,22.7
E00048507,83.2,8.9,7.9
E00048508,57.1,20.9,22
E00048509,48.6,29.3,22.2
E00048510,85.3,4.6,10.1
E00048511,76.2,13.6,10.3
E00048514,55.3,14.9,29.8
E00048517,52.2,21.3,26.5
E00048519,73.7,12.9,13.4
E00048529,70,12,18
E00048574,81.3,8.5,10.1
E00048575,69.1,14.4,16.5
E00048576,65.2,18.5,16.3
E00048583,57.8,23.4,18.8
E00048584,56.7,18.5,24.8
E00048585,61.9,16.5,21.6
E00048586,70,19.4,10.6
E00048587,66.7,14.7,18.7
E00048588,63.1,13.8,23.2
E00048589,70.8,14,15.2
E00048590,75.3,11.4,13.3
E00048591,64,21.9,14
E00048592,63.9,16.5,19.6
E00048593,73.1,11.9,15
E00048594,56.5,23.1,20.4
E00048595,66.8,12.8,20.5
E00048596,52.7,23.7,23.7
E00048597,58.6,30.7,10.7
E00048598,69.1,22.7,8.2
E00048599,53.7,21.8,24.5
