geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00048425,45.6,34.4,15.2,4.8
E00048429,23.3,53.4,17.5,5.8
E00048431,39.3,42.2,16.3,2.2
E00048434,31.7,42.7,22.6,3
E00048435,39.4,38,16.1,6.6
E00048447,48.9,37.4,9.2,4.6
E00048471,6.8,43.2,40.9,9.1
E00048472,21.9,42.2,26.6,9.4
E00048473,41.8,38.2,18.2,1.8
E00048474,16.7,43,31.2,9.1
E00048478,11.7,45,30.6,12.6
E00048479,39.3,38.5,17.1,5.1
E00048480,20.3,49.2,25.8,4.7
E00048481,31.4,45,20,3.6
E00048482,13.7,37.1,31.5,17.7
E00048485,58.1,25.8,16.1,0
E00048486,47.1,38.8,10.6,3.5
E00048487,18.6,45.9,26.8,8.8
E00048488,16.1,40.3,27.4,16.1
E00048489,22.1,44.2,24.8,8.8
E00048491,23.4,47.5,20.6,8.5
E00048492,39,46.1,12.8,2.1
E00048494,24.4,43.7,25.9,5.9
E00048495,17.1,39.5,42.6,0.8
E00048496,9.4,53.1,31.3,6.3
E00048497,57.6,29.9,11.1,1.4
E00048498,14.5,40.2,35.9,9.4
E00048499,36.2,48.5,11.7,3.6
E00048500,49.3,38.6,7.9,4.3
E00048501,42.2,37.9,17.2,2.6
E00048502,17.8,48.6,24,9.6
E00048503,12.5,41.2,36,10.3
E00048504,6.7,41,40.3,11.9
E00048505,23.9,50.7,19.2,6.1
E00048506,44.2,40,11.7,4.2
E00048507,17.2,43.8,25,14.1
E00048508,41.7,37.4,17.8,3.1
E00048509,40.6,42,15.6,1.9
E00048510,43.4,38.9,14.2,3.5
E00048511,13.6,48.1,31.2,7.1
E00048514,56,33.6,9.6,0.8
E00048517,55.6,38.9,5.6,0
E00048519,18.9,54.4,23.3,3.3
E00048529,23.7,37.3,32.2,6.8
E00048574,13.3,41.5,31.9,13.3
E00048575,13.4,42.5,38.1,6
E00048576,31.8,39.8,25,3.4
E00048583,43.7,42.9,10.1,3.4
E00048584,39.3,42.7,14.5,3.4
E00048585,40.8,47.1,8.9,3.2
E00048586,26.9,41.3,26.9,4.8
E00048587,25.4,39.7,27.8,7.1
E00048588,38.1,44.2,15,2.7
E00048589,36,36,21.1,7
E00048590,10,43.3,34.4,12.2
E00048591,31.5,46.9,17.5,4.2
E00048592,29.5,48.6,18.5,3.4
E00048593,16.9,43.4,30.1,9.6
E00048594,33.3,43.9,17.1,5.7
E00048595,29.7,44.9,19.5,5.9
E00048596,52.4,30.6,14.5,2.4
E00048597,23.8,50,21.3,4.9
E00048598,36.8,40.2,16.2,6.8
E00048599,38.8,47.6,11.7,1.9
E00048600,43.6,39.1,11.8,5.5
E00048601,48.7,32.2,13.9,5.2
E00048602,26.1,41,28.6,4.3
E00048603,19.4,41.7,32.4,6.5
E00048604,31.3,53.4,13.6,1.7
E00048606,21.4,47.2,27.4,4
E00048607,10.1,31.9,37,21
E00048608,21.2,53,22,3.8
E00048609,23.7,42.9,28.2,5.1
E00048610,31.6,54.7,11.1,2.6
E00048611,22.1,33.7,35.6,8.7
E00048612,51.5,34.8,7.6,6.1
E00048613,38,44.2,12.4,5.4
E00048614,18.2,46.1,26.7,9.1
E00048615,14.5,57.3,17.9,10.3
E00048616,32.5,54,10.3,3.2
E00048617,22.2,42.4,28.3,7.1
E00048618,26.1,43.5,26.1,4.3
E00048619,29,41.9,20.4,8.6
E00048620,37.4,43.4,12.1,7.1
E00048621,37.2,47.9,12.4,2.5
E00048622,29.4,40.6,23.1,6.9
E00048623,19.4,34.7,36.7,9.2
E00048624,21.9,43,29.7,5.5
E00048625,38.8,41,14.4,5.8
E00048626,25.7,44.8,22.9,6.7
E00048627,19.5,35.2,37.5,7.8
E00048628,14,43,27,16
E00048629,22.4,46.7,22.4,8.4
E00048630,48.9,38.1,11.5,1.4
E00048631,20.4,48.1,25,6.5
E00048632,31.7,43.1,22,3.3
E00048633,23,40,29,8
E00048634,72.2,24.4,2.8,0.6
E00048635,18.4,49.1,20.2,12.3
E00048637,17.3,37.3,36.4,9.1
E00048638,55.6,33.3,8.3,2.8
E00048639,54.9,27.4,10.6,7.1
E00048640,30.2,43.7,23,3.2
E00048641,64.9,27.4,6.5,1.2
E00048642,21.8,50,24.2,4
E00048897,62.2,32.3,4.9,0.6
E00048898,24.4,49.4,22.5,3.8
E00158355,25.2,40.3,26.1,8.4
E00158356,55.6,31.9,11.9,0.7
E00158357,17,37.6,33.3,12.1
E00158358,56.4,35.6,5.9,2
E00158359,13.5,42.3,29.7,14.4
E00158360,17.6,44,28,10.4
E00158361,9.5,41.6,31.4,17.5
E00158362,15,48.8,25.2,11
E00158363,20,48.8,21.6,9.6
E00158364,22,44.9,28.3,4.7
E00158376,50.9,36.8,8,4.3
E00158377,35.3,44.5,15,5.2
E00158378,10.3,41.3,34.1,14.3
E00158379,6.1,44.3,29.6,20
E00158380,15.2,35.2,30.3,19.3
E00158381,29.4,41.2,21,8.4
E00158382,16.9,55.1,21.2,6.8
E00158383,9.4,35.3,33.1,22.3
E00158384,11.4,44.7,35.1,8.8
E00158387,7.2,32.6,42,18.1
E00158389,12,48.9,29.3,9.8
E00158390,9.5,40.5,34.9,15.1
E00158391,13,34.1,33.3,19.5
E00158392,9,46.6,30.8,13.5
E00158393,11.1,43.7,37.3,7.9
E00158394,10.3,44.1,36,9.6
E00158395,35.3,41.2,18.6,4.9
E00158396,23,42.2,28.9,5.9
E00158397,24.6,38.9,27,9.5
E00158398,10.2,45.3,36.7,7.8
E00158399,12.1,41.4,28.4,18.1
E00158424,17.6,44.9,25.7,11.8
E00158425,22.6,43.5,27.1,6.8
E00158426,15.8,50,27.2,7
E00158431,29,42.8,18.8,9.4
E00158435,9,36.8,40.6,13.5
E00158436,21.9,38.4,29.8,9.9
E00158438,32.8,51.6,9.4,6.3
E00158439,44.4,37.8,15.6,2.2
E00158440,18.9,42.6,29.5,9
E00158441,9.4,44.9,27.6,18.1
E00158476,5.3,33.8,42.1,18.8
E00158480,16.7,54.5,23.5,5.3
E00158486,15.2,44.8,27.2,12.8
E00158513,14.9,53.4,27,4.7
E00158514,11.8,46.3,28.7,13.2
E00158515,4,36.8,40.8,18.4
E00158516,4.5,46.5,42.6,6.4
E00158517,17.7,44.8,28.1,9.4
E00158518,3.9,32,52.2,11.8
E00158521,28.8,50,19.9,1.3
E00158522,7.5,33.6,46.3,12.7
E00158523,24.8,46.9,21.2,7.1
E00158524,32.2,40,22.6,5.2
E00158525,26.2,46.5,19.8,7.4
E00158526,23.2,52.3,23.2,1.3
E00158527,19.3,46.8,16.5,17.4
E00158528,24.7,42.6,24.7,8
E00158529,37.3,35.1,22.4,5.2
E00158530,30.5,38.3,23.4,7.8
E00158531,42.6,42.6,11.6,3.1
E00158532,18.2,45.5,25.3,11.1
E00158533,9.4,48,26,16.5
E00158534,14.9,50.4,23.4,11.3
E00158560,21.2,32.8,32.1,13.9
E00158561,8.1,46.3,36,9.6
E00158574,48.2,34.6,13.6,3.7
E00158575,15.4,32.5,38.2,13.8
E00158576,13.2,36.4,35.5,14.9
E00158577,35.8,40.4,18.5,5.3
E00158578,29.5,51.5,12.1,6.8
E00158579,14.2,43.4,29.2,13.3
E00158817,6.8,33.8,37.6,21.8
E00158826,5.6,32.7,38.3,23.4
E00158827,9.8,38.2,37.4,14.6
E00158828,8.1,30.9,43.1,17.9
E00165741,24.1,48.2,19.4,8.4
E00165742,45.1,39.7,10.9,4.3
E00168292,4.8,43.8,41.8,9.6
E00168293,12.2,55.7,25.2,7
E00168302,12.5,31.3,43.8,12.5
E00185042,34,46.2,17.9,1.9
E00185044,23.2,37.8,34.1,4.9
E00185051,8.3,41.7,44.4,5.6
E00185055,14.6,47,35.9,2.5
E00185056,25.5,46.8,25.5,2.1
E00185072,20.2,51.6,21,7.3
E00185085,19.5,41.6,27.3,11.7
E00185088,6.8,45.7,44.3,3.2
E00185100,10.8,41.7,43.2,4.3
E00185105,19.6,67.4,6.5,6.5
E00185110,6.6,42.6,44.3,6.6
E00185111,44,37,18,1
E00185129,40,41.5,13.3,5.2
