geography_code,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00048425,47.2,23.6,12.3,7.5,9.4
E00048429,55,25.9,10.5,5.1,3.5
E00048431,51.3,20.6,9.6,12.7,5.9
E00048434,48.5,23.2,12.2,10.2,6
E00048435,54.3,22.7,6.4,8.3,8.3
E00048447,53.5,19.9,11.7,8.6,6.3
E00048471,74.4,19,4,2.6,0
E00048472,72.3,16.1,4.8,2.1,4.8
E00048473,75.1,15,7.1,1.6,1.2
E00048474,80.7,15.7,0.9,1.3,1.3
E00048478,95.1,4.1,0,0.4,0.4
E00048479,78.9,13.2,6.4,0.8,0.8
E00048480,61.5,21.4,9.7,5,2.3
E00048481,69.9,17.7,6.2,4.5,1.7
E00048482,95.7,3.7,0.3,0,0.3
E00048485,60.7,23.6,6.3,8.4,1
E00048486,53.8,22.5,11.6,8.4,3.6
E00048487,79,13.1,3.6,2.4,1.9
E00048488,89.8,4.4,2.4,3.1,0.3
E00048489,83.9,8.2,3.9,3.9,0
E00048491,84.4,8.3,3.4,3.1,0.9
E00048492,62.8,14.2,11.8,5.1,6.1
E00048494,86.3,9.4,1.6,1.9,0.9
E00048495,56.3,25.6,13.6,4,0.5
E00048496,83.5,13.4,1.4,0.6,1.1
E00048497,71.5,14.2,8.3,5.4,0.5
E00048498,86.6,8.2,1.5,3.7,0
E00048499,72.5,10.4,6,6.7,4.5
E00048500,68.4,15.8,7.9,6.8,1.1
E00048501,76.1,11.7,8.1,3.6,0.5
E00048502,85.4,8.6,3.7,2,0.3
E00048503,78.5,14.7,2.8,1.5,2.5
E00048504,79.3,14,2.6,1.7,2.3
E00048505,65.5,22.1,4.6,3.8,4
E00048506,77.3,16.9,3.5,0.8,1.6
E00048507,86.3,11.4,2,0,0.3
E00048508,65.7,19.4,7.3,4.1,3.4
E00048509,61.3,19.5,10.5,6.9,1.8
E00048510,87.2,10.5,1.8,0.5,0
E00048511,78,11.1,4.3,4.9,1.6
E00048514,72.6,10.9,7.6,4,4.9
E00048517,66.3,12.8,8.5,6.6,5.8
E00048519,77.3,14.5,4,2.4,1.9
E00048529,84.2,11.2,3.2,0.4,1.1
E00048574,80.8,13.2,2.8,1,2.2
E00048575,75.7,13.9,4.7,5,0.6
E00048576,74.8,17.7,2.7,4,0.9
E00048583,64.2,18.7,8.1,5.3,3.7
E00048584,76.8,14.1,7.1,1,1
E00048585,76.1,13.8,6.4,1.9,1.9
E00048586,68.8,23.8,1.8,1.8,3.9
E00048587,79.4,10.3,5.2,4.6,0.6
E00048588,78.9,10,9.4,1,0.7
E00048589,77.8,16.3,1.6,2.4,2
E00048590,82.3,11.4,0.6,4.4,1.3
E00048591,74.8,6.6,8.3,7,3.3
E00048592,73.3,13.4,5,5.6,2.8
E00048593,79.4,10.9,4.7,2.8,2.2
E00048594,65.7,16.3,10.1,7.4,0.6
E00048595,80.9,9.7,6,3.4,0
E00048596,69.5,15.4,10.4,3.6,1.1
E00048597,59.2,21,11.7,6.4,1.7
E00048598,65.7,17.9,5.2,8.6,2.6
E00048599,65.1,17.8,5.8,7.9,3.4
E00048600,61.2,19.4,11.2,5.8,2.4
E00048601,85.4,10.4,4.2,0,0
E00048602,70.4,15.5,6.8,6.1,1.2
E00048603,78.5,15,4.1,2.2,0.3
E00048604,72.9,19.4,4.8,1.9,1
E00048606,83.1,8.4,2.3,3.5,2.7
E00048607,75.1,20.1,1.9,2.9,0
E00048608,75.6,13,5,3.4,3.1
E00048609,81.1,12.2,4.3,1.3,1
E00048610,75.6,9,5.9,5.2,4.3
E00048611,84.9,9.2,2.5,2.9,0.4
E00048612,82.3,8.8,4.4,3.5,0.9
E00048613,65.1,19.8,6.5,5.2,3.4
E00048614,70.2,17.8,6.6,3.8,1.5
E00048615,62.1,18.3,7.4,7.4,4.8
E00048616,81.6,9.2,6.4,1.4,1.4
E00048617,69.4,18.1,7.5,4.5,0.4
E00048618,76.5,12.9,7.7,0.7,2.2
E00048619,83.8,9.8,5.2,0.6,0.6
E00048620,87.7,8,0,1.4,2.8
E00048621,70.5,12.7,5.8,5.5,5.5
E00048622,79.3,11.7,4.7,1.7,2.5
E00048623,60.1,25.9,4.5,6.1,3.5
E00048624,56.6,16.2,9.1,11,7.1
E00048625,72,17.1,5,3.1,2.8
E00048626,62.5,25.1,5.2,4.1,3
E00048627,74.5,19.3,3.3,0.9,2.1
E00048628,80.2,11.9,3.3,3.7,0.8
E00048629,63.3,22.1,3.6,7.5,3.6
E00048630,81.4,11.4,3.9,2.2,1.1
E00048631,66.9,21.2,5.3,0.6,6.1
E00048632,78.1,11.2,4.5,5.2,1.1
E00048633,71,20.1,3.9,1.2,3.9
E00048634,66.5,20.9,7.9,3.9,0.8
E00048635,66.1,18.3,6.9,4.5,4.2
E00048637,72.8,20.4,3.4,2.2,1.2
E00048638,75.8,15.2,2.3,3.8,3
E00048639,77,13.4,4.1,3.7,1.9
E00048640,67,20.2,5.1,6,1.8
E00048641,70.5,17.8,8.1,1.6,2.1
E00048642,68.1,19.2,6.4,4.8,1.6
E00048897,65.9,20.2,6.6,5,2.3
E00048898,72.1,14.9,7.5,4.1,1.4
E00158355,92.3,5.5,0,0.4,1.8
E00158356,92,5,2.7,0.3,0
E00158357,96.3,1.9,0.9,0.9,0
E00158358,95.4,1.5,1.5,0.8,0.8
E00158359,92.4,4.5,1.9,1.1,0
E00158360,93.9,3.8,1.5,0.8,0
E00158361,97.8,1.5,0,0.3,0.3
E00158362,90.8,6.8,2.1,0.3,0
E00158363,95.5,3.1,0.7,0.7,0
E00158364,97.4,2.6,0,0,0
E00158376,90.9,4.5,2.6,1.6,0.3
E00158377,94.4,2.6,0,1.5,1.5
E00158378,96.6,2.7,0,0.8,0
E00158379,91.2,6.9,0.7,0.7,0.4
E00158380,95.8,1.4,0.6,1.1,1.1
E00158381,92.9,5.3,0.4,1.3,0
E00158382,92.6,5.2,1.3,0.4,0.4
E00158383,94.8,4.6,0,0.6,0
E00158384,95.9,1.9,0.7,1.5,0
E00158387,95,3.1,0.6,0.3,0.9
E00158389,96.4,2.6,0.7,0.3,0
E00158390,97.2,2.1,0,0.4,0.4
E00158391,97.5,1.4,1.1,0,0
E00158392,97.6,1.7,0,0,0.7
E00158393,95.4,4.6,0,0,0
E00158394,93.2,5.7,0.4,0.7,0
E00158395,97.9,2.1,0,0,0
E00158396,95.8,3.8,0.4,0,0
E00158397,94.4,5.2,0.4,0,0
E00158398,95.7,2.3,0.4,1.6,0
E00158399,94.5,5.5,0,0,0
E00158424,89,6.4,2.6,0.8,1.3
E00158425,92.1,6.2,0.4,0.2,1.1
E00158426,84.5,7.9,3.2,2.8,1.6
E00158431,84.8,10,2.4,1.8,0.9
E00158435,93.9,4.9,0.6,0.6,0
E00158436,87.5,9.5,1.1,1.4,0.5
E00158438,84.8,4.2,4.6,5.5,0.8
E00158439,94.5,5.5,0,0,0
E00158440,84,9.1,4.9,0.7,1.3
E00158441,80.2,12.4,3.7,2,1.7
E00158476,95.1,3.7,0.9,0.3,0
E00158480,93.9,2.7,0.3,1,2
E00158486,94.6,4.2,0.4,0.4,0.4
E00158513,80,10.2,7.4,0.6,1.8
E00158514,64.1,24.1,6.6,1,4.2
E00158515,63.4,26.8,6.3,2.9,0.6
E00158516,81,10.4,5.3,2.1,1.1
E00158517,68,24.2,7.4,0.4,0
E00158518,90.5,6.5,1.2,0.4,1.4
E00158521,92,4.9,2,0.7,0.5
E00158522,83.2,12.2,1.6,2.1,1
E00158523,94.6,2.5,2.5,0,0.4
E00158524,91,4.7,3.5,0.4,0.4
E00158525,87.6,4.3,4.3,1.9,1.9
E00158526,89.9,5.8,2.3,1.3,0.6
E00158527,93.2,5.3,1.1,0.4,0
E00158528,95.4,4,0.5,0,0
E00158529,93,3.7,3.3,0,0
E00158530,96.2,1.3,1.6,0.5,0.3
E00158531,92.3,4,3.2,0,0.4
E00158532,92.7,4.6,2.2,0.2,0.2
E00158533,73.1,15.8,6.9,3.4,0.9
E00158534,66.3,25.4,4.3,2,2
E00158560,91.7,7.6,0,0.3,0.3
E00158561,92.6,3.9,2.1,1.2,0.3
E00158574,97.4,0.9,0.3,0,1.4
E00158575,96,3.7,0.3,0,0
E00158576,96.5,3.2,0.3,0,0
E00158577,89.8,5.3,3,1.7,0.3
E00158578,90.7,6.8,1.7,0.8,0
E00158579,97,1.5,1.5,0,0
E00158817,91.3,7,1,0,0.7
E00158826,94.1,3.4,2.1,0.4,0
E00158827,96.3,2.4,0.7,0.7,0
E00158828,93.4,3.5,0.3,0.7,2.1
E00165741,78.7,13.3,3.6,2.2,2.2
E00165742,77,16.3,3.6,1.8,1.4
E00168292,75,12.1,4.5,6.5,2
E00168293,79.4,12.3,5.4,1.5,1.5
E00168302,86,10.4,1.2,2.4,0
E00185042,67.4,15.8,9.6,5,2.2
E00185044,53.4,24.7,15.7,4.5,1.8
E00185051,57.5,26.3,11.8,2.2,2.2
E00185055,44.5,32.8,13.3,7.3,2.1
E00185056,41.3,15.6,18.3,20.2,4.6
E00185072,96.4,2.6,0,0.7,0.4
E00185085,70.8,12.3,4.7,5.5,6.8
E00185088,51.7,21.2,16.5,7.9,2.7
E00185100,83.2,10,3,1.9,1.9
E00185105,72.4,20.3,0,5.7,1.6
E00185110,40.1,35.8,15.5,3.7,4.8
E00185111,70.7,17.4,7.7,4.2,0
E00185129,52.3,19.7,10.4,12,5.7
