geography_code,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00048425,88.9,11.1,0
E00048429,94.3,5.7,0
E00048431,95.6,4.4,0
E00048434,86.1,13.9,0
E00048435,95.6,4.4,0
E00048447,90.1,9.9,0
E00048471,96.9,3.1,0
E00048472,85.9,14.1,0
E00048473,83,17,0
E00048474,99.5,0.5,0
E00048478,98.2,1.8,0
E00048479,74.4,25.6,0
E00048480,99.2,0,0.8
E00048481,99.3,0.7,0
E00048482,99.2,0.8,0
E00048485,80.6,19.4,0
E00048486,74.1,25.9,0
E00048487,100,0,0
E00048488,100,0,0
E00048489,98.2,1.8,0
E00048491,90.8,9.2,0
E00048492,50,50,0
E00048494,85.9,14.1,0
E00048495,92.1,7.9,0
E00048496,100,0,0
E00048497,62.2,37.8,0
E00048498,99.1,0.9,0
E00048499,40.1,59.4,0.5
E00048500,62.7,37.3,0
E00048501,56.5,43.5,0
E00048502,89,11,0
E00048503,99.3,0.7,0
E00048504,100,0,0
E00048505,92.5,7.5,0
E00048506,86.7,13.3,0
E00048507,84.4,15.6,0
E00048508,76.5,22.8,0.6
E00048509,79,21,0
E00048510,69.9,30.1,0
E00048511,88.3,11.7,0
E00048514,35.5,64.5,0
E00048517,11.9,88.1,0
E00048519,95.6,4.4,0
E00048529,88.1,11.9,0
E00048574,99.5,0.5,0
E00048575,99.3,0.7,0
E00048576,62.5,37.5,0
E00048583,79,21,0
E00048584,63.8,36.2,0
E00048585,48.7,51.3,0
E00048586,99,1,0
E00048587,95.2,4.8,0
E00048588,98.2,1.8,0
E00048589,59.6,40.4,0
E00048590,99.4,0.6,0
E00048591,51.7,48.3,0
E00048592,73.5,25.2,1.4
E00048593,99.3,0.7,0
E00048594,98.4,1.6,0
E00048595,95.7,4.3,0
E00048596,53.7,46.3,0
E00048597,99.2,0.8,0
E00048598,71.6,28.4,0
E00048599,77.9,22.1,0
E00048600,95.3,4.7,0
E00048601,59.8,40.2,0
E00048602,97.5,2.5,0
E00048603,96.4,3.6,0
E00048604,49.4,43.8,6.8
E00048606,85.6,12.8,1.6
E00048607,97.5,1.7,0.8
E00048608,77.4,22.6,0
E00048609,82.6,15.7,1.7
E00048610,35.8,45.8,18.4
E00048611,79.4,20.6,0
E00048612,30.6,69.4,0
E00048613,53.8,46.2,0
E00048614,95.8,4.2,0
E00048615,100,0,0
E00048616,88.4,11.6,0
E00048617,99,1,0
E00048618,100,0,0
E00048619,47.9,52.1,0
E00048620,84.7,15.3,0
E00048621,85,14.2,0.8
E00048622,75.2,24.8,0
E00048623,94.9,5.1,0
E00048624,100,0,0
E00048625,75.5,24.5,0
E00048626,94.4,5.6,0
E00048627,100,0,0
E00048628,100,0,0
E00048629,100,0,0
E00048630,62.1,37.9,0
E00048631,97.2,2.8,0
E00048632,63.1,36.9,0
E00048633,93.8,6.3,0
E00048634,6.3,93.8,0
E00048635,96.5,3.5,0
E00048637,100,0,0
E00048638,25,75,0
E00048639,85.6,14.4,0
E00048640,96.1,3.9,0
E00048641,12.4,87.6,0
E00048642,89.8,10.2,0
E00048897,24.8,75.2,0
E00048898,91.2,8.8,0
E00158355,90.8,8.4,0.8
E00158356,26.7,73.3,0
E00158357,100,0,0
E00158358,4,95,1
E00158359,94.6,5.4,0
E00158360,100,0,0
E00158361,99.3,0.7,0
E00158362,100,0,0
E00158363,73.4,26.6,0
E00158364,72.4,27.6,0
E00158376,47,53,0
E00158377,64,35.5,0.6
E00158378,99.2,0.8,0
E00158379,97.5,2.5,0
E00158380,97.9,0,2.1
E00158381,54.6,45.4,0
E00158382,50,49.2,0.8
E00158383,97.8,1.5,0.7
E00158384,92.2,7.8,0
E00158387,97.1,2.9,0
E00158389,100,0,0
E00158390,94.2,5.8,0
E00158391,99.2,0,0.8
E00158392,98.5,1.5,0
E00158393,100,0,0
E00158394,91.8,8.2,0
E00158395,63.7,36.3,0
E00158396,84.3,15.7,0
E00158397,91.1,8.9,0
E00158398,100,0,0
E00158399,99.1,0.9,0
E00158424,97.1,2.9,0
E00158425,88.7,11.3,0
E00158426,99.1,0.9,0
E00158431,65,35,0
E00158435,92.5,7.5,0
E00158436,88.9,11.1,0
E00158438,42.5,57.5,0
E00158439,63,37,0
E00158440,83.2,16.8,0
E00158441,100,0,0
E00158476,100,0,0
E00158480,98.5,1.5,0
E00158486,96.7,3.3,0
E00158513,96.6,2.7,0.7
E00158514,100,0,0
E00158515,96,4,0
E00158516,94.6,1,4.5
E00158517,100,0,0
E00158518,89.2,10.8,0
E00158521,100,0,0
E00158522,93.2,6.8,0
E00158523,85,15,0
E00158524,97.3,2.7,0
E00158525,87.1,12.9,0
E00158526,82.1,17.9,0
E00158527,99.1,0.9,0
E00158528,99.4,0,0.6
E00158529,59,41,0
E00158530,81.6,18.4,0
E00158531,83.7,16.3,0
E00158532,76.1,23.9,0
E00158533,99.2,0.8,0
E00158534,100,0,0
E00158560,99.3,0.7,0
E00158561,93.4,6.6,0
E00158574,63.4,36.6,0
E00158575,93.5,6.5,0
E00158576,100,0,0
E00158577,66.9,33.1,0
E00158578,53.4,46.6,0
E00158579,99.1,0.9,0
E00158817,99.2,0.8,0
E00158826,96.4,0.9,2.7
E00158827,99.2,0,0.8
E00158828,98.4,1.6,0
E00165741,99,1,0
E00165742,95.1,4.9,0
E00168292,88.4,11.6,0
E00168293,36.9,63.1,0
E00168302,98.4,1.6,0
E00185042,83.2,16.8,0
E00185044,84,16,0
E00185051,98.6,1.4,0
E00185055,94.5,5.5,0
E00185056,97.8,2.2,0
E00185072,89.3,10.7,0
E00185085,100,0,0
E00185088,97.8,2.2,0
E00185100,99.3,0.7,0
E00185105,65.2,34.8,0
E00185110,88.7,11.3,0
E00185111,66.7,33.3,0
E00185129,92.5,7.5,0
