geography_code,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00048425,60.2,31.5,8.2
E00048429,64.4,23.4,12.2
E00048431,56.7,32.2,11
E00048434,59.2,29.4,11.3
E00048435,69.7,21.2,9.1
E00048447,62,28.3,9.7
E00048471,84.1,14.7,1.2
E00048472,85.7,12.9,1.4
E00048473,85.5,12.5,2
E00048474,88.6,9,2.3
E00048478,97.9,2.1,0
E00048479,84.6,12.2,3.2
E00048480,74.5,22,3.5
E00048481,80.5,17.4,2.1
E00048482,98.6,1,0.3
E00048485,74.5,19.6,6
E00048486,69.5,23.9,6.6
E00048487,88.3,10.5,1.2
E00048488,95.2,4.1,0.7
E00048489,87.1,10,2.9
E00048491,91.5,7.5,0.9
E00048492,73,19.4,7.6
E00048494,91.4,7,1.6
E00048495,61,31.3,7.6
E00048496,91.5,6.2,2.3
E00048497,84.5,11.6,3.9
E00048498,93.9,4.6,1.5
E00048499,88.4,9.5,2.1
E00048500,83.6,14.7,1.7
E00048501,87.6,12.4,0
E00048502,93.2,5.9,0.9
E00048503,84.2,11.5,4.3
E00048504,85.2,13.6,1.2
E00048505,79.9,16.5,3.6
E00048506,89.8,6.6,3.7
E00048507,92.5,6.4,1
E00048508,83.3,14.2,2.5
E00048509,76.2,21,2.8
E00048510,93.8,6.2,0
E00048511,88.3,9.5,2.2
E00048514,80.8,14.9,4.3
E00048517,78.8,19.9,1.3
E00048519,86.7,12.6,0.7
E00048529,88.7,9.8,1.5
E00048574,88,6.6,5.4
E00048575,89.1,9,1.9
E00048576,85.3,11.3,3.4
E00048583,75.7,20.1,4.3
E00048584,91.2,7.7,1.1
E00048585,84.9,11.7,3.4
E00048586,83.6,12.8,3.6
E00048587,84.6,13,2.4
E00048588,88.8,9.4,1.7
E00048589,84.2,12.4,3.3
E00048590,86.8,11,2.2
E00048591,83.4,11.5,5.1
E00048592,81.2,14.9,3.9
E00048593,85.6,12.4,2
E00048594,73.2,19.3,7.5
E00048595,87.4,10.5,2.1
E00048596,80.1,17.3,2.6
E00048597,63.1,31.1,5.8
E00048598,78.7,16.6,4.7
E00048599,72.3,19.9,7.7
E00048600,70.1,20.1,9.9
E00048601,86.9,11.7,1.5
E00048602,74.3,21,4.8
E00048603,91.1,7.8,1.1
E00048604,83.6,11.7,4.7
E00048606,88.5,7.9,3.6
E00048607,79.7,17.8,2.5
E00048608,82.7,13.8,3.5
E00048609,86.3,11.1,2.6
E00048610,84.4,11.4,4.1
E00048611,93.8,4.5,1.8
E00048612,88.8,8.8,2.3
E00048613,77.6,18.4,4
E00048614,78.4,16.5,5.1
E00048615,73.3,21.7,5
E00048616,89.9,6.5,3.6
E00048617,82.6,14.2,3.2
E00048618,84.5,9.7,5.8
E00048619,88,9,3
E00048620,92.2,4.9,2.9
E00048621,73.9,20.5,5.7
E00048622,84.3,13.1,2.6
E00048623,68,26.5,5.6
E00048624,67.4,24.6,8
E00048625,80.8,16.2,3
E00048626,79.1,15.1,5.8
E00048627,80.6,16.5,2.9
E00048628,84.8,12.7,2.5
E00048629,72.7,20,7.3
E00048630,88.8,8.6,2.6
E00048631,77.1,18,4.9
E00048632,86.2,10.4,3.5
E00048633,79.8,14.9,5.3
E00048634,75.4,16.1,8.5
E00048635,74.6,20.1,5.3
E00048637,81.4,15.1,3.5
E00048638,74,23.6,2.4
E00048639,88,7,5
E00048640,71.6,22.2,6.2
E00048641,82.3,13.4,4.3
E00048642,80.8,14.6,4.6
E00048897,78.1,13.9,8
E00048898,82.4,14.8,2.8
E00158355,96.2,3.4,0.4
E00158356,95.3,3.6,1.1
E00158357,98.1,1.9,0
E00158358,95.9,4.1,0
E00158359,97.7,2,0.4
E00158360,96.5,3.5,0
E00158361,98.1,1.3,0.6
E00158362,95.2,4.2,0.6
E00158363,96.4,3.6,0
E00158364,99.6,0.4,0
E00158376,95.2,3.7,1
E00158377,95.7,4,0.3
E00158378,99.2,0,0.8
E00158379,95.5,3.7,0.7
E00158380,96.2,3.8,0
E00158381,97.7,2.3,0
E00158382,96,3.6,0.4
E00158383,98.4,1.6,0
E00158384,98.9,0.8,0.4
E00158387,98.7,0.9,0.3
E00158389,98.3,1.7,0
E00158390,98.2,1.8,0
E00158391,98.9,1.1,0
E00158392,99.3,0.7,0
E00158393,98.4,1.6,0
E00158394,96,3.6,0.4
E00158395,100,0,0
E00158396,98.4,0.8,0.8
E00158397,99.6,0,0.4
E00158398,97.6,2.4,0
E00158399,93.7,6.3,0
E00158424,91.3,7.4,1.3
E00158425,96.5,2.5,0.9
E00158426,91.4,7.3,1.2
E00158431,89.5,8.4,2.2
E00158435,96.3,3.1,0.6
E00158436,89.7,8.6,1.7
E00158438,90,10,0
E00158439,97.2,2.8,0
E00158440,87.2,10.1,2.7
E00158441,85.2,9.3,5.5
E00158476,95.9,3.8,0.3
E00158480,96.2,3.5,0.3
E00158486,99.2,0.8,0
E00158513,86.3,12.4,1.3
E00158514,69.3,23.7,7.1
E00158515,63.7,28.3,8
E00158516,86,12.5,1.5
E00158517,75.8,19.4,4.8
E00158518,94.7,5.1,0.2
E00158521,96.3,3.7,0
E00158522,87,10.9,2.1
E00158523,95.4,3.8,0.8
E00158524,94.9,3.4,1.7
E00158525,90.7,8.3,1
E00158526,93.5,6.5,0
E00158527,94.8,4.8,0.4
E00158528,98,1.7,0.3
E00158529,94.8,4.8,0.3
E00158530,97.2,2.8,0
E00158531,96.2,2.9,0.8
E00158532,96.7,3.3,0
E00158533,77.8,19.5,2.6
E00158534,70.1,24.8,5.1
E00158560,98.7,1,0.3
E00158561,95.1,3.4,1.5
E00158574,98.6,1.4,0
E00158575,98.3,1.4,0.3
E00158576,98.7,1.3,0
E00158577,94.2,4.1,1.7
E00158578,95.2,4.8,0
E00158579,98.1,1.6,0.4
E00158817,95.9,3.7,0.3
E00158826,97.4,1.7,0.9
E00158827,98.3,1.7,0
E00158828,97.8,2.2,0
E00165741,89.4,7.6,3.1
E00165742,87.6,10.1,2.3
E00168292,83.5,14.2,2.3
E00168293,94.9,4.1,1
E00168302,91.7,7,1.3
E00185042,76.9,19,4
E00185044,61.9,33.5,4.7
E00185051,74.5,23.6,1.9
E00185055,59.3,35.3,5.4
E00185056,60.4,31.7,7.9
E00185072,97.4,1.8,0.7
E00185085,77.5,17.2,5.3
E00185088,67,29.3,3.7
E00185100,91.5,8.2,0.3
E00185105,77.2,16.7,6.1
E00185110,47,44.2,8.8
E00185111,82.7,13.3,4
E00185129,62.6,25.8,11.6
