geography_code,in_full_time_education-001,in_full_time_education-002
E00112295,17.9,82.1
E00112296,7.9,92.1
E00112297,18.9,81.1
E00112298,15.6,84.4
E00112299,17.4,82.6
E00112300,11.1,88.9
E00112301,24.5,75.5
E00112302,13.7,86.3
E00112303,8.4,91.6
E00112304,7.5,92.5
E00112305,6.2,93.8
E00112306,17.5,82.5
E00112307,11.2,88.8
E00112308,11.4,88.6
E00112309,11.7,88.3
E00112311,12.3,87.7
E00112312,15,85
E00112313,6.1,93.9
E00112314,20.1,79.9
E00112315,18.6,81.4
E00112316,14.1,85.9
E00112317,22.5,77.5
E00112319,18.9,81.1
E00112320,16.4,83.6
E00112321,14.2,85.8
E00112322,17.3,82.7
E00112323,25.1,74.9
E00112324,25.7,74.3
E00112325,25.3,74.7
E00112326,21,79
E00112327,16,84
E00112328,18.2,81.8
E00112329,23.2,76.8
E00112330,23.6,76.4
E00112331,25.4,74.6
E00112345,15.6,84.4
E00112349,21.6,78.4
E00112350,24.6,75.4
E00112351,27.1,72.9
E00112352,29.3,70.7
E00112353,23.8,76.2
E00112354,18.3,81.7
E00112355,27.4,72.6
E00112356,25.5,74.5
E00112357,30.7,69.3
E00112358,31.3,68.7
E00112359,29.5,70.5
E00112360,27.7,72.3
E00112361,14.5,85.5
E00112362,22.8,77.2
E00112363,17.6,82.4
E00112364,25.1,74.9
E00112365,25.4,74.6
E00112366,24.8,75.2
E00112367,20.3,79.7
E00112368,23.6,76.4
E00112369,20.8,79.2
E00112370,27.3,72.7
E00112371,24.4,75.6
E00112372,11.5,88.5
E00112373,16.1,83.9
E00112374,10.1,89.9
E00112375,2,98
E00112376,15.6,84.4
E00112377,10.4,89.6
E00112378,15.7,84.3
E00112379,23.9,76.1
E00112380,13.2,86.8
E00112381,20.1,79.9
E00112382,23.8,76.2
E00112383,20.3,79.7
E00112384,23.6,76.4
E00112386,26.5,73.5
E00112387,15,85
E00112388,12.1,87.9
E00112389,17.2,82.8
E00112390,20.3,79.7
E00112391,13.2,86.8
E00112392,21.5,78.5
E00112393,16.2,83.8
E00112394,20.6,79.4
E00112395,21.7,78.3
E00112396,6.7,93.3
E00112397,7.1,92.9
E00112398,14.5,85.5
E00112399,5.2,94.8
E00112400,8.3,91.7
E00112401,5.9,94.1
E00112402,5.7,94.3
E00112403,3.8,96.2
E00112404,6,94
E00112409,17,83
E00112425,11.2,88.8
E00112427,9.6,90.4
E00112428,7.2,92.8
E00112429,10.4,89.6
E00112430,9.3,90.7
E00112431,9.5,90.5
E00112432,9.4,90.6
E00112433,9.5,90.5
E00112434,7.3,92.7
E00112435,11.4,88.6
E00112436,3.1,96.9
E00112437,14.8,85.2
E00112439,17.7,82.3
E00112440,8.8,91.2
E00112441,10,90
E00112442,9.2,90.8
E00112443,2.6,97.4
E00112444,19.9,80.1
E00112445,8.1,91.9
E00112446,19.4,80.6
E00112447,19.9,80.1
E00112448,17.8,82.2
E00112449,18.2,81.8
E00112450,15.1,84.9
E00112451,22.6,77.4
E00112452,16,84
E00112453,19.9,80.1
E00112454,16.9,83.1
E00112455,21.1,78.9
E00112456,20.6,79.4
E00112457,13.2,86.8
E00112458,23.6,76.4
E00112459,16.5,83.5
E00112460,22.9,77.1
E00112461,19.4,80.6
E00112462,15,85
E00112463,21.7,78.3
E00112464,20.3,79.7
E00112465,31.4,68.6
E00112466,17.6,82.4
E00112467,24.6,75.4
E00112468,20.6,79.4
E00112469,22.6,77.4
E00112470,23.9,76.1
E00112471,12.1,87.9
E00112472,18.7,81.3
E00112473,22.5,77.5
E00112474,22.2,77.8
E00112475,30.3,69.7
E00112476,8.8,91.2
E00112477,7.5,92.5
E00112478,11.7,88.3
E00112479,24.8,75.2
E00112480,17.7,82.3
E00112481,15.7,84.3
E00112482,20.3,79.7
E00112483,25,75
E00112484,9.9,90.1
E00112485,12.2,87.8
E00112486,20.2,79.8
E00112487,10.7,89.3
E00112488,19.9,80.1
E00112489,15.9,84.1
E00112490,7.3,92.7
E00112491,8.7,91.3
E00112492,14.1,85.9
E00112493,8.9,91.1
E00112494,15.2,84.8
E00112495,11,89
E00112496,14.8,85.2
E00112497,10.2,89.8
E00112498,13.4,86.6
E00112499,13.9,86.1
E00112500,55,45
E00112501,11.4,88.6
E00112502,9.8,90.2
E00112503,16.3,83.7
E00112504,58.4,41.6
E00112505,64.5,35.5
E00112506,14.7,85.3
E00112507,11.5,88.5
E00112508,18.8,81.2
E00112509,8.4,91.6
E00112510,8.8,91.2
