geography_code,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00112295,95.7,3.1,1.2
E00112296,92.5,7,0.5
E00112297,94.5,5.2,0.3
E00112298,94.6,4.6,0.7
E00112299,95.7,4,0.4
E00112300,92.6,6.9,0.5
E00112301,97.8,2.2,0
E00112302,91.3,8.2,0.5
E00112303,86.3,12.4,1.2
E00112304,73,22.6,4.3
E00112305,92.4,6.1,1.5
E00112306,93.8,5.8,0.4
E00112307,86.1,13.9,0
E00112308,95.9,4.1,0
E00112309,95.7,3.6,0.7
E00112311,76.6,20.5,2.9
E00112312,96.2,3.8,0
E00112313,71.7,23.3,5
E00112314,93.7,5.2,1
E00112315,99.3,0.7,0
E00112316,97.1,2.9,0
E00112317,96.5,2.3,1.2
E00112319,93.8,5.9,0.3
E00112320,96.2,2.8,1
E00112321,98.4,1.6,0
E00112322,94.3,4.6,1.1
E00112323,99.4,0.6,0
E00112324,98,1.7,0.3
E00112325,98.1,1.9,0
E00112326,98.4,1.6,0
E00112327,97.4,2.6,0
E00112328,98.7,1.3,0
E00112329,96,3.6,0.4
E00112330,96,3,1
E00112331,97.7,2.3,0
E00112345,98.2,1.8,0
E00112349,94.7,3.8,1.6
E00112350,99.6,0.4,0
E00112351,99.3,0.7,0
E00112352,99.1,0.9,0
E00112353,99.6,0.4,0
E00112354,96.5,3.5,0
E00112355,98.1,1.9,0
E00112356,97.9,1.8,0.3
E00112357,96.9,3.1,0
E00112358,96.6,3.4,0
E00112359,98.9,1.1,0
E00112360,98,2,0
E00112361,93.6,5.3,1.1
E00112362,96.7,3.3,0
E00112363,98,2,0
E00112364,99.2,0.8,0
E00112365,98.2,1.4,0.4
E00112366,99.7,0.3,0
E00112367,97,2.6,0.4
E00112368,98.5,1.5,0
E00112369,96.2,3.5,0.3
E00112370,97.2,2.8,0
E00112371,95.9,3.4,0.6
E00112372,99.6,0.4,0
E00112373,100,0,0
E00112374,96.8,2.8,0.4
E00112375,92.6,6,1.3
E00112376,92,7.3,0.8
E00112377,93.3,5.8,0.9
E00112378,97.5,2.2,0.4
E00112379,96.7,3.3,0
E00112380,95.5,3.3,1.1
E00112381,96.6,3,0.4
E00112382,95.5,4.5,0
E00112383,99.4,0.3,0.3
E00112384,97.3,2.2,0.5
E00112386,95.1,4.5,0.4
E00112387,90.6,9,0.4
E00112388,92.3,7.7,0
E00112389,98.6,1.4,0
E00112390,96.4,2.8,0.8
E00112391,97.3,2.7,0
E00112392,98.8,1.2,0
E00112393,95.7,3.9,0.4
E00112394,100,0,0
E00112395,98.4,1.6,0
E00112396,84.6,14.7,0.7
E00112397,93.5,5.8,0.8
E00112398,95.7,3.1,1.2
E00112399,83.8,13.7,2.6
E00112400,93.7,5.4,1
E00112401,95.6,3.7,0.7
E00112402,94.4,5.6,0
E00112403,96.7,2.9,0.4
E00112404,95.9,3.2,0.9
E00112409,80.6,15.1,4.3
E00112425,90.9,9.1,0
E00112427,92.1,7.4,0.5
E00112428,94.4,5.1,0.5
E00112429,91.4,8.6,0
E00112430,92.3,7.7,0
E00112431,91.5,6.9,1.6
E00112432,92.7,5.5,1.8
E00112433,87.3,11.7,0.9
E00112434,92.8,5.6,1.7
E00112435,82,14.6,3.4
E00112436,95,4.4,0.6
E00112437,94.1,5.9,0
E00112439,93.2,5,1.8
E00112440,92,7.5,0.4
E00112441,96.4,3.2,0.5
E00112442,97.7,1.7,0.6
E00112443,94.5,5.5,0
E00112444,98.8,1.2,0
E00112445,93.2,6.8,0
E00112446,99.3,0.7,0
E00112447,96.8,3.2,0
