geography_code,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00087735,0.8,0,0.8,97.7,0.8
E00087736,0,0,1.2,98.5,0.3
E00087737,2.5,0,2.2,95.3,0
E00087738,0,1.9,1.4,96.5,0.2
E00087739,2.5,0.4,2.1,94.5,0.4
E00087740,0,1.4,6.6,91.6,0.3
E00087741,0,0.9,0.9,98.2,0
E00087742,1.5,0.6,2.7,95.3,0
E00087745,0.3,0,0,98.6,1
E00087746,0,0.3,1.3,98.3,0
E00087748,0.6,1.7,2.3,95.2,0.2
E00087749,2.5,1.5,1.5,94.5,0
E00087750,0.9,0,1.8,96.7,0.6
E00087751,0.7,0,2.1,97.2,0
E00087752,1.9,0.3,2.6,95.2,0
E00087753,0.3,0.3,0.6,98.9,0
E00087754,2.7,0,1.2,96.1,0
E00087755,0,2.5,3.6,93.6,0.4
E00087756,3.8,0.5,0,95.7,0
E00087757,0.7,0.7,4.9,93.7,0
E00087865,0.3,0.3,1.5,97.9,0
E00087866,3.5,0,2.9,93.4,0.2
E00087867,0.7,0.3,1.3,97.3,0.3
E00087868,3.4,0,3.4,93,0.2
E00087869,0.6,1.3,1.3,96.1,0.6
E00087870,0.7,0,2,96,1.3
E00087871,0.7,2.5,6,89.5,1.4
E00087872,2.5,2.5,2.5,90.4,2.1
E00087873,4.1,0,1.9,94,0
E00087874,1.9,0,3,95,0
E00087875,2.1,0.4,0.8,96.2,0.4
E00087876,4.2,0.7,5.2,89.2,0.7
E00087877,1.2,0,5.2,93.3,0.3
E00087878,1.3,3.3,2.3,93,0
E00087879,0.3,0,1.7,98,0
E00087880,2.2,1.3,1.3,94.6,0.6
E00087881,1,1,2.7,95.1,0.2
E00087882,1.5,0,1.9,96.2,0.4
E00087883,1,0,4.6,94.5,0
E00087884,2.1,0,2.6,95.3,0
E00087885,0.6,0,2.7,94.9,1.8
E00087886,1.5,0.3,1.7,95.6,0.9
E00087887,1.7,1.3,3.8,93.2,0
E00087888,2.7,2,4.5,90.8,0
E00087889,1.8,2.5,1.1,94.2,0.4
E00087890,1.9,0.6,2.3,95.1,0
E00087891,1.7,1.7,5.2,89.6,1.7
E00087892,4.6,1.4,2.5,90.1,1.4
E00087893,2.3,1.2,3.5,93,0
E00087894,1,0.7,1.7,96.5,0
E00087895,2.1,0.7,0,97.2,0
E00087896,1,0.3,1.6,97.1,0
E00087897,0,2.7,0,96.9,0.3
E00087898,1.3,1.9,2.2,92.4,2.2
E00087899,0.6,1,1.6,96.8,0
E00087900,1.3,1,2,95.8,0
E00087901,4.2,0,0,95.1,0.7
E00087902,0.6,0,2.6,96.8,0
E00087903,1,2.6,0,96.4,0
E00087904,2.9,1.8,2.9,91.8,0.6
E00087905,2.3,0.2,5.8,89.9,1.9
E00087906,2.7,0.8,1.5,94.7,0.4
E00087908,3.5,2.2,2.2,92,0
E00087909,1.5,1.5,1.9,95,0
E00087910,1.7,0.8,2.1,95.3,0
E00087911,4,2.4,2,91.2,0.3
E00087913,4.6,0.8,4.3,90.1,0.3
E00087914,3.3,1.8,3.6,91.2,0
E00087915,0.9,0.3,2.1,96.4,0.3
E00087916,1.5,0.4,2.6,95.1,0.4
E00087917,5.8,0.6,2.8,90.9,0
E00087918,2.3,1,0,96.7,0
E00087919,2.5,0.4,0.7,96.4,0
E00087966,0.3,0,1.2,98.6,0
E00087967,1.2,0.8,1.4,93.9,2.7
E00087968,0,0,1.8,97.8,0.3
E00087969,2.3,1.6,2,93.4,0.7
E00087970,1.1,1.1,2.8,95,0
E00087971,2.3,0.6,3.4,93.7,0
E00087972,0.7,5.8,2.2,90.6,0.7
E00087973,2.7,2.4,4,90.2,0.6
E00087974,1.2,0,0.7,98.1,0
E00087975,2.9,0,3.6,93.2,0.3
E00087976,0.3,1,4,94,0.7
E00087977,0.8,0.3,2.5,96.2,0.3
E00087978,0.6,0.3,2,96.8,0.3
E00087979,2.4,0,0.6,97,0
E00087980,0.8,0.4,0.4,98.1,0.4
E00088055,2.9,0.3,1.5,95.3,0
E00088056,3.6,0,1.2,94.8,0.4
