geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00087735,17.7,17.7,37.9,26.6
E00087736,0,2.5,48.3,49.2
E00087737,0,6.3,39.5,54.1
E00087738,13.9,43.3,21.2,21.6
E00087739,16,5.3,34,44.7
E00087740,0,17.3,75.9,6.8
E00087741,2.2,16.2,52.2,29.4
E00087742,0,19.1,58,22.9
E00087745,4.5,32.1,38.8,24.6
E00087746,7,31.5,26.6,35
E00087748,2.3,18.4,30.9,48.4
E00087749,4.1,54.7,26.7,14.5
E00087750,9.4,12.2,41.7,36.7
E00087751,29.3,30.6,20.4,19.7
E00087752,4.3,27,52.5,16.3
E00087753,1.4,2.2,27.5,68.8
E00087754,2.9,16.1,35.8,45.3
E00087755,15.2,18.4,49.6,16.8
E00087756,18,46,23,13
E00087757,4.8,25.8,32.3,37.1
E00087865,5.3,6.1,34.8,53.8
E00087866,0.6,14.8,20.7,63.9
E00087867,0.8,21.4,31.7,46
E00087868,1.9,16.4,25.8,56
E00087869,7.6,6.9,44.3,41.2
E00087870,1.3,12.6,16.4,69.8
E00087871,5.4,14.3,59.8,20.5
E00087872,20.5,47,28.2,4.3
E00087873,5.6,23.4,27.9,43.1
E00087874,14.8,11.4,65.8,8.1
E00087875,8.4,32.8,40.3,18.5
E00087876,17,31.4,18.6,33
E00087877,7.8,17.1,55.8,19.4
E00087878,38.8,36.6,20.9,3.7
E00087879,31.6,11,52.9,4.4
E00087880,1.5,11.3,57.1,30.1
E00087881,0,17.8,46.7,35.5
E00087882,3.3,24.4,54.5,17.9
E00087883,0.8,20.6,41.3,37.3
E00087884,0,4.2,25,70.8
E00087885,2.2,21.6,42.5,33.6
E00087886,0,16.4,30,53.6
E00087887,38.4,22.3,30.4,8.9
E00087888,8.4,37.4,30.5,23.6
E00087889,5.6,33.1,47.6,13.7
E00087890,0,0,49.2,50.8
E00087891,2.7,46.4,39.1,11.8
E00087892,13.8,28.3,37.7,20.3
E00087893,15.2,51.5,28,5.3
E00087894,5.7,34.4,54.1,5.7
E00087895,0,5,15.1,79.8
E00087896,0.8,25,67.4,6.8
E00087897,0,7.8,56.5,35.7
E00087898,0,12.7,42.1,45.2
E00087899,0,5.9,41.5,52.5
E00087900,1.6,29.7,60.9,7.8
E00087901,3.1,38.6,53.5,4.7
E00087902,0,10,47.1,42.9
E00087903,51.3,23.9,15.9,8.8
E00087904,0.8,13.8,63.8,21.5
E00087905,5.5,35.3,40,19.1
E00087906,5.6,34.4,38.4,21.6
E00087908,20.1,12.8,34.6,32.4
E00087909,0.8,3.9,73.4,21.9
E00087910,1.8,29.4,61.5,7.3
E00087911,0,34.6,62.3,3.1
E00087913,6.6,20.4,42.1,30.9
E00087914,6.6,21.2,30.7,41.6
E00087915,0,14.7,55.2,30.1
E00087916,15.4,5.1,69.2,10.3
E00087917,0,6.5,54,39.6
E00087918,11.9,23.1,35.1,29.9
E00087919,0,17.4,58.7,24
E00087966,5.9,18.4,30.9,44.7
E00087967,2.2,13.8,42,42
E00087968,0.7,6.7,57.8,34.8
E00087969,24.8,6.8,52.6,15.8
E00087970,0.7,15.2,25.5,58.6
E00087971,8.9,12.6,34.1,44.4
E00087972,3.6,9.1,25.5,61.8
E00087973,17,18.5,54.1,10.4
E00087974,4.1,19.3,22.2,54.4
E00087975,15.2,31.2,43.5,10.1
E00087976,18.1,30.4,23.2,28.3
E00087977,0.7,8,35.3,56
E00087978,0,10.8,39.2,50
E00087979,1.7,13.1,35.8,49.4
E00087980,9.7,31.5,20.2,38.7
E00088055,0.8,12.5,55,31.7
E00088056,5.2,8.2,40.2,46.4
E00088057,7.4,21.3,39,32.4
E00088078,1.5,20.8,39.1,38.6
E00088079,3.1,33.8,27.7,35.4
E00088080,4.4,26.3,28.1,41.2
E00088081,11.8,21.3,38.2,28.7
E00088082,2.1,26.4,45,26.4
E00088083,11.7,15.4,52.5,20.4
E00088090,18.1,19.3,34.5,28.1
E00088091,0,10.4,21.5,68.1
E00088092,4.4,14.1,32.6,48.9
E00088118,5.3,13.2,25,56.6
E00088119,7.4,6.6,22.1,63.9
E00088120,9.9,6.6,58.7,24.8
E00088121,5.6,23.2,27.7,43.5
E00088122,3,13.5,60.2,23.3
E00088123,2.5,5.9,72.9,18.6
E00088628,0,23.7,34.1,42.2
E00088629,8.1,25,36.9,30
E00088630,16,6.3,27.8,50
E00088631,0,24.8,64.3,10.9
E00088632,1.5,24.4,48.1,26
E00088633,2.5,21,48.7,27.7
E00088634,0,37.1,53.8,9.1
E00088635,0.7,20.1,46.3,32.8
E00088636,4.1,35.6,31.5,28.8
E00088637,4.8,33.3,23.6,38.2
E00088638,4.7,16.3,41.1,38
E00088639,8.5,16.3,42.6,32.6
E00088640,2.4,26.4,56.8,14.4
E00088641,0,17,71.1,11.9
E00088642,0.8,10.8,71.7,16.7
E00088919,1.8,17.7,23.9,56.6
E00088920,7.9,18.4,41.2,32.5
E00119977,0,19.2,36.5,44.2
E00171386,0.9,2.6,64.7,31.9
E00171387,4.6,12.2,51.9,31.3
E00177048,0,8.8,74.5,16.7
E00177049,0,3.4,21.2,75.4
E00177066,0,18.4,25.2,56.3
E00177072,5,11.5,49.6,33.8
E00177088,4,29.8,37.7,28.5
E00177092,0,7.9,41.6,50.6
E00177095,5.5,21.8,58.2,14.5
E00177134,1.5,6.2,73.8,18.5
E00177135,8,46.4,33.6,12
E00177152,0.5,18.2,35.8,45.5
E00177161,17.6,35.1,27,20.3
E00177164,1.9,14.6,28,55.4
E00177165,2.5,16,36.1,45.5
E00177167,1.1,46.7,34.8,17.4
