geography_code,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00087735,6.9,81.2,11.9
E00087736,16.3,67.4,16.3
E00087737,9.8,70.7,19.5
E00087738,13.8,73.8,12.3
E00087739,11.1,68.3,20.6
E00087740,20.9,60,19.1
E00087741,17,68,15
E00087742,17.1,62.2,20.7
E00087745,5.7,85.2,9
E00087746,7.1,75.4,17.5
E00087748,8.2,81.8,10
E00087749,11,76,13
E00087750,12.3,77.2,10.5
E00087751,7.4,76.8,15.8
E00087752,12.4,71.1,16.5
E00087753,6.2,85.5,8.3
E00087754,15.8,73.7,10.5
E00087755,8.8,74.7,16.5
E00087756,19.4,64.5,16.1
E00087757,9.3,67.4,23.3
E00087865,15.7,70.4,13.9
E00087866,21.8,62,16.2
E00087867,15.1,76.4,8.5
E00087868,9.4,75.4,15.2
E00087869,12.5,73.2,14.3
E00087870,17.9,73.2,8.9
E00087871,12.2,81.7,6.1
E00087872,17.5,66.7,15.8
E00087873,12.6,68.9,18.5
E00087874,13.2,60.3,26.4
E00087875,11.2,70.8,18
E00087876,14.1,68.8,17.2
E00087877,8.2,65.5,26.4
E00087878,10.1,56.3,33.6
E00087879,7,67.2,25.8
E00087880,10,76.4,13.6
E00087881,11,64.4,24.6
E00087882,3.1,87,9.9
E00087883,13.6,73.7,12.7
E00087884,18.2,75.3,6.5
E00087885,27,65.1,7.9
E00087886,17,60.2,22.7
E00087887,12.2,68.3,19.5
E00087888,17.6,63.9,18.5
E00087889,14.1,66.7,19.2
E00087890,10.7,78.6,10.7
E00087891,15.2,63.6,21.2
E00087892,18.7,61.3,20
E00087893,8.5,74.6,16.9
E00087894,18.2,76.4,5.5
E00087895,9.9,78.6,11.5
E00087896,13.5,65.4,21.2
E00087897,18.9,64.9,16.2
E00087898,10.5,74.6,14.9
E00087899,12.2,80,7.8
E00087900,19,69.6,11.4
E00087901,10.8,63.9,25.3
E00087902,15.2,70.7,14.1
E00087903,9.6,58.9,31.5
E00087904,9.9,62.6,27.5
E00087905,14.8,57.4,27.8
E00087906,23.3,56.7,20
E00087908,7.2,73.9,18.9
E00087909,11.6,77.9,10.5
E00087910,13.4,73.1,13.4
E00087911,14.6,68.3,17.1
E00087913,12.2,74.5,13.3
E00087914,12.2,71.1,16.7
E00087915,11.7,75.9,12.4
E00087916,9.7,74.2,16.1
E00087917,10.9,75.8,13.3
E00087918,8.7,76.5,14.8
E00087919,13.9,75.9,10.2
E00087966,6.3,75.7,18
E00087967,13.1,66.9,20
E00087968,11.7,78.4,9.9
E00087969,13.3,65.8,20.8
E00087970,15.4,70.9,13.7
E00087971,18.6,67.3,14.2
E00087972,8.2,75.4,16.4
E00087973,19.5,49.2,31.4
E00087974,10.2,72.3,17.5
E00087975,7.2,70.1,22.7
E00087976,12.7,70.4,16.9
E00087977,12.9,75,12.1
E00087978,11.6,76.7,11.6
E00087979,14.1,72.5,13.4
E00087980,16.1,67,17
E00088055,18.3,63.4,18.3
E00088056,9.8,73.8,16.4
E00088057,8.8,78.8,12.4
E00088078,9.2,75,15.8
E00088079,9.6,71.3,19.1
E00088080,18.8,62.5,18.8
E00088081,14.9,67.3,17.8
E00088082,6.4,87.3,6.4
E00088083,15.3,59.7,25
E00088090,11.3,74.2,14.6
E00088091,11.6,81.4,7
E00088092,7.7,83.8,8.5
E00088118,7.8,68.7,23.5
E00088119,13.1,72,15
E00088120,11.9,51.7,36.4
E00088121,9.8,78,12.2
E00088122,12.8,68.6,18.6
E00088123,13.4,58.5,28
E00088628,15.9,75.4,8.7
E00088629,14,69.1,16.9
E00088630,12.4,70.8,16.8
E00088631,9.9,76.2,13.9
E00088632,17.2,67.7,15.2
E00088633,6.9,82.3,10.8
E00088634,13.5,70.3,16.2
E00088635,17.5,64.9,17.5
E00088636,21.5,57.9,20.6
E00088637,8.9,73.4,17.7
E00088638,9.6,71.3,19.1
E00088639,9.7,70.2,20.2
E00088640,9.6,79.2,11.2
E00088641,14.9,73.7,11.4
E00088642,15.6,69.8,14.6
E00088919,15.5,69.9,14.6
E00088920,9,59.5,31.5
E00119977,27,64.9,8.1
E00171386,27.1,37.3,35.6
E00171387,12.8,76.6,10.6
E00177048,19.6,39.1,41.3
E00177049,17.9,59,23.1
E00177066,18.8,62.5,18.8
E00177072,11.1,61.1,27.8
E00177088,27.7,44.7,27.7
E00177092,33.3,37,29.6
E00177095,21.1,44.7,34.2
E00177134,45.5,43.2,11.4
E00177135,11.1,76.4,12.5
E00177152,8.8,77.9,13.3
E00177161,12.1,45.5,42.4
E00177164,9.9,71.8,18.3
E00177165,11.8,76.3,11.8
E00177167,20.9,58.1,20.9
E00177173,16.9,73.1,10
E00177200,18.2,59.1,22.7
E00177202,21.6,56.8,21.6
E00177204,20,55,25
E00177213,26.7,46.7,26.7
E00177216,15.4,63.4,21.1
