geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00087735,34.1,37.3,15.1,13.5
E00087736,18.6,29.7,19.5,32.2
E00087737,19.1,30.4,18.1,32.4
E00087738,42.5,30.4,13.5,13.5
E00087739,25.8,30.1,15.1,29
E00087740,19.3,38.5,14.8,27.4
E00087741,23.1,35.8,20.9,20.1
E00087742,20.9,37.3,11.9,29.9
E00087745,34.6,34.6,13.5,17.3
E00087746,33.8,40.1,11.3,14.8
E00087748,21.8,42.1,16.7,19.4
E00087749,42.8,35.8,11.6,9.8
E00087750,22.1,40.7,17.9,19.3
E00087751,48.3,29,10.3,12.4
E00087752,29.6,38,16.9,15.5
E00087753,14.5,45.7,14.5,25.4
E00087754,24.8,34.3,15.3,25.5
E00087755,29.9,38.6,13.4,18.1
E00087756,46,35,10,9
E00087757,29.5,31.1,16.4,23
E00087865,18.9,40.9,16.7,23.5
E00087866,11.8,43.5,18.2,26.5
E00087867,21.4,45.2,15.9,17.5
E00087868,16.4,40.3,18.9,24.5
E00087869,25.6,32.6,24.8,17.1
E00087870,9.7,39.4,18.1,32.9
E00087871,19.6,38.4,18.8,23.2
E00087872,39.7,42.2,10.3,7.8
E00087873,18.8,45.2,14.2,21.8
E00087874,23.6,35.8,19.6,20.9
E00087875,32.5,45,15,7.5
E00087876,37.4,33.8,10.8,17.9
E00087877,24.4,28.3,17.3,29.9
E00087878,39.6,26.9,11.9,21.6
E00087879,41.6,27.7,13.1,17.5
E00087880,22.4,42.5,18.7,16.4
E00087881,23.5,32.9,18.1,25.5
E00087882,28.7,49.2,9,13.1
E00087883,26.2,32.5,22.2,19
E00087884,16.7,35.4,16,31.9
E00087885,19.7,40.1,16.8,23.4
E00087886,22.1,36.4,22.1,19.3
E00087887,42.2,32.1,14.7,11
E00087888,35,31.5,14.5,19
E00087889,26.4,43.8,14.9,14.9
E00087890,14.4,38.1,25.4,22
E00087891,36.8,34,16,13.2
E00087892,36.3,33.3,19.3,11.1
E00087893,43.6,28.6,19.5,8.3
E00087894,26.8,32.5,18.7,22
E00087895,13.8,52.6,17.2,16.4
E00087896,23.8,39.2,16.2,20.8
E00087897,13,46.1,20.9,20
E00087898,19,38.1,20.6,22.2
E00087899,17.8,35.6,17.8,28.8
E00087900,21.1,42.2,17.2,19.5
E00087901,28,41.6,12.8,17.6
E00087902,21,37,21,21
E00087903,60.2,23.9,9.7,6.2
E00087904,21.8,31.6,21.1,25.6
E00087905,24.9,41.6,18,15.5
E00087906,36.1,32,20.5,11.5
E00087908,34.8,32.6,11.2,21.3
E00087909,22.3,34.6,19.2,23.8
E00087910,31.5,43.2,9.9,15.3
E00087911,26.2,33.8,27.7,12.3
E00087913,18.4,35.5,21.1,25
E00087914,25.2,37.4,13.7,23.7
E00087915,23.8,42,13.3,21
E00087916,35,25.6,19.7,19.7
E00087917,18.9,40.6,15.4,25.2
E00087918,27.4,42.2,10.4,20
E00087919,24.6,47.6,14.3,13.5
E00087966,26.3,42.1,12.5,19.1
E00087967,15.5,35.9,26,22.7
E00087968,20.1,42.4,18.7,18.7
E00087969,36.6,27.6,11.2,24.6
E00087970,16.6,44.8,16.6,22.1
E00087971,20.6,35.3,19.1,25
E00087972,13,51.9,18.5,16.7
E00087973,36.8,15,27.1,21.1
E00087974,19.6,39.3,17.9,23.2
E00087975,33.6,35,14.3,17.1
E00087976,33.3,37,15.9,13.8
E00087977,10.7,48,19.3,22
E00087978,24,39,19.2,17.8
E00087979,18.1,37.9,15.8,28.2
E00087980,33.9,37.9,15.3,12.9
E00088055,13.3,30,26.7,30
E00088056,17.2,41.4,18.2,23.2
E00088057,25.9,40,14.8,19.3
E00088078,27.4,40.1,15.7,16.8
E00088079,30.7,38.6,13.4,17.3
E00088080,25.6,39.3,12.8,22.2
E00088081,29.9,38.7,14.6,16.8
E00088082,20.6,44,17.7,17.7
