geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00002310,65,33.4,1.6
E00002311,42.1,52.8,5.1
E00002312,57.3,39.2,3.5
E00002314,60.6,36.2,3.2
E00002316,55.7,41.5,2.8
E00002319,61.8,35.2,3
E00002321,59.6,37.3,3.2
E00002323,67.6,29.5,2.9
E00002324,59.3,37.4,3.3
E00002325,63.5,35.4,1.1
E00002326,51.1,43,5.9
E00002327,46.4,49.4,4.1
E00002328,45.2,48.2,6.6
E00002329,53.3,42.8,3.9
E00002330,57,40,3
E00002331,71.9,24.4,3.7
E00002333,60.4,38.5,1.1
E00002334,59.4,36.3,4.3
E00002336,44.5,51.5,4
E00002337,35.1,59.5,5.5
E00002339,45.5,49.6,4.9
E00002340,62.4,35.6,2
E00002341,44.2,51.7,4.1
E00002343,57.8,39,3.2
E00002374,67.4,26.7,5.9
E00002375,49.2,45.8,5
E00002376,70.2,25.4,4.4
E00002377,60,34.8,5.3
E00002738,68.1,27,4.9
E00002739,55.4,40.1,4.5
E00002741,63.1,32.7,4.1
E00002742,62.8,32.7,4.5
E00002743,69,27.3,3.7
E00002744,74.2,20.4,5.4
E00002745,76.1,22.2,1.6
E00002746,79.7,14.8,5.5
E00002762,66,31.3,2.7
E00002771,65.5,33.2,1.3
E00002784,63.7,28.9,7.5
E00002787,70.3,23.1,6.6
E00002788,66.2,28.5,5.3
E00002789,59.3,36.5,4.2
E00002790,54.8,30.8,14.4
E00002791,74,23,2.9
E00002792,72,25.6,2.3
E00002793,71.5,23.8,4.7
E00002794,59.7,37.7,2.6
E00002795,74.4,20.9,4.7
E00002796,72.8,23.1,4.1
E00002902,81.9,15.2,2.9
E00002906,74.1,16.6,9.4
E00002908,75.2,18.2,6.6
E00002909,83.5,11.5,5
E00002912,80.6,14.9,4.5
E00002913,77.7,16.2,6.2
E00002917,82,12.3,5.7
E00002920,84.4,11.1,4.6
E00002921,87,9.4,3.5
E00002922,78.1,20.1,1.8
E00002923,83.9,11.5,4.6
E00002924,79.4,15.8,4.9
E00002925,79.1,17.6,3.3
E00002928,82.6,13.7,3.6
E00002929,84.5,11.2,4.3
E00002930,52.3,44.2,3.5
E00002931,57.9,35.2,6.9
E00002932,68.6,30,1.4
E00002933,68.9,26.8,4.4
E00002935,36,58.6,5.4
E00002936,56.8,38.4,4.8
E00002937,63.5,32,4.5
E00002938,57.8,38.4,3.8
E00002939,53.3,42.5,4.3
E00002940,63.6,35.2,1.2
E00002941,75.8,19.9,4.3
E00002942,66,31.4,2.6
E00002943,65,31.8,3.2
E00002944,64.8,33.4,1.8
E00002945,58.3,39.8,1.8
E00002946,53.8,41.7,4.5
E00002947,61.7,34.9,3.4
E00002948,58.4,34.5,7.1
E00002949,65.3,31.8,2.9
E00002950,72.5,22.3,5.2
E00002951,67.8,27.3,4.9
E00002953,50.9,42.9,6.3
E00002954,47.6,46,6.4
E00002955,64.2,32.6,3.2
E00002956,62.6,30.7,6.6
E00002957,68.2,29.8,1.9
E00002958,66.5,30.5,3
E00002959,57.5,37.4,5.1
E00002960,44.5,49.8,5.8
E00002961,64.8,31.7,3.5
E00002962,64.3,33.2,2.6
E00002963,61.9,34.7,3.4
E00002964,59.9,36,4
E00002965,55.6,39.9,4.5
E00002966,67.5,27,5.5
E00002967,46.9,50.7,2.4
E00002969,73.4,22.5,4.2
E00002970,32.2,61.8,6
E00002971,40.4,57.2,2.4
E00002972,53.5,43.4,3
E00002973,47.6,47.3,5
E00002974,45.7,50.9,3.4
E00002976,39.6,58.6,1.8
E00002980,70.4,27.7,1.8
E00002981,67.5,29.1,3.4
E00002983,60.1,36,4
E00002984,46.5,47.7,5.8
E00002985,55.9,38.7,5.5
E00002986,71.2,27.7,1.1
E00002987,66.3,29.4,4.3
E00002988,64.1,32.7,3.2
E00002989,57.8,38.6,3.6
E00002990,65.1,33.5,1.4
E00002991,55.5,42.2,2.4
E00002992,55.3,41.9,2.7
E00002993,69.9,27.9,2.2
E00002994,65.2,32.4,2.4
E00002995,56.6,40.9,2.5
E00002996,63.9,33.7,2.3
E00002997,60.2,37.7,2.1
E00002998,50.7,45,4.4
E00002999,41.5,54.2,4.3
E00003000,54.5,43.7,1.8
E00003041,50.7,47.2,2
E00003042,50.1,47,2.9
E00003043,48.6,48.4,3
E00003046,56.6,41.7,1.6
E00003047,47.4,46.1,6.4
E00003048,31.7,64.8,3.6
E00003050,55.7,41.6,2.7
E00003051,49.4,45,5.5
E00003052,66.3,29.8,3.9
E00003053,52.4,42.4,5.2
E00003054,70.7,28.1,1.2
E00003056,64.9,32.3,2.8
E00003057,62.3,33.2,4.5
E00003058,56.5,41.1,2.5
E00003061,55.5,43,1.5
E00003062,53.1,42.8,4.1
E00003063,61.5,35.7,2.8
E00003064,52.6,42.4,5
E00003065,42.3,55.6,2
E00003068,50.8,44.2,5
E00005966,59,37.1,3.9
E00005969,74.9,18.1,7
E00005972,65.1,30.2,4.7
E00005973,65.3,28.5,6.1
E00005974,57.8,39.3,2.9
E00005975,50.2,43.7,6.2
E00005976,43.8,52.2,4.1
E00005977,60.2,36.5,3.2
E00005979,48.4,47.3,4.3
E00005981,77.9,13.3,8.8
E00005982,58,36.5,5.4
E00005983,66.9,29.7,3.4
E00005984,75.8,21.8,2.4
E00005985,67.8,29.7,2.5
E00005986,48.2,49.1,2.7
E00005987,56.8,36.5,6.7
E00005988,69.7,25.7,4.7
E00005989,47.2,49.4,3.4
E00005990,67.7,30.5,1.8
E00005991,74.4,22.3,3.3
E00005992,64,34,2
E00005994,70.4,26.3,3.3
E00005995,71.4,24.7,3.9
E00005996,63.6,32.9,3.6
E00005997,63.7,32.8,3.5
E00005998,74,23.7,2.3
E00005999,73.7,23.6,2.7
E00006000,52.4,43.8,3.8
E00006001,74.4,23.6,2
E00006002,74.5,18.4,7.1
E00006003,81.2,16,2.8
E00006004,71.7,25.3,3
E00006005,78.5,17.5,4
E00006006,74.2,24.6,1.2
E00006007,65.9,29,5.1
