areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00010692,17.3,22.6,24.8,35.3
E00010696,10.6,52.2,14.5,22.7
E00010698,11.6,25.6,23.1,39.7
E00010699,15.1,24.4,12.6,47.9
E00010701,27,21.6,14.2,37.2
E00010704,15.7,19,20.7,44.6
E00010706,31.9,22.4,15.5,30.2
E00010726,11.8,22.5,25.5,40.2
E00010735,14.7,24.8,26.4,34.1
E00010754,12.2,18.7,18.7,50.4
E00010760,17.9,29.5,22.3,30.4
E00010761,20.5,39.4,18.2,22
E00010762,34.2,31,12.7,22.2
E00010763,10.2,35.2,30.5,24.2
E00010764,11.7,35.2,25,28.1
E00010765,45.2,25.8,12.1,16.9
E00010766,31.8,27.8,14.1,26.3
E00010767,47.4,20.7,17.2,14.7
E00010768,13.1,20,20.8,46.2
E00010769,13.8,43.4,19.1,23.7
E00010770,23.9,30.6,21.6,23.9
E00010771,29.5,30.2,11.6,28.7
E00010772,25.3,17.3,21.3,36
E00010773,34.1,24.2,13.6,28
E00010774,15.2,33.6,24,27.2
E00010775,26.4,18.6,22.5,32.6
E00010776,22.9,29.8,16,31.3
E00010777,15.3,38.9,19.1,26.7
E00010778,12.4,35.7,21.7,30.2
E00010779,15,40.2,14,30.8
E00010780,9.6,20,26.4,44
E00010781,13.9,34.8,14.8,36.5
E00010782,16.8,30.1,23.9,29.2
E00010783,11.5,33.6,16.8,38.1
E00010784,19.7,29.5,19.7,31.1
E00010785,26.6,16.8,16.1,40.6
E00010786,11,40.4,19.3,29.4
E00010787,21.2,19.5,18.6,40.7
E00010788,35.3,27.1,17.3,20.3
E00010789,15.5,34.5,21.6,28.4
E00010790,8.4,41.2,23.5,26.9
E00010791,14.8,22.7,22.7,39.8
E00010792,42,25,12.5,20.5
E00010793,18,28.1,19.4,34.5
E00010794,11.4,27.1,27.9,33.6
E00010795,17.6,24.8,20.8,36.8
E00010796,20.8,28.3,17.5,33.3
E00010797,20.8,24.6,27.7,26.9
E00010798,19.5,28,19.5,33.1
E00010799,9.5,29.4,24.6,36.5
E00010800,15.4,29.1,23.1,32.5
E00010801,24.2,25.3,24.2,26.4
E00010802,18.4,24.1,24.8,32.6
E00010803,23.5,25.8,12.9,37.9
E00010804,15.6,24.1,22,38.3
E00010805,18.1,28.3,20.5,33.1
E00010806,21.7,27.4,24.5,26.4
E00010807,17.2,29.7,20.3,32.8
E00010808,17.3,19.7,20.5,42.5
E00010809,39.6,25.9,15.8,18.7
E00010810,19,20.7,24,36.4
E00010811,19.8,20.7,23.1,36.4
E00010812,17.3,37.4,18,27.3
E00010813,15.9,22.7,19.3,42
E00010814,10.9,31.4,25.7,32
E00010815,17.6,30.9,16.2,35.3
E00010817,12.5,35.8,17.5,34.2
E00010818,13.9,19.7,24.6,41.8
E00010821,16.2,27.9,22.8,33.1
E00010823,16.1,26.3,18.6,39
E00010825,10,21.5,26.9,41.5
E00010826,38.3,22.3,13.8,25.5
E00010828,21.9,25.2,24.5,28.5
E00010829,19.1,27.5,14.5,38.9
E00010832,15.9,23.9,18.6,41.6
E00010833,22.2,32.7,16.3,28.8
E00010834,18.6,29.7,23.4,28.3
E00010836,22.6,20.3,15,42.1
E00010837,14.5,30.3,25.7,29.6
E00010843,14.6,27.7,22.3,35.4
E00010931,21.1,33.6,21.9,23.4
E00010932,27.5,35.9,15.5,21.1
E00010933,14.7,31.6,16.9,36.8
E00010934,24.1,30.1,16.5,29.3
E00010935,45.4,33.1,10,11.5
E00010936,18,40.6,15.6,25.8
E00010937,30.2,25.9,22.4,21.6
E00010938,39.5,21.7,18.4,20.4
E00010939,27,41,12.3,19.7
E00010940,33.3,20.5,27.3,18.9
E00010941,32.8,31.9,14.7,20.7
E00010942,23.8,36.9,15.4,23.8
E00010943,34.7,26.1,21.6,17.6
E00010944,37,28.3,14.2,20.5
E00010945,13.6,29.7,19.5,37.3
E00010946,14.8,33.9,18.3,33
E00010947,16.8,23.4,20.6,39.3
E00010948,18.6,28.8,17.8,34.7
E00010949,32.6,21.5,22.2,23.7
E00010950,16.4,29.3,17.2,37.1
E00010951,40.2,35.9,12,12
E00010952,15.5,30.1,16.5,37.9
E00010953,25.9,32.6,17.8,23.7
E00010954,30.1,19.1,18.4,32.4
E00010955,18.5,17,14.8,49.6
E00010956,41,19.7,15.6,23.8
E00010957,17.6,33.1,19.1,30.1
E00010958,25.2,25.2,19.5,30.1
E00010959,21,34.5,18.5,26.1
E00010960,31,30.1,18.6,20.4
E00010961,22.9,23.6,24.3,29.3
E00010962,24.1,38.7,19,18.2
E00010963,13.5,20.6,25.4,40.5
E00010964,14.3,21.4,14.3,50
E00010965,11.6,29.5,22.5,36.4
E00010966,15,24.3,20.6,40.2
E00010967,17.7,23.2,21.3,37.8
E00010968,15.7,19.1,21.7,43.5
E00010969,18.8,23.9,20.5,36.8
E00010970,16.7,35.5,19.6,28.3
E00010971,22,30.3,19.7,28
E00010972,16.8,35.9,19.1,28.2
E00010973,59,28.5,2.1,10.4
E00010974,19.9,29.5,19.9,30.8
E00010975,24.8,31.5,17.4,26.2
E00010976,15.9,34.1,12.1,37.9
E00010977,31.2,30.2,22.2,16.4
E00010978,34.2,16.7,16.7,32.5
E00010979,23.5,27.5,18.8,30.2
E00010980,11.5,27.7,20,40.8
E00010981,12.5,25,22.2,40.3
E00010982,22,36.4,16.1,25.4
E00010983,32.4,31.5,12.6,23.4
E00010984,16.8,24.8,16,42.4
E00010985,17.5,27.5,21.7,33.3
E00010986,26.2,28.7,15.6,29.5
E00010987,16.7,31.1,13.6,38.6
E00010988,11.6,24.8,20.2,43.4
E00010989,12.3,29.2,19.2,39.2
E00010990,16,34.4,17.6,32
E00010991,16.2,29.9,19.7,34.2
E00010992,7.4,24,24.8,43.8
E00011020,24.2,26.5,21.2,28
E00011021,15.1,36.1,25.2,23.5
E00011022,17.8,23.3,17.8,41.1
E00011023,16.5,29.5,22.3,31.7
E00011025,18,22.5,15.3,44.1
E00011026,15.5,24.8,18.6,41.1
E00011027,9.6,22.6,30.4,37.4
E00011028,15.4,33.3,13.8,37.4
E00011029,33.9,19.6,20.5,25.9
E00011030,12.3,24.6,22.1,41
E00011031,31.6,24.1,21.8,22.6
E00011032,12.1,22.4,18.1,47.4
E00011033,18.2,22,22.7,37.1
E00011034,17.5,25,19.2,38.3
E00011035,10.1,28.3,16.2,45.5
E00011036,11.7,27.5,15,45.8
E00011038,12.9,26.5,15,45.6
E00011039,22.4,27.2,20,30.4
E00011040,12,22.5,21.8,43.7
E00011041,16.4,20.5,24.6,38.5
E00011042,16.2,13.7,28.2,41.9
E00011043,12,21.1,27.1,39.8
E00011044,12.9,28.4,21.6,37.1
E00011045,13.5,21.8,18.8,45.9
E00011046,8.8,16.5,18.8,55.9
E00011047,16.8,23.2,20.8,39.2
E00011048,15.9,29.4,20.6,34.1
E00011049,15.9,28,29,27.1
E00011052,23.8,22.3,18,35.9
E00011053,17.4,16.5,21.7,44.3
E00011055,28.2,22.7,20.2,28.8
E00011056,11.8,21.1,21.7,45.4
E00011057,42.4,15.2,24,18.4
E00011058,24.5,25.5,24.5,25.5
E00011059,12.2,23.7,19.8,44.3
E00011060,16,18.4,16.8,48.8
E00011061,12.9,25.2,24.5,37.4
E00011063,17.5,26.2,18.3,38.1
E00011064,9.9,21.4,19.1,49.6
E00011065,16.4,13.8,29.3,40.5
E00011066,13.2,27.2,25.4,34.2
E00011067,11.8,20.2,22.7,45.4
E00011069,21.2,23.1,21.2,34.6
E00011070,41.5,26.8,13,18.7
E00011071,13.8,19.2,23.8,43.1
