areacd,heating_type_3a-001,heating_type_3a-002
E00010692,0,100
E00010696,2.4,97.6
E00010698,0.8,99.2
E00010699,1.7,98.3
E00010701,0.7,99.3
E00010704,2.5,97.5
E00010706,2.6,97.4
E00010726,0,100
E00010735,2.3,97.7
E00010754,1.6,98.4
E00010760,0,100
E00010761,0.8,99.2
E00010762,2.5,97.5
E00010763,1.6,98.4
E00010764,0,100
E00010765,3.1,96.9
E00010766,1.5,98.5
E00010767,0,100
E00010768,3.9,96.1
E00010769,0,100
E00010770,0,100
E00010771,1.6,98.4
E00010772,4,96
E00010773,3,97
E00010774,0.8,99.2
E00010775,0.8,99.2
E00010776,0,100
E00010777,1.5,98.5
E00010778,1.6,98.4
E00010779,0,100
E00010780,0,100
E00010781,0,100
E00010782,0,100
E00010783,0,100
E00010784,0.8,99.2
E00010785,0.7,99.3
E00010786,0,100
E00010787,0,100
E00010788,0.8,99.2
E00010789,0.9,99.1
E00010790,0.8,99.2
E00010791,0.8,99.2
E00010792,0.9,99.1
E00010793,0,100
E00010794,0,100
E00010795,0.8,99.2
E00010796,3.4,96.6
E00010797,0.8,99.2
E00010798,1.7,98.3
E00010799,0,100
E00010800,0.9,99.1
E00010801,1.1,98.9
E00010802,0,100
E00010803,0,100
E00010804,1.4,98.6
E00010805,0,100
E00010806,0,100
E00010807,0,100
E00010808,0,100
E00010809,1.5,98.5
E00010810,0,100
E00010811,0.8,99.2
E00010812,2.2,97.8
E00010813,0,100
E00010814,1.2,98.8
E00010815,0,100
E00010817,1.7,98.3
E00010818,0,100
E00010821,2.9,97.1
E00010823,0,100
E00010825,0,100
E00010826,3.2,96.8
E00010828,0.7,99.3
E00010829,0,100
E00010832,0.9,99.1
E00010833,2,98
E00010834,0,100
E00010836,0,100
E00010837,1.3,98.7
E00010843,2.3,97.7
E00010931,1.5,98.5
E00010932,2.1,97.9
E00010933,0,100
E00010934,3.1,96.9
E00010935,0,100
E00010936,0,100
E00010937,1.7,98.3
E00010938,1.3,98.7
E00010939,0.8,99.2
E00010940,2.3,97.7
E00010941,0.8,99.2
E00010942,1.5,98.5
E00010943,1.8,98.2
E00010944,0.8,99.2
E00010945,0.8,99.2
E00010946,0,100
E00010947,0,100
E00010948,0,100
E00010949,0,100
E00010950,0,100
E00010951,3.4,96.6
E00010952,0,100
E00010953,0,100
E00010954,1.5,98.5
E00010955,2.2,97.8
E00010956,0,100
E00010957,0,100
E00010958,1.6,98.4
E00010959,0,100
E00010960,2.6,97.4
E00010961,0,100
E00010962,0,100
E00010963,1.6,98.4
E00010964,0,100
E00010965,1.6,98.4
E00010966,0.9,99.1
E00010967,1.8,98.2
E00010968,0.9,99.1
E00010969,0,100
E00010970,0.7,99.3
E00010971,0,100
E00010972,0.8,99.2
E00010973,0.7,99.3
E00010974,0.7,99.3
E00010975,0.7,99.3
E00010976,0,100
E00010977,0,100
E00010978,0.8,99.2
E00010979,3.4,96.6
E00010980,0,100
E00010981,0.7,99.3
E00010982,0,100
E00010983,1.8,98.2
E00010984,0.8,99.2
E00010985,0.8,99.2
E00010986,0,100
E00010987,1.5,98.5
E00010988,0,100
E00010989,2.3,97.7
E00010990,0,100
E00010991,0,100
E00010992,0.8,99.2
E00011020,0.8,99.2
E00011021,0,100
E00011022,0,100
E00011023,0,100
E00011025,2.7,97.3
E00011026,0,100
E00011027,2.5,97.5
E00011028,0,100
E00011029,0.9,99.1
E00011030,2.4,97.6
E00011031,7.5,92.5
E00011032,0.8,99.2
E00011033,0.8,99.2
E00011034,0.8,99.2
E00011035,0,100
E00011036,0.8,99.2
E00011038,0.7,99.3
E00011039,0.8,99.2
E00011040,6.9,93.1
E00011041,1.7,98.3
E00011042,2.6,97.4
E00011043,1.5,98.5
E00011044,0,100
E00011045,0.8,99.2
E00011046,0.6,99.4
E00011047,0.8,99.2
E00011048,0,100
E00011049,3.7,96.3
E00011052,1,99
E00011053,0.9,99.1
E00011055,3.1,96.9
E00011056,2,98
E00011057,0.8,99.2
E00011058,0.9,99.1
E00011059,0.8,99.2
E00011060,4,96
E00011061,1.3,98.7
E00011063,0.8,99.2
E00011064,0.8,99.2
E00011065,7,93
E00011066,0,100
E00011067,0.8,99.2
E00011069,2.5,97.5
E00011070,1.6,98.4
E00011071,1.6,98.4
E00011078,0.6,99.4
E00011079,2.5,97.5
E00011081,0.9,99.1
E00011105,3.3,96.7
E00011106,2.1,97.9
E00011111,4.2,95.8
E00011174,4.3,95.7
E00011175,1.6,98.4
E00011176,2.5,97.5
E00011177,0,100
E00011178,1.7,98.3
E00011179,0,100
E00011180,0.8,99.2
E00011183,0,100
E00011187,0,100
E00011193,1.7,98.3
E00011194,0.9,99.1
E00011197,0.7,99.3
E00011198,0,100
E00011199,1.6,98.4
E00011200,0.7,99.3
E00011201,0,100
E00012044,0,100
E00012045,2.2,97.8
E00012046,0,100
E00012047,0,100
E00012048,1.5,98.5
E00012049,1.4,98.6
E00012050,1.7,98.3
E00012051,2.4,97.6
E00012052,2.3,97.7
E00012053,0,100
E00012054,0.9,99.1
E00012055,2.6,97.4
E00012056,2.9,97.1
E00012057,0,100
E00012058,0.8,99.2
E00012061,0,100
E00012063,3.1,96.9
E00012064,1.5,98.5
E00012065,0,100
E00012066,1.9,98.1
E00012067,0,100
E00012068,0.9,99.1
E00012069,0,100
E00012070,0,100
E00012071,0,100
E00012072,0.8,99.2
E00012073,2.1,97.9
E00012074,2.4,97.6
E00012075,0,100
E00012076,0,100
E00012077,0,100
E00012078,0,100
E00012114,1.7,98.3
E00012115,0,100
E00012116,1.7,98.3
E00012117,0,100
E00012118,0.8,99.2
E00012119,1.6,98.4
E00012120,0,100
E00012121,0.7,99.3
E00012122,0.8,99.2
E00012123,0,100
E00012124,0.8,99.2
E00012126,7.6,92.4
E00012127,0,100
E00012128,1.4,98.6
E00012129,0,100
E00012130,0.8,99.2
E00012131,1.2,98.8
E00012132,0,100
E00012133,2.6,97.4
E00012134,0,100
E00012135,0.8,99.2
E00012136,1.7,98.3
E00012137,0.9,99.1
E00012138,0,100
E00012139,1.5,98.5
E00012140,0,100
E00012141,3,97
E00012142,2.5,97.5
E00012143,0.8,99.2
E00012144,0.8,99.2
E00012145,0,100
E00012146,0.8,99.2
E00012147,1.6,98.4
E00012148,2.6,97.4
E00012276,0,100
E00012277,0.8,99.2
E00012278,0.8,99.2
E00012279,0.8,99.2
E00012280,0,100
E00012281,1.4,98.6
E00012282,3.1,96.9
E00012283,0,100
E00012284,1.6,98.4
E00012285,0.9,99.1
E00012286,0.8,99.2
E00012287,1.5,98.5
E00012288,1.4,98.6
E00012289,0.8,99.2
E00012290,0.8,99.2
E00012291,0.9,99.1
E00012292,2.3,97.7
E00012293,0.8,99.2
E00012294,0,100
E00012295,1.6,98.4
E00012296,0.8,99.2
E00012297,2.3,97.7
E00012298,0,100
E00012299,0,100
E00012300,1.5,98.5
E00012301,2.5,97.5
E00012302,0.8,99.2
E00012303,0,100
E00012304,0.8,99.2
E00012305,1.7,98.3
E00012306,0.7,99.3
E00012307,0.8,99.2
E00012308,0,100
E00012309,0.8,99.2
E00012310,3.8,96.2
E00012312,1.4,98.6
E00012313,0,100
E00012314,1.4,98.6
E00012316,2.7,97.3
E00012317,0,100
E00012318,0.8,99.2
E00012319,0,100
E00012320,1.5,98.5
E00012321,1.6,98.4
E00012322,3.8,96.2
E00012323,0.9,99.1
E00012324,1.4,98.6
E00012325,2.5,97.5
E00012326,0,100
E00012327,2,98
E00012328,0.9,99.1
E00012330,0.7,99.3
E00012331,0.8,99.2
E00012332,0,100
E00012333,1.3,98.7
E00012334,0,100
E00012335,0,100
E00012338,0.8,99.2
E00012339,1.6,98.4
E00012340,0,100
E00012341,0,100
E00012342,0,100
E00012343,0,100
E00012344,1,99
E00012345,3.2,96.8
E00012346,0.6,99.4
E00012347,3.5,96.5
E00012348,0.8,99.2
E00012349,1.7,98.3
E00012350,0.6,99.4
E00012351,0.7,99.3
E00012352,1,99
E00012353,0.8,99.2
E00012354,0.8,99.2
E00012355,0.8,99.2
E00012356,0,100
E00012357,2.6,97.4
E00012358,0,100
E00012359,0,100
E00012360,1.6,98.4
E00012361,0,100
E00012362,0,100
E00012363,0.7,99.3
E00012364,0,100
E00012365,1.7,98.3
E00012366,0.8,99.2
E00012367,0,100
E00012368,1.9,98.1
E00012369,0,100
E00012370,0.8,99.2
E00012371,0.7,99.3
E00012372,0.7,99.3
E00012373,0,100
E00012374,0,100
E00012375,3.5,96.5
E00012376,1.5,98.5
E00012377,2.5,97.5
E00012378,1.4,98.6
E00012379,0.7,99.3
E00012380,0,100
E00012381,2.4,97.6
E00012382,4.1,95.9
E00012383,1.4,98.6
E00012443,1.6,98.4
E00012444,0,100
E00012604,0.8,99.2
E00012605,1,99
E00012606,0.5,99.5
E00012607,0,100
E00012608,0.8,99.2
E00012611,0.8,99.2
E00012613,1.9,98.1
E00012614,0,100
E00012615,0.9,99.1
E00012617,2.6,97.4
E00012619,3.7,96.3
E00012621,1.8,98.2
E00012623,1.6,98.4
E00012625,0.7,99.3
E00012626,0.8,99.2
E00012629,2.4,97.6
E00012631,1.7,98.3
E00012632,0,100
E00012633,0.8,99.2
E00012634,5.1,94.9
E00012635,2.5,97.5
E00012636,0,100
E00012637,1.9,98.1
E00012638,1.8,98.2
E00120883,1.4,98.6
E00120886,0.8,99.2
E00120887,0,100
E00121053,0,100
E00121065,1.6,98.4
E00165801,1.7,98.3
E00165802,0.8,99.2
E00171107,0.6,99.4
E00171108,1.3,98.7
E00176474,1.3,98.7
E00176482,0.9,99.1
E00176483,1.2,98.8
E00184390,1.4,98.6
E00184394,1.8,98.2
E00184413,1.3,98.7
E00184415,0,100
E00184416,0,100
E00184422,2.5,97.5
E00184441,0.8,99.2
E00184454,1.6,98.4
E00184459,1.9,98.1
E00184472,1.9,98.1
E00184481,0,100
E00184496,0,100
E00184512,1.1,98.9
E00184513,5.4,94.6
E00184530,3.9,96.1
E00184534,1.4,98.6
E00184535,1.4,98.6
E00184537,2,98
E00184538,0,100
