areacd,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00010692,96.3,2.9,0,0.9
E00010696,93,3.6,1.5,1.9
E00010698,95.3,2.1,1,1.6
E00010699,94.2,3.4,1.6,0.8
E00010701,91.6,4.8,1.8,1.8
E00010704,91.5,3.6,1.9,3
E00010706,91.7,5.5,1.4,1.4
E00010726,91.9,6.6,0.6,0.9
E00010735,88.1,3.9,2.6,5.4
E00010754,91.8,3.9,1.4,2.9
E00010760,85.9,9.1,1.4,3.6
E00010761,90,6,1.7,2.3
E00010762,94.7,2.4,1.3,1.6
E00010763,87.6,7.4,2.7,2.4
E00010764,89.4,6.7,1.5,2.4
E00010765,92,3.8,1.3,2.9
E00010766,95.5,2.8,1.3,0.4
E00010767,97.1,0.8,0.4,1.6
E00010768,92.1,3.3,2.2,2.4
E00010769,88,8,2.2,1.7
E00010770,89.7,6.6,1.8,1.8
E00010771,92.6,4.3,1.7,1.3
E00010772,94.7,1.9,1.6,1.9
E00010773,84.5,4.1,3,8.3
E00010774,88.8,6.9,1.8,2.4
E00010775,87.3,6.9,2.2,3.6
E00010776,90.6,6,1.4,2
E00010777,87.7,8.1,2.2,2
E00010778,86,7.9,2.9,3.2
E00010779,88.4,7,1,3.6
E00010780,94,4.7,1,0.3
E00010781,90.7,6.1,1.7,1.5
E00010782,91.8,4.3,2,2
E00010783,91.6,6.4,0.6,1.4
E00010784,92.1,4.1,2.8,0.9
E00010785,92.9,1.4,3.3,2.4
E00010786,92,4,2.7,1.3
E00010787,91.6,3.9,3,1.5
E00010788,91.7,5.5,0.3,2.4
E00010789,85.3,9.8,1.6,3.3
E00010790,91.3,6.8,1.6,0.3
E00010791,90.3,5.1,2.4,2.2
E00010792,95.5,2.4,1.2,0.8
E00010793,87.4,6.6,2.8,3.3
E00010794,89.3,5.3,1.5,3.9
E00010795,90.5,5.9,2.8,0.8
E00010796,95.9,2.5,1.6,0
E00010797,89.2,6,2.4,2.4
E00010798,91.1,5.7,1.9,1.3
E00010799,89.5,6.1,1.4,3
E00010800,90.6,8.4,1,0
E00010801,91.9,3.5,2.6,2
E00010802,90.1,5.3,2,2.5
E00010803,92.5,4.7,1.2,1.5
E00010804,91.6,6.5,0.5,1.4
E00010805,91.9,4,1.7,2.3
E00010806,94.7,2.6,1.5,1.1
E00010807,91.7,4.9,2.6,0.9
E00010808,92.7,3.9,2,1.5
E00010809,93.8,2.8,1.4,2.1
E00010810,91.3,4,2.9,1.7
E00010811,89,7.1,2.4,1.5
E00010812,91.5,6,1.1,1.4
E00010813,90.2,5.1,1.6,3.1
E00010814,89,5.7,2.7,2.5
E00010815,87.4,7.6,1.8,3.1
E00010817,84.4,9,3.6,3
E00010818,87,9,0.8,3.3
E00010821,89.2,6.2,1.3,3.3
E00010823,92.4,5.8,0.3,1.5
E00010825,92,4.5,1.8,1.8
E00010826,94.4,3.2,0.5,2
E00010828,91.5,3.6,1.5,3.3
E00010829,90,4.9,2.8,2.3
E00010832,88.1,4.1,5.5,2.3
E00010833,91,5,2,2
E00010834,85.9,6.5,3.1,4.4
E00010836,91.1,4.4,1.1,3.3
E00010837,92.8,4.2,1,2
E00010843,87.1,9,1.8,2.1
E00010931,94.4,4.6,0.6,0.3
E00010932,93.7,4.1,0.6,1.6
E00010933,89.5,7.6,0.8,2.2
E00010934,95.1,2.4,2.1,0.3
E00010935,89.9,6.8,1.7,1.7
E00010936,91.1,6.7,0.6,1.5
E00010937,91.1,6.6,0.7,1.5
E00010938,90.8,6.1,1.8,1.2
E00010939,87.2,7.7,2.6,2.6
E00010940,94.2,2.9,1,1.9
E00010941,89.8,5.7,1.5,3
E00010942,88.6,7.1,1,3.2
E00010943,96,2.3,1.3,0.4
E00010944,92.9,4.9,1.5,0.7
E00010945,88.3,5.5,2.9,3.2
E00010946,89.4,5.9,3.2,1.5
E00010947,90.2,5.9,2,2
E00010948,92.5,5,0.6,1.9
E00010949,90.9,6,1.3,1.9
E00010950,88.1,5.5,3.2,3.2
E00010951,95.5,3.1,0,1.3
E00010952,88.2,5.9,2.8,3.1
E00010953,92.5,3.6,1.8,2.1
E00010954,93.4,3.2,1.9,1.6
E00010955,91.6,4.3,2.2,1.9
E00010956,93.7,3.8,1,1.6
E00010957,89.9,6.9,1.6,1.6
E00010958,90.4,4.5,2.5,2.5
E00010959,91.8,3.8,1.4,3.1
E00010960,89,4.3,3.1,3.5
E00010961,94.9,1.9,1.3,1.9
E00010962,92.7,4,0.3,3
E00010963,91.2,6,1.6,1.3
E00010964,95.2,4.1,0.3,0.5
E00010965,92.2,4.7,1.1,1.9
E00010966,90.9,5.7,1.6,1.9
E00010967,90.1,5.1,2.2,2.6
E00010968,93.5,2.9,2.7,0.9
E00010969,90.3,5.8,1.8,2.1
E00010970,92.6,4.6,0.6,2.3
E00010971,88.6,6.3,1.2,3.9
E00010972,90.1,6.4,0.6,2.9
E00010973,90.9,4.1,1.7,3.3
E00010974,93.1,5.1,1.5,0.3
E00010975,93.8,3.9,0.8,1.4
E00010976,90.3,7.2,0.6,1.9
E00010977,89.7,7.1,1.8,1.5
E00010978,90.1,5,3.1,1.9
E00010979,91.4,4.6,2.2,1.9
E00010980,90.7,5.7,1.9,1.6
E00010981,91.9,4.2,1.7,2.2
E00010982,92.1,4.1,1.7,2.1
E00010983,93.1,2.9,0.4,3.7
E00010984,91.5,4,1.4,3.1
E00010985,87.6,7.1,3.1,2.2
E00010986,90,5.7,2,2.3
E00010987,86.4,6.9,2.5,4.2
E00010988,92,5.3,1.5,1.3
E00010989,91.5,6.6,1.1,0.8
E00010990,89.9,6.7,2.1,1.2
E00010991,91.5,7.8,0.3,0.3
E00010992,91.1,5.9,1.3,1.6
E00011020,91.6,2.7,1.8,3.9
E00011021,93.8,5.3,0.3,0.7
E00011022,88.3,5.5,3.4,2.9
E00011023,92.5,6.2,1.1,0.3
E00011025,89.7,6.1,2.4,1.8
E00011026,92,4.3,1.7,1.9
E00011027,87.9,4.5,5.1,2.5
E00011028,92,5.4,0.6,2
E00011029,92.6,3.2,2.1,2.1
E00011030,87.8,6.5,2.7,3
E00011031,95.4,2.3,1.6,0.7
E00011032,94.8,2.1,1,2.1
E00011033,87.7,5.9,3.6,2.8
E00011034,93.6,3,2.4,0.9
E00011035,90.3,3.6,3.9,2.3
E00011036,93.1,4.3,1.6,1.1
E00011038,93.5,2.3,2.5,1.8
E00011039,87.8,8,2.1,2.1
E00011040,94,2.4,1.9,1.7
E00011041,93.6,1.9,2.2,2.2
E00011042,88.8,5.6,2.2,3.4
E00011043,89.2,6.7,2.2,1.9
E00011044,93.5,3.2,1.5,1.8
E00011045,90.6,5,1.7,2.6
E00011046,94.5,3.2,0.9,1.4
E00011047,92.5,4.3,0.5,2.7
E00011048,90.4,5.4,2,2.3
E00011049,89.3,4.7,2.3,3.7
E00011052,93.3,2.8,2.3,1.6
E00011053,93.2,5.1,1.2,0.6
E00011055,92.4,3.2,2,2.5
E00011056,88.5,5.1,1.3,5.1
E00011057,92.5,6,0.8,0.8
E00011058,88.8,4.3,2.9,4
E00011059,91.4,1.9,1.7,5
E00011060,94.8,1.6,2.1,1.4
E00011061,94.1,2.6,1.5,1.7
E00011063,91.6,3,2.7,2.7
E00011064,89.2,3.4,4.1,3.2
E00011065,96.9,1.2,0.9,0.9
E00011066,91.5,3,3.6,1.8
E00011067,94.2,4.2,1.1,0.5
E00011069,94.5,2.3,0.9,2.3
E00011070,90.1,2.3,1.1,6.5
E00011071,92.8,2.8,2.6,1.8
E00011078,90.1,2.3,3.6,4.1
E00011079,93.8,2,3,1.3
