areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00010692,33,67
E00010696,32.2,67.8
E00010698,33.5,66.5
E00010699,37.3,62.7
E00010701,33.7,66.3
E00010704,37.6,62.4
E00010706,48.5,51.5
E00010726,29.5,70.5
E00010735,31.6,68.4
E00010754,31.9,68.1
E00010760,36.8,63.2
E00010761,31.2,68.8
E00010762,28.7,71.3
E00010763,29.1,70.9
E00010764,26.3,73.7
E00010765,30,70
E00010766,30,70
E00010767,27.4,72.6
E00010768,37,63
E00010769,22.3,77.7
E00010770,24.7,75.3
E00010771,29.2,70.8
E00010772,34.6,65.4
E00010773,39.7,60.3
E00010774,26.3,73.7
E00010775,37.6,62.4
E00010776,29.7,70.3
E00010777,31.4,68.6
E00010778,26.5,73.5
E00010779,23.1,76.9
E00010780,26.2,73.8
E00010781,34.1,65.9
E00010782,23.1,76.9
E00010783,22.2,77.8
E00010784,32,68
E00010785,44,56
E00010786,35.9,64.1
E00010787,29.8,70.2
E00010788,26.3,73.7
E00010789,35.3,64.7
E00010790,31.3,68.8
E00010791,29.3,70.7
E00010792,36.2,63.8
E00010793,31,69
E00010794,20.6,79.4
E00010795,22.3,77.7
E00010796,24.3,75.7
E00010797,23.4,76.6
E00010798,21.2,78.8
E00010799,20.3,79.7
E00010800,24.7,75.3
E00010801,27.6,72.4
E00010802,22.7,77.3
E00010803,20,80
E00010804,26.7,73.3
E00010805,21.2,78.8
E00010806,37.4,62.6
E00010807,25.8,74.2
E00010808,22.4,77.6
E00010809,31.7,68.3
E00010810,28.9,71.1
E00010811,27,73
E00010812,25.8,74.2
E00010813,29.9,70.1
E00010814,25.6,74.4
E00010815,28.3,71.7
E00010817,24.7,75.3
E00010818,30.5,69.5
E00010821,26.1,73.9
E00010823,32.8,67.2
E00010825,22.2,77.8
E00010826,32.3,67.7
E00010828,37.1,62.9
E00010829,27.5,72.5
E00010832,31.1,68.9
E00010833,29.2,70.8
E00010834,24.9,75.1
E00010836,36,64
E00010837,28.7,71.3
E00010843,30.4,69.6
E00010931,29.8,70.2
E00010932,33.5,66.5
E00010933,29.9,70.1
E00010934,24.3,75.7
E00010935,27.6,72.4
E00010936,25.2,74.8
E00010937,27.7,72.3
E00010938,28.3,71.7
E00010939,33.3,66.7
E00010940,31.6,68.4
E00010941,30.4,69.6
E00010942,32.5,67.5
E00010943,27.3,72.7
E00010944,26.1,73.9
E00010945,24.4,75.6
E00010946,27.3,72.7
E00010947,22.5,77.5
E00010948,33.8,66.2
E00010949,28.8,71.2
E00010950,25.5,74.5
E00010951,22.4,77.6
E00010952,29.7,70.3
E00010953,38.9,61.1
E00010954,36.8,63.2
E00010955,23.9,76.1
E00010956,30.4,69.6
E00010957,34.7,65.3
E00010958,31.2,68.8
E00010959,24.4,75.6
E00010960,36.4,63.6
E00010961,29.1,70.9
E00010962,30.6,69.4
E00010963,21.8,78.2
E00010964,26.9,73.1
E00010965,25.6,74.4
E00010966,25.6,74.4
E00010967,28.7,71.3
E00010968,22.1,77.9
E00010969,34,66
E00010970,28.8,71.2
E00010971,34.2,65.8
