areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00010692,8.8,42.2,49
E00010696,15.4,45.5,39
E00010698,19.2,44.6,36.2
E00010699,15.5,41.9,42.6
E00010701,16.4,50,33.6
E00010704,20.7,37.8,41.4
E00010706,18.8,48.2,33
E00010726,17.9,64.2,17.9
E00010735,11.3,43.7,45
E00010754,18.6,38,43.4
E00010760,8.9,73.4,17.7
E00010761,13.8,62.3,23.8
E00010762,9.3,53.7,37
E00010763,16.9,55.4,27.7
E00010764,8.2,73.6,18.2
E00010765,12.6,51.7,35.6
E00010766,26.2,31.8,42.1
E00010767,0,83.5,16.5
E00010768,14.8,46.5,38.7
E00010769,12.8,63.5,23.6
E00010770,15.8,64,20.2
E00010771,9.4,62.3,28.3
E00010772,11.2,44.7,44.1
E00010773,12.1,44.2,43.7
E00010774,9.5,66.7,23.8
E00010775,11.6,42.7,45.7
E00010776,13.6,59.8,26.5
E00010777,7.3,68,24.7
E00010778,15.3,67.7,16.9
E00010779,12.7,64.3,23
E00010780,20,48.6,31.4
E00010781,12,65.4,22.6
E00010782,11.7,67.5,20.8
E00010783,12.1,64.6,23.2
E00010784,14.3,65.3,20.4
E00010785,12.1,29.5,58.3
E00010786,11.2,65.5,23.3
E00010787,14,51.4,34.6
E00010788,15.5,62.7,21.8
E00010789,5.6,75.8,18.5
E00010790,12.3,74.5,13.2
E00010791,11.8,52.2,36
E00010792,7.5,59.1,33.3
E00010793,13,65,22
E00010794,8.3,68.4,23.3
E00010795,11.8,55.9,32.4
E00010796,6.7,51.1,42.2
E00010797,15.6,58.3,26
E00010798,10,73,17
E00010799,19.5,57.6,22.9
E00010800,11.1,64.6,24.2
E00010801,19.3,42.1,38.6
E00010802,15.6,58.9,25.5
E00010803,12.9,72.4,14.7
E00010804,12,56.7,31.3
E00010805,10.6,64.4,25
E00010806,29.6,45.7,24.7
E00010807,7.9,68.3,23.7
E00010808,9.2,55.9,34.9
E00010809,11.5,49.2,39.3
E00010810,12.8,59.3,27.9
E00010811,13.9,59.1,27
E00010812,9.2,63.1,27.7
E00010813,15.1,46.6,38.4
E00010814,15.2,55.6,29.1
E00010815,12.1,69.1,18.8
E00010817,10.4,68,21.6
E00010818,10.9,56.3,32.8
E00010821,18,49.6,32.4
E00010823,10.2,46.9,42.9
E00010825,19.4,53.7,26.9
E00010826,13,42.5,44.5
E00010828,15.4,44.9,39.7
E00010829,12.5,47.5,40
E00010832,11.2,49.3,39.6
E00010833,16.3,44.2,39.5
E00010834,10.7,58.7,30.6
E00010836,15.2,49.5,35.2
E00010837,15.1,56.3,28.6
E00010843,12.3,57.4,30.3
E00010931,14.7,56,29.3
E00010932,14.3,65.1,20.6
E00010933,13.2,64,22.8
E00010934,14.7,48.4,36.8
E00010935,15.3,52.8,31.9
E00010936,10.7,69.7,19.7
E00010937,15.3,54.1,30.6
E00010938,13.8,55,31.2
E00010939,10,75.5,14.5
E00010940,7.8,59.6,32.6
E00010941,9.5,76.2,14.3
E00010942,4.6,76.9,18.5
E00010943,17.5,53.2,29.4
E00010944,11.1,64.6,24.2
E00010945,8,72.3,19.7
E00010946,12.1,56.4,31.4
E00010947,11.5,63.5,25
E00010948,8.6,72.4,19
E00010949,9.4,60.4,30.2
E00010950,11.4,62.5,26.1
E00010951,3.2,80.9,16
E00010952,11.1,48.1,40.7
E00010953,9.1,67.4,23.5
E00010954,12,41.4,46.6
E00010955,14.9,42.6,42.6
E00010956,8.8,44.2,46.9
E00010957,10.4,70.1,19.5
E00010958,17.6,42.9,39.5
E00010959,8.3,73.3,18.3
E00010960,11.3,42.5,46.2
E00010961,7.8,43.1,49.1
E00010962,12.4,56.9,30.7
E00010963,19.4,58.3,22.2
E00010964,16.2,55.6,28.3
E00010965,11,58.5,30.5
E00010966,16.7,57.3,26
E00010967,14.8,57.8,27.3
E00010968,11.1,54.4,34.4
E00010969,23.4,39.3,37.4
E00010970,11,76.5,12.5
E00010971,15.7,65.2,19.1
E00010972,15.3,69.5,15.3
E00010973,16.1,65.3,18.5
E00010974,19,62,19
E00010975,14.3,66.1,19.6
E00010976,9.5,73.3,17.1
E00010977,15.7,63,21.3
E00010978,24.5,21.6,54
E00010979,22.7,42,35.3
E00010980,13.3,71.9,14.8
E00010981,17.6,56.3,26.1
E00010982,15.2,62,22.8
E00010983,3.2,71.6,25.3
E00010984,13.7,49,37.3
E00010985,13.5,62.5,24
E00010986,15.4,53.8,30.8
E00010987,13.5,65.1,21.4
E00010988,11.8,63,25.2
E00010989,8.7,71.2,20.2
E00010990,12.4,70.2,17.4
E00010991,12.4,61.9,25.8
E00010992,16.5,50.4,33.1
E00011020,9.8,64.7,25.6
E00011021,8.1,87.4,4.5
E00011022,9.7,61.2,29.1
E00011023,12.2,64.6,23.1
E00011025,11,62.4,26.6
E00011026,14.1,50.7,35.2
E00011027,14.2,42.5,43.3
E00011028,11.7,63.1,25.2
E00011029,13,59,28
E00011030,13.9,51.3,34.8
E00011031,18.2,37.5,44.3
E00011032,14.8,45.1,40.1
E00011033,8.7,45.2,46
E00011034,10.9,50,39.1
E00011035,15.1,46.2,38.7
E00011036,11.1,50.9,38
E00011038,12.1,45.4,42.6
E00011039,14.4,51.2,34.4
E00011040,19,26.8,54.2
E00011041,10.7,46.4,42.9
E00011042,15.2,42.4,42.4
E00011043,11.5,52.5,36.1
E00011044,16.5,50.4,33.1
E00011045,8.6,57.2,34.2
E00011046,9.8,43.9,46.2
E00011047,14.6,45.5,39.8
E00011048,6.3,60.9,32.8
E00011049,9,48,43
E00011052,21.2,41,37.8
E00011053,8,48,44
E00011055,11.7,43.8,44.5
E00011056,11.7,50,38.3
E00011057,13.9,47,39.1
E00011058,17,42,41.1
E00011059,15,34.6,50.4
E00011060,12.2,42.6,45.3
E00011061,16.8,38.7,44.5
E00011063,13.7,43.5,42.7
E00011064,11.3,53.5,35.2
E00011065,11.8,26.5,61.8
E00011066,17.2,40.6,42.2
E00011067,6.6,38,55.5
E00011069,11.6,50,38.4
E00011070,11.3,48,40.7
E00011071,7.3,52,40.7
E00011078,19.9,41,39.1
E00011079,18.1,37,44.9
E00011081,15.7,33.8,50.5
E00011105,15.5,37.2,47.3
E00011106,12.2,54,33.8
E00011111,19.1,38.2,42.7
E00011174,16.5,52.9,30.6
E00011175,18.1,50.4,31.5
E00011176,13.2,55.6,31.1
E00011177,20.7,52.9,26.4
E00011178,9,72.1,18.9
E00011179,14.8,49.1,36.1
E00011180,12,51,37
E00011183,6.6,73.6,19.8
E00011187,9.5,73,17.6
E00011193,9.7,49.3,41
E00011194,11.4,50,38.6
E00011197,12.8,53.9,33.3
E00011198,14.4,49.5,36.1
E00011199,8.4,51.3,40.3
E00011200,10.5,52.4,37.1
E00011201,19.3,51.9,28.9
E00012044,10,72.5,17.5
E00012045,16,61.3,22.6
E00012046,18,49.5,32.4
E00012047,10.6,72.3,17
E00012048,10.5,75.8,13.7
E00012049,13.3,61.1,25.7
E00012050,10.3,64.7,25
E00012051,13.6,59.1,27.3
E00012052,15.2,53.3,31.5
E00012053,12.5,59.8,27.7
E00012054,16,67.9,16
E00012055,8.4,69.5,22.1
E00012056,9.3,59.8,30.9
E00012057,12.4,63.9,23.7
E00012058,18.9,65.6,15.6
E00012061,8.6,65.4,25.9
E00012063,16.4,54.3,29.3
E00012064,5.1,77.6,17.3
E00012065,14.4,65.4,20.2
E00012066,10.5,69.5,20
E00012067,12.1,69.2,18.7
E00012068,13.4,58.5,28
E00012069,16.2,50.4,33.3
E00012070,17.2,57.8,25
E00012071,9.5,71.4,19
E00012072,12.6,58.3,29.1
E00012073,17.1,58.6,24.3
E00012074,10,68.8,21.3
E00012075,18.6,61.1,20.4
E00012076,12.6,68,19.4
E00012077,14.1,64.8,21.1
E00012078,10.9,68.1,21
E00012114,11.6,71.4,17
E00012115,5.3,78,16.7
E00012116,10.7,65.3,24
E00012117,9.6,76.3,14.1
E00012118,9.9,73.3,16.8
E00012119,9.2,77.1,13.8
E00012120,8.3,71.9,19.8
E00012121,12.8,66.7,20.5
E00012122,8.7,71.8,19.4
E00012123,5.1,74.4,20.5
E00012124,18.1,68.6,13.3
E00012126,23,51,26
E00012127,8.8,73.5,17.6
E00012128,19.5,60.9,19.5
E00012129,9,77.1,13.9
E00012130,10.3,71.4,18.3
E00012131,10,70.6,19.4
E00012132,11.3,72.8,15.9
E00012133,11.2,72.9,15.9
E00012134,16,58.5,25.5
E00012135,7.9,74.8,17.3
E00012136,6.7,79.2,14.2
E00012137,6.1,67.8,26.1
E00012138,5.1,77.5,17.4
E00012139,15.2,57.6,27.3
E00012140,10.7,70.5,18.9
E00012141,9.4,65.9,24.7
E00012142,8.9,66.1,25
E00012143,15.4,62.5,22.1
E00012144,13.2,66,20.8
E00012145,9.9,73.5,16.6
E00012146,8.7,44.9,46.5
E00012147,12.6,65.4,22
E00012148,9.7,73.1,17.2
E00012276,16,69.1,14.8
E00012277,10.2,59.1,30.7
E00012278,9.2,78.3,12.5
E00012279,14,54.7,31.4
E00012280,13.2,63.2,23.7
E00012281,12.4,62.8,24.8
E00012282,23.9,32.1,44
E00012283,20.5,62.7,16.9
E00012284,14.7,66.3,18.9
E00012285,12.2,78.3,9.6
E00012286,10.8,76.6,12.6
E00012287,7.5,72,20.6
E00012288,16.1,57.1,26.8
E00012289,17.2,47.1,35.6
