areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00010692,52.3,16.7,11.4,19.7
E00010696,35.6,12.5,4.8,47.1
E00010698,57,23.1,5.8,14
E00010699,50.8,17.5,8.3,23.3
E00010701,60,17.9,4.1,17.9
E00010704,52.1,16.8,9.2,21.8
E00010706,65.2,16.5,3.5,14.8
E00010726,78.5,10.3,0.9,10.3
E00010735,75.2,13.2,3.1,8.5
E00010754,57.9,25.6,5.8,10.7
E00010760,86.6,8,2.7,2.7
E00010761,77.1,6.1,3.1,13.7
E00010762,69.8,9.4,7.5,13.2
E00010763,84.4,6.3,2.3,7
E00010764,80.5,6.3,1.6,11.7
E00010765,71.2,8,1.6,19.2
E00010766,61.1,11.1,8.1,19.7
E00010767,78.4,4.3,8.6,8.6
E00010768,55.8,17.8,5.4,20.9
E00010769,83.8,6.5,1.3,8.4
E00010770,86.7,6.7,1.5,5.2
E00010771,65.1,12.7,5.6,16.7
E00010772,63.6,19.9,7.3,9.3
E00010773,66.7,17.8,3.1,12.4
E00010774,87.4,8.7,0,3.9
E00010775,67.5,15.9,3.2,13.5
E00010776,80.5,10.5,3,6
E00010777,84.4,10.4,0,5.2
E00010778,83.5,10.2,0.8,5.5
E00010779,78,13.8,1.8,6.4
E00010780,73.2,15.4,3.3,8.1
E00010781,80.3,8.5,2.6,8.5
E00010782,85.2,5.2,0.9,8.7
E00010783,77.8,13.7,0.9,7.7
E00010784,82.1,5.7,4.9,7.3
E00010785,57.5,6.2,26.7,9.6
E00010786,76.6,11.7,0.9,10.8
E00010787,71.7,10.8,5,12.5
E00010788,77.4,3,3,16.5
E00010789,85.3,4.3,2.6,7.8
E00010790,83.2,10.9,0,5.9
E00010791,60.9,18,6.3,14.8
E00010792,78.1,6.1,4.4,11.4
E00010793,81.8,8.4,1.4,8.4
E00010794,79.4,11.3,2.8,6.4
E00010795,78.4,12.8,0.8,8
E00010796,79,10.9,0.8,9.2
E00010797,73.1,9.2,6.2,11.5
E00010798,82.8,12.9,2.6,1.7
E00010799,76,13.6,0,10.4
E00010800,78.3,10.4,2.6,8.7
E00010801,54.9,17.7,5.1,22.3
E00010802,58.7,18.9,5.6,16.8
E00010803,77.4,8.3,0.8,13.5
E00010804,66.7,19.1,2.8,11.3
E00010805,71.8,11.3,4,12.9
E00010806,54.7,17,3.8,24.5
E00010807,70.1,17.3,2.4,10.2
E00010808,67.4,17.1,3.9,11.6
E00010809,66.2,9.4,1.4,23
E00010810,73.6,12.8,4.8,8.8
E00010811,69.4,13.2,4.1,13.2
E00010812,84.2,5.8,2.2,7.9
E00010813,62.1,14.9,4.6,18.4
E00010814,74.4,10.5,6.4,8.7
E00010815,78.8,12.4,2.2,6.6
E00010817,78.2,7.6,1.7,12.6
E00010818,70.3,17.8,3.4,8.5
E00010821,71.1,11.9,3,14.1
E00010823,67.7,14.2,3.9,14.2
E00010825,75.2,17.1,0.8,7
E00010826,55.3,14.4,8.5,21.8
E00010828,61.8,13.8,9.9,14.5
E00010829,62.7,17.9,2.2,17.2
E00010832,60.3,19,2.6,18.1
E00010833,56.2,13.7,9.2,20.9
E00010834,66.7,18.4,3.4,11.6
E00010836,56.4,16.5,2.3,24.8
E00010837,62.5,13.2,4.6,19.7
E00010843,72.1,18.6,0.8,8.5
E00010931,75.2,10.9,1.6,12.4
E00010932,86.6,4.9,1.4,7
E00010933,88.5,8.5,0.8,2.3
E00010934,64.7,10.5,6,18.8
E00010935,79.8,7.8,1.6,10.9
E00010936,85.2,11.7,0.8,2.3
E00010937,74.4,10.3,6,9.4
E00010938,67.5,9.9,6,16.6
E00010939,91.1,4.8,0.8,3.2
E00010940,79.1,3.7,6.7,10.4
E00010941,93.1,3.4,2.6,0.9
E00010942,79.2,9.2,3.1,8.5
E00010943,71.7,10.3,4.5,13.5
E00010944,83.5,6.3,1.6,8.7
E00010945,78.6,14.5,0.9,6
E00010946,84.6,7.7,0,7.7
E00010947,79.1,10.9,1.8,8.2
E00010948,81.4,13.6,2.5,2.5
E00010949,79.3,8.9,2.2,9.6
E00010950,87,7,0.9,5.2
E00010951,87.2,6,0.9,6
E00010952,74.3,16.8,3,5.9
E00010953,76.9,12.7,2.2,8.2
E00010954,72.8,12.5,1.5,13.2
E00010955,67.6,18.4,5.1,8.8
E00010956,76,9.6,5.6,8.8
E00010957,89.1,8.8,1.5,0.7
E00010958,70.2,11.6,5,13.2
E00010959,89.9,5.9,1.7,2.5
E00010960,62.2,17.1,1.8,18.9
E00010961,61.4,21.4,3.6,13.6
E00010962,79,8,2.2,10.9
E00010963,74.6,15.9,4.8,4.8
E00010964,68.8,17.6,7.2,6.4
E00010965,76,8.8,5.6,9.6
E00010966,75.2,13.8,2.8,8.3
E00010967,66.5,15,7.2,11.4
E00010968,73.5,12,6,8.5
E00010969,63.9,16,6.7,13.4
E00010970,88.3,8.8,0,2.9
E00010971,81.3,10.4,3.7,4.5
E00010972,84.2,5.3,1.5,9
E00010973,80.7,4.8,3.4,11
E00010974,83,7.5,3.4,6.1
E00010975,79.1,7.4,6.8,6.8
E00010976,91.1,4.4,0.7,3.7
E00010977,84.2,2.7,3.3,9.8
E00010978,68.1,17.2,5.2,9.5
E00010979,75.3,5.5,4.8,14.4
E00010980,91.4,5.5,0,3.1
E00010981,81.9,6.9,4.2,6.9
E00010982,81.4,8.5,3.4,6.8
E00010983,79.3,9.9,5.4,5.4
E00010984,75.2,11.2,7.2,6.4
E00010985,76.1,12.8,2.6,8.5
E00010986,73.6,8.3,3.3,14.9
E00010987,78.8,12.1,2.3,6.8
E00010988,74.8,13,5.3,6.9
E00010989,82.2,8.5,3.9,5.4
E00010990,90.2,7.4,0,2.5
E00010991,88.1,5.1,0.8,5.9
E00010992,79.3,9.1,2.5,9.1
E00011020,68.2,11.6,6.2,14
E00011021,85,10,3.3,1.7
E00011022,72.3,17.7,3.1,6.9
E00011023,78.4,10.1,3.6,7.9
E00011025,64,18.9,5.4,11.7
E00011026,64.3,15.5,7.8,12.4
E00011027,54.7,21.4,3.4,20.5
E00011028,62,20.7,1.7,15.7
E00011029,63.2,8.8,10.5,17.5
E00011030,58.4,17.6,5.6,18.4
E00011031,44.7,12.1,9.8,33.3
E00011032,54.6,26.1,8.4,10.9
E00011033,51.9,15.8,8.3,24.1
E00011034,48.3,17.8,11,22.9
E00011035,50,16.3,10.2,23.5
E00011036,64.4,21.2,5.1,9.3
E00011038,47.6,22.4,9.1,21
E00011039,53.2,15.9,10.3,20.6
E00011040,38.3,15.6,13.5,32.6
E00011041,60.5,19.3,5.9,14.3
E00011042,45.3,25.6,8.5,20.5
E00011043,51.1,21.1,8.3,19.5
E00011044,63.2,14.5,6,16.2
E00011045,55.6,23.3,3,18
E00011046,53.2,29.8,5.3,11.7
E00011047,60.8,23.2,7.2,8.8
E00011048,75.4,15.9,1.6,7.1
E00011049,74.8,17.8,3.7,3.7
E00011052,58.3,20.1,5.9,15.7
E00011053,54.5,16.1,10.7,18.8
E00011055,51.6,16.1,6.2,26.1
E00011056,56.9,14.4,7.2,21.6
E00011057,62.1,12.1,3.2,22.6
E00011058,72.6,12.3,2.8,12.3
E00011059,58.6,15.8,9,16.5
E00011060,48.1,22.5,7,22.5
E00011061,45.5,20.1,6.5,27.9
E00011063,63,15.7,5.5,15.7
