areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00010692,58,39.4,2.6
E00010696,52.8,42.2,5
E00010698,79.5,19.2,1.3
E00010699,70.4,27.6,2
E00010701,71,25.6,3.4
E00010704,70.4,27.1,2.5
E00010706,65.6,28.2,6.2
E00010726,85.4,14,0.6
E00010735,71.1,19.4,9.6
E00010754,74.8,17.9,7.3
E00010760,89.7,9,1.4
E00010761,81.7,15.6,2.8
E00010762,72.2,23.2,4.6
E00010763,91.3,4.8,3.9
E00010764,84.4,10.9,4.7
E00010765,71.5,20.7,7.8
E00010766,54.8,43,2.1
E00010767,68.9,24.1,7
E00010768,75.6,18.4,6
E00010769,93.4,5.6,1
E00010770,88.9,9.1,2
E00010771,72.4,24.8,2.8
E00010772,73.7,22.6,3.7
E00010773,72.2,15.7,12.1
E00010774,95.6,2.3,2
E00010775,81.2,11.8,7
E00010776,89.1,4.9,6
E00010777,92.8,5.5,1.7
E00010778,90.8,8.1,1.1
E00010779,85.4,12.7,1.9
E00010780,87.5,10.8,1.7
E00010781,89.5,8,2.6
E00010782,89,6.6,4.4
E00010783,87.7,11.2,1.1
E00010784,80.9,15.8,3.3
E00010785,58.2,30.7,11
E00010786,92.8,5.9,1.3
E00010787,72.8,18.5,8.7
E00010788,77.2,19.2,3.6
E00010789,87.3,8.4,4.3
E00010790,89.1,8.8,2.1
E00010791,77.7,18.5,3.8
E00010792,78.7,18.6,2.8
E00010793,88.3,9.7,1.9
E00010794,88.3,10.1,1.6
E00010795,85.5,12.9,1.6
E00010796,77.6,18,4.4
E00010797,69.6,27.3,3.1
E00010798,84.6,12.7,2.7
E00010799,81.8,13.5,4.7
E00010800,88.2,9.7,2.1
E00010801,59.1,36.6,4.3
E00010802,71,25.7,3.4
E00010803,66.7,30.6,2.8
E00010804,83.8,14.3,1.8
E00010805,83,14.3,2.7
E00010806,55.3,42.3,2.5
E00010807,83.9,15,1.1
E00010808,76.2,23.1,0.7
E00010809,71.3,24.1,4.6
E00010810,92,6.3,1.6
E00010811,83.3,13,3.7
E00010812,80.6,16.2,3.2
E00010813,71.1,23.8,5.1
E00010814,81.3,17.5,1.2
E00010815,88.2,9.3,2.5
E00010817,90.6,8.6,0.9
E00010818,82.3,15.6,2.1
E00010821,84.3,14.2,1.5
E00010823,70.7,27.2,2.2
E00010825,81.8,15.9,2.4
E00010826,71.5,24.1,4.4
E00010828,73.2,23.2,3.6
E00010829,68.7,27.6,3.7
E00010832,79.5,17.8,2.7
E00010833,63,34,3
E00010834,82.8,16,1.2
E00010836,62.1,34.2,3.8
E00010837,69.1,27.9,3
E00010843,76.6,20.3,3.1
E00010931,73.9,22.9,3.2
E00010932,81.5,14.6,3.9
E00010933,89.7,8.2,2.1
E00010934,60.7,35.3,4
E00010935,64,31.8,4.3
E00010936,89.1,10,0.9
E00010937,66.8,27.2,6
E00010938,67.4,24.9,7.7
E00010939,80.2,15.7,4.1
E00010940,76.6,16.3,7.1
E00010941,83,12.6,4.4
E00010942,79,18.5,2.5
E00010943,64.3,32.8,2.9
E00010944,82.2,13.2,4.5
E00010945,91.2,4.8,4
E00010946,84.8,12.1,3.1
E00010947,89.3,8.6,2.1
E00010948,88,10.2,1.8
E00010949,80.1,16.6,3.3
E00010950,87.5,9.8,2.7
E00010951,84.3,13.2,2.6
E00010952,78,15.3,6.7
E00010953,78.9,17.5,3.7
E00010954,77.4,14.5,8.1
E00010955,80.7,15.1,4.3
E00010956,65.9,25.4,8.7
E00010957,87.1,9.6,3.3
E00010958,73.4,18.6,8
E00010959,85.5,9.9,4.6
E00010960,67.8,26.7,5.6
E00010961,81.1,14.2,4.7
E00010962,74.1,19.9,5.9
E00010963,89,10.2,0.8
E00010964,84.6,12.8,2.6
E00010965,81.4,13.3,5.3
E00010966,86.5,10.8,2.7
E00010967,78.5,19,2.5
E00010968,79.6,18.7,1.7
E00010969,72.7,25.4,2
E00010970,88.8,9.9,1.4
E00010971,79,18.2,2.8
E00010972,92.4,5.4,2.3
E00010973,67.3,23.1,9.6
E00010974,88.3,10.3,1.4
E00010975,80.3,17.1,2.6
E00010976,90.2,7.4,2.4
E00010977,71.5,25.5,3
E00010978,55.8,29,15.2
E00010979,69.9,23.4,6.7
E00010980,89.1,8.8,2
E00010981,81.8,14.5,3.7
E00010982,74,20.8,5.2
E00010983,71.8,21.2,7.1
E00010984,84.7,12.9,2.4
E00010985,87.7,10.9,1.5
E00010986,76.9,17.6,5.4
E00010987,92.5,5.9,1.6
E00010988,79,18.9,2.1
E00010989,89,9.7,1.3
E00010990,88.1,8.1,3.8
E00010991,90.1,8.4,1.5
E00010992,87.2,8.9,3.9
E00011020,81.5,14.4,4.1
E00011021,87.3,9.8,2.8
E00011022,84.8,14.5,0.8
E00011023,89.8,7,3.1
E00011025,71.5,23.2,5.3
E00011026,77.5,19,3.5
E00011027,74.1,21.9,4
E00011028,77.8,19.4,2.8
E00011029,64,34,2
E00011030,71.7,24.7,3.6
E00011031,33.7,56.3,9.9
E00011032,69.1,26.2,4.7
E00011033,67.8,28.5,3.7
E00011034,57.4,36.1,6.4
E00011035,69.4,25.6,5
E00011036,66.1,28,5.9
E00011038,72.4,23.7,3.9
E00011039,74.4,24.4,1.1
E00011040,40.7,52.1,7.3
E00011041,77.7,20.4,1.8
E00011042,69.1,27.7,3.2
E00011043,70.2,27.3,2.5
E00011044,77.4,17.5,5
E00011045,80.2,16.4,3.4
E00011046,78,17.8,4.2
E00011047,72.2,21.9,5.9
E00011048,88.4,9.6,1.9
E00011049,78.2,12.5,9.2
E00011052,65.8,27.9,6.3
E00011053,75.1,21.4,3.5
E00011055,53.3,41.1,5.6
E00011056,78.5,15.4,6.1
E00011057,66.3,25.2,8.5
E00011058,84.1,11,4.8
E00011059,79.7,16.9,3.4
E00011060,65.8,26.7,7.5
E00011061,68.9,26,5.1
E00011063,80.2,17,2.9
E00011064,74.9,23.1,2
E00011065,55.2,38.5,6.3
E00011066,72.1,22.2,5.7
E00011067,79,18,3
E00011069,66.5,27.4,6.2
E00011070,82.1,8,9.9
E00011071,69.8,24.8,5.4
E00011078,82.1,9.2,8.7
E00011079,73.1,21.7,5.1
E00011081,75.7,17.5,6.8
E00011105,54.9,40.9,4.2
E00011106,76,19.9,4.2
E00011111,50.5,40.7,8.9
E00011174,64.2,29.9,6
E00011175,66.8,31.4,1.8
E00011176,83.7,15,1.3
E00011177,86.9,10,3.1
E00011178,85.1,13.2,1.7
E00011179,69,26.9,4.1
E00011180,73.4,17.1,9.5
E00011183,81.4,16,2.6
E00011187,86.6,10.3,3
E00011193,71.9,23.5,4.6
E00011194,78,18.6,3.4
E00011197,80.6,16.2,3.2
E00011198,72.1,24.9,3
E00011199,76.1,21.5,2.4
E00011200,67.7,26.5,5.8
E00011201,85.5,11.7,2.8
E00012044,80.8,14.9,4.3
E00012045,82.3,11.4,6.3
