areacd,in_full_time_education-001,in_full_time_education-002
E00010692,26.1,73.9
E00010696,18.9,81.1
E00010698,25,75
E00010699,27.2,72.8
E00010701,23.8,76.2
E00010704,26.5,73.5
E00010706,25.3,74.7
E00010726,24.6,75.4
E00010735,28.4,71.6
E00010754,26.5,73.5
E00010760,23.2,76.8
E00010761,14,86
E00010762,23.2,76.8
E00010763,21,79
E00010764,19.6,80.4
E00010765,19.3,80.7
E00010766,21.3,78.7
E00010767,14.8,85.2
E00010768,22.9,77.1
E00010769,16,84
E00010770,19.6,80.4
E00010771,25.3,74.7
E00010772,28.7,71.3
E00010773,18.8,81.2
E00010774,19.6,80.4
E00010775,27.5,72.5
E00010776,19.1,80.9
E00010777,16.5,83.5
E00010778,13.4,86.6
E00010779,15.1,84.9
E00010780,27.5,72.5
E00010781,15.5,84.5
E00010782,17.1,82.9
E00010783,19.1,80.9
E00010784,19.3,80.7
E00010785,37.1,62.9
E00010786,16,84
E00010787,26.6,73.4
E00010788,19.9,80.1
E00010789,15.4,84.6
E00010790,15.2,84.8
E00010791,20.9,79.1
E00010792,25.3,74.7
E00010793,18.4,81.6
E00010794,17.9,82.1
E00010795,17.9,82.1
E00010796,23.5,76.5
E00010797,21.3,78.7
E00010798,22.4,77.6
E00010799,20.4,79.6
E00010800,17.4,82.6
E00010801,22,78
E00010802,15.8,84.2
E00010803,21.5,78.5
E00010804,20.2,79.8
E00010805,14.1,85.9
E00010806,25.9,74.1
E00010807,15.5,84.5
E00010808,23.3,76.7
E00010809,18.7,81.3
E00010810,25.1,74.9
E00010811,18.2,81.8
E00010812,19.6,80.4
E00010813,28.6,71.4
E00010814,19.6,80.4
E00010815,18.7,81.3
E00010817,20.1,79.9
E00010818,24.3,75.7
E00010821,24,76
E00010823,22.9,77.1
E00010825,21.6,78.4
E00010826,25.6,74.4
E00010828,20,80
E00010829,19.4,80.6
E00010832,21.8,78.2
E00010833,19,81
E00010834,16.4,83.6
E00010836,27.4,72.6
E00010837,22.1,77.9
E00010843,15.6,84.4
E00010931,22.3,77.7
E00010932,14.8,85.2
E00010933,21.4,78.6
E00010934,25.5,74.5
E00010935,17.7,82.3
E00010936,22.2,77.8
E00010937,19.3,80.7
E00010938,24.1,75.9
E00010939,16.1,83.9
E00010940,22.1,77.9
E00010941,17.4,82.6
E00010942,15.9,84.1
E00010943,17.8,82.2
E00010944,16.9,83.1
E00010945,15,85
E00010946,19.8,80.2
E00010947,20.2,79.8
E00010948,20.9,79.1
E00010949,24.4,75.6
E00010950,22.7,77.3
E00010951,14.3,85.7
E00010952,26.4,73.6
E00010953,16.5,83.5
E00010954,20.7,79.3
E00010955,23.4,76.6
E00010956,21.3,78.7
E00010957,19.7,80.3
E00010958,26.1,73.9
E00010959,19.6,80.4
E00010960,22.9,77.1
E00010961,26.3,73.7
E00010962,16.2,83.8
E00010963,20.2,79.8
E00010964,27.6,72.4
E00010965,23.7,76.3
E00010966,24.6,75.4
E00010967,24.3,75.7
E00010968,30.4,69.6
E00010969,26.4,73.6
E00010970,18.2,81.8
E00010971,21.6,78.4
E00010972,20.1,79.9
E00010973,9.9,90.1
E00010974,21.7,78.3
E00010975,23.2,76.8
E00010976,25.6,74.4
E00010977,18.7,81.3
E00010978,27.5,72.5
E00010979,24.8,75.2
E00010980,20.4,79.6
E00010981,29.2,70.8
E00010982,23,77
E00010983,21,79
E00010984,24.2,75.8
