areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00010692,63,8.4,28.6
E00010696,52.6,7.9,39.5
E00010698,69.8,6.3,23.9
E00010699,65.7,5.7,28.6
E00010701,70,6.3,23.7
E00010704,69.9,3.3,26.8
E00010706,69.9,2,28.1
E00010726,77.7,6.5,15.8
E00010735,78.8,4.4,16.7
E00010754,73.8,6,20.2
E00010760,85.1,6.6,8.3
E00010761,80.2,6.2,13.6
E00010762,73.8,3.9,22.2
E00010763,89.3,5.1,5.6
E00010764,88.8,2,9.2
E00010765,74,5.2,20.8
E00010766,52.4,7,40.6
E00010767,71.3,2.3,26.4
E00010768,76.7,4.4,18.8
E00010769,90.7,4.9,4.4
E00010770,88.9,2.8,8.3
E00010771,74.8,5.6,19.6
E00010772,77.8,3,19.1
E00010773,82.1,1.9,16
E00010774,92.7,3.5,3.8
E00010775,81.8,2.7,15.5
E00010776,90,4.2,5.8
E00010777,89.3,4.4,6.3
E00010778,86.9,5.3,7.8
E00010779,85.3,2.9,11.8
E00010780,83.2,5.1,11.7
E00010781,88.1,3.4,8.5
E00010782,89.1,4,6.9
E00010783,85.6,0.8,13.5
E00010784,83.4,3.9,12.7
E00010785,56.9,2.3,40.8
E00010786,84.5,10.4,5.2
E00010787,77.4,4.2,18.4
E00010788,76,4.5,19.5
E00010789,87.4,5.8,6.8
E00010790,87.3,4.2,8.4
E00010791,76.8,5.5,17.8
E00010792,81,0.4,18.7
E00010793,82.9,5.9,11.2
E00010794,82.6,9.9,7.5
E00010795,85.3,2.7,12.1
E00010796,74.7,3.2,22.1
E00010797,67.3,6.1,26.6
E00010798,84.5,2.1,13.4
E00010799,77.5,6.1,16.4
E00010800,85.9,6.7,7.3
E00010801,64,4.1,31.9
E00010802,64.7,11.5,23.8
E00010803,63,5.3,31.7
E00010804,82.1,3.2,14.7
E00010805,75.7,5.4,18.9
E00010806,53.5,8.7,37.8
E00010807,79,5.5,15.6
E00010808,69.8,6.8,23.4
E00010809,72.2,6.5,21.2
E00010810,88.1,5,6.9
E00010811,82.3,4.5,13.2
E00010812,79,5.6,15.4
E00010813,73.3,5.1,21.6
E00010814,77.9,5.7,16.4
E00010815,85.6,4.8,9.6
E00010817,85.1,5.6,9.4
E00010818,82.2,3.9,14
E00010821,82.4,1.7,15.9
E00010823,68.7,4.6,26.7
E00010825,76.9,6.4,16.7
E00010826,72.5,6.7,20.8
E00010828,76,3.1,20.9
E00010829,70.1,4.9,25.1
E00010832,77.3,7.1,15.6
E00010833,62.8,3,34.2
E00010834,78.4,5.9,15.7
E00010836,66.8,4.3,28.9
E00010837,68.2,7.6,24.2
E00010843,78.5,2.3,19.2
E00010931,69.9,7.8,22.3
E00010932,85.2,1.5,13.3
E00010933,87.7,3.1,9.2
E00010934,63.4,3.7,33
E00010935,70.8,1.6,27.6
E00010936,88.4,3.9,7.8
E00010937,78,5.1,16.9
E00010938,73.5,5.7,20.8
E00010939,87.8,1.4,10.8
E00010940,79.4,5.8,14.7
E00010941,83.5,4.1,12.4
E00010942,75.4,7.4,17.2
E00010943,67.8,5.2,27
E00010944,80.8,4.5,14.6
E00010945,88.7,4.8,6.5
E00010946,86.1,5.7,8.2
E00010947,88.3,3.9,7.8
E00010948,85.1,7,7.9
E00010949,73.5,8.1,18.4
E00010950,84.2,6.5,9.2
E00010951,82.3,6.9,10.8
E00010952,82.6,3.5,13.9
E00010953,78.1,4.8,17.1
E00010954,84.1,5.6,10.4
E00010955,83.9,3.8,12.3
E00010956,74.3,4.8,21
E00010957,86.7,5.9,7.4
E00010958,75.5,6.2,18.3
E00010959,82,8.2,9.8
E00010960,73.4,2.2,24.4
E00010961,80.4,6.4,13.2
E00010962,77.5,4.3,18.2
E00010963,85.9,3.3,10.8
E00010964,82.9,5.5,11.6
E00010965,78.6,5.9,15.5
E00010966,85,4.2,10.8
E00010967,76.6,5,18.4
E00010968,73,8.1,18.8
E00010969,68.7,6.2,25.1
E00010970,87.2,2.4,10.3
E00010971,78.3,4.5,17.2
E00010972,91.9,0.8,7.3
E00010973,73.5,2.8,23.7
E00010974,85.4,4.8,9.8
E00010975,74.9,7.5,17.6
E00010976,90,3.2,6.9
E00010977,72,5.8,22.2
E00010978,62.8,1.9,35.3
E00010979,71.7,5,23.3
E00010980,85.8,3.8,10.4
E00010981,79.4,5.7,14.9
E00010982,74.5,6.5,19
E00010983,73,4.7,22.3
E00010984,82.9,5.6,11.5
E00010985,85.3,5.6,9.1
E00010986,79.2,3.8,17
E00010987,89.3,1.1,9.6
E00010988,77.2,4.8,18.1
E00010989,82.8,7.6,9.6
E00010990,89,2.3,8.7
E00010991,84.3,8.8,6.9
E00010992,83.6,5,11.5
E00011020,80.1,2.3,17.5
E00011021,86.4,4.7,8.8
E00011022,80,5,15.1
E00011023,87.5,4.2,8.3
E00011025,75.8,3.5,20.7
E00011026,74,6.7,19.3
E00011027,68.4,7.4,24.1
E00011028,75,5.8,19.2
E00011029,70.9,6.4,22.6
E00011030,71.4,4.1,24.6
E00011031,47,3,50
E00011032,71.1,4.2,24.7
E00011033,64.8,7.5,27.7
E00011034,54,6.5,39.5
E00011035,61.2,9.9,28.9
E00011036,68.3,5.2,26.5
E00011038,75.5,2.4,22.2
E00011039,72.4,5.1,22.4
E00011040,46.3,3.5,50.2
E00011041,71.2,5,23.7
E00011042,66.3,5.5,28.2
E00011043,68.6,6.4,25.1
E00011044,74.1,5.3,20.6
E00011045,77.2,4.1,18.7
E00011046,79,4.7,16.3
E00011047,71.7,4.4,23.9
E00011048,83.1,6.4,10.6
E00011049,82.5,2.6,14.9
E00011052,67.3,6.1,26.5
E00011053,69.4,6.2,24.4
E00011055,58.1,1.2,40.7
E00011056,74.8,6.3,18.9
E00011057,70.9,4.3,24.8
E00011058,88.6,2.1,9.3
E00011059,79.4,3.6,17
E00011060,64,6.7,29.3
E00011061,64.3,4.7,31
E00011063,73.6,3.9,22.5
E00011064,72.1,5.5,22.5
E00011065,58.5,3.3,38.3
E00011066,72.9,3.7,23.4
E00011067,74.3,6.4,19.3
E00011069,66.5,5.3,28.2
E00011070,89.5,1.4,9.1
E00011071,68.4,2.4,29.2
E00011078,87.2,2.2,10.6
E00011079,73.5,6.6,19.9
E00011081,80,3.2,16.8
E00011105,51.5,4.7,43.7
E00011106,74,2.9,23.1
E00011111,53.2,3.3,43.5
E00011174,62.5,8.8,28.8
E00011175,68.7,6.9,24.4
E00011176,75.8,8.9,15.3
E00011177,86.9,3.4,9.7
E00011178,83.6,5.4,11.1
E00011179,69.8,4.9,25.3
E00011180,72.9,5.4,21.7
E00011183,77.2,7.3,15.5
E00011187,87.1,2.8,10.1
E00011193,68.6,4.3,27
E00011194,73.7,6.4,19.9
E00011197,74.8,9.8,15.4
E00011198,67.4,4.5,28.2
E00011199,74.5,3.2,22.4
E00011200,67.4,5.5,27
E00011201,85.2,6,8.8
E00012044,82.2,4.3,13.5
E00012045,88.5,2.1,9.4
E00012046,93.1,0.3,6.6
E00012047,89.2,4,6.8
E00012048,87,3.6,9.4
E00012049,82.5,1.8,15.8
E00012050,85.6,3.3,11.1
E00012051,84.8,5.3,9.9
E00012052,83.1,5.3,11.6
E00012053,88.8,2.2,9
E00012054,90.3,3,6.7
E00012055,84.1,3.4,12.5
E00012056,79.1,5.2,15.6
E00012057,82.9,5.4,11.7
E00012058,89.6,2.6,7.8
E00012061,86.5,1.7,11.8
E00012063,69.5,5.6,24.9
E00012064,85.5,3.1,11.4
E00012065,86.9,4.8,8.4
E00012066,78.2,4.4,17.4
E00012067,90.6,2.1,7.4
E00012068,83.9,7.3,8.9
E00012069,86.8,1.3,11.8
E00012070,74.7,4.8,20.5
E00012071,89.2,3.3,7.5
E00012072,85.1,4.6,10.3
E00012073,82.8,5.9,11.3
E00012074,84.5,2.1,13.4
E00012075,88.8,2,9.2
E00012076,88.5,3.5,8
E00012077,81.7,6.8,11.5
E00012078,89.3,2.2,8.5
E00012114,89.6,4,6.4
E00012115,88.7,1.7,9.6
E00012116,89.4,3.1,7.5
E00012117,89.8,2.2,8
E00012118,95.4,0.6,4
E00012119,86.8,2.3,10.8
E00012120,92.2,1.2,6.6
E00012121,85,3,11.9
E00012122,94.4,1,4.6
E00012123,90.5,2.4,7
E00012124,87.8,1.5,10.6
E00012126,63.7,3.8,32.5
E00012127,89.4,2.1,8.5
E00012128,90.3,3.8,5.9
E00012129,88.4,4,7.5
E00012130,88,4,8
E00012131,85.7,3.3,11
E00012132,92,3.7,4.3
E00012133,91.6,1.7,6.7
E00012134,88.1,2.1,9.9
E00012135,86.5,3.4,10.1
E00012136,90.6,1.4,8
E00012137,81.9,7.4,10.7
E00012138,88.7,5.6,5.6
E00012139,86.4,4.6,8.9
E00012140,90.4,4.8,4.8
E00012141,78.3,5.9,15.7
E00012142,83,6.2,10.8
E00012143,89.9,3.7,6.4
E00012144,84.7,3.4,11.9
E00012145,89.9,2,8.1
E00012146,91.7,0.8,7.5
E00012147,90.7,3.4,5.9
E00012148,79.6,3.3,17.1
E00012276,88.2,1.3,10.4
E00012277,83.8,3.2,13
E00012278,92.8,3.6,3.6
E00012279,83.3,0.3,16.3
E00012280,88.2,1.5,10.3
E00012281,84.5,1.5,14
E00012282,62.1,2.9,35
E00012283,82.2,6.1,11.8
E00012284,82,3.3,14.7
E00012285,89.9,1.6,8.5
E00012286,88.6,3.6,7.8
E00012287,77,6.2,16.7
E00012288,79.2,4.9,15.9
E00012289,85.3,4,10.7
E00012290,80.2,2.8,17
