areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00010692,44.9,6,4.4,34.7,9.9
E00010696,32.2,6.8,3,50.7,7.3
E00010698,57.2,6.1,5.3,21,10.4
E00010699,60.5,10.1,1.5,19.3,8.6
E00010701,53.8,7.2,2.6,30,6.3
E00010704,46.8,7.1,7.1,28.2,10.7
E00010706,38.9,19.8,3,32.7,5.6
E00010726,21.8,3.2,6.2,60.5,8.3
E00010735,21.7,16,2.7,47,12.6
E00010754,42.3,6.9,5,38,7.8
E00010760,28.7,1,5.2,63,2.1
E00010761,49.5,4.9,3.4,35.2,7
E00010762,36.7,4.6,6.1,45.7,6.8
E00010763,60.1,4.5,1.7,29.2,4.5
E00010764,54,2.2,3.3,39.3,1.1
E00010765,48.1,3.5,3.5,38.8,6.2
E00010766,23,13.5,4.1,51.9,7.5
E00010767,28.5,3.8,5,58.5,4.2
E00010768,44.9,5.3,5.8,35.6,8.3
E00010769,48.9,0.2,2.4,45.2,3.2
E00010770,36.8,6.3,3.4,48.7,4.8
E00010771,48.6,4.4,4.4,38.9,3.7
E00010772,38.1,10.9,5.7,33.7,11.6
E00010773,25.1,20.9,6.8,39.8,7.3
E00010774,45.6,0.6,2,48.2,3.5
E00010775,31.4,23.3,1.3,38.9,5.1
E00010776,58.2,0.8,3.3,33.7,3.9
E00010777,50.5,2.2,2.2,42.9,2.2
E00010778,46,2.5,2.8,46,2.8
E00010779,54.9,1.6,1.6,39,2.9
E00010780,60.5,2.4,4.1,30.5,2.4
E00010781,60.7,0,1.7,32.2,5.4
E00010782,43.7,5.6,5.9,42.4,2.5
E00010783,52.4,1.7,1.4,41.4,3.1
E00010784,38.8,5.8,4.8,45.5,5.2
E00010785,20.1,53.1,3.2,21.6,2
E00010786,68.1,2.3,0,26.4,3.3
E00010787,25.5,7,8.4,55.7,3.4
E00010788,39,7.5,1.9,45.8,5.8
E00010789,41.1,0.3,2.5,54.2,1.9
E00010790,37.3,1.8,3.6,52.7,4.5
E00010791,46,6.7,4.5,37.1,5.7
E00010792,39.5,0.8,4.3,53.8,1.6
E00010793,52.1,4.2,7.1,31.2,5.4
E00010794,61.8,2.8,4,27.4,4
E00010795,52.8,3,4.6,37.2,2.4
E00010796,25.1,0.6,5.5,63.8,5
E00010797,53.2,3.3,5,34.9,3.6
E00010798,48.8,3.1,4.3,42,1.8
E00010799,54,2.9,4,37,2.1
E00010800,48.8,2.1,4,40.5,4.6
E00010801,43.4,10.8,5.4,36.1,4.4
E00010802,59.6,6.2,2.6,26.8,4.8
E00010803,36.1,0.9,1.6,56.7,4.6
E00010804,62.3,1.8,5.3,26.9,3.7
E00010805,52.8,5.9,1.9,33.7,5.7
E00010806,32.3,2.5,3.2,53.7,8.4
E00010807,55.7,3.3,2.5,34.4,4.1
E00010808,59.8,0.9,2.8,31.5,4.9
E00010809,37.3,10.4,2.6,40.9,8.8
E00010810,63.4,1.7,4.1,21.8,9.1
E00010811,49.6,6.5,2.5,34.9,6.5
E00010812,42.7,4.5,7.1,39.6,6.1
E00010813,39.9,9.2,9.5,33.7,7.7
E00010814,45.7,6.3,4.1,38.6,5.3
E00010815,61.1,3,3.3,28.4,4.3
E00010817,53.9,2.9,3.2,34.1,5.8
E00010818,56.2,2.1,4.4,33.2,4.1
E00010821,54.3,5.7,2.5,30,7.6
E00010823,42.8,5.1,5.1,39,8
E00010825,56.4,3.8,5.2,27.1,7.4
E00010826,38.1,14.6,4,32.5,10.8
E00010828,50.2,3.1,2.9,32.2,11.5
E00010829,58.1,3.4,2.9,23.5,12
E00010832,57.4,4.9,3.8,26.1,7.7
E00010833,50.1,6,4.9,28.8,10.2
E00010834,52.8,0.7,4,35.6,6.9
E00010836,36.4,11.4,7.1,37.6,7.6
E00010837,43.3,1.6,7.8,41.5,5.8
E00010843,56.5,6.5,4.8,28.6,3.5
E00010931,34.8,7.5,10.7,42.9,4.1
E00010932,34.8,0,4.1,57,4.1
E00010933,33.4,0,2.3,58.1,6.2
E00010934,35.7,7.3,3.4,46.3,7.3
E00010935,32.6,5.4,4.2,44.8,13
E00010936,29.2,0,6.3,58.7,5.7
E00010937,31.7,4.4,6.8,52.6,4.4
E00010938,39.5,10,4,40.7,5.7
E00010939,8.2,1.7,2.4,83.8,3.8
E00010940,48,2.5,4,40.9,4.6
E00010941,35.2,3,2.2,55.6,4.1
E00010942,43.1,0.9,2.2,51.7,2.2
E00010943,31.2,5.2,7.1,49.3,7.1
E00010944,28.7,8.7,8.3,50.5,3.8
E00010945,64.5,0,0,31.8,3.7
E00010946,43.8,1.4,2.8,49.2,2.8
E00010947,53.9,3.3,4.5,33.6,4.8
E00010948,56.5,3.3,1.2,32.6,6.3
E00010949,53,3.9,3.3,34.3,5.4
E00010950,52.5,3,4.5,32.8,7.2
E00010951,31.1,2.1,5.1,60.4,1.3
E00010952,35.6,14.9,3.6,38.5,7.4
E00010953,47.7,3.4,6.8,37.6,4.5
E00010954,39.6,12.1,5.8,36.9,5.6
E00010955,36.6,9,7,38.4,9
E00010956,32.7,10.7,3,45.8,7.7
E00010957,34.1,0,1.5,60.8,3.6
E00010958,38.5,15.6,3.5,36.5,5.9
E00010959,27.6,4.9,2,64.1,1.3
E00010960,22.7,21.2,2.6,47.6,5.9
E00010961,47.3,20.6,2.2,23.5,6.4
E00010962,33,6.2,6.2,48.8,5.9
E00010963,57.8,7.4,1.5,28,5.3
E00010964,58.3,3.1,1.7,25.5,11.4
E00010965,49.9,0,3.4,39.8,6.9
E00010966,48,7.5,2.4,38.7,3.3
E00010967,58.6,2.1,2.7,31.2,5.4
E00010968,53,1.7,4.3,36,4.9
E00010969,59.9,6.2,4.2,20.6,9
E00010970,30.7,0,3.5,62.8,3
E00010971,35.4,4.5,4.5,52,3.7
E00010972,46.5,1.1,2,46.5,3.9
E00010973,26.4,6.8,1.2,57.6,8
E00010974,35.7,2.6,4,55.5,2.1
E00010975,44.1,1.8,2.9,47.8,3.4
E00010976,30.3,0,6.8,61.6,1.3
E00010977,38.8,2.1,6.5,46.3,6.3
E00010978,30.6,13.8,5.5,32.2,17.9
E00010979,42.5,16,5.4,30.4,5.7
E00010980,36.6,0.5,3.8,53.8,5.3
E00010981,36.8,1.6,5.7,49.2,6.7
E00010982,46.6,1,3.9,41.8,6.8
E00010983,35.9,4.8,5.6,48.2,5.6
E00010984,41.8,5.7,4.9,41.8,5.9
E00010985,52.3,0,4.7,38.1,4.9
E00010986,44.4,3.9,4.5,39.9,7.4
E00010987,51.2,2.9,1.9,39.2,4.8
E00010988,44.5,1.9,2.9,45.7,5
E00010989,43.5,1.1,3.7,48.5,3.2
E00010990,42.2,0.9,5.2,51.5,0.3
E00010991,53.2,0,6.3,38.7,1.8
E00010992,52.3,3.6,3.4,35.6,5.2
E00011020,56.1,3.8,5.2,29.1,5.8
E00011021,43.8,0,2.9,49.8,3.5
E00011022,51.6,5,3,33.7,6.7
E00011023,56.3,1.3,3.4,34.8,4.2
E00011025,54,2.3,3.2,34,6.5
E00011026,55.5,7.1,2.1,26.5,8.8
E00011027,63.7,4.5,2.7,20,9.1
E00011028,63.3,2.8,3.3,27.3,3.3
E00011029,45.8,6,4,31.4,12.7
E00011030,53.1,2.6,3.6,33.8,6.9
E00011031,50.3,3.3,1.2,40.1,5.1
E00011032,65.5,2.5,3,26.5,2.5
E00011033,56.4,5.1,3.4,26.5,8.6
E00011034,56.1,4.2,2.5,24.5,12.7
E00011035,57.1,7.5,4,23.3,8.1
E00011036,48.3,5.1,4.1,34,8.4
E00011038,56.6,2.4,3.2,24.3,13.5
E00011039,59.1,4,3.1,28,5.7
E00011040,53.9,8.2,2.2,23.8,11.9
E00011041,64.4,6.1,2.7,18.2,8.6
E00011042,55.6,3.7,4.8,30.2,5.8
E00011043,59.5,6.8,0,25.2,8.4
E00011044,50.3,10.7,4.8,23.4,10.7
E00011045,53.9,3.9,3.4,25.2,13.6
E00011046,48.1,4.3,2.4,18,27.2
E00011047,54.9,3.6,1.8,27.1,12.6
E00011048,52.6,2.2,1.4,38.4,5.3
E00011049,30.8,12.6,7.6,45.4,3.6
E00011052,37.9,16.4,5.5,32.7,7.5
E00011053,69,2.2,2.2,16.2,10.5
E00011055,46.5,2.8,3,40,7.7
E00011056,59.2,5.6,5,17.2,13
E00011057,36.4,8,3.1,40.6,11.9
E00011058,24.7,32.5,9.9,28.8,4.1
E00011059,47.3,13.5,5.4,27.8,6.1
E00011060,46.2,9.6,0.7,27.3,16.2
E00011061,50.8,7.8,3.5,25.5,12.4
E00011063,39.2,11.9,2.1,35.6,11.3
E00011064,66.4,2.4,2,24.2,5
E00011065,51.2,7.1,5.8,22.7,13.2
E00011066,49.4,11.8,4,27,7.8
E00011067,61.5,5.8,3.8,19.8,9.3
E00011069,62,6.6,2.1,26.3,3
E00011070,36.4,14.2,4.4,38.2,6.9
E00011071,43,8.1,4.2,30.8,13.9
E00011078,29,33.1,5.1,24.6,8.2
E00011079,46.5,20.6,5.1,22,5.8
E00011081,34.3,25,6,25.7,9.1
E00011105,55.6,7.3,3.6,23.2,10.3
E00011106,59.3,5.6,5.6,20.1,9.3
E00011111,52.8,9.7,2.8,25.1,9.5
E00011174,41.1,6.2,4.7,36.1,11.8
E00011175,43.2,7.2,4.1,37.3,8.2
E00011176,74.1,2.6,1.1,15.3,6.9
E00011177,60.9,2.8,3.1,29.1,4.1
E00011178,42.7,7,4.7,41.7,4
E00011179,40.3,8.6,1.6,42.6,7
E00011180,22.8,6.5,8.9,58,3.8
E00011183,47.2,8.6,6.3,32.7,5.3
E00011187,45,5.1,4.2,43.2,2.4
E00011193,48.7,7.7,2.3,25.5,15.8
E00011194,53.7,6.3,3.2,27.5,9.3
E00011197,49.3,8.5,3.9,26.3,12
E00011198,53.9,5.1,0.9,33.5,6.6
E00011199,53.9,10,5.3,26.1,4.7
E00011200,50.8,7.2,4.6,28.2,9.2
E00011201,59.5,2.8,1.7,27.4,8.5
E00012044,35.6,0,1.3,59.1,4
E00012045,25,4.5,6,60.5,3.9
E00012046,23.5,2.4,5.5,66.2,2.4
E00012047,20.8,3.3,2.7,69.8,3.3
E00012048,23.2,2.1,4,67.3,3.4
E00012049,10.5,8.4,3.9,75.4,1.8
E00012050,27.9,6.6,4.1,56.9,4.6
E00012051,25.3,3.7,2.8,66,2.2
E00012052,22.7,4.7,9.3,61.7,1.6
E00012053,18.1,1.4,5.2,69.9,5.5
E00012054,16.1,6.1,6.7,67,4.2
E00012055,17.4,6.4,6.4,65.1,4.7
E00012056,22.6,6.1,7,59,5.2
E00012057,22.7,2.4,3.9,69.9,1.2
E00012058,14.3,2.9,8.6,70.6,3.7
E00012061,15.7,5.6,5.1,70.5,3.1
E00012063,28,2.9,4.7,59.6,4.7
E00012064,18.2,4.4,5,69.6,2.8
E00012065,31.3,0,5.4,61.8,1.5
E00012066,31.3,6.3,3.6,56.6,2.2
E00012067,38.3,1.8,3.5,54.1,2.3
E00012068,29.1,2.2,2.8,64.2,1.6
E00012069,26.8,4.9,3.5,59.5,5.4
E00012070,20,3.7,9.6,58.9,7.8
E00012071,18.4,2.1,2.7,75.8,0.9
E00012072,35.9,2.2,2.4,57,2.4
E00012073,13.3,4.8,6.5,73.7,1.7
E00012074,20.2,2.8,7.4,69.1,0.4
E00012075,27.8,4,2.8,64.2,1.3
E00012076,24,0.3,3.8,70.1,1.9
E00012077,23.2,4.3,2.5,69.9,0
E00012078,18.6,2.2,3.8,71.3,4.1
E00012114,26.7,0,4.8,65.5,3
E00012115,25.5,0.3,5.3,67.2,1.7
E00012116,33.6,0.9,1.9,59.5,4
E00012117,18.1,1.6,2.5,75.4,2.5
E00012118,15,0,2.7,79.3,3
E00012119,26.9,2.6,5.6,60.5,4.4
E00012120,17.6,1.6,5.1,73.4,2.3
E00012121,34.1,2.2,4.4,56.9,2.5
E00012122,19.2,0.3,2.9,77.5,0
E00012123,26.4,1.1,3,66.2,3.3
E00012124,10.4,0,2.1,83.4,4
E00012126,28,6.7,5.7,51.8,7.8
E00012127,10.4,0,3.2,85,1.4
E00012128,24.4,1.3,3.7,67.5,3.1
E00012129,9.4,0,2.1,82.8,5.6
E00012130,42.2,2.3,4.8,45,5.7
E00012131,24.6,1.3,1.5,66.8,5.7
E00012132,22,2.4,5.7,68.6,1.4
E00012133,31.2,4.7,5,55,4
E00012134,22,2.1,3.6,70.2,2.1
E00012135,14.6,2.2,3,78.4,1.9
E00012136,27,0,4,65.1,4
E00012137,30.1,0,2.3,63.4,4.2
E00012138,35.5,0.3,2.3,59.9,2
E00012139,15.1,3.2,4.3,75.3,2.2
E00012140,12.4,3.9,3.7,80,0
E00012141,22.4,4.1,4.5,62.4,6.6
E00012142,16.6,2.8,2.8,72.1,5.8
E00012143,33.1,0,4,60.7,2.1
E00012144,15.9,1.4,6.5,74.5,1.7
E00012145,7.9,2.5,7.2,80.5,2
E00012146,11.3,8.6,4.8,72.7,2.7
E00012147,16.1,0,3.7,75.1,5.1
E00012148,20.3,4.7,0,69.8,5.2
E00012276,11.7,5.4,7,75.9,0
E00012277,17.3,5.1,3.8,71.7,2.2
E00012278,20.3,1,3.9,73.1,1.6
E00012279,16.9,3.3,4.9,71,3.9
E00012280,18,2.5,8.3,69.4,1.8
E00012281,5.3,4.4,7.7,79.9,2.7
E00012282,24.2,9.7,6.4,56.7,2.9
E00012283,16.5,2.9,3.5,74.3,2.9
E00012284,17.4,2.4,7.7,69.9,2.7
E00012285,14.9,1.3,6.8,73.1,3.9
E00012286,21.6,1.3,3.3,70.6,3.3
E00012287,20.1,4.3,5.1,68.1,2.4
E00012288,19.3,2.4,5.7,69,3.5
E00012289,14.8,4.3,3.1,74.7,3.1
E00012290,12.4,4.3,2.8,77.7,2.8
E00012291,15.2,0,4.4,80.3,0
E00012292,26.5,0.8,6.5,63.9,2.3
E00012293,6.1,3.1,3.1,87.8,0
