areacd,disability_3a-001,disability_3a-002
E00010692,8.3,91.7
E00010696,8.8,91.2
E00010698,12.6,87.4
E00010699,11.1,88.9
E00010701,15.3,84.7
E00010704,11.1,88.9
E00010706,14.9,85.1
E00010726,11.4,88.6
E00010735,21.4,78.6
E00010754,17.8,82.2
E00010760,16.3,83.7
E00010761,13.1,86.9
E00010762,16.5,83.5
E00010763,8.4,91.6
E00010764,13.6,86.4
E00010765,12.9,87.1
E00010766,6.7,93.3
E00010767,22.6,77.4
E00010768,16.4,83.6
E00010769,10.5,89.5
E00010770,12.2,87.8
E00010771,11,89
E00010772,7.4,92.6
E00010773,33.1,66.9
E00010774,10.2,89.8
E00010775,22.8,77.2
E00010776,11.3,88.7
E00010777,11.3,88.7
E00010778,10.9,89.1
E00010779,10.2,89.8
E00010780,6.6,93.4
E00010781,8.6,91.4
E00010782,16.5,83.5
E00010783,9.3,90.7
E00010784,9.4,90.6
E00010785,10.1,89.9
E00010786,10.1,89.9
E00010787,15.4,84.6
E00010788,12.1,87.9
E00010789,14.3,85.7
E00010790,9,91
E00010791,11.3,88.7
E00010792,11.4,88.6
E00010793,10.9,89.1
E00010794,8.5,91.5
E00010795,12.3,87.7
E00010796,9.7,90.3
E00010797,11.6,88.4
E00010798,7.3,92.7
E00010799,9.5,90.5
E00010800,13.1,86.9
E00010801,10.7,89.3
E00010802,11.5,88.5
E00010803,7.9,92.1
E00010804,8.9,91.1
E00010805,11.6,88.4
E00010806,9.4,90.6
E00010807,8.8,91.2
E00010808,11.5,88.5
E00010809,18,82
E00010810,9.7,90.3
E00010811,13.8,86.2
E00010812,12,88
E00010813,9.1,90.9
E00010814,10.9,89.1
E00010815,11.6,88.4
E00010817,14.8,85.2
E00010818,13.9,86.1
E00010821,11,89
E00010823,8.9,91.1
E00010825,9.5,90.5
E00010826,13.3,86.7
E00010828,13.2,86.8
E00010829,11.4,88.6
E00010832,11.3,88.7
E00010833,9.3,90.7
E00010834,12.9,87.1
E00010836,7.5,92.5
E00010837,7.4,92.6
E00010843,16.1,83.9
E00010931,10.1,89.9
E00010932,15.2,84.8
E00010933,7.7,92.3
E00010934,7.5,92.5
E00010935,12.4,87.6
E00010936,11.1,88.9
E00010937,11.2,88.8
E00010938,19.3,80.7
E00010939,12.2,87.8
E00010940,16.8,83.2
E00010941,16.2,83.8
E00010942,11.4,88.6
E00010943,11.5,88.5
E00010944,13.1,86.9
E00010945,9.9,90.1
E00010946,11.3,88.7
E00010947,10.1,89.9
E00010948,9.3,90.7
E00010949,8.8,91.2
E00010950,10.7,89.3
E00010951,10.7,89.3
E00010952,15.8,84.2
E00010953,14.6,85.4
E00010954,16.7,83.3
E00010955,13,87
E00010956,26.3,73.7
E00010957,11.5,88.5
E00010958,16.3,83.7
E00010959,9.9,90.1
E00010960,18.9,81.1
E00010961,13.7,86.3
E00010962,14.8,85.2
E00010963,7.7,92.3
E00010964,7.8,92.2
E00010965,10.1,89.9
E00010966,9.9,90.1
E00010967,11.6,88.4
E00010968,10,90
E00010969,13,87
E00010970,14,86
E00010971,11.3,88.7
E00010972,11.5,88.5
E00010973,21.9,78.1
E00010974,10,90
E00010975,11.7,88.3
E00010976,9.5,90.5
E00010977,9.3,90.7
E00010978,15.7,84.3
E00010979,14.4,85.6
E00010980,9.1,90.9
E00010981,12.7,87.3
E00010982,12.3,87.7
E00010983,12.8,87.2
E00010984,12.4,87.6
E00010985,10.3,89.7
E00010986,10.9,89.1
E00010987,11.2,88.8
E00010988,11.6,88.4
E00010989,10.2,89.8
E00010990,16.5,83.5
E00010991,9.1,90.9
E00010992,8.8,91.2
E00011020,14.3,85.7
E00011021,12.4,87.6
E00011022,15.5,84.5
E00011023,10.1,89.9
E00011025,13.8,86.2
E00011026,12.6,87.4
E00011027,11.7,88.3
E00011028,11.8,88.2
E00011029,10.8,89.2
E00011030,13,87
E00011031,10.3,89.7
E00011032,9.7,90.3
E00011033,9,91
E00011034,9.3,90.7
E00011035,10.5,89.5
E00011036,9.7,90.3
E00011038,9,91
E00011039,14.8,85.2
E00011040,6.7,93.3
E00011041,12.9,87.1
E00011042,11.3,88.7
E00011043,9.8,90.2
E00011044,15.9,84.1
E00011045,12.3,87.7
E00011046,11,89
E00011047,11.8,88.2
E00011048,11.6,88.4
E00011049,18.5,81.5
E00011052,13.2,86.8
E00011053,8.6,91.4
E00011055,10.6,89.4
E00011056,12.1,87.9
E00011057,17.7,82.3
E00011058,20.1,79.9
E00011059,15.1,84.9
E00011060,10.2,89.8
E00011061,9,91
E00011063,9.5,90.5
E00011064,11.8,88.2
E00011065,6.8,93.2
E00011066,14.3,85.7
E00011067,12,88
E00011069,10.9,89.1
E00011070,25.4,74.6
E00011071,10.5,89.5
E00011078,17.6,82.4
E00011079,13.8,86.2
E00011081,15.8,84.2
E00011105,8.7,91.3
E00011106,14.3,85.7
E00011111,9.9,90.1
E00011174,14.6,85.4
E00011175,7.9,92.1
E00011176,14.7,85.3
E00011177,13.7,86.3
E00011178,16.7,83.3
E00011179,9.8,90.2
E00011180,17.3,82.7
E00011183,11.6,88.4
E00011187,16.4,83.6
E00011193,11.5,88.5
E00011194,14.6,85.4
E00011197,11.8,88.2
E00011198,8.6,91.4
E00011199,8.7,91.3
E00011200,8.8,91.2
E00011201,11.3,88.7
E00012044,15.2,84.8
E00012045,13.3,86.7
E00012046,15.9,84.1
E00012047,11.3,88.7
E00012048,11.5,88.5
E00012049,19.3,80.7
E00012050,23.7,76.3
E00012051,11.7,88.3
E00012052,19.7,80.3
E00012053,11.2,88.8
E00012054,7.3,92.7
E00012055,11.1,88.9
E00012056,13.6,86.4
E00012057,13.7,86.3
E00012058,13.4,86.6
E00012061,9.6,90.4
E00012063,9.7,90.3
E00012064,12.4,87.6
E00012065,10.4,89.6
E00012066,9.7,90.3
E00012067,12.5,87.5
E00012068,9.8,90.2
E00012069,15.6,84.4
E00012070,12.8,87.2
E00012071,15,85
E00012072,10,90
E00012073,14.7,85.3
E00012074,15.8,84.2
E00012075,11.4,88.6
E00012076,14.8,85.2
E00012077,10,90
E00012078,11.3,88.7
E00012114,13.8,86.2
E00012115,14,86
E00012116,9.7,90.3
E00012117,13.3,86.7
E00012118,12.9,87.1
E00012119,10.2,89.8
E00012120,18.1,81.9
E00012121,11.3,88.7
E00012122,11.8,88.2
E00012123,11.7,88.3
E00012124,12.9,87.1
E00012126,14.3,85.7
E00012127,15.7,84.3
E00012128,7.7,92.3
E00012129,10.3,89.7
E00012130,10.3,89.7
E00012131,13.3,86.7
E00012132,16.7,83.3
E00012133,13.7,86.3
E00012134,16,84
E00012135,16.5,83.5
E00012136,18.4,81.6
E00012137,22.4,77.6
E00012138,17.8,82.2
E00012139,17.5,82.5
E00012140,11.6,88.4
E00012141,8.4,91.6
E00012142,19.4,80.6
E00012143,10.4,89.6
E00012144,13.1,86.9
E00012145,9.3,90.7
E00012146,20.7,79.3
E00012147,15.7,84.3
E00012148,17.9,82.1
E00012276,10.2,89.8
E00012277,8.4,91.6
E00012278,18.6,81.4
E00012279,11.1,88.9
E00012280,20.4,79.6
E00012281,18.5,81.5
E00012282,11.1,88.9
