geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00089400,88.9,11.1
E00137250,84.7,15.3
E00137251,88.4,11.6
E00137252,85.7,14.3
E00137256,91.2,8.8
E00137257,81.5,18.5
E00137260,85.7,14.3
E00137261,77.2,22.8
E00137262,84.8,15.2
E00137263,88.9,11.1
E00137264,90.6,9.4
E00137270,91.3,8.7
E00137271,92.4,7.6
E00137272,92.4,7.6
E00137273,91,9
E00137274,70.9,29.1
E00137275,84.4,15.6
E00137276,89,11
E00137277,93.8,6.2
E00137278,89.6,10.4
E00137279,77.3,22.7
E00137280,87.7,12.3
E00137281,85.2,14.8
E00137282,65.5,34.5
E00137283,92.3,7.7
E00137284,93.9,6.1
E00137285,91.7,8.3
E00137286,96.8,3.2
E00137287,96.2,3.8
E00137288,96.8,3.2
E00137289,97.6,2.4
E00137336,88.4,11.6
E00137337,95.3,4.7
E00137338,92.4,7.6
E00137339,93.7,6.3
E00137340,95.1,4.9
E00137341,96,4
E00137354,77.4,22.6
E00137355,77.7,22.3
E00137356,84.8,15.2
E00137357,95.5,4.5
E00137358,75.6,24.4
E00137359,79.7,20.3
E00137360,71.8,28.2
E00137361,68.6,31.4
E00137362,76.8,23.2
E00137363,82.2,17.8
E00137364,85.8,14.2
E00137365,90.8,9.2
E00137366,87.2,12.8
E00137367,91.1,8.9
E00137368,92.1,7.9
E00137369,76.7,23.3
E00137370,74,26
E00137371,75.1,24.9
E00137372,90.4,9.6
E00137373,72.1,27.9
E00137375,91.8,8.2
E00137376,93.5,6.5
E00137377,96,4
E00137378,95,5
E00137383,88.5,11.5
E00137384,90.3,9.7
E00137385,84.2,15.8
E00137386,83.9,16.1
E00137388,83,17
E00137389,87.5,12.5
E00137390,91.4,8.6
E00137391,76.5,23.5
E00137392,86,14
E00137393,84,16
E00137394,76.4,23.6
E00137444,95.5,4.5
E00137445,91.7,8.3
E00137446,92.6,7.4
E00137447,95.2,4.8
E00137448,92.6,7.4
E00137449,90.9,9.1
E00137450,94.3,5.7
E00137451,95.8,4.2
E00137452,93.3,6.7
E00137453,96.1,3.9
E00137454,95.9,4.1
E00137467,93.4,6.6
E00137468,95.2,4.8
E00137469,92.8,7.2
E00137470,90.9,9.1
E00137471,95.8,4.2
E00137472,94.1,5.9
E00137473,94.4,5.6
E00137474,93.7,6.3
E00137475,92.3,7.7
E00137476,93.8,6.2
E00137477,91.7,8.3
E00138671,98,2
E00138672,94.7,5.3
E00138673,94.5,5.5
E00138674,94.3,5.7
E00138675,95.1,4.9
E00138676,89.6,10.4
E00138677,95.3,4.7
E00138678,91.9,8.1
E00138680,95.8,4.2
E00138681,96,4
E00138683,95.8,4.2
E00138684,96,4
E00138685,94.4,5.6
E00138826,92.6,7.4
E00138841,97.4,2.6
E00138842,94.5,5.5
E00138843,94.3,5.7
E00138844,95.2,4.8
E00138845,91.3,8.7
E00138846,92.9,7.1
E00138847,95.6,4.4
E00138848,93,7
E00138849,92.2,7.8
E00138850,91.3,8.7
E00138851,95.3,4.7
E00138852,90.8,9.2
E00138865,92,8
E00138866,90.2,9.8
E00138867,95,5
E00138868,98.5,1.5
E00138904,92.8,7.2
E00138905,91.4,8.6
E00138906,97.9,2.1
E00138907,95.5,4.5
E00138908,93.9,6.1
E00138909,90.3,9.7
E00138910,96.1,3.9
E00138911,93.9,6.1
E00138912,96.1,3.9
E00138913,94.7,5.3
E00138914,87.8,12.2
E00138916,95.7,4.3
E00138917,93.4,6.6
E00138918,93.8,6.2
E00138919,92.8,7.2
E00144851,46,54
E00144852,60.7,39.3
E00144853,61.5,38.5
E00144854,81.6,18.4
E00144855,78,22
E00144856,76.6,23.4
E00144868,66.9,33.1
E00144876,77,23
E00144877,80.2,19.8
E00144878,69.8,30.2
E00144879,88.1,11.9
E00144880,80.3,19.7
E00144881,92.6,7.4
E00144882,85.4,14.6
E00144883,86.9,13.1
E00144884,87.8,12.2
E00144885,89.9,10.1
E00144886,89.2,10.8
E00144887,86.3,13.7
E00144894,59.7,40.3
E00144895,74.7,25.3
E00144896,69,31
E00144897,78.7,21.3
E00144899,76,24
E00144901,69.4,30.6
E00144902,78.1,21.9
E00144903,62.4,37.6
E00144904,71.1,28.9
E00144905,89.5,10.5
E00144906,61.6,38.4
E00144907,81.7,18.3
E00144908,67.4,32.6
E00144909,54.8,45.2
E00144910,54.1,45.9
E00144911,57.8,42.2
E00144912,57.1,42.9
E00144913,64.9,35.1
E00144914,74.2,25.8
E00144915,73.3,26.7
E00144916,64.5,35.5
E00144917,76.7,23.3
E00144918,57.7,42.3
E00144920,53.5,46.5
E00144921,57.2,42.8
E00144922,61.2,38.8
E00144923,89.3,10.7
E00144924,76.8,23.2
E00144925,54.7,45.3
E00144927,70.1,29.9
E00144928,90.4,9.6
E00144929,85.1,14.9
E00144930,82.7,17.3
E00144931,86.5,13.5
E00144932,85.5,14.5
E00144933,85.4,14.6
E00144934,78.9,21.1
E00144936,81.1,18.9
E00144937,81.8,18.2
E00144938,70.6,29.4
E00144940,79.7,20.3
E00144941,88.3,11.7
E00144942,83.2,16.8
E00144943,77.9,22.1
E00144944,86.9,13.1
E00144945,86.6,13.4
E00144946,79.7,20.3
E00144947,80.1,19.9
E00144948,74,26
E00144949,80.9,19.1
E00144950,71.8,28.2
E00144951,72.5,27.5
E00144952,73.4,26.6
E00144953,78,22
E00144954,72.7,27.3
E00144955,70.1,29.9
E00144956,84.1,15.9
E00144957,79.9,20.1
E00144958,80.8,19.2
E00144959,66.3,33.7
E00144960,68.6,31.4
E00144961,73.5,26.5
E00144962,84.4,15.6
E00144963,77.1,22.9
E00144964,75.6,24.4
E00144965,79,21
E00144966,70.6,29.4
E00144967,80.1,19.9
E00144968,81.5,18.5
E00144969,80.7,19.3
E00144970,74.5,25.5
E00144971,78.8,21.2
E00144972,89.7,10.3
E00144973,80.8,19.2
E00144974,84.5,15.5
E00144975,85.5,14.5
E00144976,79.6,20.4
E00144977,90.1,9.9
E00144978,74,26
E00144979,79.6,20.4
E00144980,82,18
E00144981,76.7,23.3
E00144982,82.6,17.4
E00144983,80.4,19.6
E00144984,82.2,17.8
E00144985,84.3,15.7
E00144986,74.2,25.8
E00144987,85.3,14.7
E00144988,80.2,19.8
E00144989,84.1,15.9
E00144990,79.1,20.9
E00145111,94.3,5.7
E00145112,95.6,4.4
E00145113,95.4,4.6
E00145114,88.3,11.7
E00145115,97.9,2.1
E00145116,93,7
E00145117,92,8
E00145118,97.2,2.8
E00145119,95.2,4.8
E00145120,89.4,10.6
E00145219,94.2,5.8
E00145242,89.1,10.9
E00145243,96.9,3.1
E00145247,88.6,11.4
E00158864,90.3,9.7
E00159022,90.4,9.6
E00159023,89.8,10.2
E00159040,94.1,5.9
E00159041,90.6,9.4
E00159042,95.3,4.7
E00159043,94.9,5.1
E00159044,94.6,5.4
E00159045,90,10
E00159046,87,13
E00159047,95.2,4.8
E00159048,90.1,9.9
E00159049,95,5
E00159164,93.4,6.6
E00159166,92.3,7.7
E00159167,94.3,5.7
E00159168,98.6,1.4
E00159169,90.2,9.8
E00159170,91,9
E00159172,92.9,7.1
E00159173,94.3,5.7
E00159174,92.5,7.5
E00159176,94,6
E00159177,96.2,3.8
E00159178,92.1,7.9
E00159179,96,4
E00159180,91,9
E00159181,97.2,2.8
E00159182,92.9,7.1
E00159183,92,8
E00159184,89.7,10.3
E00159185,94.6,5.4
E00159186,96.4,3.6
E00159187,96.2,3.8
E00159188,98.8,1.2
E00169007,82,18
E00169008,63.6,36.4
E00169009,63,37
E00169010,51.7,48.3
E00169011,56.1,43.9
E00169012,67.9,32.1
E00169013,81.4,18.6
E00169014,79.7,20.3
E00169015,77.4,22.6
E00169016,77.5,22.5
E00169017,88.4,11.6
E00169018,77.2,22.8
E00169020,86.1,13.9
E00169021,79.5,20.5
E00169022,88.6,11.4
E00169024,90,10
E00169198,61.8,38.2
E00169199,85,15
E00169200,80.1,19.9
E00185904,44.3,55.7
E00185917,68.1,31.9
E00185921,74.9,25.1
E00185922,77,23
E00185954,79.5,20.5
E00185966,93.7,6.3
E00185972,79.8,20.2
E00185980,50.6,49.4
E00185983,79.9,20.1
E00185985,81.5,18.5
E00186001,86.4,13.6
E00186014,82.2,17.8
E00186018,83.6,16.4
E00186027,81,19
E00186028,84.5,15.5
E00186032,83.8,16.3
E00186034,48.9,51.1
E00186068,84.3,15.7
E00186083,83.7,16.3
E00186891,94.1,5.9
E00186898,85.7,14.3
E00186903,94,6
E00186919,88.1,11.9
E00186953,93.9,6.1
E00186985,90.6,9.4
E00187010,95.2,4.8
E00188966,86.6,13.4
E00189025,95.8,4.2
E00189092,87.2,12.8
E00189098,95.5,4.5
E00189148,87.7,12.3
E00189177,95.1,4.9
