geography_code,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00089400,91.5,3.4,0,5.1
E00137250,87.8,1.6,1.6,8.9
E00137251,92.3,2.3,1.5,3.8
E00137252,86.3,1.5,3.8,8.4
E00137256,93.8,1.6,1.6,3.1
E00137257,86.8,3,1,9.1
E00137260,91.9,0.8,2.4,4.9
E00137261,78.7,4.4,1.8,15.1
E00137262,84.6,3.1,5.4,6.9
E00137263,90,1.5,2.3,6.2
E00137264,93.8,1.6,1.6,3.1
E00137270,95,2.8,0,2.1
E00137271,95.2,0.8,0.8,3.2
E00137272,96.3,1.8,0,1.8
E00137273,95.3,0.8,0,3.9
E00137274,83,2,2,12.9
E00137275,90.6,0.7,2,6.7
E00137276,95.2,0,0,4.8
E00137277,99.2,0,0.8,0
E00137278,93.7,1.6,1.6,3.1
E00137279,84.7,4,0,11.3
E00137280,91.3,2.4,0,6.3
E00137281,94.8,0.7,0.7,3.7
E00137282,78.7,0,0.5,20.8
E00137283,97.7,1.5,0,0.8
E00137284,97.2,1.4,0.7,0.7
E00137285,93.9,4.6,0,1.5
E00137286,98.4,0.8,0,0.8
E00137287,98.4,0,0,1.6
E00137288,100,0,0,0
E00137289,99.1,0,0,0.9
E00137336,95.7,1.4,1.4,1.4
E00137337,97.4,2,0.7,0
E00137338,100,0,0,0
E00137339,96.1,1.6,0.8,1.6
E00137340,97.4,0.9,0,1.8
E00137341,97.5,0.6,0,1.9
E00137354,81.4,3.7,3.1,11.8
E00137355,84.1,2.2,2.9,10.9
E00137356,85.8,5.3,2.1,6.8
E00137357,99,0,0,1
E00137358,79.1,3.2,3.8,13.9
E00137359,89.1,0.8,2.3,7.8
E00137360,84.5,0,0,15.5
E00137361,81.2,3.4,6,9.4
E00137362,85.1,1.5,3,10.4
E00137363,87.7,1.6,0.8,9.8
E00137364,90.8,1.5,0.8,6.9
E00137365,96.3,1.5,1.5,0.7
E00137366,96,0,0,4
E00137367,93.5,4.9,0.8,0.8
E00137368,93.2,3,1.5,2.3
E00137369,85.7,4.2,3.4,6.7
E00137370,79.7,3.9,3.1,13.3
E00137371,81.1,5.5,3.1,10.2
E00137372,93.3,1.7,1.1,3.9
E00137373,79.8,5.3,6.1,8.8
E00137375,96.6,0.8,0.8,1.7
E00137376,98.5,1.5,0,0
E00137377,99.3,0.7,0,0
E00137378,97.6,2.4,0,0
E00137383,95.1,1.6,0.8,2.5
E00137384,92,2.4,1.6,4
E00137385,89.5,4.5,0,6
E00137386,81.5,1.7,1.7,15.1
E00137388,87.2,2.7,4.7,5.4
E00137389,89.9,0,1.7,8.4
E00137390,90.5,4,3.2,2.4
E00137391,79,3.4,2.5,15.1
E00137392,87.5,0,4.2,8.3
E00137393,89.8,4.1,3.1,3.1
E00137394,81.8,4.1,1.7,12.4
E00137444,100,0,0,0
E00137445,93.9,4.9,1.2,0
E00137446,97.4,0.9,0.9,0.9
E00137447,100,0,0,0
E00137448,92.5,4.3,1.2,1.9
E00137449,95.9,2.3,0.6,1.2
E00137450,98.7,0.4,0,0.9
E00137451,100,0,0,0
E00137452,97,1.8,0,1.2
E00137453,98.3,0.8,0,0.8
E00137454,100,0,0,0
E00137467,98.2,0.9,0,0.9
E00137468,96.5,2.1,1.4,0
E00137469,97,2.2,0,0.7
E00137470,93.9,0,0,6.1
E00137471,97.8,2.2,0,0
E00137472,98.5,0.7,0,0.7
E00137473,98.6,0.7,0,0.7
E00137474,95.7,2.2,1.4,0.7
E00137475,98.4,0,0,1.6
E00137476,96.7,0,1.7,1.7
E00137477,98.1,1.2,0,0.6
E00138671,100,0,0,0
E00138672,97.5,2.5,0,0
E00138673,98.2,1.8,0,0
