geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00089400,13.3,33.3,36.7,16.7
E00137250,30.1,40.7,23.6,5.7
E00137251,15.5,42.6,33.3,8.5
E00137252,29.8,45,19.1,6.1
E00137256,10.9,37.5,36.7,14.8
E00137257,15.2,43.7,29.9,11.2
E00137260,27,54.1,14.8,4.1
E00137261,19.2,50.4,25,5.4
E00137262,25,39.4,25,10.6
E00137263,28,47,18.9,6.1
E00137264,17.2,34.4,32.8,15.6
E00137270,16.4,40.7,34.3,8.6
E00137271,10.5,42.7,38.7,8.1
E00137272,25.7,38.5,28.4,7.3
E00137273,21,50.8,24.2,4
E00137274,32.9,41.1,19.9,6.2
E00137275,27,49.3,16.9,6.8
E00137276,27.5,45,19.5,8.1
E00137277,11.7,38.3,35.8,14.2
E00137278,20.8,46.4,25.6,7.2
E00137279,30.6,51.2,13.2,5
E00137280,21.7,41.1,30.2,7
E00137281,45.6,33.1,19.1,2.2
E00137282,46.2,39.8,9,5
E00137283,6.9,28.2,43.5,21.4
E00137284,7.6,25.7,43.8,22.9
E00137285,1.6,27.6,37,33.9
E00137286,3.1,26,44.9,26
E00137287,7.1,27.8,43.7,21.4
E00137288,5.4,29.5,41.1,24.1
E00137289,3.7,30.8,43.9,21.5
E00137336,7.1,40,37.1,15.7
E00137337,11.3,31.8,41.1,15.9
E00137338,5.6,33.6,43.4,17.5
E00137339,13.6,29.6,32.8,24
E00137340,5.3,31,42.5,21.2
E00137341,6.3,31.4,41.5,20.8
E00137354,12.3,47.5,31.5,8.6
E00137355,29.6,36.3,27.4,6.7
E00137356,10.1,39.4,35.1,15.4
E00137357,9.6,40.4,38.5,11.5
E00137358,19.4,35,37.5,8.1
E00137359,8.6,46.9,35.2,9.4
E00137360,19.4,54.3,20.9,5.4
E00137361,22.8,45.6,24.8,6.7
E00137362,14.9,53,26.9,5.2
E00137363,14.6,44.7,26.8,13.8
E00137364,16.2,46.9,24.6,12.3
E00137365,10.7,42,37.4,9.9
E00137366,8.3,32.2,41.3,18.2
E00137367,5.7,43.1,39.8,11.4
E00137368,16.5,33.1,33.8,16.5
E00137369,27.7,41.2,25.2,5.9
E00137370,25.6,42.6,27.1,4.7
E00137371,22,43.3,28.3,6.3
E00137372,10,38.9,33.9,17.2
E00137373,33.9,39.1,20,7
E00137375,10.1,34.5,33.6,21.8
E00137376,7.6,36.4,42.4,13.6
E00137377,5.1,41.3,39.9,13.8
E00137378,5.4,43.1,31.9,19.6
E00137383,20.3,46.3,23.6,9.8
E00137384,5.7,43.1,36.6,14.6
E00137385,21.1,50.4,20.3,8.3
E00137386,25.4,52.5,19.5,2.5
E00137388,24.2,41.6,22.8,11.4
E00137389,36.1,42,17.6,4.2
E00137390,33.9,40.9,18.1,7.1
E00137391,35.7,38.3,22.6,3.5
E00137392,28.8,49.2,12.7,9.3
E00137393,31.6,34.7,23.5,10.2
E00137394,19.3,45.4,26.9,8.4
E00137444,5,38,39,18
E00137445,6.1,24.4,37.8,31.7
E00137446,1.7,25,43.1,30.2
E00137447,7.9,29.6,44.7,17.8
E00137448,5.6,42.9,36.6,14.9
E00137449,7.6,45,38,9.4
E00137450,21.3,47.4,22.6,8.7
E00137451,8.6,37.4,35.3,18.7
E00137452,4.3,28.8,46,20.9
E00137453,11.7,38.3,40,10
E00137454,22.7,40.2,29.5,7.6
E00137467,3.7,33.9,38.5,23.9
E00137468,6.4,33.3,44,16.3
E00137469,5.2,34.8,39.3,20.7
E00137470,24.1,46.2,22.8,6.9
E00137471,10.1,28.3,42.8,18.8
E00137472,3.7,30.1,39,27.2
E00137473,17.6,39.4,30.3,12.7
E00137474,2.9,39.9,40.6,16.7
E00137475,8.5,39.2,36.9,15.4
E00137476,10.7,38.5,36.9,13.9
E00137477,6.2,34.2,41.6,18
E00138671,8.7,38,33.7,19.6
E00138672,5,32.2,33.1,29.8
E00138673,6.4,33.9,34.9,24.8
E00138674,0,22.4,36.7,40.8
E00138675,6.4,32.9,35.7,25
E00138676,2,22,42,34
E00138677,4.3,31.9,42.2,21.6
E00138678,7.6,25.8,47,19.7
E00138680,6.3,43.8,33.3,16.7
E00138681,5.3,25.4,46.7,22.5
E00138683,4.8,21.2,54.8,19.2
E00138684,3.6,35.7,40.5,20.2
E00138685,2.6,24,48.1,25.3
E00138826,9.1,22.7,40.9,27.3
E00138841,10.2,35.2,35.2,19.5
E00138842,6.3,30.4,38.6,24.6
E00138843,11.4,34.2,35.6,18.8
E00138844,24.3,40,27,8.7
E00138845,4.9,41.5,31.7,22
