geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00089400,85.2,9.4,5.5
E00137250,76.1,15.3,8.6
E00137251,77.9,15.2,6.9
E00137252,75.9,16.9,7.2
E00137256,78.7,16.9,4.4
E00137257,83.2,11.5,5.3
E00137260,59.3,27.6,13.2
E00137261,85.8,9.8,4.5
E00137262,78.1,17.2,4.7
E00137263,72.7,19.7,7.6
E00137264,79.8,15.7,4.5
E00137270,79.4,14.8,5.8
E00137271,77.7,16.7,5.6
E00137272,74.4,21.1,4.4
E00137273,67.7,22,10.3
E00137274,68.7,19.6,11.7
E00137275,70.8,21.8,7.4
E00137276,75.9,17,7.1
E00137277,71,19.5,9.4
E00137278,72.1,19.3,8.6
E00137279,80.2,14.3,5.5
E00137280,77.6,18.1,4.2
E00137281,65.4,23.5,11.1
E00137282,74.1,19.4,6.5
E00137283,90.7,7,2.2
E00137284,72.1,11.2,16.7
E00137285,89.5,10.1,0.4
E00137286,83.8,11.3,4.9
E00137287,87.3,9.5,3.2
E00137288,87.6,8,4.4
E00137289,85.8,11.8,2.4
E00137336,88.4,9.1,2.5
E00137337,82,14,4
E00137338,81.6,15.1,3.3
E00137339,83.9,12.5,3.6
E00137340,90.1,6.2,3.7
E00137341,87.3,8.8,4
E00137354,81.6,13.8,4.6
E00137355,78.1,13.6,8.3
E00137356,86.1,9.8,4.2
E00137357,82.3,15,2.7
E00137358,84,11.3,4.7
E00137359,83.7,12.6,3.7
E00137360,82.3,11.6,6
E00137361,83.3,12.8,4
E00137362,85.8,9.4,4.9
E00137363,83.9,12.3,3.8
E00137364,86.2,10.7,3.1
E00137365,83.6,11.2,5.3
E00137366,80.4,14.1,5.5
E00137367,81.7,14.5,3.8
E00137368,82.4,12.5,5
E00137369,78.8,13.3,7.9
E00137370,81.9,13.6,4.5
E00137371,79.9,15.5,4.6
E00137372,86.9,9.4,3.7
E00137373,75.1,17.7,7.2
E00137375,82.1,14.3,3.6
E00137376,79.1,16.4,4.5
E00137377,87.6,10.2,2.2
E00137378,80.4,15.1,4.5
E00137383,73,17.9,9.1
E00137384,83.2,14.8,2.1
E00137385,73.4,17.9,8.6
E00137386,79.6,15.5,5
E00137388,77.9,16.4,5.7
