geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00089400,13.3,18.3,30,38.3
E00137250,12.2,48.8,35.8,3.3
E00137251,0,30.8,52.3,16.9
E00137252,21.4,22.1,50.4,6.1
E00137256,0.8,28.1,53.1,18
E00137257,5.1,22.3,38.6,34
E00137260,4.9,53.7,33.3,8.1
E00137261,8.8,22.1,57.5,11.5
E00137262,0.8,40.9,44.7,13.6
E00137263,1.5,26.9,65.4,6.2
E00137264,1.6,30.2,56.6,11.6
E00137270,0.7,20.6,56,22.7
E00137271,1.6,19,59.5,19.8
E00137272,3.7,34.3,50,12
E00137273,6.4,51.2,33.6,8.8
E00137274,33.3,37.4,8.2,21.1
E00137275,16.8,53.7,25.5,4
E00137276,17.4,30.9,37.6,14.1
E00137277,0,4.1,58.5,37.4
E00137278,4.7,37.8,47.2,10.2
E00137279,24,45.5,24,6.6
E00137280,0.8,33.9,56.7,8.7
E00137281,48.1,12.6,33.3,5.9
E00137282,54.3,29.7,7.8,8.2
E00137283,0,13.7,29,57.3
E00137284,2.8,18.6,50.3,28.3
E00137285,3.9,9.3,34.1,52.7
E00137286,0,6.3,53.5,40.2
E00137287,2.4,12.6,49.6,35.4
E00137288,5.4,13.4,37.5,43.8
E00137289,3.7,8.3,31.5,56.5
E00137336,3.6,20,42.1,34.3
E00137337,4.6,25.8,41.7,27.8
E00137338,2.8,16.1,33.6,47.6
E00137339,0,11.7,57,31.3
E00137340,3.5,14.2,28.3,54
E00137341,5,17.4,35.4,42.2
E00137354,3.1,11.1,71.6,14.2
E00137355,10.2,29.9,51.8,8
E00137356,2.7,14.4,51.3,31.6
E00137357,1,29,47,23
E00137358,9.5,6.3,50.6,33.5
E00137359,3.9,22.7,57.8,15.6
E00137360,31.1,31.8,29.5,7.6
E00137361,10.7,16.1,67.8,5.4
E00137362,19.9,44.1,30.1,5.9
E00137363,4.9,30.1,48.8,16.3
E00137364,13.8,33.8,36.9,15.4
E00137365,0,21.6,47,31.3
E00137366,3.2,24.2,20.2,52.4
E00137367,3.2,12.7,57.1,27
E00137368,0.7,6.7,71.6,20.9
E00137369,2.5,22.9,70.3,4.2
E00137370,10.1,17.1,65.1,7.8
E00137371,5.6,18.3,69,7.1
E00137372,1.7,9,46.6,42.7
E00137373,20.7,6.9,62.9,9.5
E00137375,5.1,16.9,49.2,28.8
E00137376,3.8,22.7,32.6,40.9
E00137377,0.7,13.1,40.9,45.3
E00137378,9.3,26,32.4,32.4
E00137383,0.8,23,54.9,21.3
E00137384,0.8,3.3,84.3,11.6
E00137385,5.3,24.8,51.1,18.8
E00137386,5.1,18.6,70.3,5.9
E00137388,8.1,12.8,69.6,9.5
E00137389,16.1,29.7,35.6,18.6
E00137390,13.5,55.6,29.4,1.6
E00137391,14.9,18.2,60.3,6.6
E00137392,15.3,11.9,64.4,8.5
E00137393,6.1,22.4,66.3,5.1
E00137394,5.8,7.4,78.5,8.3
E00137444,4,23,29,44
E00137445,1.2,24.7,28.4,45.7
E00137446,0.9,11.3,35.7,52.2
E00137447,0,17.4,41.3,41.3
E00137448,9.4,18.8,36.3,35.6
E00137449,1.7,33.5,34.7,30.1
E00137450,37.4,17,27,18.7
E00137451,2.2,16.8,37.2,43.8
E00137452,0.6,22.1,19.6,57.7
E00137453,0,14,62.8,23.1
E00137454,8.3,38.6,37.9,15.2
E00137467,2.8,11,34.9,51.4
E00137468,2.8,27.7,37.6,31.9
E00137469,3,30.4,34.8,31.9
E00137470,29.9,43.5,15.6,10.9
E00137471,0,5.8,67.4,26.8
E00137472,6,11.3,39.1,43.6
E00137473,6.2,46.2,44.1,3.4
E00137474,4.3,19.3,38.6,37.9
E00137475,12.4,20.2,43.4,24
E00137476,0.8,10.7,83.6,4.9
E00137477,4.9,22.1,45.4,27.6
E00138671,1.1,35.1,41.5,22.3
E00138672,2.5,12.6,21,63.9
E00138673,0.9,8.3,38.5,52.3
E00138674,2,6.1,30.6,61.2
E00138675,4.3,20.3,47.8,27.5
E00138676,0,6.1,36.7,57.1
E00138677,1.7,12.1,36.2,50
E00138678,0,18.2,40.9,40.9
E00138680,8.3,22.9,33.3,35.4
E00138681,2.4,14.2,25.4,58
E00138683,0.7,21.1,30.6,47.6
E00138684,3.5,20,43.5,32.9
E00138685,5.1,17.2,31.8,45.9
E00138826,0,10.9,23.4,65.6
E00138841,0,10.9,74.2,14.8
E00138842,2.4,17.9,31.4,48.3
E00138843,6.6,10.6,43.7,39.1
E00138844,18.3,23.5,51.3,7
E00138845,8.9,15.3,29,46.8
E00138846,1.7,20.7,49.1,28.4
E00138847,2.4,27.2,56.8,13.6
E00138848,14.3,20.2,48.7,16.8
E00138849,2.5,29.8,46.3,21.5
E00138850,3.9,21.7,35.7,38.8
E00138851,0.9,17,61.6,20.5
E00138852,6.4,8.5,29.8,55.3
E00138865,9.8,12.5,31.5,46.2
E00138866,19.2,12.8,23.1,44.9
E00138867,0.8,24.8,48.8,25.6
E00138868,2.2,20.2,41.6,36
E00138904,4.8,21,33.9,40.3
E00138905,2.8,17.7,32.6,47
E00138906,1.8,10,21.8,66.4
E00138907,5.1,16.2,26.5,52.2
E00138908,6.1,15.3,58,20.6
E00138909,6.3,18.9,37.8,37
E00138910,4,28.6,54.8,12.7
E00138911,0.6,23,31.5,44.9
E00138912,3,14,38.5,44.5
E00138913,3.6,21.7,37.3,37.3
E00138914,7.9,17.1,35.7,39.3
E00138916,2.9,21.6,34.5,40.9
E00138917,1.6,16.4,33.9,48.1
