geography_code,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00052690,10.6,62.8,26.5
E00052691,4,56.6,39.3
E00052692,14.3,54.4,31.3
E00052693,16.3,59.2,24.5
E00052694,5.9,75.6,18.5
E00052695,10.4,69.6,20
E00052696,12.5,45.6,41.9
E00052697,8.6,64.9,26.4
E00052698,4.9,60.1,35
E00052699,9.2,42.3,48.6
E00052700,14.5,52.7,32.8
E00052701,8.2,63.4,28.4
E00052702,13.9,55.4,30.7
E00052703,18.1,60,21.9
E00052704,11.1,58.6,30.3
E00052706,13.4,59.8,26.8
E00052707,6.9,55.7,37.4
E00052709,13.7,40.5,45.8
E00052711,18.3,65.9,15.9
E00052712,11.2,70.4,18.4
E00052713,25,55.6,19.4
E00052714,13,64,23
E00052715,12.8,55.8,31.4
E00052716,9.3,76.9,13.9
E00052717,11.9,73.7,14.4
E00052718,7.1,81.4,11.5
E00052719,6.8,73.7,19.5
E00052720,15.5,68,16.5
E00052721,15.9,51.6,32.5
E00052722,9.6,60.5,29.8
E00052723,11.7,45.7,42.6
E00052724,7.5,78.5,14
E00052725,7.3,59.7,33.1
E00052873,13,44.3,42.7
E00052894,10.5,42.7,46.8
E00052901,12.5,52,35.5
E00052902,17.1,46.8,36
E00052904,12.2,38.8,48.9
E00052906,6.8,56.4,36.8
E00052911,16.4,37.5,46.1
E00052914,14.2,43.4,42.5
E00052915,16.6,33.8,49.7
E00052916,11.2,35.3,53.4
E00052918,8.8,62.4,28.8
E00052920,6.5,54.3,39.1
E00052921,15,38.9,46
E00052922,11.1,56.3,32.5
E00052923,11.1,42.1,46.8
E00052924,7.7,47.6,44.8
E00052925,9.6,50.7,39.7
E00052926,10.5,61.4,28.1
E00052929,11.9,44,44
E00052930,18.1,46.7,35.2
E00052931,11.9,43.7,44.4
E00052932,6.6,41,52.5
E00052933,4.9,48.6,46.5
E00052934,9.7,46,44.2
E00052935,5.4,49.3,45.3
E00052937,9.2,43.3,47.5
E00052938,10.6,45.5,43.9
E00052940,6.6,33.6,59.8
E00052941,14,39.3,46.7
E00052943,10.4,35.8,53.7
E00052944,15.1,46.2,38.7
E00052945,14.9,28.4,56.8
E00052946,17.6,49.5,33
E00052989,11.8,68.8,19.4
E00052990,17.5,67,15.5
E00052991,10.4,55.2,34.3
E00052992,10.1,59.7,30.3
E00052993,16.5,56.3,27.2
E00052994,9.3,71.3,19.4
E00052995,9.2,56.9,34
E00052996,12.8,64.2,22.9
E00052997,13.6,71.6,14.8
E00052998,10.1,52.5,37.4
E00052999,17.9,56.6,25.5
E00053000,13.3,61.1,25.6
E00053001,10.5,77.9,11.6
E00053002,3.6,72.6,23.8
E00053003,16.5,63.1,20.4
E00053004,11,56.2,32.9
E00053005,5.6,57.9,36.4
E00053006,12,78.7,9.3
E00053007,12.8,49.6,37.6
E00053008,9,72,19
E00053009,6.9,73.8,19.4
E00053010,9.8,32.5,57.7
E00053011,9.4,55.7,34.9
E00053012,8.7,52.4,38.8
E00053013,12.2,62.2,25.6
E00053014,9.6,60.5,29.8
E00053015,10.2,51.9,38
E00053016,11.4,56.2,32.4
E00053017,11.6,61.6,26.7
E00053018,14.1,55.6,30.3
E00053019,15.3,43.9,40.8
E00053020,11.2,62.6,26.2
E00053021,8.3,52.8,38.9
E00053022,13.9,62.5,23.6
E00053023,5.2,64.9,29.9
E00053024,12.7,60.3,27
E00053025,11.3,53.6,35.1
E00053026,7.2,60.8,32
E00053027,20.4,49.3,30.3
E00053028,7.5,59.6,32.9
E00053029,13,59.8,27.2
E00053030,17.9,56.7,25.4
E00053032,14.4,55.3,30.3
E00053033,6.2,54.6,39.2
E00053034,18.5,38,43.5
E00053051,17.3,55.8,26.9
E00053052,10,62,28
E00053053,20,48.2,31.8
E00053054,29.8,45.6,24.6
E00053055,14.4,56.7,28.9
E00053056,12.2,45.5,42.3
E00053057,15.7,36.2,48
E00053058,19.5,51.2,29.3
E00053059,15,37.4,47.6
E00053060,27.8,50.9,21.3
E00053061,12.9,53.8,33.3
E00053115,13.9,39.3,46.7
E00053116,15.6,38.5,45.9
E00053117,11.5,50,38.5
E00053118,18,30.8,51.1
E00053119,11.3,31.3,57.3
E00053120,12.9,45.2,41.9
E00053121,15.1,35.7,49.2
E00053122,14.7,56.9,28.4
E00053123,17.6,33.1,49.3
E00053124,16.6,28.3,55.2
E00053125,12.5,43.3,44.2
E00053126,14.9,43,42.1
E00053127,8.8,35.8,55.3
E00053128,12,36.8,51.3
E00053129,7.2,57.7,35.1
E00053130,10,34,56
E00053131,20.7,33.3,45.9
E00053132,13.8,32.2,54
E00053133,14.9,39.6,45.5
E00053134,36.5,33.9,29.6
E00053135,16.4,38.2,45.4
E00053136,9.6,42.2,48.1
E00053137,8.1,45.3,46.5
E00053138,14.6,47.9,37.5
E00053139,16,33.3,50.6
E00053140,33.3,38.7,28
E00053141,11.6,50,38.4
E00053142,13.3,34.8,51.9
E00053144,35.6,37.8,26.6
E00053145,15.6,33.6,50.8
E00053146,20.7,24.5,54.9
E00053147,16.4,29.3,54.3
E00053148,16.6,34.5,49
E00053149,13.9,30.3,55.8
E00053155,16.7,38,45.4
E00053156,10.4,40.9,48.7
E00053157,12.1,36.9,51
E00053158,14.4,40.3,45.3
E00053200,5.2,64.9,29.9
E00053201,11,75.9,13.1
E00053202,5.8,77.7,16.5
E00053203,15.3,61.3,23.4
E00053204,13.9,47.2,38.9
E00053205,12.1,57,30.8
E00053206,12.6,65.3,22.1
E00053207,9.4,73.6,17
E00053208,15.3,69.4,15.3
E00053209,12.1,60.7,27.1
E00053210,9.2,63.2,27.6
E00053211,5.9,73.3,20.8
E00053212,8,71.7,20.4
E00053213,9.1,66.1,24.8
E00053214,15.4,63.7,20.9
E00053215,9.1,64.5,26.4
E00053216,7.1,63.6,29.2
E00053217,7,67,26
E00053218,11,71.2,17.8
E00053219,13.8,57.5,28.7
E00053220,11.1,67.7,21.2
E00053221,7,67.5,25.4
E00053223,18.6,46.5,34.9
E00053224,10.9,54.5,34.7
E00053225,13.3,70,16.7
E00053226,9.9,68.3,21.8
E00053227,8.8,60,31.3
E00053228,3.7,81.3,15
E00053229,14.1,58.8,27.1
E00053230,12,51.9,36.1
E00053231,8.9,66.9,24.2
E00053232,9.6,54.8,35.7
E00053233,12.8,67,20.2
E00053234,11.5,61.1,27.4
E00053235,4.8,72.4,22.9
E00053236,14.3,50.5,35.2
E00053237,9.4,49.1,41.5
E00053238,15.8,57.4,26.7
E00053241,6.7,71.5,21.8
E00053242,9.9,67.9,22.1
E00053243,6.9,79.4,13.7
E00053244,7.7,65.8,26.5
E00053245,9.2,69.7,21
E00053246,6.3,78.6,15.1
E00053247,3.4,82.2,14.4
E00053248,8,77,15
E00053249,8.6,71.4,20
E00053250,6.5,83.7,9.8
