geography_code,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00052690,91.5,6.9,1.6
E00052691,94.7,3.5,1.8
E00052692,88.2,6.4,5.5
E00052693,98.7,1.3,0
E00052694,96.5,2.3,1.2
E00052695,94.1,3.2,2.7
E00052696,98.6,1.2,0.2
E00052697,95.2,4,0.8
E00052698,96.1,3.6,0.4
E00052699,90.1,8.3,1.6
E00052700,92.4,4.2,3.3
E00052701,94.1,4.8,1.1
E00052702,88.5,7.3,4.2
E00052703,95,4.3,0.7
E00052704,98.3,1.4,0.3
E00052706,93.8,4.7,1.5
E00052707,87.2,9,3.8
E00052709,94.4,5.1,0.5
E00052711,97.3,2.3,0.3
E00052712,97,2.1,0.8
E00052713,97.3,2.2,0.4
E00052714,96.7,2,1.3
E00052715,100,0,0
E00052716,95.3,3.6,1.1
E00052717,97.6,2.1,0.3
E00052718,98,1.7,0.3
E00052719,95.6,3.5,1
E00052720,90.8,8.9,0.3
E00052721,97.8,1.7,0.6
E00052722,96.2,3.4,0.3
E00052723,95.6,3.1,1.2
E00052724,96,2.9,1.1
E00052725,95.5,2.6,1.9
E00052873,68.3,21.5,10.2
E00052894,64.2,26.8,8.9
E00052901,87.9,8.6,3.5
E00052902,84.3,8.5,7.2
E00052904,75.6,17.7,6.7
E00052906,82.7,10.6,6.7
E00052911,58.4,29.8,11.8
E00052914,73,19.5,7.5
E00052915,53.5,28.8,17.7
E00052916,50.6,30.6,18.8
E00052918,97.3,1.6,1.2
E00052920,95,3.8,1.3
E00052921,91.9,7,1.1
E00052922,99.3,0.5,0.2
E00052923,97.2,2.2,0.6
E00052924,97.6,2.1,0.3
E00052925,97.6,1.8,0.6
E00052926,88.9,9,2
E00052929,94.1,3.1,2.8
E00052930,80.2,14.7,5.1
E00052931,90.4,8.1,1.5
E00052932,92,5.4,2.6
E00052933,84.1,12.2,3.7
E00052934,88,10.2,1.8
E00052935,86.4,12.6,1
E00052937,91.9,6.5,1.6
E00052938,88,8.2,3.8
E00052940,78.4,15.5,6.1
E00052941,87.4,11.2,1.4
E00052943,87.6,9.6,2.8
E00052944,81.4,15,3.5
E00052945,84.7,12.2,3.2
E00052946,84.4,10.5,5.1
E00052989,95.6,3.3,1.1
E00052990,91.2,5.9,2.9
E00052991,90.1,6.9,3
E00052992,94.2,5,0.9
E00052993,90.2,8.6,1.3
E00052994,97.6,2.4,0
E00052995,91.3,7.4,1.4
E00052996,88.6,9.6,1.9
E00052997,92.8,5.5,1.7
E00052998,93.7,5.3,1
E00052999,93.7,6,0.3
E00053000,89.1,10.2,0.8
E00053001,94.4,4.7,0.9
E00053002,98.1,1.9,0
E00053003,95,4.3,0.6
E00053004,89.6,6.3,4.2
E00053005,91.5,5.9,2.6
E00053006,94.3,5.7,0
E00053007,89.8,6.6,3.6
E00053008,91.2,5.7,3
E00053009,88.9,8.9,2.2
E00053010,88.6,9.2,2.2
E00053011,88.6,9.5,1.9
E00053012,93.9,4,2.2
E00053013,92.3,5.9,1.8
E00053014,91.8,5.9,2.3
E00053015,90.5,8.3,1.2
E00053016,95.2,3.4,1.4
E00053017,88.8,9.8,1.4
E00053018,86.2,10.9,2.9
E00053019,86.5,12.1,1.4
E00053020,92,6.2,1.8
E00053021,90.4,7.8,1.8
E00053022,80.5,14.8,4.8
E00053023,97.7,2.3,0
E00053024,88.5,9.7,1.8
E00053025,94.2,4.6,1.2
E00053026,94.5,5,0.4
E00053027,87.6,9.4,3
E00053028,91,5,4
E00053029,97.3,1.9,0.8
E00053030,89.7,9.3,1.1
E00053032,79.6,16.8,3.5
E00053033,83.5,12.9,3.6
E00053034,82.2,15.1,2.7
E00053051,85.8,10.8,3.4
E00053052,77.7,12.6,9.7
E00053053,84.4,9.5,6.1
E00053054,89.4,6.7,3.9
E00053055,86.8,11.4,1.8
E00053056,70,22.9,7.1
E00053057,58.7,33.2,8.1
E00053058,73.3,19.8,7
E00053059,64.3,26.5,9.3
E00053060,85.8,10.3,3.9
E00053061,76.8,16.1,7.1
E00053115,73.9,20.6,5.4
E00053116,68.9,23.2,8
E00053117,83,12.4,4.5
E00053118,63.8,25.8,10.5
E00053119,75.9,18.5,5.6
E00053120,83.3,13.2,3.5
E00053121,61.8,29.8,8.4
E00053122,65,28.3,6.8
E00053123,59.4,29.6,11
E00053124,45.2,37.8,17
E00053125,63.6,25.4,11
E00053126,55.6,35.9,8.6
E00053127,64.2,25.6,10.3
E00053128,58.6,26.3,15.1
E00053129,83.3,13.5,3.2
E00053130,60.9,24.8,14.4
E00053131,69.6,20.5,10
E00053132,74.9,16.7,8.4
E00053133,73.8,16.9,9.3
E00053134,83.6,12,4.4
E00053135,64.1,26.9,9
E00053136,78.7,15.8,5.5
E00053137,60.7,28.8,10.5
E00053138,74.1,20.6,5.3
E00053139,64.3,26.7,9
E00053140,74.9,20,5.1
E00053141,70.4,22,7.5
E00053142,56.4,33.2,10.4
E00053144,73.9,21.2,4.8
E00053145,47.9,36.3,15.8
E00053146,60,25.9,14
E00053147,58.2,29.6,12.2
E00053148,52.2,33.2,14.5
E00053149,59.8,27.6,12.7
E00053155,80.2,16.7,3.1
E00053156,82,12.3,5.7
