geography_code,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00052690,79.5,12,5.6,1.6,1.2
E00052691,86.7,8.7,3.1,0.3,1
E00052692,79.6,9.7,5.1,3,2.5
E00052693,94.5,5.2,0.3,0,0
E00052694,93.2,3.8,1.5,0.4,1.1
E00052695,91.7,6.1,2.2,0,0
E00052696,94.8,3.4,0.7,0.9,0.2
E00052697,91.1,6.1,1.9,0.6,0.3
E00052698,96.1,2.5,1.1,0.4,0
E00052699,85.1,9.2,4.5,1.2,0
E00052700,89.8,4.4,3.5,1.5,0.9
E00052701,92.1,3.6,4.1,0.3,0
E00052702,81.5,10,5.2,2.6,0.7
E00052703,86.6,9,3.1,0.3,1
E00052704,94,4,0.7,0,1.3
E00052706,89.9,3.5,1.7,2.4,2.4
E00052707,73.2,14,5.6,4.1,3.1
E00052709,83.4,12.4,2.1,0.5,1.6
E00052711,92.8,6.9,0.3,0,0
E00052712,94.6,4.6,0,0,0.8
E00052713,93.6,4.7,0,0,1.7
E00052714,94.9,2.9,1.6,0.3,0.3
E00052715,97.3,1,1.3,0.3,0
E00052716,92.4,4.3,1.1,0.7,1.4
E00052717,91.3,6.7,1.3,0.7,0
E00052718,94.5,4.5,0.6,0,0.3
E00052719,93.9,3.4,0.3,2.4,0
E00052720,81.7,8.7,3.1,2.5,4
E00052721,91.7,5.1,0.8,1.3,1.1
E00052722,92.9,4.4,1.7,0.7,0.3
E00052723,93.1,5.7,0.3,0,0.9
E00052724,93.6,6.4,0,0,0
E00052725,90.5,2.9,1.1,5.1,0.4
E00052873,54.4,20.3,11.5,7.5,6.4
E00052894,53.3,22,8.7,6.8,9.3
E00052901,71.2,17.5,6.5,2.9,1.8
E00052902,71.3,17.1,6.4,2.4,2.8
E00052904,53.1,33.4,5.4,4.4,3.7
E00052906,67.6,26.3,3.4,0,2.8
E00052911,41.4,17.4,11.7,18,11.4
E00052914,62.3,25.1,8.1,1.8,2.8
E00052915,31.3,15.9,11.5,20.1,21.2
E00052916,36.4,21.5,11.9,17.5,12.7
E00052918,87,7.6,0,0.8,4.6
