areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00141579,13.6,39.8,35.2,11.4
E00141584,4.2,36.1,37.5,22.2
E00141593,7.2,42.3,29.9,20.6
E00141594,2.5,30,43.8,23.8
E00141595,16.5,35.5,30.6,17.4
E00141596,13,39.9,31.9,15.2
E00141597,9.7,55.6,26.6,8.1
E00141598,4.2,38.9,35.9,21
E00141599,6.5,37,39.1,17.4
E00141614,4.1,40,35.9,20
E00141615,4.3,37,44.2,14.4
E00141616,8.2,32.7,40.8,18.4
E00141626,0,33.9,45.2,21
E00141633,67.8,20.7,8.3,3.3
E00141634,65.3,27.8,3.5,3.5
E00141635,55.3,37.1,6.9,0.6
E00141636,56.5,32.8,7.6,3.1
E00141637,76.6,20.2,1.6,1.6
E00141638,72.4,21.1,4.3,2.2
E00141639,69.1,26.6,3.7,0.5
E00141640,62.7,28.8,5.6,2.8
E00141641,65.5,28.1,5.3,1.2
E00141642,49.2,41,8.2,1.6
E00141643,61.3,31.9,3.4,3.4
E00141644,59.4,35.6,3.5,1.5
E00141645,45.8,39.8,11,3.4
E00141646,26.2,49.5,17.8,6.5
E00141647,39.1,47.8,11.3,1.7
E00141648,51.7,34.2,11.7,2.5
E00141649,62.3,30.8,6.2,0.8
E00141650,34.6,49,10.6,5.8
E00141651,11.6,44.8,36.9,6.6
E00141652,13.6,44.8,32,9.6
E00141653,24.8,47.6,17.9,9.7
E00141654,11,49.2,33.1,6.8
E00141655,16.7,47.7,28.8,6.8
E00141656,8.8,52.2,29.1,9.9
E00141657,9,61.7,20.3,9
E00141658,13.4,51.2,24.4,11
E00141659,10.2,35.8,37.5,16.5
E00141660,3.8,43,40.5,12.7
E00141661,9.3,53.1,29,8.6
E00141662,19.1,55.3,19.1,6.4
E00141663,18.8,57.4,18.8,5
E00141664,19,50.8,21.4,8.7
E00141665,13.4,55.4,29.5,1.8
E00141666,41.1,43.4,11.6,3.9
E00141667,62.7,32.2,3.4,1.7
E00141668,39.7,44,9.9,6.4
E00141669,35.1,50,14.9,0
E00141670,36.5,47.6,12.7,3.2
E00141671,41.2,42.4,15.2,1.2
E00141672,41.7,48.8,7.9,1.6
E00141673,52.3,34.9,9.2,3.7
E00141674,28,48,19,5
E00141675,44.1,44.7,8.7,2.5
E00141676,28.5,57.7,13.1,0.8
E00141677,46.7,39.4,12.4,1.5
E00141678,33.1,49.2,16.9,0.8
E00141679,33.9,53.9,11.3,0.9
E00141680,26.6,60.8,10.5,2.1
E00141681,30,50.7,17.1,2.1
E00141689,7.9,36.7,44.6,10.8
E00141691,12.9,41.9,32.3,12.9
E00141692,11.3,45.2,32.3,11.3
E00141693,3.8,41.9,42.9,11.4
E00141694,25,47,19.7,8.3
E00141695,5,39.7,44,11.3
E00141696,10.7,38.8,38.8,11.7
E00141697,6.9,38.2,38.2,16.8
E00141698,9.3,45.4,28.7,16.7
E00141699,9.2,35.5,40.4,14.9
E00141700,13.9,38,33.3,14.8
E00141702,11.5,49.2,31.9,7.3
E00141703,9.4,50,31.2,9.4
E00141704,12.9,35.7,30.7,20.7
E00141708,33.6,48.2,13.9,4.4
E00141710,28.3,48.3,18.3,5
E00141711,25.9,49.1,19,6
E00141712,42.4,36.8,16.8,4
E00141713,33,36.7,24.8,5.5
E00141716,22.6,42.9,26.2,8.3
E00141717,28.7,36.9,27,7.4
E00141719,32,46.9,16.3,4.8
E00141720,60.4,24.6,9.7,5.2
E00141721,17.7,50.8,21.5,10
E00141723,47.1,37.5,6.7,8.7
E00141724,28.6,50.8,14.3,6.3
E00141725,46.3,34.9,16.1,2.7
E00141728,12.2,43.9,28.4,15.5
E00141729,20.9,46.5,24.8,7.8
E00141730,11.3,36.3,34.7,17.7
E00141731,3.9,34.1,41.1,20.9
E00141732,3.7,39.6,42.5,14.2
E00141733,5.9,45.9,35.6,12.6
E00141734,11,50.4,29.1,9.4
E00141735,39.7,36,20.6,3.7
E00141741,10.1,43,29.1,17.7
E00141742,42.5,40.8,12.1,4.6
E00141744,21.2,52.3,22.7,3.8
E00141745,42.5,44.4,10.6,2.5
E00141746,27,44.7,23.4,5
E00141747,20.9,48,26.4,4.7
E00141748,26.6,43.7,22.8,7
E00141749,37.2,45.5,12.4,4.8
E00141750,11.8,48,32.3,7.9
E00141751,33.8,50.4,12.8,3
E00141752,25.7,57.4,13.2,3.7
E00141753,37.6,41,15.7,5.6
E00141754,30.9,56.9,10.6,1.6
E00141755,39.3,46.7,11.1,3
E00141756,39.3,43,14.1,3.7
E00141757,33.9,48.3,12.7,5.1
E00141758,18,56.8,21.6,3.6
E00141759,30.2,42.1,22.2,5.6
E00141760,25,51.9,15.7,7.4
E00141761,16.8,55.7,18.4,9.2
E00141762,25.4,53.5,16.7,4.4
E00141763,30.8,40,25.4,3.8
E00141764,11.9,58.5,27.1,2.5
E00141765,13.5,56.4,23.3,6.8
E00141766,38.8,43.7,13.6,3.9
E00141768,22.7,59.1,14.5,3.6
E00141769,23.1,50.7,22.4,3.7
E00141770,14.9,64.2,17.2,3.7
E00141771,8.6,57.8,25.8,7.8
E00141772,20.6,37.3,33.3,8.8
E00141773,18.7,53.7,20.9,6.7
E00141774,21.5,44.1,26.6,7.9
E00141775,32.3,50,13.1,4.6
E00141776,23.4,50.8,15.3,10.5
E00141777,20.2,53.2,21,5.6
E00141778,28.1,45.5,19.8,6.6
E00141779,38.8,44,13.4,3.7
E00141780,53.2,33.9,10.1,2.8
E00141781,11.2,44,33.6,11.2
E00141782,14.7,49.5,24.8,11
E00141783,25.3,47.4,20,7.4
E00141784,6.8,38.1,35.6,19.5
E00141785,5.5,44,36.7,13.8
E00141786,12.8,43.6,29.1,14.5
E00141787,13.8,41.4,32.8,12.1
E00141788,13.7,40,26.3,20
E00141789,5.9,44.1,33,17
E00141790,6.8,32.6,40.3,20.4
E00141791,16.8,55.8,23.9,3.5
E00141792,9.8,35.8,35.8,18.7
E00141793,15.2,44,27.2,13.6
E00141794,8.9,48,31.7,11.4
E00141795,14.3,52.2,28.6,5
E00141796,14.3,41.4,29.3,15
E00141797,35.3,46.6,11.2,6.9
E00141798,11.2,52.8,26.4,9.6
E00141799,7.7,55.4,26.9,10
E00141800,18,47.5,25.4,9
E00141801,18.5,51.6,23.4,6.5
E00141802,7.8,42.2,33.6,16.4
E00141803,4.2,47.6,29.4,18.9
E00141805,9.6,47.1,33.8,9.6
E00141806,13.7,46.8,29.5,10.1
E00141807,10.9,47.3,32.6,9.3
E00141808,9.4,34.6,43.4,12.6
E00141809,7.8,42.6,33.9,15.7
E00141810,13.5,33.7,46,6.7
E00141811,9.1,40.9,33.1,16.9
E00141812,13.7,47.2,28,11.2
E00141813,27.6,43.3,22,7.1
E00141814,6.8,49.2,36.2,7.9
E00141815,17,44.4,31.1,7.4
E00141816,39.2,39.2,14.6,6.9
E00141817,14.5,44.2,31.2,10.1
E00141818,17.2,51.6,24.6,6.6
E00141819,27.1,50,15.7,7.1
E00141821,37,39.3,19.3,4.4
E00141822,10.9,55.2,27,6.9
E00141823,54.8,38.7,5.6,0.8
E00141824,15.3,49.2,25.8,9.7
E00141825,14.8,39.3,34.1,11.9
E00141826,16.1,41.9,31.5,10.5
E00141827,7.1,40.5,34.1,18.3
E00141835,11.7,45.6,27.2,15.5
E00141836,11.1,57.1,17.5,14.3
E00141838,7.6,39.2,35.4,17.7
E00141841,13.8,54.5,18.7,13
E00141842,17.7,45.2,28.2,8.9
E00141843,35.2,41.7,14.8,8.3
E00141844,6.8,52.4,28.2,12.6
E00141845,12.3,34.2,39.7,13.7
E00141846,12.5,48.6,29.9,9
E00141847,8.5,44.7,36.2,10.6
E00141848,18.3,60,18.3,3.3
E00141849,11.6,43.8,29.8,14.9
E00141850,6.9,44.3,32.1,16.8
E00141851,17.1,44.1,32.4,6.3
E00141852,10.7,48.4,32.8,8.2
E00141853,12.2,48.9,29.8,9.2
E00141854,13.2,53.7,26.4,6.6
E00141855,30.5,47.6,18.1,3.8
E00141856,23.4,41.8,27,7.8
E00141857,12,50,27.8,10.2
E00141858,33.6,42.3,16.8,7.3
E00141859,18.9,46.2,27.3,7.6
E00141860,16,49.6,28.2,6.1
