areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00141579,77.8,16.7,5.6
E00141584,81.3,14.5,4.3
E00141593,79.4,12.1,8.4
E00141594,81.9,13.1,5
E00141595,78.7,14.3,7
E00141596,84.6,10.4,5
E00141597,69.4,19.9,10.7
E00141598,75.9,17.4,6.7
E00141599,80.9,13.4,5.7
E00141614,77,16.2,6.8
E00141615,83.7,13.3,3
E00141616,79.3,13.2,7.4
E00141626,78.1,15.8,6.2
E00141633,65.9,16.6,17.5
E00141634,68.1,16.9,15
E00141635,78.2,18.3,3.5
E00141636,62.3,24.1,13.6
E00141637,58.8,26.5,14.6
E00141638,72,16.6,11.4
E00141639,69.1,20.3,10.6
E00141640,67.7,17.7,14.6
E00141641,70.8,15.9,13.3
E00141642,80.8,13.9,5.3
E00141643,75,16.7,8.3
E00141644,73.2,19.3,7.5
E00141645,73.9,17.6,8.5
E00141646,71.4,15.3,13.2
E00141647,75,17.2,7.8
E00141648,71.1,16.9,11.9
E00141649,71.6,15.2,13.2
E00141650,75.5,15.3,9.2
E00141651,83.2,10.9,5.8
E00141652,71.1,21.3,7.5
E00141653,67.7,18.8,13.5
E00141654,85.1,10.3,4.6
E00141655,73.4,20.6,6
E00141656,80.1,13,6.9
E00141657,80.1,13.1,6.7
E00141658,74.6,16,9.4
E00141659,82.3,12.4,5.3
E00141660,78,13,9
E00141661,75.4,17.5,7.1
E00141662,74.5,19.7,5.8
E00141663,76,18.1,5.8
E00141664,77.6,15,7.5
E00141665,73.3,20.5,6.2
E00141666,81.6,11.7,6.7
E00141667,70.3,23.9,5.9
E00141668,79.8,15.5,4.7
E00141669,81.9,12,6
E00141670,79.5,14.7,5.8
E00141671,77.2,16.8,6
E00141672,78.3,13.8,7.9
E00141673,71.2,16,12.9
E00141674,82.2,13.6,4.2
E00141675,79.8,16.2,4
E00141676,84,12.6,3.4
E00141677,80.9,12.5,6.6
E00141678,86.4,10.4,3.2
E00141679,81.9,12.6,5.5
E00141680,79.5,16.3,4.2
E00141681,79.9,15.4,4.7
E00141689,82.2,13.4,4.5
E00141691,79.7,13.3,6.9
E00141692,80.5,14.2,5.3
E00141693,80.4,16.4,3.3
E00141694,68.4,18,13.6
E00141695,83.1,11.6,5.3
E00141696,76.8,17.3,5.9
E00141697,72.5,19.6,7.9
E00141698,86.2,11.1,2.8
E00141699,78.5,16.7,4.9
E00141700,74.2,19.8,6
E00141702,80.4,11.1,8.5
E00141703,81.4,13,5.6
E00141704,81.8,14.5,3.8
E00141708,77,16,7
E00141710,81,11.5,7.5
E00141711,81.7,13.4,4.9
E00141712,76.3,14.6,9.2
E00141713,83.1,9.3,7.6
E00141716,69.1,20.2,10.6
E00141717,76.6,12.3,11.1
E00141719,65.3,22.6,12.1
E00141720,67.5,16.5,16
E00141721,72,19.5,8.6
E00141723,78.2,13.1,8.7
E00141724,74.6,18.7,6.7
E00141725,78.2,14.8,7
E00141728,79.9,13.9,6.3
E00141729,77,13.3,9.7
E00141730,83.5,13.4,3.1
E00141731,82.2,12.9,4.9
E00141732,82.3,11.7,6
E00141733,80.2,13.8,6
E00141734,74.4,19.6,6
E00141735,63.3,19.3,17.4
E00141741,81.8,12,6.3
E00141742,61.8,20.3,17.9
E00141744,77.4,16.6,6
E00141745,70.4,18.6,11.1
E00141746,79.9,15.8,4.3
E00141747,76.8,14.4,8.8
E00141748,75.2,16.7,8.1
E00141749,53.6,28.9,17.5
E00141750,84.5,9.8,5.7
E00141751,83.6,11.7,4.7
E00141752,81.3,14.4,4.3
E00141753,65.2,22.6,12.3
E00141754,76.6,16.1,7.3
E00141755,77.2,14.5,8.3
E00141756,78.9,14.8,6.3
E00141757,69.8,20.5,9.8
E00141758,65.1,26.7,8.2
E00141759,71.1,17.1,11.8
E00141760,73.6,18.5,7.9
E00141761,77.4,14.8,7.8
E00141762,74.8,16.4,8.9
E00141763,71.4,19,9.7
E00141764,67.8,23,9.2
E00141765,71.4,22.4,6.2
E00141766,75.8,16.3,7.9
E00141768,63.9,25.1,11
E00141769,76.3,14.7,9
E00141770,68.6,24.1,7.3
E00141771,69.9,21.6,8.5
E00141772,75,20.7,4.3
E00141773,68.9,24.3,6.8
E00141774,79.4,13.5,7.1
E00141775,75.4,16.7,7.9
E00141776,75.8,14.7,9.5
E00141777,64.1,28.3,7.6
E00141778,74.7,16.4,8.9
E00141779,74.5,19,6.5
E00141780,62.3,26.3,11.4
E00141781,81,14.9,4.1
E00141782,82.1,16.2,1.7
E00141783,76,18.9,5.1
E00141784,83.6,12.3,4.1
E00141785,80.9,13.4,5.7
E00141786,73.4,19.1,7.5
E00141787,77,15.2,7.8
E00141788,78.1,16.4,5.5
E00141789,70.7,17.5,11.8
E00141790,78.5,15.6,5.9
E00141791,70.8,24.5,4.6
E00141792,82.4,12.9,4.7
E00141793,75.7,15.9,8.4
E00141794,82.6,14.3,3
E00141795,75.2,17.2,7.6
E00141796,74.9,15.7,9.4
E00141797,64,20.9,15.1
E00141798,78.7,13.9,7.4
E00141799,68,21.6,10.5
E00141800,73.1,18.1,8.8
E00141801,71.7,18.4,9.9
E00141802,79.9,12.3,7.8
E00141803,77.8,16.5,5.7
E00141805,78.4,16.4,5.1
E00141806,78.3,14.4,7.2
E00141807,76,17.1,6.9
E00141808,83.6,12.4,4
E00141809,86.8,10.9,2.3
E00141810,79.9,15.4,4.6
E00141811,83.1,11.6,5.2
E00141812,80.4,16.1,3.5
E00141813,75.5,16.1,8.4
E00141814,83.1,12.9,4
E00141815,83.9,11.7,4.3
E00141816,73.8,18.8,7.3
E00141817,81.6,13.9,4.5
E00141818,78.2,17.6,4.2
E00141819,74.2,18.3,7.5
E00141821,77.9,14.4,7.7
E00141822,85.6,9.9,4.6
E00141823,50.7,27.3,22
E00141824,80.5,14.9,4.6
E00141825,85.1,10.8,4.1
E00141826,82.6,11.7,5.7
E00141827,80.4,14.4,5.2
E00141835,84.9,11,4.1
E00141836,77.9,21.3,0.8
E00141838,88.1,8.8,3.1
E00141841,84.7,10.2,5.1
E00141842,79.2,15.8,5
E00141843,72.8,17.1,10.1
E00141844,77.9,16.7,5.4
E00141845,86.1,10.9,3.1
E00141846,82.1,13.5,4.4
E00141847,78.7,17.5,3.8
E00141848,70.5,24.2,5.3
E00141849,82.9,14.3,2.7
E00141850,70.1,25.9,3.9
E00141851,85.9,11.2,2.8
E00141852,80.3,12.5,7.3
E00141853,83.7,12.3,4
E00141854,83.3,14,2.7
E00141855,76.4,15.1,8.5
E00141856,78.1,14.7,7.2
E00141857,80.2,14.2,5.5
E00141858,74.8,17.3,7.9
E00141859,80.1,14.7,5.2
E00141860,75.5,15.3,9.1
E00141861,82.3,11.5,6.3
E00141862,82.5,13.2,4.3
E00141863,84.3,12.6,3.1
E00141864,73.8,20.1,6.1
E00141865,81.3,12.5,6.3
E00141866,72.5,21.9,5.6
E00141867,75.4,19.1,5.5
E00141868,77.3,15.5,7.3
E00141869,83.6,15.9,0.5
E00141870,79.8,12.6,7.5
E00141871,67.7,20.6,11.7
E00141872,64.4,21.5,14.2
E00141873,65.1,22.3,12.6
E00141874,65.5,22.9,11.6
E00141875,80.9,15.2,3.9
E00141876,80.1,13.7,6.3
E00141877,84.3,12.9,2.8
E00141878,84.9,11.9,3.2
E00141879,81.1,16.6,2.3
E00141880,82.1,11.6,6.3
E00141881,71.3,15.4,13.4
E00141882,82.4,13.6,3.9
E00141883,75.5,18.9,5.7
E00141884,74.1,17.4,8.5
E00141885,81.1,13.6,5.3
