areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00141579,98.3,0,1.7
E00141584,99.4,0,0.6
E00141593,98.1,0,1.9
E00141594,96,0,4
E00141595,98.7,0,1.3
E00141596,96,0.7,3.4
E00141597,98.5,0.4,1.1
E00141598,99.5,0.2,0.2
E00141599,96.9,1.4,1.7
E00141614,97.7,1.6,0.6
E00141615,96.6,0.6,2.8
E00141616,91.9,2.4,5.7
E00141626,96.6,0.7,2.7
E00141633,89.3,1.3,9.4
E00141634,83.8,1.9,14.3
E00141635,81.8,2.2,16
E00141636,90,0.9,9.1
E00141637,90.7,0.9,8.4
E00141638,83.4,4.9,11.6
E00141639,86.9,2.6,10.6
E00141640,82.3,0.4,17.3
E00141641,82.5,1.1,16.3
E00141642,86.5,2.4,11.1
E00141643,82.3,3.9,13.8
E00141644,76.5,2.1,21.4
E00141645,91.4,2.5,6.1
E00141646,98.9,0.5,0.5
E00141647,92.2,2,5.9
E00141648,95.6,1,3.4
E00141649,87.6,0,12.4
E00141650,97.4,1,1.5
E00141651,97.8,0.9,1.3
E00141652,99.2,0,0.8
E00141653,98.5,0.4,1.1
E00141654,98.5,0.4,1.2
E00141655,97.9,0,2.1
E00141656,98.3,0.7,1
E00141657,99.3,0,0.7
E00141658,99.6,0,0.4
E00141659,98.8,0,1.2
E00141660,99.4,0,0.6
E00141661,97.2,0.6,2.2
E00141662,96.9,0.4,2.7
E00141663,96.5,1.2,2.3
E00141664,98,1.2,0.8
E00141665,99,0.5,0.5
E00141666,87.7,2.3,10
E00141667,83.9,1.3,14.8
E00141668,95,0.6,4.4
E00141669,90.3,1,8.7
E00141670,92.4,3.6,4
E00141671,81.7,1.6,16.6
E00141672,86.2,1.2,12.6
E00141673,86.4,0.3,13.2
E00141674,98.2,0.5,1.4
E00141675,96,0.9,3.1
E00141676,95.6,1.7,2.7
E00141677,92.8,2.3,4.9
E00141678,93.5,2.6,3.9
E00141679,93.6,1.2,5.2
E00141680,94.6,1.5,3.9
E00141681,93.5,2.4,4.1
E00141689,98.5,1.2,0.3
E00141691,99.2,0.8,0
E00141692,97.5,1.4,1.1
E00141693,97.4,0.7,1.8
E00141694,99.3,0.3,0.3
E00141695,99.4,0.3,0.3
E00141696,99.2,0.4,0.4
E00141697,97.1,0,2.9
E00141698,97.6,0.8,1.6
E00141699,96.6,1.4,2.1
E00141700,96.8,0,3.2
E00141702,97.9,0.2,1.9
E00141703,96.5,0.4,3.2
E00141704,97.5,0.3,2.2
E00141708,97.9,0.5,1.6
E00141710,98.8,0,1.2
E00141711,97.7,0,2.3
E00141712,96.7,0,3.3
E00141713,97.9,0.4,1.7
E00141716,99.5,0,0.5
E00141717,98.2,0,1.8
E00141719,97.7,0.4,1.9
E00141720,95.5,1.2,3.3
E00141721,93.4,2.3,4.2
E00141723,98.3,0,1.7
E00141724,97.7,0,2.3
E00141725,94.7,0.5,4.9
E00141728,99,0,1
E00141729,99.3,0,0.7
E00141730,98.5,0.4,1.1
E00141731,99.1,0.6,0.3
E00141732,97,1.3,1.7
E00141733,96.4,1.1,2.5
E00141734,97.6,0,2.4
E00141735,98.5,0,1.5
E00141741,95.3,0,4.7
E00141742,94.7,0,5.3
E00141744,89.4,1.4,9.2
E00141745,91.6,0.9,7.5
E00141746,95.7,0,4.3
E00141747,98.8,0.6,0.6
E00141748,90.3,2.3,7.4
E00141749,96.4,0.7,2.9
E00141750,91.6,1.3,7.1
E00141751,90.3,1.3,8.3
E00141752,90.3,1.8,7.9
E00141753,99.7,0,0.3
E00141754,95.4,0.8,3.8
E00141755,97.1,1.1,1.8
E00141756,88.5,0.7,10.7
E00141757,93.9,1.4,4.7
E00141758,99.6,0,0.4
E00141759,98.6,0,1.4
E00141760,96.9,0,3.1
E00141761,98.7,0,1.3
E00141762,97.7,1.9,0.5
E00141763,96.6,1.9,1.5
E00141764,99.2,0,0.8
E00141765,97.7,0.8,1.5
E00141766,95.7,0.5,3.7
E00141768,98.7,0.4,0.9
E00141769,98.7,0.7,0.7
E00141770,100,0,0
E00141771,99.6,0,0.4
E00141772,100,0,0
E00141773,98.7,0.4,0.9
E00141774,100,0,0
E00141775,99,1,0
E00141776,99.2,0.4,0.4
E00141777,99.5,0,0.5
E00141778,96.8,1.8,1.4
E00141779,96.6,0.8,2.7
E00141780,99.4,0,0.6
E00141781,92.4,1.9,5.7
E00141782,98.3,1.7,0
E00141783,97.1,0.6,2.3
E00141784,95.5,0.4,4.1
E00141785,96.4,0,3.6
E00141786,97.9,0,2.1
E00141787,99.6,0,0.4
E00141788,96.8,0.9,2.3
E00141789,96.1,1.2,2.7
E00141790,98.5,1,0.6
E00141791,99.1,0,0.9
E00141792,97.5,1.4,1.1
E00141793,97.9,0.9,1.2
E00141794,98.1,0,1.9
E00141795,98.7,0,1.3
E00141796,99,0,1
E00141797,96,0,4
E00141798,98.7,0.8,0.4
E00141799,98,0.7,1.3
E00141800,97.9,1.7,0.4
E00141801,97.3,0.9,1.8
E00141802,99.6,0,0.4
E00141803,97.3,1.5,1.2
E00141805,96.2,1.7,2
E00141806,98.2,0.4,1.4
E00141807,98.9,0,1.1
E00141808,98.1,0.5,1.3
E00141809,95.7,0,4.3
E00141810,98.4,0.8,0.8
E00141811,97.4,1.2,1.5
E00141812,99.7,0,0.3
E00141813,99.6,0.4,0
E00141814,98.8,1,0.2
E00141815,98.7,0.7,0.7
E00141816,98.8,0.4,0.8
E00141817,98.5,0.9,0.6
E00141818,96.6,0.4,3
E00141819,97.9,1.1,1.1
E00141821,98.2,0,1.8
E00141822,99.2,0,0.8
E00141823,99,0,1
E00141824,98.9,0.4,0.8
E00141825,97.6,0,2.4
E00141826,97.2,0,2.8
E00141827,98.4,0.4,1.2
E00141835,95.3,0.9,3.7
E00141836,95.1,0.8,4.1
E00141838,97.4,0,2.6
E00141841,96.7,0.7,2.5
E00141842,98.6,0,1.4
E00141843,98.2,0.5,1.4
E00141844,96.6,1.5,1.9
E00141845,98,0,2
E00141846,96.6,0.6,2.8
E00141847,96.7,2.4,0.9
E00141848,97.6,0.5,1.9
E00141849,99.3,0,0.7
E00141850,99.2,0.3,0.6
E00141851,95.6,1.6,2.8
