areacd,disability_3a-001,disability_3a-002
E00141579,15.1,84.9
E00141584,19,81
E00141593,19.6,80.4
E00141594,17.5,82.5
E00141595,17.5,82.5
E00141596,18.5,81.5
E00141597,27.3,72.7
E00141598,22.6,77.4
E00141599,17.7,82.3
E00141614,22.5,77.5
E00141615,17.8,82.2
E00141616,17.5,82.5
E00141626,22.4,77.6
E00141633,32.1,67.9
E00141634,26.4,73.6
E00141635,21.2,78.8
E00141636,36,64
E00141637,35,65
E00141638,32.9,67.1
E00141639,27.7,72.3
E00141640,30.1,69.9
E00141641,28.7,71.3
E00141642,21.6,78.4
E00141643,25.9,74.1
E00141644,21.4,78.6
E00141645,25.3,74.7
E00141646,24.7,75.3
E00141647,25.9,74.1
E00141648,28.4,71.6
E00141649,26.7,73.3
E00141650,27.7,72.3
E00141651,18.5,81.5
E00141652,24.5,75.5
E00141653,32.3,67.7
E00141654,14.6,85.4
E00141655,20.4,79.6
E00141656,19.7,80.3
E00141657,20.8,79.2
E00141658,22.5,77.5
E00141659,17.9,82.1
E00141660,23.6,76.4
E00141661,24,76
E00141662,23.9,76.1
E00141663,19.8,80.2
E00141664,19.7,80.3
E00141665,25.1,74.9
E00141666,17.1,82.9
E00141667,18.1,81.9
E00141668,17.8,82.2
E00141669,19.1,80.9
E00141670,16.8,83.2
E00141671,21.9,78.1
E00141672,20.6,79.4
E00141673,33,67
E00141674,20.5,79.5
E00141675,17,83
E00141676,16.1,83.9
E00141677,18.7,81.3
E00141678,17.2,82.8
E00141679,18.6,81.4
E00141680,19.2,80.8
E00141681,18.9,81.1
E00141689,17.7,82.3
E00141691,24.5,75.5
E00141692,15.6,84.4
E00141693,22.2,77.8
E00141694,30.8,69.2
E00141695,20.1,79.9
E00141696,24.2,75.8
E00141697,25.7,74.3
E00141698,11.5,88.5
E00141699,16,84
E00141700,22.6,77.4
E00141702,18.7,81.3
E00141703,16.2,83.8
E00141704,22.1,77.9
E00141708,21.3,78.7
E00141710,24.8,75.2
E00141711,24.2,75.8
E00141712,22.3,77.7
E00141713,17.6,82.4
E00141716,28.7,71.3
E00141717,20.2,79.8
E00141719,28.4,71.6
E00141720,32.5,67.5
E00141721,24.1,75.9
E00141723,24.6,75.4
E00141724,23.5,76.5
E00141725,21.8,78.2
E00141728,22.8,77.2
E00141729,24.5,75.5
E00141730,14.9,85.1
E00141731,14.5,85.5
E00141732,21.7,78.3
E00141733,17.6,82.4
E00141734,25.7,74.3
E00141735,32.6,67.4
E00141741,21.6,78.4
E00141742,32.8,67.2
E00141744,24.5,75.5
E00141745,29.4,70.6
E00141746,18,82
E00141747,23.1,76.9
E00141748,22.4,77.6
E00141749,41.8,58.2
E00141750,18.5,81.5
E00141751,18.3,81.7
E00141752,17.6,82.4
E00141753,34,66
E00141754,28.4,71.6
E00141755,21,79
E00141756,22.9,77.1
E00141757,26.8,73.2
E00141758,28,72
E00141759,26,74
E00141760,27.6,72.4
E00141761,21.5,78.5
E00141762,26.6,73.4
E00141763,27.9,72.1
E00141764,35.2,64.8
E00141765,29.2,70.8
E00141766,21.6,78.4
E00141768,39.6,60.4
E00141769,23.5,76.5
E00141770,30.2,69.8
E00141771,25.2,74.8
E00141772,22.8,77.2
E00141773,24.2,75.8
E00141774,22.7,77.3
E00141775,24.3,75.7
E00141776,20.7,79.3
E00141777,33.3,66.7
E00141778,25.8,74.2
E00141779,21.7,78.3
E00141780,32.2,67.8
E00141781,22.5,77.5
E00141782,16.9,83.1
E00141783,18.6,81.4
E00141784,19,81
E00141785,20.6,79.4
E00141786,20.6,79.4
E00141787,22,78
E00141788,23.3,76.7
E00141789,25.6,74.4
E00141790,21.9,78.1
E00141791,25.6,74.4
E00141792,18.8,81.2
E00141793,22,78
E00141794,18.5,81.5
E00141795,23.8,76.2
E00141796,23.8,76.2
E00141797,35.9,64.1
E00141798,17.4,82.6
E00141799,30.4,69.6
E00141800,24.8,75.2
E00141801,23.7,76.3
E00141802,21.3,78.7
E00141803,21,79
E00141805,19.9,80.1
E00141806,21.3,78.7
E00141807,21.9,78.1
E00141808,18.8,81.3
E00141809,17.1,82.9
E00141810,19,81
E00141811,17.4,82.6
E00141812,16.2,83.8
E00141813,20.3,79.7
E00141814,14.6,85.4
E00141815,16.1,83.9
E00141816,24.9,75.1
E00141817,13.3,86.7
E00141818,21.6,78.4
E00141819,26,74
E00141821,21.8,78.2
E00141822,13.5,86.5
E00141823,47.3,52.7
E00141824,20.7,79.3
E00141825,14.8,85.2
E00141826,20.6,79.4
E00141827,17.3,82.7
E00141835,15.6,84.4
E00141836,17.9,82.1
E00141838,11.7,88.3
E00141841,17,83
E00141842,16.3,83.7
E00141843,27.6,72.4
E00141844,20.6,79.4
E00141845,16.4,83.6
E00141846,18.8,81.2
E00141847,20.2,79.8
E00141848,24.4,75.6
E00141849,17.4,82.6
E00141850,29.9,70.1
E00141851,14.9,85.1
E00141852,17.4,82.6
E00141853,18.4,81.6
E00141854,14.5,85.5
E00141855,25.6,74.4
E00141856,22,78
E00141857,19.8,80.2
E00141858,24.2,75.8
E00141859,17.9,82.1
E00141860,24,76
E00141861,18.5,81.5
E00141862,17.5,82.5
E00141863,17.4,82.6
E00141864,27.1,72.9
E00141865,18.1,81.9
E00141866,26.7,73.3
E00141867,20.7,79.3
E00141868,25,75
E00141869,15.3,84.7
E00141870,19.3,80.7
E00141871,27.2,72.8
E00141872,31.5,68.5
E00141873,35.3,64.7
E00141874,32.2,67.8
E00141875,15.9,84.1
E00141876,22.7,77.3
E00141877,13.8,86.2
E00141878,18.7,81.3
E00141879,19.7,80.3
E00141880,16.5,83.5
E00141881,28.6,71.4
E00141882,18.6,81.4
E00141883,23,77
E00141884,27.8,72.2
E00141885,19.7,80.3
E00141886,21.5,78.5
E00141887,22.9,77.1
E00141888,25.2,74.8
E00141889,21.7,78.3
E00141890,21,79
E00141891,19.1,80.9
E00141892,17.8,82.2
E00141893,20.9,79.1
E00141894,32.7,67.3
E00141895,26.5,73.5
E00141896,27.8,72.2
E00141897,23.6,76.4
E00141898,24.3,75.7
E00141899,31.8,68.2
E00141900,26.6,73.4
E00141901,25.5,74.5
E00141902,30.5,69.5
E00141903,31.5,68.5
E00141904,21.7,78.3
E00141905,32.9,67.1
E00141906,19.8,80.2
E00141907,25.9,74.1
E00141908,28.8,71.2
E00141909,20.4,79.6
E00141910,11.8,88.2
E00141911,17.2,82.8
E00141912,17.2,82.8
E00141913,20.5,79.5
E00141915,18.5,81.5
E00141916,19.1,80.9
E00141917,20.5,79.5
E00141918,14.6,85.4
E00141919,47.5,52.5
E00141920,25.1,74.9
E00141921,15.4,84.6
E00141922,15.8,84.2
E00141923,20.7,79.3
E00141924,17.4,82.6
E00141925,15.5,84.5
E00141926,29.9,70.1
E00141927,21.7,78.3
E00141928,11.4,88.6
E00141929,18.8,81.2
E00141930,13,87
E00141931,24.4,75.6
E00141932,10.2,89.8
E00141933,19.1,80.9
E00141934,14,86
E00141935,18.5,81.5
E00141936,22.3,77.7
E00141938,19.6,80.4
E00141939,20.3,79.7
E00141940,21,79
E00141941,25.3,74.7
E00141942,24.4,75.6
E00141943,14.8,85.2
E00141944,21.2,78.8
E00141945,16.9,83.1
E00141946,25.8,74.2
E00141947,18.8,81.2
E00141948,33,67
E00141949,26.6,73.4
E00141950,24.2,75.8
E00141951,16.8,83.2
E00141952,19.5,80.5
E00141953,18.9,81.1
E00141954,16.1,83.9
E00141955,23.5,76.5
E00141956,21.6,78.4
E00141957,15.9,84.1
E00141958,18.4,81.6
E00141959,22.8,77.2
E00141960,20,80
E00141961,26.2,73.8
E00141962,18,82
E00141963,21.8,78.2
E00141964,16,84
E00141965,29.3,70.7
E00141966,28.4,71.6
E00141967,21.5,78.5
E00141968,23.4,76.6
E00141969,15.3,84.7
E00141970,24.2,75.8
E00141971,35.2,64.8
E00141972,33.4,66.6
E00141973,23.3,76.7
E00141974,31.3,68.7
E00141975,9.3,90.7
E00141976,21.8,78.2
E00141977,20,80
E00141978,19.1,80.9
E00141979,22.2,77.8
E00141980,16.7,83.3
E00141981,22.4,77.6
E00141982,35.9,64.1
E00141983,32.8,67.2
E00141984,14.8,85.2
E00141985,16.1,83.9
E00141986,19.9,80.1
E00141987,23.9,76.1
E00141988,38.2,61.8
E00141989,28.7,71.3
E00141990,34.6,65.4
E00141991,25.4,74.6
E00141992,27.1,72.9
E00141993,33,67
E00141994,22.5,77.5
E00141995,19.1,80.9
E00141996,30.8,69.2
E00141997,28.6,71.4
E00141998,23.2,76.8
E00141999,21.4,78.6
E00142000,24.3,75.7
E00142001,21.4,78.6
E00142002,23.4,76.6
E00142003,34.6,65.4
E00142004,26,74
E00142005,18.3,81.7
E00142006,16.1,83.9
E00142007,19.1,80.9
E00142008,21.4,78.6
E00142009,25.6,74.4
E00142010,19.1,80.9
E00142011,21.8,78.2
E00142012,36.3,63.7
E00142013,24,76
E00171029,33.3,66.7
E00171030,28,72
E00171031,9,91
E00171032,16.7,83.3
E00171033,14.7,85.3
E00171034,15.4,84.6
E00171035,11.2,88.8
E00171036,15.3,84.7
E00189806,22.1,77.9
E00189809,23.4,76.6
E00189811,47.4,52.6
E00189820,15.3,84.7
E00189827,15.3,84.7
E00189838,24.3,75.7
E00189842,17.5,82.5
E00189846,17,83
E00189858,22.2,77.8
E00189863,11.4,88.6
E00189882,14.8,85.2
E00189883,21.8,78.2
E00189893,15.5,84.5
E00189895,20.1,79.9
E00189900,11.5,88.5
E00189910,15.8,84.2
E00189911,22.4,77.6
