areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00141579,4.5,29.5,40.9,25
E00141584,4.9,21.5,38.9,34.7
E00141593,4.2,27.1,44.8,24
E00141594,1.2,24.7,51.9,22.2
E00141595,1.7,34.7,43,20.7
E00141596,4.4,31.6,49.3,14.7
E00141597,7.1,40.5,43.7,8.7
E00141598,0.6,28.7,47.3,23.4
E00141599,1.4,26.1,58.7,13.8
E00141614,3.5,16.2,47.9,32.4
E00141615,4.8,19.2,41.8,34.1
E00141616,0,24.5,49,26.5
E00141626,0,20.6,52.4,27
E00141633,31.4,29.8,28.1,10.7
E00141634,34.5,23.4,34.5,7.6
E00141635,37.3,28.5,20.9,13.3
E00141636,53.4,14.3,18.8,13.5
E00141637,38.4,30.4,28.8,2.4
E00141638,45.2,30.3,12.2,12.2
E00141639,46.8,34.6,12.2,6.4
E00141640,51.1,34.7,5.1,9.1
E00141641,55.6,29.8,7.6,7
E00141642,36.9,50,5.7,7.4
E00141643,53.7,20.7,11.6,14
E00141644,48.5,29.7,15.3,6.4
E00141645,29.7,34.7,28,7.6
E00141646,15.7,23.1,41.7,19.4
E00141647,19,43.1,29.3,8.6
E00141648,53.7,25.6,9.1,11.6
E00141649,31.1,42.4,14.4,12.1
E00141650,10.4,26.4,42.5,20.8
E00141651,2.1,26,52.5,19.4
E00141652,2.4,40.3,47.6,9.7
E00141653,22.3,39.2,31.1,7.4
E00141654,1.7,37.9,38.8,21.6
E00141655,0,24.4,50.4,25.2
E00141656,6.5,33,37.8,22.7
E00141657,3,23.3,63.9,9.8
E00141658,3.2,55.2,29.6,12
E00141659,1.7,21.6,53.4,23.3
E00141660,3.8,26.3,47.5,22.5
E00141661,0.6,39.5,33.3,26.5
E00141662,7.1,52.9,34.3,5.7
E00141663,2.9,62.1,28.2,6.8
E00141664,3.9,46.1,44.5,5.5
E00141665,0,54.9,31.9,13.3
E00141666,1.5,33.1,52.3,13.1
E00141667,41.5,33.1,15.3,10.2
E00141668,7.1,24.8,28.4,39.7
E00141669,6.8,61.5,27,4.7
E00141670,4,63.5,15.1,17.5
E00141671,10.8,36.5,25.1,27.5
E00141672,12.9,43.5,21,22.6
E00141673,5.7,48.6,31.4,14.3
E00141674,0,35,36,29
E00141675,6.3,46.2,27.8,19.6
E00141676,0,33.3,60.5,6.2
E00141677,9.4,26.1,28.3,36.2
E00141678,5.8,9.2,23.3,61.7
E00141679,17.7,29.2,36.3,16.8
E00141680,1.4,24.5,50.3,23.8
E00141681,4.3,28.6,25.7,41.4
E00141689,2.9,22.3,46.8,28.1
E00141691,1.3,23.1,48.7,26.9
E00141692,0,33.6,44,22.4
E00141693,0,1.9,75.2,22.9
E00141694,5.2,33.6,39.6,21.6
E00141695,2.8,31.2,36.9,29.1
E00141696,0,20.4,50.5,29.1
E00141697,2.3,22.7,42.4,32.6
E00141698,4.7,28,43,24.3
E00141699,5.6,29.6,47.9,16.9
E00141700,3.5,32.7,40.7,23
E00141702,0,41.1,41.7,17.2
E00141703,3.6,33.3,33.3,29.7
E00141704,7.7,17.5,33.6,41.3
