areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00141579,34.1,42,13.6,10.2
E00141584,22.9,38.6,17.9,20.7
E00141593,29.9,40.2,14.4,15.5
E00141594,13.6,49.4,23.5,13.6
E00141595,20.5,42.6,16.4,20.5
E00141596,30.1,40.4,14,15.4
E00141597,31.5,37.8,17.3,13.4
E00141598,16.8,48.5,20.4,14.4
E00141599,20.4,35,21.9,22.6
E00141614,21.8,54.2,16.2,7.7
E00141615,21.1,51.7,12.4,14.8
E00141616,17,44.7,14.9,23.4
E00141626,19.7,48.5,18.2,13.6
E00141633,47.9,31.4,14.9,5.8
E00141634,56.6,22.8,11,9.7
E00141635,46.2,27.2,13.9,12.7
E00141636,61.2,24.8,6.2,7.8
E00141637,55.3,20.3,17.1,7.3
E00141638,65.4,17.8,7,9.7
E00141639,56.1,31.2,6.3,6.3
E00141640,73.3,18.8,4.5,3.4
E00141641,68.8,17.9,8.1,5.2
E00141642,47.5,41,6.6,4.9
E00141643,60,24.2,6.7,9.2
E00141644,65,23,4.5,7.5
E00141645,55.1,30.5,9.3,5.1
E00141646,47.7,40.2,6.5,5.6
E00141647,48.7,35.7,7,8.7
E00141648,63.3,23.3,7.5,5.8
E00141649,51.1,27.5,11.5,9.9
E00141650,40.8,41.7,10.7,6.8
E00141651,26,41.3,16.1,16.5
E00141652,25,54.8,15.3,4.8
E00141653,43.2,40.4,11,5.5
E00141654,27.4,42.7,12.8,17.1
E00141655,26,46.6,17.6,9.9
E00141656,32.4,35.7,15.4,16.5
E00141657,26.3,47.4,15.8,10.5
E00141658,31.7,44.4,15.1,8.7
E00141659,20.3,44.1,19.8,15.8
E00141660,24.4,48.8,17.1,9.8
E00141661,31.1,48.8,11,9.1
E00141662,34.3,51.4,9.3,5
E00141663,45.6,43.7,8.7,1.9
E00141664,35.4,42.5,12.6,9.4
E00141665,28.6,61.6,6.3,3.6
E00141666,30,30.8,23.8,15.4
E00141667,47.9,27.7,17.6,6.7
E00141668,26.1,36.6,14.1,23.2
E00141669,34.5,41.9,12.8,10.8
E00141670,31.7,33.3,22.2,12.7
E00141671,32.9,34.8,17.1,15.2
E00141672,40.3,30.6,16.9,12.1
E00141673,33,34,21.7,11.3
E00141674,32,41,13,14
E00141675,33.8,37.5,13.8,15
E00141676,32.3,33.1,19.2,15.4
E00141677,40,27.4,14.8,17.8
E00141678,25.6,29.9,19.7,24.8
E00141679,32.7,34.5,15,17.7
E00141680,32.2,30.8,17.5,19.6
E00141681,31.9,30.5,19.1,18.4
E00141689,24.5,51.8,7.2,16.5
E00141691,25.6,44.9,11.5,17.9
E00141692,26.8,43.1,12.2,17.9
E00141693,19,35.2,18.1,27.6
E00141694,28.8,41.7,14.4,15.2
E00141695,21.1,50.7,9.9,18.3
E00141696,22.9,43.8,11.4,21.9
E00141697,25.8,47.7,9.8,16.7
E00141698,29,36.4,15,19.6
E00141699,32.4,44.6,11.5,11.5
E00141700,33,50.5,8.3,8.3
E00141702,27.2,42.9,15.7,14.1
E00141703,33.3,42.8,9.4,14.5
E00141704,27.5,42,16.7,13.8
E00141708,20.3,24.6,26.1,29
E00141710,20.3,32.2,22,25.4
E00141711,26.1,25.2,17.4,31.3
E00141712,18.4,25.6,23.2,32.8
E00141713,32.4,32.4,22.2,13
E00141716,30.6,32.9,18.8,17.6
E00141717,21.3,32,17.2,29.5
E00141719,47.9,34.2,10.3,7.5
E00141720,57.5,23.1,8.2,11.2
E00141721,27.8,54.1,11.3,6.8
E00141723,18.6,32.4,20.6,28.4
E00141724,15.3,37.9,20.2,26.6
E00141725,18.1,23.5,26.2,32.2
E00141728,37,43.8,10.3,8.9
E00141729,37.5,35.9,10.2,16.4
E00141730,21,62.1,6.5,10.5
E00141731,15.5,50.4,11.6,22.5
E00141732,18.4,54.4,16.2,11
E00141733,28.9,48.1,11.1,11.9
E00141734,28.9,55.5,9.4,6.3
E00141735,48.9,29.6,12.6,8.9
E00141741,26.8,45.1,6.1,22
E00141742,50.3,37.4,5.3,7
E00141744,40,38.5,13.8,7.7
E00141745,36.6,36.6,12.4,14.3
E00141746,32.4,31,19,17.6
E00141747,26.5,42.9,15,15.6
E00141748,24.5,24.5,21.4,29.6
E00141749,41.1,37,14.4,7.5
E00141750,22.6,48.4,12.9,16.1
E00141751,35,32.8,12.4,19.7
E00141752,37.7,34.1,15.9,12.3
E00141753,49.4,38.2,6.7,5.6
E00141754,28.8,50,11.9,9.3
E00141755,39,35.3,13.2,12.5
E00141756,40,35.6,14.8,9.6
E00141757,44.2,45,4.2,6.7
E00141758,36.5,51.1,7.3,5.1
E00141759,28.3,35.4,22,14.2
E00141760,40.4,33,13.8,12.8
E00141761,27.9,49.2,13.1,9.8
E00141762,43.8,37.5,11.6,7.1
E00141763,32.3,41.5,16.2,10
E00141764,29.7,52.5,11,6.8
E00141765,24.1,61.7,10.5,3.8
E00141766,40.4,47.1,5.8,6.7
E00141768,45.5,48.2,4.5,1.8
E00141769,27.6,47.8,11.9,12.7
E00141770,38.8,58.2,1.5,1.5
E00141771,27.6,55.1,9.4,7.9
E00141772,40.8,46.6,5.8,6.8
E00141773,42,51.1,5.3,1.5
E00141774,24.3,28.3,26.6,20.8
E00141775,36.9,26.9,15.4,20.8
E00141776,36.3,37.9,15.3,10.5
E00141777,36.3,54.8,4.8,4
E00141778,37.3,33.1,16.9,12.7
E00141779,47.8,30.6,9,12.7
E00141780,58,31.3,7.1,3.6
E00141781,36.6,30.9,13.8,18.7
E00141782,32.7,46.4,6.4,14.5
E00141783,39.4,43.6,12.8,4.3
E00141784,20.3,50.8,14.4,14.4
E00141785,27.3,46.4,12.7,13.6
E00141786,30.5,45.8,13.6,10.2
E00141787,35.9,39.3,11.1,13.7
E00141788,24.2,38.9,23.2,13.7
E00141789,33,47.3,10.1,9.6
E00141790,22.3,45.5,13.6,18.6
E00141791,35.4,47.8,6.2,10.6
E00141792,24.6,45.9,12.3,17.2
E00141793,23.4,33.6,17.2,25.8
E00141794,31.4,38.8,19,10.7
E00141795,34.4,46.6,11.7,7.4
E00141796,29.9,39.6,19.4,11.2
E00141797,44.5,36.1,10.1,9.2
E00141798,37.1,43.5,11.3,8.1
E00141799,25.2,54.2,9.9,10.7
E00141800,36.9,43.4,10.7,9
E00141801,38.5,46.7,8.2,6.6
E00141802,28.1,50,12.5,9.4
E00141803,22,50.4,14.2,13.5
E00141805,27.5,48.6,11.6,12.3
E00141806,33.6,43.6,12.9,10
E00141807,32.5,42.9,12.7,11.9
E00141808,22.6,44,15.1,18.2
E00141809,28.9,41.2,12.3,17.5
E00141810,21.9,46.3,19.4,12.5
E00141811,24.2,48.4,13.7,13.7
E00141812,23.8,52.5,10,13.8
E00141813,38.8,29.5,17.1,14.7
E00141814,24.9,42.9,14.7,17.5
E00141815,21.6,50.7,15.7,11.9
E00141816,42.7,34.4,11.5,11.5
E00141817,28.7,31.6,19.9,19.9
E00141818,37.5,32.5,16.7,13.3
E00141819,39.4,35.2,15.5,9.9
E00141821,35.8,32.8,15.7,15.7
E00141822,30.5,39.1,11.5,19
E00141823,54,34.9,7.9,3.2
E00141824,29.8,48.4,9.7,12.1
E00141825,26.3,44.5,14.6,14.6
E00141826,26.2,50.8,13.1,9.8
E00141827,37.8,41.7,11.8,8.7
E00141835,29.1,49.5,8.7,12.6
E00141836,39.7,38.1,12.7,9.5
E00141838,22.5,50,10,17.5
E00141841,32.5,35.8,16.3,15.4
E00141842,27.2,42.4,14.4,16
E00141843,42.3,30.6,20.7,6.3
E00141844,31.1,46.6,14.6,7.8
E00141845,20.8,39.6,17.4,22.2
E00141846,25.5,46.2,12.4,15.9
E00141847,23.7,47.3,15.1,14
E00141848,47.9,41.3,5.8,5
E00141849,19.7,44.3,17.2,18.9
E00141850,21.5,48.5,13.8,16.2
E00141851,23.2,43.8,17.9,15.2
E00141852,24.2,39.5,21.8,14.5
E00141853,31.1,31.1,20.5,17.4
E00141854,25.4,32,21.3,21.3
E00141855,21.3,29.6,14.8,34.3
E00141856,37.3,33.1,16.9,12.7
E00141857,23.8,45.7,13.3,17.1
E00141858,52.9,23.9,15.2,8
E00141859,22.6,30.8,18,28.6
E00141860,20.6,34.4,19.8,25.2
E00141861,28.7,32,18.9,20.5
E00141862,19.4,56.3,9.7,14.6
E00141863,31.1,28.2,19.4,21.4
E00141864,58.8,31.5,4.6,5
E00141865,32.2,34.2,19.1,14.5
E00141866,32.3,35.4,19.2,13.1
E00141867,48,26.3,13.2,12.5
E00141868,34.8,38.3,15.7,11.3
E00141869,27.2,45.7,13,14.1
E00141870,45.7,32.3,17.3,4.7
E00141871,71.3,19.3,6.7,2.7
E00141872,72.5,14.8,7.4,5.3
E00141873,51.9,19.2,11.5,17.3
E00141874,62.4,24.7,5.6,7.3
E00141875,29.1,27.7,16.9,26.4
E00141876,34.2,33.3,17.1,15.3
E00141877,33.6,44.5,8.4,13.4
E00141878,29.9,32.5,17.9,19.7
E00141879,24.2,36.7,24.2,14.8
E00141880,31.5,33.9,15.3,19.4
E00141881,44.2,25,15,15.8
