geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00000135,88.2,8.1,3.6
E00000136,84.3,11.7,4.1
E00000137,79.9,12.6,7.5
E00000138,82.7,12.3,5
E00000139,82.4,11.1,6.5
E00000140,86,10.8,3.2
E00000141,83.3,9.4,7.3
E00000142,75.7,14.3,10
E00000143,83.2,11.4,5.4
E00000144,83.4,12.4,4.1
E00000145,78.7,13,8.3
E00000146,87.1,9.2,3.7
E00000147,84.3,11.7,4
E00000148,71.1,20.5,8.4
E00000149,83.3,11.3,5.4
E00000150,81.1,13.3,5.6
E00000151,83.7,11.8,4.5
E00000152,82.8,12,5.2
E00000153,76.1,17.3,6.6
E00000154,81.3,11.1,7.5
E00000155,86.9,9.7,3.4
E00000156,77.2,13.6,9.2
E00000157,85.3,10.9,3.8
E00000158,78.4,15.3,6.3
E00000159,85.7,10.9,3.4
E00000160,77.8,13,9.2
E00000161,85.8,10,4.2
E00000162,72.5,19.3,8.2
E00000163,87.2,9.4,3.4
E00000164,89,7.4,3.6
E00000165,84.8,9.6,5.7
E00000166,70.7,16.8,12.5
E00000183,81.4,11.4,7.2
E00000186,85.5,11.2,3.3
E00000482,86.4,10.1,3.5
E00000483,79.8,15.1,5.2
E00000510,74.6,16.4,9
E00000545,84,13.1,2.9
E00000547,85.7,11.7,2.6
E00000548,86.6,9,4.5
E00000549,89.5,7.7,2.8
E00000550,85.1,11.1,3.8
E00000551,82.2,11.4,6.5
E00000552,90.6,8.5,1
E00000553,89.1,8.7,2.2
E00000560,82.4,11.9,5.7
E00000561,84.7,10.8,4.6
E00000562,88.6,9.6,1.8
E00000563,68,25.5,6.5
E00000564,88.5,9.4,2.1
E00000565,86.8,10,3.2
E00000566,89.5,8.5,2
E00000567,89.1,8.1,2.9
E00000568,86.3,10,3.6
E00000569,86.3,9.7,4.1
E00000570,80.2,14.8,4.9
E00000571,88.6,7.5,3.9
E00000572,84.3,12.8,2.9
E00000573,88.6,8.8,2.7
E00000574,84.5,9.4,6.1
E00000575,88.7,7.8,3.5
E00011202,83.4,11.3,5.3
E00011203,84.1,11.9,4
E00011204,82.5,12.6,4.9
E00011208,85.2,11.3,3.6
E00011209,83.3,11.1,5.6
E00011210,86.8,8.4,4.9
E00011211,83.2,12.9,3.9
E00011212,84.6,10.4,4.9
E00011214,86.8,10.7,2.5
E00011215,83.3,12.1,4.6
E00011216,81.7,11.4,6.9
E00011217,86,10.4,3.6
E00011218,73.4,14.6,12
E00011219,87.2,9.6,3.2
E00011220,82,14.9,3.2
E00011221,87.6,8.4,3.9
E00011222,75.4,13.9,10.7
E00011223,84.3,12.6,3.1
E00011224,85.8,11.5,2.7
E00011225,88.7,6.8,4.5
E00011226,83.3,10.4,6.4
E00011229,62.3,22,15.7
E00011230,88.2,8,3.8
E00011231,82.4,11,6.6
E00011232,87.6,8.9,3.5
E00011233,82,15.3,2.7
E00011234,86.7,9.2,4.1
E00011235,84.4,9.9,5.8
E00011237,88.7,8.5,2.8
E00011238,86.3,10.8,2.9
E00011240,86,11.2,2.8
E00011241,80,14.6,5.4
E00011242,80.7,14.6,4.7
E00011243,83.8,10.9,5.2
E00011244,85.3,12,2.7
E00011493,83.9,11.6,4.4
E00011494,85.7,9.3,4.9
E00011496,82.9,11.7,5.4
E00011498,88.4,8.4,3.2
E00011499,86.6,11.7,1.7
E00011500,85.2,10.6,4.2
E00011501,81.1,13.2,5.7
E00011502,83.8,11.7,4.5
E00011503,78,17.3,4.8
E00011504,85.4,10.6,4
E00011505,85.2,10.8,4
E00011506,77.6,14.4,8
E00011507,86.3,11.6,2.1
E00011508,68.5,14.6,16.9
E00011509,82.2,13,4.8
E00011510,86.6,9.9,3.4
E00011511,65,20.8,14.2
E00011512,79.1,15.7,5.2
E00011513,84.4,12.7,2.9
E00011515,81.5,13.5,5
E00011516,86.1,12,1.9
E00011517,83.1,12.3,4.5
E00011518,78.5,15.9,5.6
E00011519,76.1,18,5.9
E00011520,82.4,12.8,4.8
E00011521,84.7,10.5,4.8
E00011523,87,10.6,2.4
E00011525,86.4,10.4,3.2
E00011526,82.9,11.7,5.4
E00011527,78.4,16.7,4.9
E00011528,81.7,10.8,7.6
E00011530,82.9,11.5,5.6
E00011611,88.4,8.2,3.5
E00011612,84.2,11.3,4.5
E00011613,79,14.7,6.3
E00011614,87.3,9.8,2.9
E00011615,86.6,8.7,4.7
E00011616,82.7,13.8,3.5
E00011617,82.6,15.3,2.2
E00011618,80,15.5,4.5
E00011619,81.7,13.7,4.6
E00011620,79.4,14.7,5.9
E00011621,85.2,11.2,3.6
E00011622,85.2,11.9,2.8
E00011623,81.9,12.6,5.5
E00011624,84,12.7,3.2
E00011625,76.3,18.8,4.8
E00011626,83.8,12.4,3.8
E00011627,85.8,11.3,3
E00011628,80.6,14.5,4.9
E00011629,79.1,15.4,5.5
E00011630,86.7,10.4,2.9
E00011631,86.1,10.8,3.1
E00011632,82.3,12.6,5.2
E00011633,86.2,8.5,5.3
E00011634,85.8,9.3,4.9
E00011635,83.6,11.5,4.8
E00011636,80.2,14.6,5.2
E00011637,70.2,19.2,10.6
E00011638,82.5,12.3,5.3
E00011639,88.1,10.1,1.8
E00011640,87.8,8.9,3.2
E00011641,89.1,8.4,2.5
E00011642,80.4,16.3,3.2
E00011643,84.2,9,6.8
E00011644,80.3,14.2,5.5
E00011645,85.9,11.5,2.5
E00011646,85.2,11.3,3.5
E00011647,83.7,13.1,3.1
E00011648,86.4,9.7,4
E00011649,86.3,10.1,3.6
E00011650,81.9,12.5,5.6
E00011651,85.3,11.6,3.1
E00011653,77.6,16.4,6
E00011654,72.9,16.5,10.6
E00011658,86,10.5,3.5
E00011661,78.1,13.4,8.5
E00011662,82.7,11.6,5.8
E00011663,88.2,9.7,2.2
E00011665,83.5,12.8,3.7
E00011667,89.5,7.3,3.1
E00011671,81,13,6
E00011676,86.2,9.4,4.4
E00011690,81.8,13.1,5.2
E00011764,89,8.4,2.6
E00011765,87.6,9.1,3.3
E00018339,87,10.4,2.5
E00018342,84.8,11.9,3.3
E00018343,85.8,11.6,2.6
E00018348,79.3,14.5,6.2
E00018350,83.4,14.3,2.3
E00018351,87.8,9.9,2.2
E00018352,86.9,11.2,1.9
E00018353,85.3,10.6,4.1
E00018354,83.7,11.7,4.6
E00018358,85.3,11.9,2.9
E00018360,89.1,8.9,1.9
E00018364,88.8,9.1,2.1
E00018443,86,11.3,2.7
E00018444,85.7,12.9,1.4
E00018445,86.1,10.8,3
E00018446,83.2,13.3,3.5
E00018447,88.2,9.1,2.8
E00018448,77.7,15.3,7
E00018449,88.3,9.3,2.4
E00018450,77.3,17.7,5
E00018451,78,15.4,6.6
E00018452,87.2,10.4,2.3
E00018453,87.4,9.8,2.8
E00018454,85.6,11.1,3.4
E00018455,87.5,8.7,3.8
E00018456,86,10.2,3.8
E00018457,89.2,10.1,0.8
E00018458,89.6,9,1.4
E00018459,88.2,7.1,4.7
E00018460,90.7,7.4,1.9
E00018463,81.7,14.8,3.5
E00018464,88.9,6.8,4.3
E00018465,78.8,14.1,7.1
E00018466,84.6,9.9,5.5
E00018467,88.2,8.1,3.7
E00018468,85.8,10.5,3.7
E00018469,86.5,9.6,3.9
E00018470,76.8,16.5,6.8
E00018471,86.8,9.8,3.3
E00018472,88.5,7.2,4.3
E00018473,86.9,10.3,2.8
E00018474,84.4,10.8,4.8
E00018475,85.3,11.1,3.5
E00018476,83,13.5,3.5
E00018606,87.4,7.3,5.4
E00018611,84.3,12.4,3.3
E00018612,90.3,8.1,1.6
E00018613,87.5,11.3,1.3
E00018614,84.6,10.9,4.5
E00018617,88.8,5.6,5.6
E00018618,87.8,8.2,4
E00018619,87.2,8.5,4.3
E00018625,88.3,9.3,2.5
E00018638,83.1,12.8,4.1
E00018678,87.7,8.8,3.5
E00018679,88.7,8.4,3
