areacd,in_full_time_education-001,in_full_time_education-002
E00053547,24.8,75.2
E00053548,27.1,72.9
E00053550,25.4,74.6
E00053552,28.7,71.3
E00053553,30.2,69.8
E00053555,30.5,69.5
E00053556,26.7,73.3
E00053557,26.5,73.5
E00053558,19.1,80.9
E00053559,20.5,79.5
E00053560,19.2,80.8
E00053561,31.2,68.8
E00053562,28.3,71.7
E00053563,17.8,82.2
E00053564,30.7,69.3
E00053565,16.1,83.9
E00053566,42.9,57.1
E00053567,15.7,84.3
E00053568,30.4,69.6
E00053569,28,72
E00053570,22.4,77.6
E00053571,23.9,76.1
E00053572,24.1,75.9
E00053573,23.1,76.9
E00053574,15.2,84.8
E00053575,45.1,54.9
E00053576,27.2,72.8
E00053577,32,68
E00053578,23.8,76.2
E00053579,34.3,65.7
E00053580,20.9,79.1
E00053581,14.3,85.7
E00053582,30.8,69.2
E00053583,34.2,65.8
E00053584,34.2,65.8
E00053585,29.1,70.9
E00053586,31.7,68.3
E00053587,30.5,69.5
E00053588,31.9,68.1
E00053589,26,74
E00053590,32.1,67.9
E00053591,30.7,69.3
E00053592,31.9,68.1
E00053593,36.1,63.9
E00053594,29.2,70.8
E00053595,33.8,66.2
E00053596,31.1,68.9
E00053597,32.5,67.5
E00053598,33.6,66.4
E00053599,28.5,71.5
E00053600,31.4,68.6
E00053602,32.3,67.7
E00053604,31.8,68.2
E00053605,32.4,67.6
E00053616,29.4,70.6
E00053617,29.5,70.5
E00053618,32.1,67.9
E00053621,33.6,66.4
E00053622,35,65
E00053623,39.6,60.4
E00053624,30.2,69.8
E00053625,42.2,57.8
E00053626,33,67
E00053627,33.5,66.5
E00053629,24.3,75.7
E00053630,36.8,63.2
E00053631,34.9,65.1
E00053632,31.4,68.6
E00053633,34,66
E00053634,34.1,65.9
E00053635,31.9,68.1
E00053637,29,71
E00053638,33.5,66.5
E00053639,27.6,72.4
E00053640,30.9,69.1
E00054128,23.5,76.5
E00054129,25.5,74.5
E00054132,35,65
E00054133,38.2,61.8
E00054137,34.9,65.1
E00054140,34.7,65.3
E00054142,26.9,73.1
E00054145,38.3,61.7
E00054149,31.3,68.7
E00054156,15.6,84.4
E00054158,20.3,79.7
E00054160,23.5,76.5
E00054161,7.2,92.8
E00054163,38.6,61.4
E00054165,13.3,86.7
E00054166,37.6,62.4
E00054170,23.6,76.4
E00054171,32.5,67.5
E00054173,25.6,74.4
E00054180,19.9,80.1
E00054185,14.6,85.4
E00054195,12,88
E00054201,14.7,85.3
E00054204,17.1,82.9
E00054207,37,63
E00054212,41.1,58.9
E00054213,27.2,72.8
E00054215,29,71
E00054217,32.6,67.4
E00054219,34.1,65.9
E00054223,32.8,67.2
E00054524,29.7,70.3
E00054525,22.3,77.7
E00054526,27.2,72.8
E00054527,24.1,75.9
E00054528,23.8,76.2
E00054529,11.5,88.5
E00054530,14.4,85.6
E00054531,23.4,76.6
E00054533,15.8,84.2
E00054535,27.8,72.2
E00054536,23.7,76.3
E00054537,30.4,69.6
E00054538,25.9,74.1
E00054539,25.2,74.8
E00054541,17,83
E00054542,26.5,73.5
E00054543,30.2,69.8
E00054544,29.2,70.8
E00054545,33,67
E00054546,34.9,65.1
E00054547,21.5,78.5
E00054548,28.4,71.6
E00054549,20.8,79.2
E00054550,31.3,68.7
E00054551,28,72
E00054552,29.2,70.8
E00054553,19.4,80.6
E00054554,20.3,79.7
E00054555,18.1,81.9
E00054556,19.8,80.2
E00054557,19.1,80.9
E00054558,28.9,71.1
E00054559,20.9,79.1
E00054560,17.6,82.4
E00054562,6.7,93.3
E00054563,17.1,82.9
E00054564,28.5,71.5
E00054565,18.3,81.7
E00054566,19.5,80.5
E00054567,19.7,80.3
E00054597,28.9,71.1
E00054780,11.9,88.1
E00054781,16.8,83.2
E00054786,20.6,79.4
E00054787,11.9,88.1
E00054793,16.5,83.5
E00054794,18.5,81.5
E00054796,16.8,83.2
E00055670,13.3,86.7
E00055671,17.7,82.3
E00055676,19.6,80.4
E00055677,15.7,84.3
E00055688,20.8,79.2
E00055689,14.5,85.5
E00055690,15.7,84.3
E00055691,19.3,80.7
E00055692,21.8,78.2
E00055693,18.9,81.1
E00055694,19.9,80.1
E00055696,14.3,85.7
E00055697,21.8,78.2
E00058047,14.6,85.4
E00058056,16.5,83.5
E00058399,28.6,71.4
E00058400,19.7,80.3
E00058401,20.6,79.4
E00058432,11.8,88.2
E00058433,14.9,85.1
E00058434,20.8,79.2
E00058438,18.5,81.5
E00058440,21.9,78.1
