areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00053547,31.8,34.8,14.4,18.9
E00053548,15.4,15.4,16.7,52.6
E00053550,37.1,25.1,16.8,21
E00053552,33.9,33.9,16.1,16.1
E00053553,35.7,15.4,14.7,34.3
E00053555,39.1,24.8,15,21.1
E00053556,45.8,17.7,9.4,27.1
E00053557,21.4,29.3,26.4,22.9
E00053558,55,16.8,18.3,9.9
E00053559,31.3,35,15.4,18.2
E00053560,54.5,25.8,15.2,4.5
E00053561,26.3,30.7,23.4,19.7
E00053562,31,31,19,19
E00053563,58.3,19.7,11,11
E00053564,44.4,15.6,14.8,25.2
E00053565,57.9,26.4,8.3,7.4
E00053566,22.1,20.7,19.3,37.9
E00053567,53.4,22.9,13.7,9.9
E00053568,33.3,23.6,20.8,22.2
E00053569,24.4,22,15.7,37.8
E00053570,31.9,24.4,18.5,25.2
E00053571,29.7,27.3,13.3,29.7
E00053572,56,22.9,8.4,12.7
E00053573,35.3,30.7,19,15
E00053574,30.1,39.9,13.3,16.8
E00053575,35.2,40.7,14.5,9.7
E00053576,21.2,27.7,10.9,40.1
E00053577,16.1,27.2,20.6,36.1
E00053578,29.8,36.9,14.2,19.1
E00053579,23,13,14.3,49.7
E00053580,29.5,35.7,14.7,20.2
E00053581,34.3,37.3,12.7,15.7
E00053582,28.2,22.9,15.3,33.6
E00053583,21.2,22.6,18.5,37.7
E00053584,18.3,28.4,13.6,39.6
E00053585,34.7,21.1,7.4,36.8
E00053586,25.2,16,23.7,35.1
E00053587,23.2,29.5,11.6,35.7
E00053588,36.1,17.6,10.2,36.1
E00053589,42.9,27,9.2,20.9
E00053590,31.1,18.9,8.9,41.1
E00053591,35.9,19.3,9,35.9
E00053592,24,10,13,53
E00053593,17.1,17.9,17.1,47.9
E00053594,52,15.6,8.1,24.3
E00053595,26.5,13.7,5.1,54.7
E00053596,22.5,11.3,15.5,50.7
E00053597,18.2,25.5,12.4,43.8
E00053598,23.8,13.5,14.3,48.4
E00053599,22.9,14.6,12.5,50
E00053600,16,13.7,16.8,53.4
E00053602,32.8,15.3,6.6,45.3
E00053604,15.4,10.8,11.5,62.3
E00053605,7.6,10.1,20.2,62.2
E00053616,22,25.7,13.8,38.5
E00053617,28,29.7,22,20.3
E00053618,13.3,10.6,12.4,63.7
E00053621,15.3,14.5,17.6,52.7
E00053622,30.2,13.4,12.1,44.3
E00053623,14,17.2,11.5,57.3
E00053624,21.3,16.2,16.2,46.3
E00053625,5.9,12.6,10.9,70.6
E00053626,11.3,11.3,19.4,58.1
E00053627,9,19.3,15.2,56.6
E00053629,25.3,18.7,20.7,35.3
E00053630,10.9,10.1,15.9,63
E00053631,16.7,16.7,9,57.6
E00053632,14.3,11.9,13.5,60.3
E00053633,43.3,18.1,8.7,29.9
E00053634,30.5,19.5,12.8,37.2
E00053635,10.7,16,15.3,58
E00053637,36.8,10.4,12,40.8
E00053638,43.2,13.5,13.5,29.7
E00053639,51.1,16.1,12.4,20.4
E00053640,29.4,15.9,11.2,43.5
E00054128,29.8,22.6,17.7,29.8
E00054129,27.3,24,14.7,34
E00054132,29.6,18.3,19.7,32.4
E00054133,21.7,10.8,26.5,41
E00054137,29.5,17.1,13.2,40.3
E00054140,25,16.7,13.2,45.1
E00054142,22.7,15.1,26.9,35.3
E00054145,10.8,13.3,18.3,57.5
E00054149,28.1,15.1,16.5,40.3
E00054156,63.2,19.8,6.6,10.4
E00054158,50,28.6,13.1,8.3
E00054160,37.8,24.4,12.2,25.6
E00054161,72,18.2,5.6,4.2
E00054163,22.5,18.8,21.3,37.5
E00054165,60.2,24.2,10.2,5.5
E00054166,21.8,15.1,17.6,45.4
E00054170,20.9,24.3,22.6,32.2
E00054171,20.8,19.8,9.4,50
E00054173,35.8,19.2,19.2,25.8
E00054180,62.2,16.9,8.8,12.2
E00054185,25.4,41.5,15.3,17.8
E00054195,31.6,46.3,11,11
E00054201,26.8,37.7,20.3,15.2
E00054204,23,38.5,19.3,19.3
E00054207,42.5,15.7,7.9,33.9
E00054212,14.8,17.9,16.7,50.6
E00054213,22.3,22.3,13.8,41.5
E00054215,53.9,16.2,7.8,22.1
E00054217,16.9,29.2,22.3,31.5
E00054219,12.9,19.4,14.5,53.2
E00054223,14.5,23.4,18.5,43.5
E00054524,37.9,29.8,12.9,19.4
E00054525,22.7,28.2,19.3,29.8
E00054526,21.3,32.8,21.3,24.6
E00054527,18.4,24.3,19.9,37.5
E00054528,26.5,26.5,21.4,25.6
E00054529,31.5,46.5,11.8,10.2
E00054530,33.1,37.6,10.8,18.5
E00054531,31.5,28.8,19.6,20.1
E00054533,28.9,39.3,14.1,17.8
E00054535,37.5,25,18.8,18.8
E00054536,43.9,23.6,17.1,15.4
E00054537,18.1,28.3,15.9,37.7
E00054538,45.4,19.2,16.2,19.2
E00054539,30.2,27.9,26.4,15.5
E00054541,66.9,17.6,9.6,5.9
E00054542,33.1,27.1,17.3,22.6
E00054543,40.3,21,12.9,25.8
E00054544,23.2,32.8,12,32
E00054545,31.1,25.8,19.7,23.5
E00054546,34.1,18.1,16.7,31.2
E00054547,46.7,21.9,17.5,13.9
E00054548,34.1,24.6,22.2,19
E00054549,38.6,26.4,20,15
E00054550,28.6,27.3,21.4,22.7
E00054551,42.4,26.3,15.3,16.1
E00054552,37.1,25.9,16.1,21
E00054553,56.3,33.9,5.4,4.5
E00054554,28.8,30.2,20.5,20.5
E00054555,39.8,33.8,11.3,15
E00054556,33.1,34.6,13.4,18.9
E00054557,61.8,18.7,5.7,13.8
E00054558,34.3,17.9,18.7,29.1
E00054559,23.4,35.2,17.9,23.4
E00054560,48.3,23.1,14.3,14.3
E00054562,37.7,40.8,10,11.5
E00054563,49.3,24.3,11,15.4
E00054564,26.5,29.5,20.5,23.5
E00054565,39.7,25.9,12.6,21.8
E00054566,44.7,18.6,14.9,21.9
E00054567,27.5,36.9,16.1,19.5
E00054597,47.7,17.1,12.6,22.5
E00054780,33.3,44.7,13.2,8.8
E00054781,22.4,41.4,18.1,18.1
E00054786,28.9,35.2,23.4,12.5
E00054787,50,25.9,17.9,6.3
E00054793,38.3,28.7,15.7,17.4
E00054794,36.3,34.5,10.6,18.6
E00054796,28,35.7,25.9,10.5
E00055670,42.7,37.1,11.2,9.1
E00055671,31.9,39.9,14.5,13.8
E00055676,17.5,38.3,24.2,20
E00055677,32.2,39.5,9.9,18.4
E00055688,27.5,31.4,20.3,20.9
E00055689,30.5,47.3,8.4,13.7
E00055690,18.7,40.3,25.9,15.1
E00055691,27.9,38.5,15.6,18
E00055692,25.2,30.9,17.9,26
E00055693,30.7,38.6,14,16.7
E00055694,32.8,35.8,11.8,19.6
E00055696,56,26.1,6.7,11.2
E00055697,17.8,35.6,17.2,29.4
E00058047,37.6,36,12,14.4
E00058056,35.4,39.4,9.4,15.7
E00058399,23.8,37.2,18.9,20.1
E00058400,24.1,37.1,16.4,22.4
E00058401,40.1,27.4,17.2,15.3
E00058432,45.8,28.8,15.3,10.2
E00058433,32.3,36.2,16.2,15.4
E00058434,26.8,35.8,13,24.4
E00058438,44.6,29.8,13.2,12.4
E00058440,28.7,26.7,16.8,27.7
E00058464,23.6,30.7,25,20.7
E00058476,25,35.6,20.5,18.9
E00058479,20,34,23,23
E00058481,24.6,28.6,16,30.9
E00058484,21,30.5,19,29.5
E00058486,23.8,34.7,18.4,23.1
E00058487,24.2,40.6,19.5,15.6
E00058491,21.6,29.6,21.6,27.2
E00058494,68.7,22.4,6,3
E00058498,28.9,35.8,17.1,18.2
E00058499,27.7,39,17,16.3
E00058500,22.6,35.5,13.7,28.2
E00058502,29.3,38.6,21.4,10.7
E00058524,23.1,19.8,23.1,33.9
E00058525,31.6,31.6,21.4,15.4
E00058528,27.6,36.7,18.4,17.3
E00058531,19.2,22.5,25,33.3
E00058532,31.5,34.7,20.2,13.7
E00058537,19.4,40.3,20.2,20.2
E00176104,70.1,22.8,3.3,3.8
E00176107,64.4,22,10.2,3.4
E00176108,50.9,28.6,11.6,8.9
E00176109,48.6,34.5,9.5,7.4
E00176111,56.1,25.2,11.6,7.1
E00176129,12.7,5.5,18.2,63.6
E00176137,70.1,21.8,3.4,4.8
E00176139,60.2,27,8.2,4.5
E00176140,28.9,26.7,20,24.4
E00176145,8.2,5.2,12.4,74.2
E00176146,51.8,26.3,15.3,6.6
E00176148,14.9,19,30.8,35.4
E00176158,59.8,27.4,6.8,6
E00176161,11.9,9.5,12.7,65.9
E00176162,32.8,27.6,13.4,26.1
E00176166,47.5,26.3,16.2,10.1
E00176169,11.4,18.7,27.7,42.2
E00176170,26.8,31.2,23.2,18.8
E00176171,24.6,26.2,23.8,25.4
E00176173,16.5,15.2,5.1,63.3
E00176174,25,12,5.6,57.4
E00176184,60.4,17.4,1.3,20.8
E00176187,28.7,25.4,17.2,28.7
E00176188,20.4,4.1,16.3,59.2
E00176189,22.7,39.4,15.9,22
E00176192,9,7.9,14.6,68.5
E00176193,13.2,13.2,10.3,63.2
E00176194,53.4,22.7,4.5,19.3
E00176196,11.7,11.7,15.3,61.3
E00176200,17.2,8.6,20.7,53.4
E00177767,38.3,24.5,14.3,23
E00177772,19.4,32.1,14.9,33.6
E00177777,56.7,22.8,13.9,6.7
E00177783,56.6,26.3,6.6,10.5
E00177791,17.1,16.3,13.8,52.8
E00177799,39.3,26.7,12,22
E00177805,25,21.3,21.3,32.3
E00177822,17.2,17.2,19,46.6
E00177828,14,22.4,29.9,33.6
E00177830,11.8,28.2,20,40
E00177849,12.7,20,20,47.3
E00177858,53.7,26.8,8.5,11
E00177864,18.7,21.3,24.7,35.3
E00178720,17.9,41.5,14.6,26
E00187040,14.5,20.2,23.4,41.9
E00187045,24.1,26.2,22.7,27
