areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00053547,60.8,14.9,9.5,14.9
E00053548,43,21.5,20.6,15
E00053550,54.9,11.8,15.3,18.1
E00053552,64.6,7.6,10.1,17.7
E00053553,62,6.5,15.2,16.3
E00053555,62.1,11.5,10.3,16.1
E00053556,50.6,13.8,23.6,12.1
E00053557,59.3,12,11.1,17.6
E00053558,44.6,18.9,9.5,27
E00053559,53.8,13.1,20.8,12.2
E00053560,53.3,15,13.3,18.3
E00053561,56.8,15.1,12.2,15.8
E00053562,65.7,9.3,8.3,16.7
E00053563,56.8,8.1,14.9,20.3
E00053564,63.5,13.5,12.7,10.3
E00053565,57.7,10.3,14.1,17.9
E00053566,71.8,9.7,3.2,15.3
E00053567,63.1,10.8,12.3,13.8
E00053568,62.5,10.9,13.3,13.3
E00053569,56.4,14.3,15,14.3
E00053570,52.4,11.1,19,17.5
E00053571,54.2,11.8,18.1,16
E00053572,59.1,17,13.6,10.2
E00053573,52.6,14.1,15.6,17.8
E00053574,44.4,16.2,22.5,16.9
E00053575,54.5,14.3,16.9,14.3
E00053576,50.9,11.9,19.5,17.6
E00053577,55.6,12.8,20.9,10.7
E00053578,60,12.5,10.6,16.9
E00053579,61.5,12,13,13.5
E00053580,57.4,14,19.1,9.6
E00053581,46.5,17.1,25.6,10.9
E00053582,55.2,18.4,8.8,17.6
E00053583,59.1,16.1,12.8,12.1
E00053584,63.9,6.3,11.4,18.4
E00053585,41.4,31.4,15.7,11.4
E00053586,48.7,25.2,10.4,15.7
E00053587,45.7,17.3,21,16
E00053588,41.2,31.4,5.9,21.6
E00053589,45.6,14.4,15.6,24.4
E00053590,49.1,21.8,23.6,5.5
E00053591,60,8.9,18.9,12.2
E00053592,49.3,19.9,14.7,16.2
E00053593,44.4,22.6,11.3,21.8
E00053594,49.5,11.3,14.4,24.7
E00053595,48.5,18.9,18.2,14.4
E00053596,56.4,24.8,8.1,10.7
E00053597,66.1,11.3,7.8,14.8
E00053598,40.3,36.6,10.4,12.7
E00053599,60.6,14.7,13.5,11.2
E00053600,52.1,21.8,8.5,17.6
E00053602,46.7,8,18.2,27
E00053604,50.3,11.2,22.5,16
E00053605,46.8,15.6,17.7,19.9
E00053616,38.5,19.3,20.7,21.5
E00053617,50.9,13.4,10.7,25
E00053618,47.3,13.3,18,21.3
E00053621,50.6,13.4,19.2,16.9
E00053622,49.4,16.5,9.1,25
E00053623,60.8,12.7,8.2,18.4
E00053624,58.7,10.1,15.1,16.2
E00053625,53.8,15.8,13.6,16.8
E00053626,48.7,23.1,12.8,15.4
E00053627,46.5,11.2,14.7,27.6
E00053629,55.3,8.7,18.6,17.4
E00053630,56.2,16,7.1,20.7
E00053631,53.6,10.7,11.9,23.8
E00053632,54.2,13.7,15.5,16.7
E00053633,47.8,10.9,13,28.3
E00053634,52.3,12.9,8.4,26.5
E00053635,50.4,9.5,15.3,24.8
E00053637,38.6,19.7,21.2,20.5
